#, task_type_id, arrival_time,	estimated_time_t2xlarge,	estimated_time_g3sxlarge,	estimated_time_CLOUD,	execution_time_t2xlarge,	execution_time_g3sxlarge,	execution_time_CLOUD
1,	1,	0.0,			1.027,			1.246,			1.246,			1.921,			1.459,			0.882
2,	2,	31.148,			24.13,			0.099,			0.099,			22.791,			0.099,			0.099
3,	1,	46.22,			1.333,			0.946,			0.946,			2.025,			0.812,			0.942
4,	1,	67.882,			2.016,			0.874,			0.874,			1.255,			0.884,			0.756
5,	2,	74.325,			21.902,			0.099,			0.099,			22.393,			0.099,			0.099
6,	2,	74.431,			23.629,			0.1,			0.1,			23.882,			0.099,			0.099
7,	2,	88.923,			22.648,			0.1,			0.1,			21.635,			0.099,			0.099
8,	1,	98.464,			1.774,			0.964,			0.964,			1.921,			0.621,			0.613
9,	1,	104.742,			0.957,			0.634,			0.634,			1.26,			1.377,			0.917
10,	2,	124.296,			21.763,			0.099,			0.099,			23.979,			0.099,			0.1
11,	2,	130.449,			21.85,			0.099,			0.099,			22.852,			0.099,			0.099
12,	1,	130.769,			1.239,			0.74,			0.74,			1.543,			1.231,			0.669
13,	2,	130.974,			24.677,			0.099,			0.099,			22.222,			0.099,			0.099
14,	1,	141.517,			1.15,			1.11,			1.11,			2.412,			0.914,			1.093
15,	2,	159.032,			24.571,			0.099,			0.099,			23.813,			0.1,			0.099
16,	2,	162.402,			23.396,			0.099,			0.099,			22.393,			0.099,			0.099
17,	2,	166.326,			23.873,			0.099,			0.099,			22.463,			0.099,			0.099
18,	1,	168.703,			1.437,			0.948,			0.948,			1.469,			1.184,			0.825
19,	1,	170.581,			1.885,			0.781,			0.781,			1.277,			1.171,			0.919
20,	2,	175.187,			22.286,			0.099,			0.099,			21.579,			0.099,			0.099
21,	2,	177.257,			21.925,			0.099,			0.099,			23.446,			0.099,			0.099
22,	2,	183.355,			22.529,			0.1,			0.1,			24.369,			0.1,			0.099
23,	2,	188.322,			22.406,			0.099,			0.099,			22.5,			0.099,			0.099
24,	2,	188.416,			21.994,			0.099,			0.099,			21.938,			0.099,			0.099
25,	2,	192.131,			24.101,			0.099,			0.099,			23.744,			0.1,			0.099
26,	2,	195.43,			22.233,			0.099,			0.099,			24.761,			0.099,			0.099
27,	1,	196.925,			2.149,			0.906,			0.906,			1.255,			0.925,			0.863
28,	2,	197.252,			21.706,			0.099,			0.099,			23.938,			0.099,			0.099
29,	2,	198.153,			22.246,			0.099,			0.099,			21.463,			0.1,			0.099
30,	1,	198.336,			1.752,			0.828,			0.828,			1.328,			1.228,			0.879
31,	2,	199.291,			21.554,			0.099,			0.099,			24.248,			0.099,			0.099
32,	2,	202.664,			23.096,			0.1,			0.1,			21.8,			0.1,			0.099
33,	1,	208.95,			1.289,			1.129,			1.129,			1.274,			0.613,			1.149
34,	1,	210.112,			1.511,			0.812,			0.812,			1.33,			0.908,			1.245
35,	1,	214.104,			1.186,			0.812,			0.812,			1.243,			0.797,			1.114
36,	1,	217.612,			1.467,			1.183,			1.183,			1.074,			0.908,			0.909
37,	2,	222.169,			21.988,			0.1,			0.1,			22.033,			0.1,			0.099
38,	2,	224.777,			22.397,			0.099,			0.099,			22.338,			0.1,			0.099
39,	1,	225.535,			2.37,			1.027,			1.027,			1.864,			0.867,			1.447
40,	2,	227.297,			23.329,			0.099,			0.099,			22.666,			0.099,			0.099
41,	1,	229.864,			1.185,			0.981,			0.981,			2.147,			0.911,			0.836
42,	2,	232.878,			24.692,			0.1,			0.1,			21.534,			0.1,			0.099
43,	2,	236.275,			23.76,			0.099,			0.099,			25.028,			0.099,			0.099
44,	1,	240.331,			1.154,			0.617,			0.617,			1.764,			1.342,			1.266
45,	1,	242.754,			1.267,			0.92,			0.92,			1.093,			0.742,			1.215
46,	2,	244.257,			22.811,			0.099,			0.099,			22.622,			0.099,			0.099
47,	1,	245.132,			2.02,			1.009,			1.009,			1.271,			0.835,			0.627
48,	1,	248.54,			1.087,			1.228,			1.228,			1.505,			0.95,			0.942
49,	2,	250.721,			21.763,			0.1,			0.1,			22.377,			0.099,			0.099
50,	1,	251.538,			0.981,			0.607,			0.607,			2.032,			0.883,			1.07
51,	2,	252.444,			23.659,			0.099,			0.099,			22.203,			0.099,			0.099
52,	2,	252.694,			25.117,			0.099,			0.099,			23.003,			0.099,			0.099
