#, task_type_id, arrival_time,	estimated_time_t2xlarge,	estimated_time_g3sxlarge,	estimated_time_CLOUD,	execution_time_t2xlarge,	execution_time_g3sxlarge,	execution_time_CLOUD
1,	1,	0.0,			1.102,			1.231,			1.231,			2.441,			0.896,			1.252
2,	2,	0.0,			22.041,			0.099,			0.099,			21.954,			0.099,			0.099
3,	1,	7.625,			2.056,			1.237,			1.237,			2.006,			0.868,			0.901
4,	1,	52.096,			1.293,			0.909,			0.909,			2.059,			1.227,			0.867
5,	1,	78.146,			2.361,			1.16,			1.16,			1.232,			1.257,			0.666
6,	1,	127.805,			1.225,			1.241,			1.241,			1.311,			1.335,			0.585
7,	1,	149.772,			1.27,			1.09,			1.09,			2.374,			1.128,			0.629
8,	2,	159.801,			22.159,			0.099,			0.099,			23.307,			0.099,			0.1
9,	2,	165.679,			21.797,			0.099,			0.099,			21.824,			0.099,			0.1
10,	2,	171.8,			23.4,			0.099,			0.099,			24.019,			0.099,			0.099
11,	1,	175.287,			1.287,			0.889,			0.889,			1.24,			0.884,			0.87
12,	2,	199.079,			21.629,			0.099,			0.099,			25.089,			0.099,			0.099
13,	2,	199.729,			21.775,			0.099,			0.099,			21.537,			0.099,			0.099
14,	2,	203.091,			23.463,			0.099,			0.099,			21.566,			0.099,			0.099
15,	2,	204.117,			22.959,			0.099,			0.099,			23.5,			0.099,			0.099
16,	1,	205.566,			1.499,			1.246,			1.246,			1.328,			1.441,			1.124
17,	2,	206.726,			23.4,			0.099,			0.099,			22.429,			0.099,			0.099
18,	2,	207.21,			22.14,			0.099,			0.099,			22.358,			0.099,			0.099
19,	2,	207.573,			21.711,			0.099,			0.099,			21.606,			0.099,			0.099
20,	2,	210.498,			23.701,			0.099,			0.099,			22.109,			0.099,			0.099
21,	2,	216.469,			23.081,			0.099,			0.099,			21.596,			0.099,			0.099
22,	2,	216.926,			23.606,			0.099,			0.099,			21.985,			0.099,			0.099
23,	2,	216.986,			23.44,			0.099,			0.099,			21.796,			0.099,			0.099
24,	2,	217.852,			23.241,			0.099,			0.099,			21.82,			0.099,			0.099
25,	1,	220.906,			1.027,			1.041,			1.041,			1.926,			1.078,			1.209
26,	2,	221.694,			22.555,			0.099,			0.099,			24.14,			0.099,			0.099
27,	1,	222.242,			1.267,			0.727,			0.727,			1.326,			0.927,			0.591
28,	2,	223.095,			22.403,			0.1,			0.1,			23.871,			0.099,			0.099
29,	2,	223.154,			23.835,			0.099,			0.099,			22.239,			0.099,			0.099
30,	2,	226.05,			21.985,			0.099,			0.099,			22.768,			0.1,			0.099
31,	1,	227.089,			1.556,			0.79,			0.79,			1.205,			1.346,			1.4
32,	1,	230.775,			2.099,			1.191,			1.191,			2.277,			0.936,			1.115
33,	2,	233.005,			23.452,			0.099,			0.099,			22.817,			0.099,			0.099
34,	1,	237.974,			2.008,			0.832,			0.832,			1.522,			1.348,			1.192
35,	2,	238.975,			21.963,			0.099,			0.099,			22.527,			0.099,			0.099
36,	1,	239.701,			1.426,			0.788,			0.788,			1.334,			0.63,			0.925
37,	1,	243.664,			1.516,			0.861,			0.861,			1.503,			1.258,			1.405
38,	1,	248.312,			1.201,			0.932,			0.932,			1.966,			0.661,			1.093
39,	1,	251.843,			1.531,			0.616,			0.616,			1.791,			0.949,			0.623
40,	1,	256.259,			1.331,			0.876,			0.876,			1.181,			0.597,			1.129
41,	1,	257.889,			1.212,			0.867,			0.867,			1.249,			1.346,			0.839
42,	2,	261.504,			22.317,			0.099,			0.099,			21.503,			0.099,			0.099
43,	1,	262.162,			1.07,			0.727,			0.727,			1.487,			1.219,			0.918
44,	2,	262.825,			23.914,			0.099,			0.099,			23.89,			0.099,			0.099
45,	2,	262.844,			23.989,			0.099,			0.099,			22.087,			0.099,			0.099
46,	1,	264.874,			0.955,			0.872,			0.872,			1.261,			1.203,			0.785
47,	1,	266.473,			1.011,			1.405,			1.405,			1.208,			1.228,			0.86
48,	1,	268.768,			2.059,			0.957,			0.957,			2.122,			1.129,			0.901
49,	1,	270.69,			1.22,			1.196,			1.196,			1.798,			0.958,			1.232
50,	1,	271.17,			1.213,			0.627,			0.627,			1.223,			0.882,			0.876
51,	1,	271.5,			1.439,			0.92,			0.92,			1.292,			0.954,			0.607
52,	2,	271.728,			24.289,			0.099,			0.099,			22.604,			0.099,			0.099
53,	1,	271.812,			1.104,			0.913,			0.913,			1.288,			0.611,			0.875
54,	1,	275.245,			1.288,			0.597,			0.597,			0.945,			0.874,			1.401
55,	2,	276.766,			23.5,			0.099,			0.099,			22.442,			0.099,			0.099
56,	1,	276.905,			1.295,			0.91,			0.91,			1.737,			0.725,			0.998
57,	1,	278.129,			2.025,			1.149,			1.149,			1.115,			1.109,			0.925
58,	1,	278.186,			1.515,			0.849,			0.849,			1.327,			1.128,			0.824
59,	1,	279.982,			1.766,			1.125,			1.125,			1.205,			0.914,			1.214
60,	2,	280.22,			23.066,			0.099,			0.099,			21.782,			0.099,			0.099
61,	1,	280.587,			1.247,			0.905,			0.905,			1.437,			0.895,			0.673
62,	2,	281.647,			23.175,			0.099,			0.099,			22.351,			0.099,			0.099
63,	2,	284.552,			22.91,			0.099,			0.099,			22.067,			0.099,			0.099
64,	1,	284.714,			1.511,			0.614,			0.614,			2.277,			1.258,			1.191
65,	1,	285.729,			1.273,			1.264,			1.264,			1.226,			0.841,			0.903
66,	1,	286.229,			1.242,			0.836,			0.836,			1.227,			0.992,			0.915
67,	2,	287.314,			24.9,			0.099,			0.099,			21.704,			0.099,			0.099
68,	2,	287.814,			22.004,			0.099,			0.099,			22.045,			0.099,			0.099
69,	2,	287.974,			23.28,			0.099,			0.099,			24.119,			0.099,			0.099
70,	2,	288.51,			24.722,			0.099,			0.099,			21.927,			0.099,			0.099
71,	1,	289.057,			0.964,			1.143,			1.143,			0.961,			0.961,			1.078
72,	1,	291.126,			0.957,			0.919,			0.919,			2.37,			0.91,			1.4
73,	1,	291.2,			2.34,			0.967,			0.967,			1.277,			0.889,			0.919
74,	2,	292.82,			22.465,			0.099,			0.099,			21.683,			0.099,			0.099
75,	2,	293.923,			22.945,			0.099,			0.099,			22.968,			0.099,			0.1
76,	1,	294.103,			1.265,			0.87,			0.87,			1.29,			1.459,			0.95
77,	2,	296.779,			23.574,			0.099,			0.099,			21.835,			0.1,			0.1
78,	1,	296.792,			1.335,			0.9,			0.9,			1.226,			0.942,			0.948
79,	1,	297.789,			2.122,			0.866,			0.866,			1.239,			0.948,			0.621
80,	1,	298.878,			1.005,			1.384,			1.384,			1.025,			0.623,			0.653
81,	2,	300.531,			21.825,			0.099,			0.099,			24.521,			0.099,			0.1
82,	2,	301.161,			23.642,			0.099,			0.099,			21.954,			0.099,			0.099
83,	2,	302.822,			23.923,			0.099,			0.099,			22.484,			0.1,			0.1
84,	2,	303.55,			22.594,			0.1,			0.1,			22.582,			0.099,			0.099
85,	2,	304.492,			22.067,			0.099,			0.099,			23.517,			0.099,			0.099
86,	1,	306.639,			1.298,			0.915,			0.915,			1.757,			0.924,			0.671
87,	1,	307.48,			1.417,			0.73,			0.73,			1.759,			0.621,			1.386
88,	1,	307.643,			2.007,			0.95,			0.95,			1.288,			0.811,			1.054
89,	2,	309.49,			24.395,			0.099,			0.099,			23.871,			0.099,			0.099
90,	1,	310.006,			1.201,			0.734,			0.734,			1.304,			1.125,			0.729
91,	1,	310.32,			2.006,			1.237,			1.237,			1.213,			1.164,			0.943
92,	1,	313.456,			1.201,			0.961,			0.961,			1.038,			1.377,			1.437
93,	1,	313.801,			2.103,			1.264,			1.264,			0.987,			0.75,			0.752
94,	2,	314.748,			22.834,			0.099,			0.099,			22.207,			0.099,			0.099
95,	2,	317.89,			22.081,			0.1,			0.1,			21.721,			0.099,			0.099
96,	1,	318.718,			1.261,			1.173,			1.173,			1.29,			0.617,			0.964
97,	1,	319.883,			1.15,			0.75,			0.75,			1.278,			0.734,			0.906
98,	1,	320.126,			1.293,			1.457,			1.457,			1.749,			1.109,			0.879
99,	1,	321.217,			1.82,			0.616,			0.616,			1.349,			0.857,			0.861
100,	1,	323.805,			1.433,			0.627,			0.627,			1.291,			1.25,			0.623
101,	1,	325.179,			1.111,			0.913,			0.913,			1.291,			0.937,			1.137
102,	1,	325.303,			1.294,			1.123,			1.123,			1.101,			0.928,			1.228
103,	2,	327.818,			22.566,			0.099,			0.099,			22.269,			0.099,			0.099
104,	2,	328.483,			21.747,			0.099,			0.099,			22.051,			0.099,			0.099
105,	2,	329.026,			23.295,			0.099,			0.099,			21.786,			0.099,			0.099
106,	2,	329.184,			23.011,			0.099,			0.099,			21.552,			0.099,			0.099
107,	2,	331.211,			23.037,			0.099,			0.099,			21.761,			0.099,			0.099
108,	1,	331.507,			1.035,			0.983,			0.983,			1.817,			0.958,			1.09
109,	2,	331.542,			24.33,			0.099,			0.099,			24.848,			0.099,			0.099
110,	2,	332.109,			21.684,			0.099,			0.099,			23.74,			0.099,			0.099
111,	2,	333.169,			21.687,			0.099,			0.099,			21.902,			0.099,			0.099
112,	1,	333.388,			1.957,			0.997,			0.997,			1.944,			0.627,			0.607
113,	1,	335.775,			1.203,			0.841,			0.841,			1.441,			0.616,			0.964
114,	1,	336.076,			1.291,			1.093,			1.093,			1.29,			1.439,			1.597
115,	2,	337.331,			21.717,			0.099,			0.099,			21.939,			0.099,			0.099
116,	2,	340.987,			21.686,			0.1,			0.1,			24.537,			0.099,			0.099
117,	1,	341.328,			1.277,			0.621,			0.621,			2.261,			1.232,			1.246
118,	1,	341.335,			1.007,			0.946,			0.946,			1.791,			1.105,			1.107
119,	1,	341.921,			1.42,			0.642,			0.642,			1.274,			0.779,			1.144
120,	1,	342.08,			1.263,			0.871,			0.871,			2.023,			0.841,			0.885
121,	1,	342.677,			2.374,			0.925,			0.925,			2.18,			0.927,			0.892
122,	2,	343.985,			22.412,			0.099,			0.099,			24.813,			0.099,			0.099
123,	1,	344.128,			1.007,			0.889,			0.889,			2.074,			0.717,			1.084
124,	1,	344.856,			1.772,			0.617,			0.617,			1.185,			0.92,			0.857
125,	2,	349.284,			23.662,			0.099,			0.099,			24.469,			0.099,			0.099
126,	1,	349.648,			1.486,			0.884,			0.884,			1.506,			0.918,			0.673
127,	1,	350.352,			1.923,			0.776,			0.776,			1.287,			0.946,			0.918
128,	2,	351.034,			21.674,			0.099,			0.099,			24.569,			0.099,			0.1
129,	1,	351.82,			1.095,			0.883,			0.883,			1.038,			1.128,			1.128
