#, task_type_id, arrival_time,	estimated_time_t2xlarge,	estimated_time_g3sxlarge,	estimated_time_CLOUD,	execution_time_t2xlarge,	execution_time_g3sxlarge,	execution_time_CLOUD
1,	3,	66.704,			8.293,			1.107,			1.107,			3.028,			0.946,			3.037
2,	3,	66.969,			2.271,			1.21,			1.21,			2.143,			1.366,			1.969
3,	3,	66.991,			1.872,			1.043,			1.043,			8.355,			1.5,			0.642
4,	3,	67.349,			9.789,			1.535,			1.535,			8.024,			0.919,			0.704
5,	3,	67.612,			5.887,			1.135,			1.135,			3.279,			1.32,			1.337
6,	3,	67.726,			4.113,			0.642,			0.642,			11.284,			1.527,			2.776
7,	3,	68.117,			2.677,			0.687,			0.687,			2.31,			0.614,			0.812
8,	3,	68.51,			4.735,			3.132,			3.132,			4.516,			2.519,			1.857
9,	3,	70.165,			7.735,			0.686,			0.686,			6.145,			0.542,			1.667
10,	3,	70.835,			1.683,			0.621,			0.621,			8.05,			1.188,			2.943
11,	3,	70.846,			13.827,			2.984,			2.984,			11.641,			1.563,			1.787
12,	3,	71.041,			1.484,			1.826,			1.826,			13.219,			2.292,			0.89
13,	3,	71.598,			2.135,			2.291,			2.291,			3.194,			1.601,			2.221
14,	3,	71.733,			2.687,			1.426,			1.426,			8.099,			1.414,			3.279
15,	3,	71.848,			3.134,			0.803,			0.803,			2.064,			0.766,			2.945
16,	3,	73.667,			8.515,			1.172,			1.172,			2.992,			1.956,			0.896
17,	3,	73.885,			2.478,			0.617,			0.617,			11.928,			2.899,			0.84
18,	3,	74.268,			2.193,			0.917,			0.917,			1.417,			3.11,			1.646
19,	3,	74.485,			10.636,			2.984,			2.984,			8.437,			1.37,			0.675
20,	3,	74.877,			7.084,			1.667,			1.667,			6.133,			2.23,			3.167
21,	3,	74.932,			3.24,			0.853,			0.853,			2.515,			1.11,			0.601
22,	3,	74.944,			2.939,			1.255,			1.255,			3.509,			1.093,			0.607
23,	3,	75.002,			4.488,			1.956,			1.956,			10.557,			0.656,			1.26
24,	3,	75.044,			1.44,			0.621,			0.621,			4.2,			2.199,			1.667
25,	3,	75.075,			12.36,			1.25,			1.25,			2.684,			0.967,			0.642
26,	3,	75.117,			6.488,			2.782,			2.782,			3.626,			1.044,			1.58
27,	3,	75.18,			7.59,			1.981,			1.981,			10.397,			2.067,			0.942
28,	3,	75.243,			6.796,			0.629,			0.629,			7.24,			1.206,			1.37
29,	3,	75.474,			6.63,			1.74,			1.74,			8.101,			2.705,			1.74
30,	1,	104.554,			1.42,			0.967,			0.967,			1.335,			0.958,			0.869
31,	2,	109.794,			21.599,			0.099,			0.099,			22.527,			0.099,			0.099
32,	2,	119.028,			23.69,			0.099,			0.099,			24.374,			0.099,			0.099
33,	1,	123.717,			1.725,			0.879,			0.879,			1.234,			1.096,			1.143
34,	1,	123.914,			2.049,			0.673,			0.673,			1.012,			1.246,			0.92
35,	1,	141.906,			1.932,			0.898,			0.898,			1.524,			0.942,			0.734
36,	1,	145.675,			1.525,			0.983,			0.983,			2.144,			1.476,			0.612
37,	1,	146.886,			2.025,			1.182,			1.182,			2.18,			1.217,			0.649
38,	2,	148.694,			22.811,			0.099,			0.099,			21.898,			0.099,			0.1
39,	2,	159.59,			23.205,			0.099,			0.099,			23.614,			0.099,			0.099
40,	2,	172.921,			22.375,			0.099,			0.099,			24.409,			0.099,			0.1
41,	2,	181.727,			24.002,			0.099,			0.099,			21.596,			0.099,			0.099
42,	2,	186.446,			22.049,			0.1,			0.1,			22.186,			0.099,			0.099
43,	2,	187.104,			21.775,			0.099,			0.099,			21.625,			0.099,			0.099
44,	2,	190.345,			22.828,			0.099,			0.099,			21.995,			0.099,			0.099
45,	1,	196.583,			1.326,			0.629,			0.629,			1.196,			0.783,			0.896
46,	2,	197.741,			21.978,			0.099,			0.099,			23.871,			0.1,			0.1
47,	1,	198.792,			1.248,			0.823,			0.823,			2.158,			1.215,			0.858
48,	2,	210.778,			24.946,			0.099,			0.099,			21.678,			0.099,			0.099
49,	2,	212.516,			21.992,			0.099,			0.099,			22.422,			0.099,			0.1
