#, task_type_id, arrival_time,	estimated_time_t2xlarge,	estimated_time_g3sxlarge,	estimated_time_CLOUD,	execution_time_t2xlarge,	execution_time_g3sxlarge,	execution_time_CLOUD
1,	1,	0.0,			1.326,			0.923,			0.923,			1.436,			1.224,			0.621
2,	1,	0.0,			2.072,			0.869,			0.869,			1.444,			0.89,			0.901
3,	2,	0.004,			21.554,			0.099,			0.099,			23.35,			0.099,			0.1
4,	2,	1.537,			23.043,			0.099,			0.099,			21.881,			0.099,			0.099
5,	2,	1.885,			24.39,			0.099,			0.099,			23.741,			0.099,			0.099
6,	2,	2.288,			22.653,			0.099,			0.099,			21.875,			0.1,			0.1
7,	2,	2.723,			22.375,			0.099,			0.099,			21.955,			0.1,			0.099
8,	2,	3.103,			23.519,			0.099,			0.099,			21.396,			0.099,			0.099
9,	2,	3.232,			23.28,			0.099,			0.099,			21.832,			0.1,			0.099
10,	2,	3.578,			24.148,			0.099,			0.099,			22.22,			0.099,			0.099
11,	2,	5.144,			21.833,			0.1,			0.1,			21.716,			0.099,			0.099
12,	2,	6.612,			24.807,			0.099,			0.099,			24.982,			0.1,			0.099
13,	2,	10.94,			24.065,			0.099,			0.099,			21.814,			0.099,			0.099
14,	2,	12.015,			23.199,			0.099,			0.099,			22.09,			0.099,			0.099
15,	2,	13.433,			24.963,			0.099,			0.099,			22.249,			0.099,			0.099
16,	2,	18.236,			22.127,			0.099,			0.099,			24.521,			0.099,			0.099
17,	2,	18.31,			21.901,			0.099,			0.099,			21.775,			0.099,			0.1
18,	2,	21.625,			22.859,			0.099,			0.099,			22.289,			0.099,			0.1
19,	2,	21.851,			22.285,			0.1,			0.1,			21.941,			0.099,			0.099
20,	2,	22.14,			22.963,			0.099,			0.099,			24.374,			0.099,			0.099
21,	2,	22.456,			21.846,			0.099,			0.099,			21.951,			0.099,			0.099
22,	2,	23.024,			22.889,			0.099,			0.099,			22.349,			0.099,			0.099
23,	2,	24.68,			22.285,			0.099,			0.099,			21.602,			0.099,			0.099
24,	2,	25.328,			23.488,			0.099,			0.099,			22.255,			0.099,			0.099
25,	2,	25.414,			22.839,			0.099,			0.099,			23.861,			0.1,			0.099
26,	2,	25.491,			25.105,			0.099,			0.099,			21.753,			0.099,			0.099
27,	2,	27.472,			21.604,			0.099,			0.099,			24.564,			0.099,			0.099
28,	2,	27.917,			23.435,			0.099,			0.099,			22.334,			0.099,			0.099
29,	2,	28.14,			22.442,			0.1,			0.1,			24.255,			0.099,			0.099
30,	2,	30.229,			22.326,			0.099,			0.099,			21.681,			0.099,			0.099
31,	2,	30.604,			22.636,			0.099,			0.099,			21.526,			0.1,			0.099
32,	2,	35.852,			22.267,			0.099,			0.099,			23.747,			0.1,			0.099
33,	2,	47.952,			21.87,			0.099,			0.099,			22.26,			0.099,			0.099
34,	2,	52.056,			24.195,			0.099,			0.099,			23.464,			0.099,			0.099
35,	2,	53.373,			22.462,			0.1,			0.1,			22.207,			0.099,			0.099
36,	2,	54.425,			24.297,			0.099,			0.099,			21.963,			0.099,			0.099
37,	2,	63.494,			22.365,			0.1,			0.1,			23.129,			0.099,			0.099
38,	2,	71.702,			22.537,			0.099,			0.099,			22.397,			0.1,			0.099
39,	2,	72.417,			21.843,			0.099,			0.099,			22.439,			0.099,			0.099
40,	2,	73.23,			21.75,			0.099,			0.099,			22.009,			0.099,			0.099
41,	2,	73.492,			22.557,			0.1,			0.1,			21.721,			0.099,			0.099
42,	2,	73.581,			22.347,			0.099,			0.099,			22.117,			0.1,			0.099
43,	2,	73.955,			23.091,			0.099,			0.099,			21.565,			0.099,			0.099
44,	3,	76.23,			6.779,			0.6,			0.6,			11.37,			1.295,			1.548
45,	3,	76.911,			3.282,			1.014,			1.014,			4.852,			2.292,			1.131
46,	2,	77.072,			22.891,			0.099,			0.099,			22.434,			0.099,			0.099
47,	3,	78.035,			4.634,			2.985,			2.985,			8.024,			1.494,			1.319
48,	2,	79.225,			22.11,			0.1,			0.1,			21.567,			0.099,			0.099
49,	3,	79.802,			7.431,			0.715,			0.715,			2.742,			1.162,			2.56
50,	3,	80.671,			3.357,			1.028,			1.028,			6.943,			3.141,			0.874
51,	2,	82.23,			22.432,			0.099,			0.099,			22.778,			0.099,			0.1
52,	3,	82.575,			8.233,			0.903,			0.903,			2.696,			1.164,			2.007
53,	3,	82.875,			5.986,			0.905,			0.905,			2.54,			2.574,			0.726
54,	3,	83.614,			1.969,			1.085,			1.085,			3.969,			2.984,			3.244
55,	2,	83.785,			24.39,			0.099,			0.099,			22.088,			0.099,			0.099
56,	3,	84.522,			3.279,			0.89,			0.89,			4.58,			1.262,			1.432
57,	3,	84.665,			3.626,			1.956,			1.956,			12.1,			3.343,			1.057
58,	3,	84.697,			10.237,			0.781,			0.781,			4.705,			3.139,			1.178
59,	2,	88.122,			21.637,			0.099,			0.099,			22.22,			0.099,			0.099
60,	2,	89.811,			22.352,			0.099,			0.099,			23.277,			0.1,			0.099
61,	2,	91.098,			21.939,			0.099,			0.099,			21.773,			0.099,			0.099
62,	2,	92.502,			23.853,			0.099,			0.099,			23.86,			0.099,			0.099
63,	2,	93.629,			22.557,			0.099,			0.099,			21.987,			0.099,			0.1
64,	2,	94.002,			22.199,			0.1,			0.1,			21.704,			0.099,			0.099
65,	2,	95.677,			23.084,			0.099,			0.099,			22.487,			0.099,			0.099
66,	2,	95.979,			23.423,			0.1,			0.1,			23.589,			0.099,			0.099
67,	2,	96.316,			21.886,			0.099,			0.099,			22.276,			0.099,			0.099
68,	2,	96.666,			22.567,			0.099,			0.099,			23.693,			0.099,			0.099
69,	2,	96.775,			21.374,			0.099,			0.099,			22.804,			0.099,			0.1
70,	2,	98.032,			22.963,			0.099,			0.099,			21.394,			0.1,			0.099
71,	2,	98.713,			23.158,			0.099,			0.099,			23.477,			0.1,			0.099
72,	2,	101.084,			21.837,			0.099,			0.099,			22.198,			0.099,			0.099
73,	2,	104.789,			21.846,			0.099,			0.099,			23.773,			0.099,			0.099
74,	2,	106.519,			21.957,			0.099,			0.099,			23.357,			0.1,			0.099
