task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.036,25.69,98.75,102.55,9.86,98.46,24.91,167.65,11.42,25.77,101.59,105.32,10.36,97.53,24.36,148.39,10.71
T6,0.083,27.08,107.2,105.74,9.86,102.33,24.91,166.28,9.88,28.59,114.45,107.84,9.99,116.24,27.32,154.88,10.48
T6,0.085,28.56,102.94,104.17,11.53,107.8,26.81,164.47,10.62,27.17,101.6,102.28,9.87,117.48,27.9,162.09,9.85
T2,0.111,25.36,102.93,110.79,9.56,100.36,25.86,165.98,10.38,26.47,107.27,116.97,9.62,100.93,28.47,168.31,10.7
T2,0.248,25.93,116.07,110.45,9.73,116.99,28.45,162.01,10.22,25.58,104.92,109.72,10.49,98.78,26.92,146.62,11.07
T2,0.34,26.11,107.56,116.05,10.06,112.49,26.15,163.61,10.84,28.26,105.84,117.01,9.42,99.27,25.38,169.12,10.83
T6,0.366,26.32,114.11,113.53,10.77,114.22,25.97,164.06,10.29,25.23,103.45,115.05,11.36,102.13,26.85,144.83,10.0
T8,0.368,23.88,116.68,109.94,10.42,101.1,26.51,151.07,10.86,26.43,109.74,99.9,10.88,116.06,25.21,153.73,11.07
T4,0.442,25.99,100.85,94.02,10.62,103.9,26.16,154.66,10.06,26.3,104.17,94.76,9.87,101.29,26.43,154.18,11.19
T2,0.462,28.47,102.7,103.43,9.31,114.7,24.84,154.41,10.96,26.26,114.42,99.51,9.79,113.67,24.96,168.97,9.76
T1,0.47,28.14,99.23,106.11,9.92,117.49,26.36,169.34,10.05,29.68,113.5,109.73,10.8,109.79,28.81,160.77,10.88
T4,0.681,25.38,99.61,100.61,10.32,107.49,25.09,154.0,10.99,25.42,115.82,106.18,11.04,111.4,25.62,174.55,11.56
T3,0.689,23.57,102.24,96.67,11.17,94.66,28.06,156.85,10.0,24.28,108.59,110.11,10.92,104.74,26.19,154.81,10.83
T7,0.733,26.72,108.94,107.6,10.37,119.28,27.46,158.14,10.79,26.92,108.94,113.19,9.36,101.08,26.6,149.47,9.65
T8,0.853,24.86,108.48,96.81,9.98,102.8,24.69,149.25,9.94,26.19,106.64,97.27,10.45,117.8,23.31,151.98,9.62
T1,0.899,29.62,99.73,103.69,11.04,116.36,28.74,167.48,10.99,28.06,109.56,112.67,11.34,108.6,26.04,143.56,10.75
T6,0.922,27.72,104.91,108.86,11.28,109.7,25.98,148.86,11.06,28.13,101.6,107.01,10.24,99.98,28.38,150.82,11.17
T10,1.029,27.6,109.07,111.63,9.54,108.7,28.47,165.62,11.57,26.11,98.54,94.77,10.89,98.05,27.58,175.07,10.0
