task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.168,1.337,1.215,1.349,0.725
1,0.468,1.405,0.998,1.007,1.384
1,0.593,1.007,1.238,1.825,0.874
1,1.32,1.453,1.332,1.214,0.634
2,2.491,3.028,1.425,1.495,1.066
1,2.899,1.411,0.812,1.793,0.919
1,3.142,2.333,1.011,1.433,0.638
1,3.235,1.117,0.884,1.821,0.626
2,3.712,5.43,2.199,6.134,0.767
1,3.814,1.01,0.857,1.323,1.506
1,3.845,1.774,0.913,1.111,1.242
1,3.974,2.043,0.873,1.533,0.84
1,4.256,1.172,1.483,1.224,0.855
1,4.392,1.08,1.258,1.087,0.874
1,4.645,1.801,0.621,2.016,0.909
2,4.891,4.369,3.457,2.684,1.663
2,5.54,8.062,1.072,4.098,0.607
2,5.688,7.605,1.776,2.207,0.837
1,5.975,0.954,0.623,1.104,0.879
1,6.099,1.426,1.254,1.244,1.335
1,6.201,1.764,1.054,1.216,0.91
1,6.658,1.185,0.929,1.237,0.637
1,8.16,2.277,0.897,1.292,1.151
1,8.368,1.219,0.813,1.299,0.587
2,8.711,1.594,1.615,7.286,2.838
1,9.089,1.262,0.642,1.241,1.084
1,9.479,1.189,0.638,1.305,0.634
1,9.733,2.114,0.971,1.102,1.346
2,10.199,2.296,1.981,5.105,2.455
1,10.364,1.344,0.928,1.091,1.182
1,10.431,0.993,0.878,0.945,0.896
1,10.469,1.055,0.617,1.288,0.912
2,10.572,3.949,1.172,3.188,1.943
2,11.039,4.098,1.014,3.223,1.981
1,11.395,1.782,1.149,1.218,0.865
1,11.574,1.181,1.177,1.272,0.873
2,11.622,5.338,1.958,2.156,3.139
2,11.73,2.064,2.81,4.422,1.872
1,12.021,2.025,0.872,1.185,0.869
1,12.125,1.442,1.242,2.025,1.237
1,12.742,1.892,0.855,1.331,1.387
2,13.303,3.133,1.961,2.584,2.574
1,13.4,1.193,1.233,1.195,1.144
2,13.405,1.641,1.787,4.07,2.092
2,13.555,1.417,2.292,1.872,1.776
2,13.742,8.022,1.707,1.874,3.25
1,13.961,2.159,1.271,1.093,0.946
2,14.298,3.185,1.456,6.82,1.085
2,14.789,7.377,2.774,1.408,2.002
2,14.883,1.94,1.721,2.694,2.992
2,15.077,12.36,1.011,10.546,0.735
2,15.428,2.515,1.086,13.059,2.984
2,15.555,9.3,0.686,12.383,0.941
1,15.56,1.289,0.961,0.936,1.166
2,15.662,5.607,3.486,5.775,1.707
2,15.766,4.111,3.276,1.579,1.209
1,15.977,1.429,1.237,1.441,0.913
1,16.091,1.286,0.895,0.973,0.904
1,16.476,1.949,0.633,1.423,0.876
1,17.039,1.289,0.967,1.926,1.335
2,17.617,2.395,2.755,4.088,0.567
1,17.648,1.239,1.239,1.277,0.964
1,17.717,2.279,0.875,1.018,0.901
1,18.273,2.048,1.346,1.108,0.74
1,18.525,1.205,0.926,1.98,0.853
2,18.966,1.862,1.541,11.284,1.615
2,18.972,8.715,2.71,13.409,1.11
2,18.991,6.475,3.294,11.941,1.247
1,19.453,1.238,1.329,1.004,0.93
2,19.671,8.387,3.165,11.772,0.656
2,19.742,12.036,1.522,7.67,1.21
1,20.474,1.299,0.855,1.25,0.909
1,21.685,1.437,0.92,2.027,0.794
1,21.955,1.225,0.954,1.425,0.855
2,22.099,5.219,1.471,6.132,1.76
1,22.156,1.288,1.113,1.249,1.215
1,22.952,1.242,0.935,0.937,0.906
2,22.97,3.279,2.766,4.13,0.703
1,23.989,1.423,0.951,1.001,0.94
1,24.372,1.106,0.885,1.024,0.94
1,24.577,1.25,1.247,1.195,0.858
1,24.604,1.286,1.178,1.452,1.173
1,24.64,1.282,1.087,1.966,0.861
2,24.698,1.526,0.661,11.493,0.553
2,25.148,1.603,1.404,7.34,3.544
2,25.729,6.126,1.436,7.031,1.937
1,25.877,2.016,0.935,1.764,1.164
2,25.968,1.807,1.693,9.015,0.819
1,26.072,2.138,1.161,1.277,1.143
2,26.128,3.213,3.579,5.83,2.447
2,26.292,3.273,1.541,3.943,1.584
2,26.577,6.82,0.674,12.565,1.085
1,26.839,1.757,1.12,1.499,1.457
1,27.115,1.242,0.904,2.04,0.789
1,27.878,1.797,1.116,1.422,1.359
2,27.882,2.082,0.685,4.378,1.535
1,28.241,1.892,0.995,1.03,0.928
2,28.486,2.365,1.11,7.326,0.916
2,28.491,4.516,2.392,8.715,0.669
2,28.794,4.111,1.14,5.812,2.05
1,28.857,1.017,0.948,2.051,0.994
1,29.013,1.253,0.681,1.225,1.002
2,29.101,13.059,0.656,1.862,3.064
1,29.464,1.293,0.958,1.511,0.89
1,29.823,1.566,1.12,1.403,0.785
1,30.257,1.23,1.128,1.417,0.889
1,30.264,1.326,1.078,1.29,0.912
2,30.332,3.299,1.302,10.532,1.241
2,30.627,7.67,0.981,12.385,0.842
2,31.126,6.047,1.872,2.45,1.891
1,31.239,1.223,1.25,1.407,0.905
2,31.328,7.507,1.452,6.215,1.119
1,31.59,2.01,0.789,0.964,0.908
1,32.234,1.241,0.889,1.247,0.607
2,32.257,3.004,1.275,2.055,1.604
1,32.512,1.38,0.967,1.275,1.506
1,32.513,1.864,0.96,1.516,0.861
1,32.947,1.303,0.641,2.043,1.085
1,32.984,1.424,0.923,1.018,0.674
1,33.092,1.281,1.346,1.124,1.476
2,33.575,3.774,2.776,2.496,1.189
2,33.908,2.296,2.335,8.715,0.878
2,34.083,3.12,1.707,5.064,3.203
2,34.644,11.821,1.562,4.098,0.929
1,35.203,1.206,0.873,0.964,0.926
1,35.383,1.406,0.844,1.219,0.995
1,35.396,1.24,0.961,2.228,1.124
1,36.18,1.029,0.967,1.096,1.233
1,36.549,0.978,1.107,1.224,0.874
2,37.487,3.888,0.564,7.59,0.942
2,37.702,13.021,3.051,13.409,1.175
2,37.708,9.015,0.748,12.023,1.723
1,37.713,1.318,1.209,1.301,1.386
2,38.204,3.368,0.745,3.004,1.098
1,38.383,1.777,0.971,1.423,1.451
2,38.457,2.195,1.74,5.487,1.953
1,39.246,1.255,0.929,1.505,0.894
1,39.381,2.372,1.137,1.339,0.849
1,39.794,0.955,1.073,1.967,0.908
1,40.002,1.398,0.874,2.361,0.812
1,40.235,1.324,1.128,1.243,1.123
2,40.253,7.605,1.124,2.143,1.618
2,40.356,3.787,0.557,2.25,1.152
1,40.506,1.759,1.242,1.944,0.873
2,40.85,4.137,3.23,7.13,1.009
1,41.397,1.007,0.614,2.046,0.959
1,41.513,0.961,0.87,1.41,0.903
1,41.607,2.333,0.935,1.308,0.958
1,42.063,1.381,0.72,2.072,1.166
1,42.646,1.235,1.264,1.222,0.623
2,42.765,2.206,0.955,3.004,1.253
2,44.6,7.125,1.165,6.153,1.638
2,45.04,5.585,0.677,9.602,0.917
1,45.542,0.964,0.669,1.213,1.113
2,47.262,5.585,0.775,3.443,2.717
2,47.874,7.735,1.471,3.766,1.53
2,47.896,2.485,2.166,7.507,2.59
1,47.97,1.283,1.054,1.512,1.446
2,48.011,5.61,0.531,12.106,0.874
1,48.171,1.817,1.151,1.102,0.922
1,48.428,1.232,0.619,2.079,1.191
2,49.158,5.212,2.379,5.68,1.512
2,49.266,1.689,0.738,2.449,3.343
1,50.215,1.259,0.948,1.191,0.991
1,50.676,1.091,0.956,1.437,0.816
1,50.71,1.096,0.91,2.252,0.905
1,50.802,1.286,0.789,2.012,0.822
1,50.883,1.248,0.823,2.105,0.867
2,50.946,2.063,1.388,7.59,1.42
2,51.378,5.743,0.74,4.039,1.693
2,51.477,2.197,1.107,3.88,1.162
2,51.488,7.584,0.697,8.099,1.872
2,52.192,2.677,2.416,3.984,1.162
1,52.219,1.257,1.082,1.29,0.876
1,52.273,1.222,1.088,0.985,0.632
1,52.521,1.556,0.948,1.006,0.613
1,52.55,2.001,1.233,1.019,0.752
2,52.716,2.411,0.96,2.804,0.809
1,52.847,1.287,0.897,1.227,0.674
2,52.996,3.209,1.165,2.923,0.673
2,53.287,3.645,3.11,4.537,1.188
1,53.762,1.398,1.383,1.272,0.779
1,55.267,1.014,1.222,1.304,0.919
2,56.026,7.598,1.428,11.821,1.17
2,56.137,10.779,1.333,2.434,0.677
1,56.394,1.315,0.625,2.138,0.789
2,57.364,3.757,2.017,7.019,1.159
2,57.71,10.464,1.165,2.738,0.672
1,57.749,1.81,0.96,1.516,0.96
1,57.812,1.86,0.881,0.979,1.117
1,57.941,1.407,0.925,1.266,1.228
2,57.975,10.532,1.37,1.818,1.744
1,58.477,1.226,0.934,1.935,0.729
1,58.759,1.216,1.441,1.442,0.889
1,58.902,1.321,0.593,1.398,0.969
1,59.391,1.959,0.629,2.023,0.618
2,60.102,3.485,3.137,5.512,2.998
2,60.188,4.554,0.771,7.338,1.891
1,60.653,1.407,0.943,1.442,0.895
2,61.845,1.969,1.639,5.62,2.291
2,62.198,9.53,0.528,3.299,0.601
1,62.975,1.217,1.137,1.536,0.95
1,63.935,1.002,1.342,1.058,1.178
2,64.27,10.636,1.89,4.166,1.471
1,65.682,2.025,0.904,1.293,0.92
2,67.561,11.71,2.444,1.848,1.851
2,67.749,5.212,2.116,2.434,1.454
1,68.338,1.059,1.333,1.286,0.782
2,68.617,6.948,1.438,9.53,0.855
2,68.878,3.034,2.221,12.475,0.865
1,68.994,1.983,0.836,1.271,1.191
2,69.083,6.225,0.675,12.444,3.137
2,69.397,13.751,1.031,2.924,2.232
1,70.043,2.097,0.87,2.012,1.233
1,70.175,1.522,0.624,1.014,0.972
2,70.481,4.174,2.873,1.977,1.671
2,70.66,3.105,2.034,6.188,0.743
1,70.689,1.237,0.922,1.15,0.868
1,70.807,1.822,0.915,1.267,0.615
2,71.203,2.485,1.093,1.862,0.601
1,71.659,1.81,0.932,1.802,1.618
2,71.717,4.339,3.433,9.321,0.588
1,71.845,2.459,1.227,2.34,1.401
2,72.069,3.145,0.959,5.279,3.579
2,72.44,3.284,2.943,11.024,1.787
