task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.483,1.091,1.335,1.292,0.739
2,0.926,1.962,0.551,6.358,0.781
1,1.015,1.456,1.196,0.976,0.898
1,1.3,2.049,0.932,1.272,0.855
1,1.556,1.21,0.62,1.325,1.057
2,1.871,4.612,0.863,7.542,1.98
2,1.977,5.059,1.09,2.802,2.929
2,2.484,10.061,1.279,7.266,1.98
1,2.81,1.272,0.816,0.933,0.611
1,3.415,1.316,1.342,2.116,0.612
2,3.515,6.772,1.927,3.787,0.884
2,4.066,2.578,1.262,3.297,1.776
2,4.692,8.478,1.644,5.585,1.162
2,5.323,4.013,0.9,10.361,1.217
1,6.039,1.257,0.832,1.066,0.633
1,6.35,2.099,0.783,1.106,0.742
2,6.648,1.764,1.924,10.478,1.721
1,7.161,2.049,0.729,1.391,1.405
1,7.224,1.221,0.641,1.03,0.954
2,7.817,9.016,1.334,10.731,0.842
1,7.903,2.128,1.506,1.002,0.827
2,8.429,2.449,2.838,6.12,1.211
1,8.432,1.253,1.282,1.11,0.961
1,8.573,1.333,0.73,1.476,0.592
2,9.125,6.943,1.667,2.46,0.837
1,9.959,1.29,1.143,1.241,0.977
1,10.035,1.035,1.583,1.337,0.977
2,10.153,4.779,2.507,5.985,0.805
1,10.198,2.001,1.178,1.18,1.387
1,10.288,1.524,0.857,1.487,0.666
2,10.391,5.219,1.692,2.64,1.989
1,10.765,1.825,1.259,1.248,0.611
2,11.372,4.554,1.08,6.764,1.744
2,11.616,3.162,1.535,9.3,0.965
1,11.684,1.023,0.91,1.327,0.616
2,12.219,2.172,0.699,3.774,0.865
2,12.441,3.209,1.011,3.273,0.873
2,13.042,5.338,1.961,10.779,1.312
2,14.368,6.82,0.551,3.743,1.106
2,14.446,13.021,1.273,10.557,1.366
1,14.635,1.791,0.91,1.997,1.187
2,15.003,10.464,0.796,3.75,0.557
2,15.822,10.999,0.761,1.993,3.113
2,16.498,2.977,0.855,7.706,0.729
1,16.821,1.957,0.654,2.441,0.866
1,16.971,1.81,0.914,1.222,0.997
2,17.084,6.553,0.844,12.475,1.688
1,17.488,1.343,1.177,1.961,0.845
2,17.683,3.161,2.954,3.109,0.677
1,18.017,1.78,0.597,1.501,0.618
2,18.48,3.176,1.867,3.034,1.601
1,18.576,1.199,1.248,1.388,1.196
2,18.658,4.161,0.738,3.297,1.352
1,18.963,2.002,0.865,2.074,0.611
2,19.393,13.287,3.071,5.661,1.404
1,19.493,1.181,0.611,1.239,1.151
2,19.677,3.046,0.636,2.765,1.209
2,19.808,2.024,1.197,9.651,0.917
1,20.111,1.411,0.785,1.241,1.143
2,20.546,5.746,0.873,2.46,1.312
2,21.673,2.127,2.574,8.781,0.836
2,21.827,6.287,1.107,2.457,1.989
1,22.306,1.299,0.643,1.183,1.401
1,22.308,1.405,1.009,1.533,0.835
2,22.612,3.234,2.445,4.179,2.992
2,22.863,2.446,1.061,8.012,1.648
2,23.247,2.802,0.9,7.431,1.295
