task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.214,1.293,0.614,1.222,0.952
2,0.878,2.794,1.216,2.638,0.988
1,1.821,2.027,0.858,1.442,0.893
2,2.237,4.088,3.138,2.683,0.93
1,2.413,1.259,0.983,1.852,0.913
1,3.27,1.002,1.214,1.242,0.913
2,3.897,6.41,1.5,3.917,1.295
1,4.858,1.024,1.095,1.218,1.093
2,5.081,3.379,1.512,5.47,1.363
2,5.197,7.543,1.116,2.571,3.276
2,5.25,2.193,1.456,4.507,0.531
2,5.664,2.172,0.852,7.758,0.916
2,6.098,3.435,0.476,3.299,1.085
1,6.119,1.262,0.876,1.269,0.981
2,6.496,3.911,2.416,4.039,1.253
2,6.676,1.532,1.28,9.144,0.818
1,6.717,1.323,1.119,0.964,0.869
1,7.002,1.363,1.245,1.42,0.873
1,7.303,1.11,0.913,1.941,0.913
2,7.784,8.852,2.445,4.24,1.548
2,8.199,6.41,0.874,8.387,3.259
2,9.418,3.47,2.811,11.459,3.142
2,9.827,8.164,2.116,2.578,1.436
1,9.992,1.2,1.431,1.102,0.898
1,10.622,2.103,0.89,1.414,0.818
2,10.777,2.742,1.703,5.734,1.504
1,10.815,1.932,0.788,1.293,0.837
1,10.824,1.032,0.913,2.048,0.86
2,11.022,11.132,2.017,4.852,0.784
1,11.141,0.964,1.248,1.343,1.233
2,11.224,6.82,3.141,2.063,1.375
2,12.777,3.273,1.08,10.601,1.562
1,13.116,1.24,0.94,1.44,0.951
2,13.824,12.463,1.919,6.796,0.669
2,14.326,2.757,0.759,2.727,0.591
1,14.742,1.237,1.459,1.455,0.935
2,14.756,5.255,2.81,4.501,2.221
1,15.164,1.813,1.142,1.414,1.161
1,15.634,1.259,1.153,1.343,0.995
1,16.232,1.501,0.883,0.986,0.85
1,16.703,2.126,0.946,1.15,0.856
1,17.144,1.757,0.952,1.26,0.922
2,17.618,13.016,2.067,14.09,1.426
2,17.841,7.735,2.899,3.297,1.637
1,17.856,1.814,0.912,1.183,0.873
1,18.41,1.28,0.884,1.267,1.12
2,19.002,2.172,0.805,7.084,1.085
2,19.148,7.403,0.683,4.103,0.944
1,19.74,1.04,0.889,1.363,1.143
1,20.258,2.361,1.054,1.263,1.396
2,20.267,4.074,3.259,9.003,2.298
1,20.29,1.263,1.223,1.216,0.914
1,20.325,1.274,1.094,2.164,1.293
