task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.592,1.77,0.948,1.765,1.377
1,0.697,1.292,1.342,1.21,0.637
2,1.432,9.058,0.706,4.961,0.824
2,1.789,7.39,0.909,4.615,1.262
1,1.923,1.204,1.12,1.334,0.972
1,2.295,1.801,0.643,1.229,0.89
2,2.411,12.87,1.924,1.703,0.429
1,3.136,2.279,0.879,0.948,0.79
1,4.0,1.225,0.756,1.323,1.483
1,4.651,1.351,0.929,1.785,1.233
1,4.893,2.018,0.614,1.539,0.929
2,5.095,10.613,2.766,6.447,2.755
2,5.254,10.237,1.688,5.748,1.133
2,6.1,7.141,1.215,11.493,0.775
1,6.27,1.24,0.613,1.046,0.632
2,6.471,12.383,0.89,7.833,0.832
1,7.19,1.512,0.918,1.852,0.998
1,7.92,1.403,1.235,2.032,0.93
2,8.103,1.643,0.691,1.872,0.699
1,8.545,1.934,0.947,1.262,0.885
1,8.696,1.102,0.811,1.491,0.913
1,9.749,1.251,1.459,1.871,1.335
1,10.013,1.283,1.231,1.752,0.905
1,10.058,1.244,1.228,1.006,1.119
1,10.728,0.966,1.121,1.476,0.946
2,10.808,3.144,1.158,4.488,3.433
2,10.947,5.298,1.085,5.624,0.706
1,11.571,2.059,0.922,2.036,1.074
1,11.714,1.221,0.919,1.794,1.128
1,11.736,1.384,0.983,2.112,1.107
2,11.864,4.378,3.488,2.197,0.981
1,11.888,0.979,1.444,1.435,1.22
1,12.799,1.407,0.692,2.001,1.181
2,13.061,4.488,2.384,6.312,1.668
1,13.936,1.25,0.994,1.326,0.929
1,14.292,2.024,0.825,1.247,0.948
2,14.41,13.011,0.766,1.76,1.107
1,14.832,1.185,0.717,1.433,0.901
2,14.942,10.613,3.265,3.645,1.212
1,15.852,1.208,0.872,1.934,1.216
2,15.858,7.605,1.156,4.79,3.203
1,15.912,1.767,0.742,1.238,1.401
1,15.984,1.255,1.337,1.303,1.132
1,16.583,1.2,1.093,1.907,1.227
1,16.781,1.293,1.389,0.981,0.934
2,17.232,5.97,1.175,4.825,2.843
1,17.307,1.15,0.862,1.229,0.776
2,17.596,2.153,0.697,2.411,3.294
2,17.749,1.874,1.101,2.402,1.98
2,17.883,1.484,0.687,6.553,1.53
2,18.576,12.036,0.796,8.946,3.137
2,18.863,8.1,2.59,2.248,0.787
2,18.897,6.372,1.601,10.367,0.947
1,19.854,1.294,1.093,1.083,0.925
2,20.096,4.841,1.776,3.509,0.981
1,20.172,1.335,0.997,1.134,0.655
2,20.488,12.982,0.706,1.495,1.998
2,20.985,3.858,0.912,2.481,1.09
1,20.99,1.23,0.734,0.996,0.881
1,20.992,1.128,0.876,1.205,0.991
2,21.212,8.408,2.59,9.3,1.394
1,21.375,1.021,0.947,1.313,0.912
2,21.459,4.612,2.992,11.42,3.113
1,22.095,2.051,0.827,1.243,0.89
1,22.294,2.371,1.227,1.3,0.797
1,22.742,1.292,1.177,1.005,1.005
2,23.554,3.382,0.935,7.141,1.667
1,23.69,1.797,1.337,1.308,0.75
2,24.043,9.003,1.09,2.46,0.865
2,24.079,6.779,2.392,11.226,1.128
2,24.691,9.069,1.563,12.106,0.677
2,25.795,4.488,0.741,5.1,3.142
1,25.971,1.323,0.963,1.226,0.734
2,26.438,3.966,2.56,5.786,1.19
2,26.824,4.312,1.956,4.516,2.838
1,27.049,1.255,0.885,1.24,0.895
2,27.221,3.756,1.849,3.781,0.66
2,27.957,3.382,1.312,3.911,1.548
1,28.173,1.864,0.945,1.286,0.902
2,28.488,9.048,1.976,6.132,1.336
1,29.213,1.821,0.898,1.073,0.742
1,29.217,0.95,0.884,1.243,0.836
1,29.454,2.191,0.901,2.426,0.74
1,29.899,1.316,0.936,1.499,1.439
2,30.588,5.298,3.112,7.883,1.667
1,30.64,1.083,1.143,1.759,0.96
2,31.587,5.146,2.23,13.011,1.275
2,32.058,2.271,1.958,13.868,1.615
1,32.369,1.005,0.857,1.448,0.952
2,32.489,3.966,0.703,5.661,2.139
2,33.232,11.134,1.721,6.081,1.178
2,33.677,3.873,2.038,8.946,0.713
1,34.085,1.189,0.821,1.213,1.153
1,34.211,1.038,0.935,1.452,0.884
1,34.438,1.318,0.646,2.001,0.871
2,34.481,4.781,1.849,8.408,1.217
2,34.526,3.907,3.127,13.016,1.535
2,34.55,6.145,2.782,13.409,1.587
2,35.238,8.766,1.557,10.021,0.973
2,35.532,13.097,1.58,3.943,0.71
1,35.662,1.237,0.882,1.241,0.9
2,36.16,4.899,2.992,13.9,3.105
2,36.162,5.311,2.4,2.127,1.261
2,36.481,2.558,1.082,2.843,2.945
1,36.66,1.262,0.889,1.25,0.999
2,36.916,1.643,0.733,10.526,2.213
1,37.211,1.11,0.942,1.767,0.95
1,37.256,1.794,0.725,2.119,0.91
1,37.3,1.514,1.401,1.274,1.261
1,37.533,1.525,1.339,2.146,0.873
1,37.805,1.023,1.105,1.268,0.9
2,37.845,4.369,1.535,7.031,0.748
1,38.011,1.09,1.191,0.943,0.835
