task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.021,0.97,10.87,104.94,105.95,101.16,1.02,103.1,108.83,1.02,10.92,118.8,99.73,98.68,1.03,105.11,105.92
4,0.634,1.09,9.87,104.6,97.11,109.37,1.05,110.12,95.96,0.98,11.48,109.08,96.97,107.76,1.03,105.32,108.06
2,0.644,0.95,10.19,115.8,111.16,106.14,1.11,110.34,98.49,0.93,11.57,110.29,113.82,111.71,0.98,114.22,105.28
1,1.061,1.04,10.94,97.86,113.17,102.32,1.02,99.09,103.45,1.09,10.64,93.66,112.18,98.7,1.16,109.06,114.84
2,1.569,0.98,11.13,115.54,102.26,111.54,1.1,105.36,112.07,0.92,10.8,117.31,103.08,108.43,1.07,99.27,106.89
3,2.176,0.96,11.36,108.84,98.38,109.68,0.98,102.18,98.13,1.01,10.83,105.61,113.5,112.32,1.04,96.1,113.18
4,2.393,1.0,11.13,111.25,92.13,109.37,1.04,100.32,100.05,1.06,10.09,110.58,93.87,104.85,1.09,99.12,95.96
1,2.593,1.02,10.44,104.03,108.61,108.13,1.09,107.18,112.98,1.14,10.26,99.7,104.79,99.39,1.02,97.96,112.6
4,2.885,1.02,10.01,94.9,98.78,96.08,1.05,99.47,96.56,0.96,10.84,98.39,101.08,94.88,1.1,101.87,94.06
4,2.918,1.04,11.04,104.51,97.39,93.04,1.07,97.76,98.63,1.04,10.31,108.67,102.63,99.04,1.15,104.33,97.94
3,3.118,1.11,11.22,100.78,112.06,97.25,0.99,96.27,98.28,1.1,11.76,105.02,110.63,101.76,1.1,100.41,106.49
2,3.125,0.99,10.45,114.92,114.13,105.42,0.99,106.05,99.85,1.06,11.56,106.9,101.8,97.64,1.05,112.76,103.36
3,3.689,1.04,11.08,110.26,109.37,109.18,1.07,112.38,107.87,1.08,10.4,115.18,109.12,111.74,1.02,112.2,103.3
2,4.199,1.09,11.42,109.27,107.41,103.89,1.04,105.67,108.83,0.97,11.19,106.27,100.94,107.1,1.1,98.83,96.71
4,4.241,0.94,11.09,107.01,105.32,107.85,0.99,102.2,99.74,0.99,10.79,94.22,103.74,103.56,1.09,99.5,104.22
4,4.291,1.07,11.39,98.36,97.63,99.48,1.07,95.8,96.78,1.05,11.03,94.91,98.35,96.44,1.08,110.88,105.33
4,5.14,0.95,10.05,105.64,93.51,108.69,1.06,102.32,105.32,0.98,10.09,100.02,99.46,94.8,1.13,93.84,109.14
4,5.274,1.05,11.0,104.94,94.17,100.0,1.1,93.81,100.94,0.94,10.64,96.0,105.73,96.96,1.11,101.89,104.69
3,5.467,1.01,10.57,114.38,96.18,102.42,1.05,106.58,102.07,1.08,10.34,114.33,113.25,107.23,1.1,108.77,100.83
2,5.473,1.08,11.01,104.01,104.28,96.71,1.05,104.59,107.41,0.94,10.69,112.1,100.92,111.85,0.95,107.5,111.69
2,5.795,0.96,11.48,105.99,97.36,101.68,1.06,109.16,105.97,1.01,10.4,113.25,103.94,109.04,1.0,98.35,105.13
2,5.821,0.96,10.38,103.11,114.02,97.93,1.03,105.96,99.9,0.97,11.67,112.01,106.76,112.33,0.95,111.85,110.59
4,5.873,0.95,10.24,108.31,96.74,103.85,1.08,109.06,101.46,0.97,10.84,103.73,107.01,107.23,0.98,103.58,105.03
3,5.883,1.08,11.42,113.18,100.03,103.58,0.99,103.22,105.2,0.95,11.61,101.77,108.57,107.32,1.03,99.26,110.16
1,5.972,1.04,10.81,110.09,105.16,103.13,1.09,109.38,105.0,1.16,11.5,103.24,108.2,107.08,1.14,111.04,107.51
3,6.474,1.09,10.17,101.12,108.46,111.14,1.0,109.97,100.28,1.09,10.62,115.35,98.2,109.06,0.97,100.91,99.21
2,6.616,0.95,10.44,102.26,97.39,109.83,0.98,110.48,95.58,0.94,10.93,100.44,102.26,111.04,1.1,104.02,97.24
3,6.659,0.96,11.6,104.06,98.48,97.69,0.97,97.85,96.75,1.07,11.07,105.15,111.26,100.54,1.0,109.36,104.21
3,6.865,1.01,11.06,115.4,99.75,100.15,1.08,95.87,108.93,0.99,11.7,101.73,113.43,97.91,1.08,113.06,105.52
1,7.054,1.19,10.3,108.22,103.29,99.2,1.09,107.78,110.26,1.09,10.42,97.57,105.91,104.06,1.09,103.97,99.29
