task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.306,100.313,1.039,110.022,102.606,98.734,99.234,102.383,101.956,1.112,113.991,101.964,96.936,112.788,95.717
3,0.539,11.121,1.143,0.949,9.888,11.289,11.786,105.247,10.348,0.999,1.113,11.284,10.969,10.181,94.733
2,0.551,102.384,102.888,103.435,108.434,110.088,10.698,108.674,106.869,96.282,110.226,98.702,98.853,10.037,99.961
1,0.618,107.461,105.603,99.711,106.37,97.009,102.025,105.927,93.766,113.041,109.292,103.262,110.016,109.473,106.422
3,0.761,10.645,1.081,0.966,11.192,10.055,10.133,93.267,10.962,1.134,0.998,10.453,10.82,10.494,95.745
2,0.845,102.228,104.652,98.531,98.553,113.19,9.95,105.589,107.937,98.116,98.342,101.991,107.407,10.051,101.665
2,0.916,106.51,96.418,108.617,108.305,106.114,10.708,99.852,112.36,110.769,104.954,99.799,96.203,10.572,94.008
2,0.964,98.655,96.492,100.648,99.435,112.073,9.861,100.05,104.59,111.443,107.575,104.549,99.638,9.743,96.445
1,1.021,99.278,107.38,99.914,101.524,113.438,110.365,93.112,105.731,110.668,100.002,98.374,102.006,109.427,96.146
2,1.587,108.718,101.56,107.089,103.945,97.778,10.15,106.699,110.907,108.397,108.445,95.48,103.14,11.018,109.975
3,1.78,10.782,1.012,0.981,9.746,11.269,10.21,102.728,10.646,1.039,0.987,10.519,11.863,10.561,101.537
4,1.785,105.996,1.131,103.271,101.592,109.982,111.788,103.642,104.113,1.112,103.62,104.17,105.251,113.717,104.776
4,1.798,111.207,1.085,97.662,94.346,105.075,105.347,102.399,100.206,1.1,107.729,93.145,107.37,104.288,102.442
4,2.38,106.588,1.137,109.382,94.863,103.807,104.133,105.714,98.866,1.032,111.262,93.512,108.806,113.901,100.765
4,2.401,95.767,1.035,102.234,108.85,97.742,111.945,98.534,111.825,1.088,100.383,105.987,98.316,103.574,95.202
1,2.424,96.299,114.214,113.492,100.587,106.071,104.68,93.357,108.948,101.931,108.275,113.876,105.413,97.13,107.552
1,2.508,100.521,99.579,103.64,114.349,99.981,110.269,108.745,93.922,110.404,107.582,109.933,100.061,106.29,97.042
3,2.543,10.654,1.033,1.039,9.612,11.25,11.374,108.799,11.5,0.999,1.046,10.297,10.961,11.271,98.416
4,2.752,110.501,1.135,111.677,100.927,114.09,96.171,101.864,99.555,1.013,106.589,99.9,97.738,101.131,93.781
4,2.784,104.897,1.065,106.258,107.579,96.707,106.938,104.892,97.646,1.102,100.648,104.728,98.948,100.28,102.722
1,3.036,104.606,113.224,106.425,101.876,98.006,107.015,95.806,104.632,115.592,108.181,110.943,112.386,105.749,108.603
4,3.111,106.659,1.015,107.263,97.834,114.166,107.595,102.043,97.084,1.091,111.711,102.187,105.713,96.231,105.276
4,3.111,106.425,1.158,112.66,98.378,102.571,101.763,96.512,104.656,1.154,105.737,99.18,101.666,99.741,93.74
4,3.45,102.32,1.128,109.691,97.187,108.016,111.697,99.937,106.043,1.139,100.569,99.463,103.099,98.048,95.656
2,3.547,98.502,109.336,95.434,103.727,106.2,10.003,107.223,101.457,102.374,109.068,96.477,105.496,11.04,105.92
4,3.967,108.28,1.021,105.952,109.228,109.265,96.203,103.181,96.014,1.154,107.778,104.527,112.873,103.028,107.517
3,4.139,10.648,1.117,1.115,11.398,11.723,11.406,99.973,10.688,1.013,1.082,9.642,11.58,9.965,99.701
1,4.296,105.565,109.08,110.332,107.001,110.542,105.092,96.671,97.423,111.29,103.827,102.595,109.71,95.952,106.761
2,4.524,99.017,101.485,110.195,106.68,112.62,11.454,99.096,98.655,100.708,102.943,99.441,106.145,9.638,98.548
4,4.686,97.855,1.097,111.642,106.225,113.488,110.902,97.476,99.613,1.097,105.389,106.875,97.873,102.074,96.413
1,4.937,93.556,105.897,107.336,112.687,100.956,94.968,97.344,99.388,104.122,104.954,99.334,105.561,99.304,95.155
2,5.039,101.332,96.536,98.077,94.249,105.42,11.262,103.54,103.343,103.444,108.841,108.053,95.914,11.038,98.37
1,5.226,98.421,115.479,112.159,104.808,104.835,95.592,104.34,97.685,109.239,99.183,108.509,100.866,99.8,102.813
4,5.27,111.924,1.091,108.216,99.2,105.379,102.457,106.106,97.639,1.001,96.714,95.747,99.81,98.093,99.581
1,5.283,108.364,112.069,108.126,109.238,96.801,99.879,94.435,101.461,99.622,101.605,107.039,109.603,103.899,100.733
3,5.305,9.83,0.98,1.048,11.059,11.691,10.887,101.537,11.528,0.978,0.939,11.103,11.316,10.08,100.214
3,5.387,9.892,1.054,1.114,9.613,10.397,10.478,97.926,10.829,0.995,0.968,9.637,11.642,11.421,95.08
