task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.078,104.955,113.793,102.832,98.006,101.303,94.751,92.688,102.662,113.572,110.39,110.598,104.329,95.713,93.632
1,0.18,92.311,99.407,96.677,100.314,108.959,97.347,98.14,107.69,112.852,96.987,106.884,99.915,103.456,95.806
2,0.21,103.188,98.311,107.518,106.439,112.073,11.334,99.94,109.682,96.144,98.059,107.602,97.778,10.726,110.561
2,0.292,113.427,102.341,97.226,106.31,99.263,10.404,104.615,99.468,107.133,104.586,108.491,100.151,10.127,97.708
1,0.336,104.396,107.801,99.374,99.59,98.749,109.724,99.227,108.264,105.478,112.324,111.959,108.412,104.097,93.445
3,0.351,10.44,1.066,0.987,9.624,10.914,10.79,108.468,10.019,1.11,0.997,11.429,10.319,10.008,94.125
4,0.633,110.221,1.15,110.004,107.729,102.286,104.237,92.482,106.862,1.087,110.398,107.86,99.645,102.457,96.566
4,0.87,99.675,1.084,110.064,94.325,101.661,105.054,95.812,101.523,1.037,103.475,95.404,99.905,103.258,103.507
3,1.045,10.838,1.107,0.991,11.203,10.845,10.532,102.181,9.921,1.109,1.114,9.976,10.716,11.119,95.057
4,1.123,96.774,1.138,110.096,94.448,106.833,103.61,93.617,103.378,1.128,97.418,103.124,97.69,99.396,92.057
4,1.287,103.226,1.175,105.693,96.931,100.866,96.153,107.737,107.716,1.157,110.788,93.239,109.768,103.507,101.669
3,1.823,10.57,1.074,1.106,10.56,11.303,10.122,105.286,10.183,1.005,1.03,9.956,11.049,10.049,102.188
4,1.919,94.891,0.997,96.162,97.752,108.676,111.188,93.797,101.503,1.16,110.542,99.365,107.532,109.395,102.27
2,2.449,110.062,97.91,98.122,101.002,96.141,11.046,107.617,107.074,101.461,110.33,95.346,105.846,9.867,102.958
2,2.821,112.296,101.242,105.022,110.052,107.91,9.821,110.572,111.835,103.634,105.117,111.287,101.781,10.067,101.388
2,2.986,113.452,105.372,101.216,107.205,105.301,11.099,98.372,102.005,106.671,103.721,104.036,106.064,9.7,110.745
2,3.103,95.716,104.133,93.905,107.678,108.789,10.287,95.944,98.065,100.088,96.442,100.731,112.612,9.921,105.984
1,3.448,102.861,115.735,101.462,112.669,99.18,103.016,97.335,95.275,103.022,99.431,116.394,101.129,107.282,93.008
3,3.605,10.855,1.043,1.083,9.874,10.538,11.337,98.187,10.353,1.066,1.054,11.34,10.547,10.465,93.114
3,3.68,11.067,1.148,0.941,10.686,10.423,9.954,94.421,11.298,1.029,0.96,10.779,10.993,10.305,102.562
4,3.847,97.556,1.168,106.121,92.713,108.228,102.558,108.343,110.155,1.141,105.965,104.98,109.954,112.444,99.444
1,4.03,94.326,111.038,110.156,111.465,101.952,95.898,107.061,103.137,108.926,101.028,114.416,100.327,95.41,102.957
1,4.199,92.789,110.404,98.853,107.309,110.512,111.255,98.938,101.0,102.463,106.289,105.983,109.525,104.813,94.1
4,4.24,105.859,1.043,108.024,102.871,100.91,101.013,99.2,100.373,0.999,113.891,93.502,104.328,106.831,106.382
2,4.34,113.493,102.986,98.059,111.418,112.116,9.709,97.893,105.767,101.516,101.717,110.709,98.18,10.966,108.192
1,4.643,107.957,111.831,101.443,103.142,96.394,108.067,99.728,98.095,108.88,103.899,109.679,105.975,98.389,98.28
3,4.657,9.794,1.055,1.032,10.729,11.7,11.722,98.815,11.112,0.997,0.998,11.121,11.746,11.111,94.148
1,4.686,107.585,102.723,99.395,111.574,105.761,109.653,101.962,108.364,101.244,113.694,109.949,100.216,96.282,95.793
2,4.702,113.772,96.473,104.211,108.485,112.278,10.905,104.324,113.212,102.206,103.112,107.171,100.246,9.781,101.788
3,4.838,9.88,1.115,0.973,10.728,11.256,11.116,95.379,9.953,1.101,1.028,10.606,11.747,10.36,104.234
3,4.969,10.943,1.081,1.06,11.339,11.546,11.199,98.077,11.066,1.1,1.092,9.922,11.747,10.493,104.693
1,5.181,107.064,112.285,97.889,100.276,100.944,107.896,102.414,104.55,115.225,112.278,100.775,101.956,103.487,93.036
1,5.181,108.765,116.012,110.804,112.188,103.1,101.073,95.769,92.932,112.158,105.388,113.477,113.076,112.086,97.445
1,5.2,101.67,114.92,105.986,100.832,101.331,105.99,107.263,105.481,106.502,97.476,103.871,111.176,109.235,96.146
2,5.291,110.19,101.986,105.504,110.472,98.491,10.78,101.757,102.326,109.626,93.277,106.244,110.906,9.714,100.95
3,5.472,9.939,1.121,1.039,10.146,11.092,11.752,94.597,10.951,1.138,1.097,10.807,10.5,10.619,97.76
4,5.866,95.612,1.155,113.642,107.797,107.782,109.906,99.611,111.273,1.029,109.713,107.983,109.831,97.343,102.27
2,5.888,101.323,103.123,104.159,101.158,107.252,10.79,109.803,98.116,102.422,106.957,109.176,105.631,10.019,107.475
2,5.902,98.149,97.774,95.196,105.566,101.83,10.66,109.54,109.807,111.635,102.347,108.709,100.347,9.789,107.921
4,5.904,110.916,1.135,96.415,94.758,98.191,102.635,104.213,111.709,1.145,104.047,93.355,109.175,101.986,99.32
4,5.99,97.477,1.146,106.931,107.767,98.372,109.63,105.624,111.182,1.158,103.459,93.478,99.775,98.962,92.498
4,6.088,102.032,1.169,96.564,94.745,114.355,99.063,105.009,96.49,1.171,102.6,96.383,107.762,109.033,95.97
2,6.248,105.447,108.092,108.228,101.931,101.83,10.481,103.65,110.769,112.667,107.738,100.925,106.245,10.056,109.944
1,6.301,93.334,115.947,104.034,103.331,96.494,109.23,96.571,98.354,99.807,104.355,115.107,104.363,107.747,94.042
4,6.537,103.864,1.138,107.911,107.512,112.73,107.252,94.804,103.03,1.089,99.908,97.284,112.623,113.243,93.169
2,6.659,100.45,102.063,108.954,110.917,102.681,10.939,101.268,106.625,106.909,96.772,94.49,97.507,10.453,102.601
2,6.717,100.859,107.095,101.046,98.021,105.46,11.123,99.096,111.757,106.995,101.348,94.185,97.625,10.9,99.141
4,7.193,111.15,1.077,98.069,103.221,112.064,99.545,103.56,97.378,1.07,99.344,93.237,103.474,99.063,99.206
4,7.428,95.35,1.167,111.379,107.735,100.91,101.53,103.04,98.624,1.147,103.31,105.095,103.042,99.063,92.146
1,7.505,99.001,99.592,110.317,108.238,113.57,109.157,105.377,101.775,106.153,103.57,98.985,101.825,95.967,92.111
2,7.885,105.976,105.826,92.971,103.459,97.948,11.057,100.855,98.27,110.584,98.059,102.098,105.72,10.016,95.528
4,8.388,98.894,1.176,111.414,103.337,100.438,109.159,104.112,111.228,1.156,104.844,95.21,109.215,97.987,94.38
4,8.76,101.312,1.1,112.736,103.989,107.384,97.74,103.258,95.874,1.0,96.548,104.663,96.936,96.526,98.732
4,8.783,105.976,1.173,104.746,96.081,97.726,111.799,97.476,111.188,1.122,105.289,107.024,105.526,99.263,105.229
4,8.851,105.479,1.001,106.258,103.12,98.23,96.651,95.424,99.76,0.994,97.874,99.822,105.806,102.435,98.813
2,8.906,106.173,95.647,105.629,109.653,111.574,9.766,110.561,100.04,103.77,103.186,97.867,101.671,10.427,107.475
3,9.28,11.096,1.021,1.079,10.81,10.3,10.303,96.927,10.702,1.054,0.998,9.679,11.247,11.053,102.138
1,9.289,103.461,100.491,103.353,114.412,104.789,112.013,101.388,94.28,105.415,111.881,109.794,95.619,104.047,98.546
