task_type,m1_1,m2_1,m3_1,m4_1
T2,8.618,25.748,88.527,95.418
T2,9.837,24.122,93.701,102.331
T2,9.649,27.577,94.994,89.227
T1,7.0,18.078,75.876,75.576
T2,9.021,25.825,99.06,100.751
T4,15.69,37.783,151.21,162.674
T3,10.866,34.974,112.032,120.393
T4,13.832,38.1,145.772,162.299
T2,8.545,25.911,93.908,90.14
T2,9.096,26.779,98.343,94.666
T3,11.452,33.482,119.049,129.466
T2,8.783,25.984,101.387,91.812
T1,6.758,18.148,68.564,72.519
T1,7.058,19.964,72.829,71.762
T1,7.331,19.745,73.555,77.793
T4,13.79,40.303,156.353,140.034
T4,14.05,42.308,137.517,151.254
T2,9.432,25.057,93.642,102.943
T4,13.719,39.365,160.067,152.696
T2,9.115,24.218,88.067,99.603
T3,11.942,29.971,117.614,112.472
T3,10.794,30.52,128.532,127.203
T4,14.858,43.579,159.456,145.062
T1,7.363,20.357,66.355,70.355
T3,12.006,32.267,114.223,116.995
T1,7.097,18.822,77.096,69.232
T4,15.815,38.023,154.707,142.956
T3,12.241,30.81,126.491,112.271
T3,11.53,30.96,127.495,120.043
T1,7.461,19.281,73.78,66.211
T2,9.032,25.329,101.215,88.845
T3,12.429,34.724,127.333,123.099
T3,10.982,34.447,125.511,114.849
T2,9.638,27.399,88.8,95.667
T1,7.392,17.779,68.486,66.289
T1,6.954,18.571,69.192,74.222
T3,12.467,29.85,118.203,121.295
T2,9.754,24.729,92.119,90.967
T4,14.828,40.023,148.849,148.912
T4,14.597,43.944,144.464,145.841
T2,8.599,25.917,94.781,101.835
T3,12.199,34.708,110.402,129.393
T4,14.595,38.092,159.759,155.869
T4,14.538,42.022,150.623,150.744
T2,9.577,27.005,96.535,99.604
T4,14.216,37.771,141.498,153.08
T3,11.205,33.25,114.882,121.569
T2,8.843,23.736,90.74,94.474
T3,12.536,30.947,118.579,119.984
T2,10.044,27.309,100.989,98.152
T1,7.161,18.857,70.301,67.154
T4,13.784,38.03,145.021,151.761
T3,12.448,33.528,125.447,118.272
T1,7.142,20.101,66.006,65.831
T2,9.158,25.716,102.884,88.517
T3,10.967,33.592,131.121,112.676
T3,12.32,32.65,131.103,129.279
T4,13.631,38.619,159.335,160.575
T3,12.402,31.445,111.6,117.012
T4,15.404,42.844,159.794,160.484
T4,14.505,42.812,158.621,138.986
T2,8.53,25.153,93.357,92.414
T1,6.988,17.871,77.851,74.861
T1,6.899,20.815,67.814,77.716
T2,9.448,26.034,100.731,88.755
T1,7.069,17.989,70.997,75.025
T2,9.851,27.587,92.8,91.297
T4,13.401,39.64,153.937,160.461
T4,13.662,39.972,156.953,137.778
T4,14.467,39.075,153.611,148.692
T4,14.484,42.034,137.265,155.813
T2,8.728,25.809,96.308,95.926
T3,12.004,30.129,114.678,124.523
T1,6.441,18.944,71.422,77.465
T3,11.667,31.18,118.362,113.182
T2,8.828,24.326,87.525,88.12
T2,9.298,23.768,88.099,90.146
T4,15.095,37.717,154.073,158.115
T3,12.391,33.123,124.559,125.556
T3,11.922,32.759,116.025,113.958
T2,9.426,24.79,96.384,87.424
T2,10.045,26.346,96.782,88.581
T3,11.936,32.341,130.521,126.812
T3,12.728,34.691,130.417,125.451
T3,12.513,35.31,124.657,124.455
T4,13.914,38.963,155.83,156.006
T3,10.951,35.376,112.91,114.831
T3,11.234,34.391,110.924,125.295
T4,13.517,37.955,161.676,146.011
T2,8.839,25.676,89.361,96.61
T3,11.565,32.273,126.897,126.917
T3,12.436,31.204,125.4,129.56
T1,6.906,17.866,71.848,68.153
T4,15.744,41.152,154.391,160.708
T1,6.553,18.089,72.913,71.631
T4,15.458,41.004,141.174,154.127
T4,14.686,37.627,138.988,162.659
T3,10.886,29.875,115.896,117.174
T4,15.58,41.484,141.339,162.014
T3,11.663,34.135,129.349,123.002
T2,10.044,25.753,87.957,93.028
T3,11.997,34.532,126.448,121.166
T3,10.876,33.074,125.568,118.161
T2,9.607,27.515,97.484,99.401
T2,9.334,27.846,94.312,93.183
T3,11.604,34.299,130.988,129.223
T1,7.308,20.213,73.748,76.202
T2,9.604,27.818,90.248,92.381
T2,9.045,27.446,96.703,86.947
T2,9.024,25.706,88.983,101.139
T3,11.744,32.184,110.889,127.332
T4,14.851,37.111,146.702,143.246
T1,7.36,20.008,74.39,77.75
T1,6.969,21.069,75.647,66.869
T2,9.924,26.835,93.151,90.513
T3,11.578,33.705,129.465,127.824
T2,8.71,25.326,95.975,97.18
T4,13.904,41.623,137.315,153.62
T2,9.204,25.985,87.468,96.191
T1,6.538,20.077,72.854,75.999
T3,11.571,33.015,112.707,130.183
T1,7.187,19.096,77.527,74.988
T1,6.617,17.781,68.227,75.43
T2,8.872,26.97,94.491,88.123
T1,6.485,20.672,70.725,67.096
T1,7.463,18.682,72.79,66.446
T1,6.551,17.941,70.816,74.794
T4,15.457,37.831,139.456,151.944
T4,13.47,41.175,149.057,137.612
T1,7.283,17.809,75.467,68.735
T4,15.831,42.455,141.454,142.812
T1,6.854,19.095,72.578,72.989
T1,6.817,19.675,74.238,75.76
T1,6.808,18.293,70.988,77.489
T4,14.545,42.21,142.343,151.802
T2,9.752,23.611,96.506,99.771
T1,6.907,17.806,77.166,78.009
T1,7.431,18.447,65.723,71.951
T3,12.315,29.954,128.142,127.062
T1,6.865,19.657,76.87,72.068
T2,8.91,26.67,97.447,98.88
T1,6.627,18.691,66.456,72.679
T1,6.566,20.572,68.898,76.681
T4,13.477,40.593,161.662,162.024
T4,15.5,38.742,155.634,148.289
T3,11.661,34.078,127.785,110.986
T2,8.593,24.66,87.035,100.246
T1,7.514,18.145,75.814,74.158
T1,6.605,18.793,69.458,73.165
T2,9.243,27.731,91.137,90.113
T4,14.195,37.662,142.048,151.69
T3,11.924,31.733,119.222,119.339
T3,11.509,34.799,131.016,119.234
T2,9.411,26.032,95.537,100.901
T1,6.553,19.07,65.605,75.488
T2,9.549,24.371,92.58,97.841
T3,10.867,33.017,112.5,112.575
T2,8.74,23.99,97.296,96.213
T2,9.891,24.172,93.346,90.175
T3,10.994,30.573,120.052,113.151
T2,8.821,24.091,93.731,91.647
T4,15.099,37.275,141.915,138.75
T4,14.852,38.831,139.42,159.471
T4,13.814,38.206,141.454,159.42
T4,14.843,39.664,150.546,137.421
T3,10.777,31.624,129.062,127.973
T3,11.541,31.02,110.71,122.94
T3,11.479,30.552,126.647,122.991
T3,11.638,35.379,110.316,122.104
T2,8.71,24.979,102.614,99.692
T4,13.546,41.309,154.111,149.554
T3,11.689,33.991,125.396,117.41
T3,11.669,29.926,119.629,114.816
T2,10.013,25.244,87.382,96.104
T1,6.713,19.691,76.74,72.649
T4,13.696,41.201,149.994,149.898
T3,12.679,35.097,128.123,119.443
T2,9.022,24.195,92.324,88.601
T1,7.53,19.483,74.142,67.251
T3,11.016,33.821,130.526,125.927
T3,11.554,32.914,112.407,120.816
T1,7.586,20.543,74.861,65.671
T4,14.26,43.662,146.168,137.074
T2,9.391,26.902,94.108,98.897
T4,14.819,37.831,154.37,147.078
T4,15.471,40.481,139.431,156.763
T3,11.65,31.43,123.965,114.115
T2,8.53,24.069,103.125,96.863
T1,6.554,18.043,72.948,65.977
T2,9.243,25.566,92.07,96.019
T4,14.68,43.569,149.92,137.972
T3,11.171,31.412,115.874,114.617
T3,12.47,34.646,118.622,122.992
T4,14.638,43.951,144.909,139.514
T3,12.545,34.366,127.936,128.693
T4,14.262,37.815,148.321,160.276
T2,9.23,26.212,98.781,91.569
T4,15.004,38.287,157.933,162.512
T3,11.516,33.704,115.478,129.143
T2,9.185,25.997,92.929,96.743
T3,12.666,34.13,129.397,130.365
T4,15.486,43.497,145.115,154.777
T3,11.788,33.176,115.804,118.896
T4,14.765,40.989,160.896,147.435
T3,12.715,32.44,129.213,111.584
T3,12.007,32.59,114.119,126.316
T3,12.713,30.654,111.6,130.789
T4,13.747,37.991,149.973,149.541
T4,15.052,41.29,158.997,160.273
T2,8.863,27.44,95.835,101.812
T1,7.268,19.731,74.177,74.854
T3,11.304,30.725,115.129,118.28
T2,8.474,25.077,102.197,91.542
T2,8.729,25.23,93.959,94.578
T4,14.34,41.986,140.648,161.78
T4,13.385,42.212,155.749,152.258
T1,7.595,20.8,68.39,77.848
T1,6.884,20.191,72.667,67.776
T2,9.753,25.554,100.279,89.379
T3,12.133,30.164,122.99,118.151
T3,10.936,31.625,122.769,115.135
T1,6.91,18.476,74.56,76.347
T3,11.526,33.252,121.964,120.153
T1,7.395,19.015,77.625,77.495
T1,7.143,19.712,70.188,76.813
T2,9.266,24.573,87.87,99.716
T2,9.931,23.491,101.262,89.906
T3,11.004,30.531,129.781,112.158
T3,11.251,31.938,128.595,116.545
T2,9.362,27.85,88.654,94.74
T3,11.647,34.681,119.875,126.54
T4,14.96,39.152,142.911,144.631
T1,6.543,19.685,69.425,72.471
T3,11.009,32.79,118.277,124.226
T2,8.714,23.988,102.613,87.999
T2,9.162,25.358,90.372,92.32
T3,12.701,33.642,128.094,126.732
T4,15.197,40.991,162.485,151.235
T1,7.309,21.085,71.343,75.437
T2,9.335,23.896,96.634,90.395
T2,9.144,25.338,96.717,95.695
T1,7.194,18.01,73.356,75.815
T2,8.651,25.455,102.532,100.906
T4,15.833,42.965,148.846,150.183
T2,8.524,23.567,98.526,98.7
T3,11.432,31.99,121.702,128.134
T2,8.539,27.28,86.994,89.248
T1,7.199,19.83,73.191,75.731
T3,12.116,30.06,120.759,119.662
T2,10.036,23.85,98.813,90.204
T1,7.214,18.403,68.878,69.244
T4,15.341,44.058,154.522,142.788
T4,14.059,39.352,143.407,152.023
T1,7.031,20.144,72.334,74.191
T4,15.555,43.6,162.61,145.469
T1,6.461,17.859,77.427,69.605
T2,9.885,25.619,87.681,88.866
T4,13.951,39.201,148.759,146.109
T1,7.553,19.982,74.452,72.517
T3,11.853,30.883,130.065,115.639
T4,14.049,39.352,149.774,139.664
T2,8.561,27.511,102.175,101.249
T1,6.405,18.746,69.128,74.932
T2,9.993,24.659,90.941,90.952
T2,8.611,25.774,92.835,97.368
T4,14.878,40.161,140.903,138.91
T2,8.631,25.987,96.552,93.879
T1,6.447,20.664,74.801,75.916
T2,9.886,27.263,95.35,94.888
T2,9.74,26.267,102.239,98.881
T3,11.927,32.277,131.168,130.94
T4,14.272,38.307,151.816,149.63
T3,12.228,30.195,130.527,123.984
T2,9.984,24.064,95.568,97.989
T2,9.563,27.138,92.965,87.639
T2,8.615,27.145,94.751,99.082
T2,8.624,27.451,91.589,91.663
T3,12.446,34.103,119.496,111.502
T4,13.584,43.796,151.378,157.584
T3,11.353,32.008,117.003,123.902
T1,7.11,19.385,77.846,72.769
T4,15.818,39.801,150.338,157.567
T2,8.551,26.311,102.247,89.965
T1,7.273,20.253,66.483,66.93
T3,10.999,34.265,119.091,113.872
T3,12.159,31.599,114.937,126.654
T3,12.59,34.003,115.096,118.358
T2,8.52,27.088,100.17,95.06
T2,9.278,27.784,92.247,90.301
T1,7.487,17.839,67.144,76.29
T4,15.62,41.703,146.853,156.943
T3,11.28,33.557,117.283,123.775
T1,7.429,19.792,66.495,66.541
T3,12.235,31.067,115.612,118.215
T1,6.877,18.261,74.902,69.666
T2,9.501,25.69,96.889,101.567
T1,7.329,18.575,74.125,71.053
T1,7.333,19.986,68.332,70.564
T1,6.631,17.987,75.056,75.822
T1,6.62,19.019,76.863,74.509
T2,8.966,24.187,98.675,96.368
T2,8.981,27.33,88.452,91.861
T4,14.955,42.312,140.429,157.612
T1,7.171,17.991,66.029,75.6
T3,12.362,32.708,121.716,117.175
T2,9.891,27.212,101.696,94.285
T1,6.744,18.904,72.261,65.626
T3,11.845,31.767,123.552,110.351
T1,7.252,20.386,68.24,72.665
T1,7.48,20.957,73.27,73.195
T3,12.666,31.832,123.566,119.651
T4,15.125,40.718,157.531,162.246
T4,13.398,43.071,141.816,150.874
T4,14.466,39.815,138.551,141.146
T2,9.231,27.815,100.179,92.195
T2,9.07,26.409,101.559,88.686
T4,15.827,38.856,161.631,140.741
T3,12.005,32.134,121.539,129.692
T3,11.055,31.123,118.542,122.671
T4,15.805,37.755,157.062,148.651
T1,7.145,19.981,74.573,67.477
T2,9.385,23.605,102.528,96.349
T2,9.429,24.294,97.607,103.196
T3,12.609,33.173,111.088,130.94
T2,8.568,27.896,98.089,89.619
T2,9.48,23.592,102.904,94.288
T3,11.118,32.362,128.091,129.607
T4,15.182,41.827,141.199,162.425
T4,15.385,43.398,152.184,144.771
T2,9.446,25.732,95.277,100.992
T2,9.073,27.848,92.278,94.711
T2,9.418,23.87,97.821,101.972
T3,12.541,34.897,126.565,130.382
T4,15.556,38.404,161.692,148.074
T1,7.146,19.094,70.845,67.813
T3,11.549,34.331,130.465,116.338
T4,15.392,38.663,137.337,160.761
T3,12.685,35.259,112.105,126.947
T3,12.511,35.158,118.085,126.578
T1,6.724,20.206,73.269,75.247
T2,9.597,24.917,90.891,93.751
T4,15.425,43.098,151.58,139.878
T1,6.693,19.641,65.879,76.775
T3,10.983,32.402,110.337,125.286
T2,8.763,26.436,87.648,91.863
T2,9.792,24.715,100.504,95.059
T3,11.715,33.72,120.21,131.163
T1,6.403,19.697,67.68,71.876
T4,13.982,41.578,155.047,142.902
T3,11.067,30.132,111.444,128.504
T2,9.353,27.309,103.031,100.899
T4,14.914,39.615,139.22,155.669
T2,9.317,26.245,92.507,90.159
T4,14.344,44.111,149.709,161.782
T1,7.334,17.851,77.771,72.373
T4,14.023,41.408,155.172,157.203
T1,7.347,19.081,74.628,66.957
T2,9.306,27.514,102.433,91.773
T4,14.604,38.464,150.891,148.744
T1,6.67,20.374,74.804,70.893
T2,9.862,23.691,92.295,98.88
T3,12.328,35.461,113.686,118.338
T4,15.22,40.673,159.046,139.57
T1,6.498,19.551,69.417,68.742
T4,14.161,40.247,149.476,159.045
T2,9.718,25.802,87.844,87.628
T2,9.69,26.256,100.446,89.374
T4,14.155,37.174,147.124,153.91
T1,6.978,17.938,76.294,77.802
T4,15.514,39.522,144.417,153.704
T1,7.426,19.342,72.827,72.377
T1,7.009,20.167,76.096,73.733
T2,10.047,26.773,88.874,88.465
T3,12.394,32.897,115.805,112.095
T1,7.079,19.008,77.541,75.18
T4,15.722,40.433,149.511,154.698
T2,8.671,26.231,92.787,102.571
T4,15.27,40.314,147.944,141.75
T2,9.989,27.436,102.295,88.546
T4,14.542,37.988,158.023,151.636
T1,7.171,19.733,71.176,67.288
T1,6.842,18.39,74.418,74.137
T2,9.356,27.496,92.892,87.768
T2,9.918,24.806,96.796,101.367
T2,9.156,26.185,101.496,91.373
T3,12.018,30.825,127.89,116.139
T1,7.44,18.319,67.881,76.258
T2,9.084,26.494,96.112,100.749
T1,7.308,17.965,69.355,74.289
T2,8.529,27.179,99.625,102.033
