task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.088,98.66,1.08,9.38,104.21,100.24,107.05,109.99,108.19,99.65,1.0,9.95,113.27,116.08,99.43,97.79,95.81
3,0.407,94.58,1.02,9.37,104.39,116.91,117.38,96.64,109.24,92.03,1.06,10.88,104.88,117.44,101.11,101.03,108.17
3,0.568,96.78,0.96,9.38,113.58,105.59,100.34,111.76,100.6,100.27,0.99,10.87,97.48,115.43,112.41,102.56,95.51
2,0.717,104.73,1.03,10.93,107.42,104.39,100.56,103.29,93.57,102.12,0.96,9.65,114.72,108.8,103.03,95.31,91.97
1,0.911,111.43,0.95,9.64,107.12,93.52,95.33,108.61,105.67,114.81,0.95,9.85,94.04,94.17,105.98,107.48,110.84
4,1.161,109.62,1.13,10.57,98.91,107.3,97.95,109.82,94.9,110.3,1.17,10.02,99.24,111.15,110.06,104.52,103.26
3,1.632,103.6,1.0,9.94,114.1,112.02,118.42,104.01,111.2,108.25,1.02,9.58,105.73,102.88,106.39,100.34,111.2
1,1.647,112.01,0.94,10.92,92.44,107.82,103.45,111.11,98.16,113.5,1.06,10.47,105.33,98.46,105.49,112.28,114.52
4,1.694,95.32,1.09,9.81,113.52,117.14,103.42,100.28,98.43,111.01,1.09,10.4,108.9,106.73,95.55,105.75,98.08
1,1.93,108.27,0.94,10.73,94.88,102.44,92.87,109.48,110.84,110.26,1.08,9.75,105.54,98.28,109.79,100.71,110.05
2,2.277,103.69,0.96,9.59,101.94,109.72,97.63,103.53,106.69,103.09,0.98,9.88,105.36,96.75,101.04,100.98,102.06
1,2.342,103.96,1.04,9.81,104.2,97.02,100.6,116.87,105.78,117.09,1.07,10.42,96.78,105.58,94.75,101.41,100.76
4,2.925,106.59,1.16,9.69,98.84,104.66,103.68,110.09,101.88,96.46,1.12,10.87,109.46,109.92,112.23,113.66,103.44
4,2.946,100.64,1.15,10.32,116.02,102.76,103.44,103.92,107.96,109.54,1.12,10.79,102.88,104.97,102.34,112.82,108.11
2,3.099,103.37,1.04,10.35,112.57,97.37,110.62,101.38,107.56,101.91,1.02,11.04,114.34,102.95,105.06,94.12,92.71
3,3.229,94.69,1.02,10.52,107.98,100.34,114.74,100.16,110.02,99.62,1.09,10.1,97.45,99.05,102.44,101.44,109.44
2,3.451,106.54,0.99,9.54,103.99,103.5,94.69,93.69,108.75,98.36,0.98,10.71,114.75,100.25,111.24,107.88,106.42
1,4.215,108.67,0.96,10.99,100.61,107.11,94.37,100.64,105.02,99.2,1.1,10.83,102.3,101.46,100.29,109.02,102.52
4,4.715,96.67,1.16,10.0,108.4,100.04,112.61,97.5,102.14,95.48,1.17,10.68,106.02,114.88,105.47,106.39,93.38
