task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
1,0.076,108.2,100.47,10.36,107.65,11.19,106.29,1.11,9.73,102.89,101.26,10.07,111.9,10.09,100.14,1.09,10.2
4,0.111,98.29,108.13,10.42,100.55,10.67,99.14,0.96,10.2,104.56,98.24,9.86,105.51,10.5,112.93,0.99,11.1
1,0.143,97.86,98.34,11.38,100.9,10.09,111.22,1.13,9.67,98.11,102.14,10.59,104.05,11.31,105.11,1.14,10.86
1,0.208,101.06,109.87,10.18,106.45,9.87,106.07,1.08,9.8,113.47,113.99,10.79,109.32,10.35,116.16,1.14,10.17
1,0.213,101.82,113.29,11.05,108.4,10.65,109.89,1.1,9.73,100.51,102.67,10.81,103.95,10.62,112.24,1.06,10.67
1,0.933,109.0,100.05,11.13,111.44,10.88,102.74,1.06,10.05,103.09,106.14,10.03,94.5,11.3,110.27,1.05,11.04
4,1.35,102.0,97.63,11.43,105.88,10.59,113.85,0.98,9.68,107.45,97.84,10.46,95.78,10.66,109.25,1.06,9.92
2,1.691,107.19,112.45,11.11,100.74,9.9,105.07,1.06,11.45,107.82,104.53,11.36,115.38,11.02,110.79,1.0,11.2
4,2.177,101.73,108.54,10.23,95.52,11.28,106.28,1.0,10.13,109.95,106.78,10.81,102.53,10.72,115.9,1.01,10.9
2,2.862,106.92,106.42,10.49,115.41,10.26,103.4,1.05,10.8,102.45,102.35,10.69,107.72,10.78,110.5,1.05,10.93
1,3.424,106.0,112.74,11.02,101.55,10.84,99.15,1.0,9.81,97.46,105.14,10.66,99.86,10.5,102.46,1.11,10.8
4,3.588,107.44,96.84,10.38,95.44,10.73,105.43,0.94,9.56,96.56,104.21,11.29,98.31,10.89,115.5,1.04,10.84
3,3.626,112.1,105.2,10.46,98.75,10.49,103.41,0.99,11.02,116.4,107.93,10.4,99.48,11.42,102.59,1.06,10.41
3,3.743,112.2,117.48,10.2,99.74,11.53,107.0,0.96,10.6,108.06,108.72,11.6,109.22,10.29,113.43,0.96,11.36
2,3.965,110.16,117.1,11.36,115.32,9.4,108.87,1.08,10.92,115.54,113.99,11.66,113.83,10.05,103.3,1.07,10.33
4,4.177,106.62,100.35,11.27,93.99,11.32,105.8,1.09,10.12,103.23,113.58,10.52,104.46,10.36,103.49,1.03,10.92
2,4.423,113.54,100.99,11.71,109.27,9.6,105.58,0.97,11.2,109.51,103.76,10.91,106.98,10.48,98.71,1.13,10.49
1,4.899,113.59,112.98,10.11,101.14,10.39,103.75,1.02,10.23,99.08,96.69,11.07,96.54,10.02,98.76,1.13,10.18
2,5.492,116.15,102.3,10.28,102.6,10.12,110.1,1.05,10.6,101.48,108.27,10.5,100.01,9.37,112.28,1.02,10.66
4,5.676,107.03,111.72,10.01,101.0,10.82,111.22,1.08,10.9,103.01,100.31,10.97,108.02,9.74,106.31,0.95,11.01
1,6.084,100.47,109.5,10.03,98.77,10.27,101.62,1.03,10.68,101.86,100.51,9.68,109.83,10.5,108.98,1.03,11.04
3,6.085,116.25,110.65,11.17,98.99,10.83,100.41,1.02,9.83,105.88,111.36,10.69,95.39,10.71,101.22,1.12,10.47
2,7.46,106.98,108.2,10.26,105.67,10.66,107.96,1.12,10.62,104.07,106.97,11.11,105.09,9.61,113.7,1.12,11.08
2,7.465,110.74,100.25,10.14,100.32,10.23,97.61,1.01,11.38,108.15,104.53,10.15,108.55,10.42,101.56,1.01,11.11
2,7.647,105.76,116.0,10.94,101.86,9.65,114.12,0.98,11.24,102.41,108.53,11.6,103.44,10.47,108.87,0.99,10.48
4,7.754,97.86,112.84,10.41,107.0,10.39,100.26,1.0,9.49,104.16,110.45,10.19,96.6,10.18,111.06,1.04,10.08
4,7.792,94.18,113.97,11.49,109.56,11.0,99.48,0.93,11.06,98.82,100.35,10.52,109.7,11.36,104.59,0.96,9.9
2,7.941,101.51,114.8,11.65,112.59,10.18,111.84,0.98,10.12,105.34,111.34,11.45,116.44,11.13,108.88,1.12,10.4
3,8.168,108.02,107.78,11.01,108.94,10.31,105.83,0.96,11.26,112.1,107.29,10.76,101.02,11.48,108.07,1.03,11.44
2,8.196,101.77,116.43,11.39,108.22,11.08,105.28,1.11,10.1,107.07,115.92,10.6,114.44,11.0,108.95,1.08,11.35
2,8.308,114.1,106.75,11.7,116.27,9.48,98.18,1.13,11.23,103.63,100.96,10.63,99.59,10.74,113.73,0.97,10.24
4,8.45,106.78,106.06,10.34,103.3,10.15,109.62,0.98,10.46,109.28,96.2,10.64,99.54,10.35,112.5,1.01,10.77
1,9.19,97.91,99.66,9.82,96.01,11.55,111.63,1.02,10.39,102.02,113.91,9.96,101.59,11.01,115.85,1.07,10.82
4,9.257,103.89,114.05,11.56,106.65,9.97,109.11,0.94,10.03,106.41,104.16,10.34,111.18,9.88,98.68,1.09,9.99
2,9.303,112.89,102.21,11.38,113.21,10.96,110.82,1.0,9.88,104.82,108.65,11.62,111.13,10.33,102.94,1.01,9.8
1,9.798,101.15,96.44,9.65,109.74,9.88,114.72,1.09,10.85,105.01,103.94,10.51,95.88,10.44,111.95,0.99,10.87
1,9.828,101.69,101.18,10.26,108.27,11.42,114.42,1.12,9.64,97.59,109.81,10.79,99.68,10.86,109.31,1.11,10.45
2,10.347,98.59,100.96,11.32,106.91,11.04,100.99,0.99,10.31,103.18,113.0,11.29,110.02,10.38,102.37,1.04,9.89
2,10.454,110.7,115.26,11.08,116.27,9.8,111.88,1.1,10.04,111.18,101.5,11.51,99.82,9.83,99.7,1.13,10.7
1,10.529,106.48,106.84,10.65,108.4,10.09,110.68,1.15,10.41,114.25,98.77,10.94,103.62,11.58,107.91,1.1,10.95
4,10.606,102.39,110.01,10.63,101.92,10.3,112.5,0.99,9.88,101.92,114.36,11.23,93.83,10.96,109.68,1.0,10.71
1,10.653,102.88,101.48,9.68,107.4,10.88,102.68,1.08,9.91,96.7,111.14,10.81,100.02,11.34,108.82,1.02,10.61
4,11.135,96.27,111.33,9.85,99.01,11.02,109.18,1.09,9.48,97.21,112.49,11.47,94.78,10.57,99.02,0.97,10.71
2,11.135,115.08,109.39,11.06,105.66,10.31,101.29,1.0,10.13,111.95,112.73,11.62,112.32,10.53,113.44,0.99,11.46
1,11.273,99.86,114.13,10.48,110.59,10.26,110.38,1.03,10.04,100.71,111.82,11.34,108.65,9.81,100.92,1.06,10.93
4,11.312,101.87,106.21,11.22,95.53,11.28,99.54,0.95,10.37,98.0,97.11,9.95,93.93,9.78,111.72,0.97,9.79
4,11.457,96.66,98.93,10.74,110.99,11.3,100.19,1.1,9.5,96.8,109.15,10.97,97.24,11.32,115.46,1.03,10.34
4,11.615,94.1,104.16,11.34,104.76,10.7,102.91,1.06,10.7,110.81,101.38,9.75,107.0,11.07,114.38,1.0,9.75
2,11.621,98.14,114.76,10.97,112.0,10.13,115.24,1.12,9.66,102.46,104.22,10.95,111.31,9.99,115.44,1.01,11.23
1,11.895,103.52,110.55,10.62,99.88,10.2,106.36,1.01,9.92,97.47,97.22,9.76,107.52,10.09,109.84,1.12,10.2
3,11.898,100.87,101.75,10.73,103.66,11.41,100.08,1.04,11.29,103.72,111.32,9.97,101.24,10.47,98.11,1.01,10.67
1,12.148,111.54,103.52,11.11,95.65,10.12,107.04,1.01,10.13,108.64,111.18,10.54,98.9,9.9,103.87,1.05,11.3
4,12.463,103.8,105.37,11.49,106.84,11.07,110.98,0.94,10.22,110.04,98.61,10.45,98.24,10.02,101.67,0.96,10.59
3,12.763,104.18,104.12,10.55,97.8,11.16,99.64,0.96,10.3,105.88,113.87,10.66,104.93,10.58,97.86,0.97,10.95
4,12.899,107.65,98.44,10.3,106.51,9.93,115.82,1.01,11.05,101.73,103.14,10.04,98.37,9.62,108.47,0.94,10.33
4,13.283,96.08,109.87,10.72,97.84,10.71,107.59,1.1,10.5,107.8,108.5,10.48,102.59,11.16,110.7,1.09,10.79
1,13.509,98.51,105.46,10.97,95.88,10.64,104.93,1.11,10.1,99.42,103.6,11.0,107.0,11.02,116.07,1.11,10.9
