task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.656,1.961,1.841,3.972,0.639,2.581,1.448,4.045,0.619
1,1.185,2.013,1.58,4.354,0.831,2.041,1.814,3.881,0.863
1,1.189,2.197,1.809,4.611,0.825,2.61,1.782,4.916,0.836
1,1.49,1.896,1.735,4.495,0.752,2.19,1.895,3.846,0.66
2,2.068,2.079,1.836,4.181,0.912,2.226,1.517,4.556,0.765
2,2.319,2.006,1.592,4.119,0.94,2.497,1.846,4.585,0.999
1,2.822,2.166,1.462,3.816,0.84,2.025,1.422,3.748,0.792
1,3.621,2.467,1.597,4.887,0.751,2.461,1.841,4.485,0.713
1,3.801,2.31,1.885,4.922,0.655,2.309,1.408,4.838,0.821
1,4.068,1.872,1.473,3.617,0.623,1.998,1.922,3.626,0.786
1,4.528,1.886,1.549,4.052,0.619,2.478,1.651,4.568,0.846
2,4.6,2.14,1.627,4.555,0.884,1.926,1.776,3.682,0.961
2,4.601,2.516,1.791,4.56,0.929,2.15,1.792,4.919,0.752
1,4.888,1.886,1.657,4.832,0.8,2.418,1.779,4.065,0.732
1,4.94,2.471,1.737,3.792,0.686,2.174,1.952,3.617,0.698
1,6.128,2.525,1.967,3.776,0.646,2.61,1.651,4.417,0.668
1,6.752,1.995,1.862,4.564,0.688,2.384,1.448,3.937,0.846
2,6.889,2.562,2.073,4.269,0.914,2.341,1.626,3.632,0.74
1,7.043,2.605,1.584,4.079,0.819,2.202,1.946,3.604,0.776
2,7.075,2.629,2.06,4.229,0.959,1.881,1.512,4.313,0.871
1,7.954,2.429,1.662,4.266,0.647,2.07,1.547,4.13,0.86
1,8.799,2.408,1.847,4.279,0.817,2.474,1.791,4.61,0.839
1,8.804,2.07,1.931,4.774,0.81,2.466,1.417,4.481,0.807
1,9.112,2.455,1.562,4.019,0.857,2.388,1.522,4.149,0.646
1,9.755,2.238,1.585,4.495,0.806,2.223,1.587,4.364,0.772
1,9.937,2.244,1.958,5.043,0.774,2.363,1.452,4.922,0.847
