task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.143,2.226,1.801,4.407,0.653,2.581,1.86,3.839,0.722
1,0.618,1.88,1.662,4.654,0.619,2.383,1.847,4.26,0.688
1,1.24,2.133,1.555,3.997,0.639,2.106,1.761,5.097,0.85
1,1.516,2.049,1.972,4.076,0.663,2.083,1.702,4.556,0.711
1,1.616,2.24,1.87,3.663,0.772,2.194,1.791,4.955,0.754
1,2.273,1.964,1.639,4.901,0.804,2.013,1.554,4.084,0.678
2,4.562,2.191,1.604,3.631,0.999,2.243,1.546,4.521,0.869
1,4.592,2.34,1.622,3.872,0.759,1.951,1.458,4.484,0.672
2,5.647,2.628,1.736,3.64,0.97,2.633,1.746,4.37,0.907
1,5.895,1.936,1.438,4.019,0.691,2.233,1.672,4.661,0.738
1,5.897,2.183,1.652,4.642,0.612,2.054,1.851,3.609,0.631
1,6.026,1.94,1.631,5.032,0.806,1.864,1.667,4.529,0.655
2,6.244,2.421,1.966,3.835,0.79,2.646,1.688,3.626,0.969
2,6.271,2.223,1.512,4.128,0.797,2.14,1.748,4.559,0.888
2,7.039,2.137,1.656,3.77,0.818,2.293,1.63,4.369,1.005
1,7.26,2.525,1.685,3.999,0.834,1.943,1.668,3.746,0.669
2,8.047,2.188,1.618,5.083,0.74,1.9,1.895,4.05,0.785
2,8.259,2.117,1.861,5.047,0.856,2.447,1.793,5.092,0.772
1,8.789,2.571,1.804,3.729,0.746,2.452,1.872,3.937,0.844
1,8.868,1.968,1.86,3.881,0.625,2.597,1.684,3.653,0.845
1,10.232,2.006,1.758,3.922,0.689,2.331,1.878,4.119,0.807
1,10.246,2.032,1.818,4.568,0.842,2.331,1.711,4.503,0.702
2,10.342,2.051,1.587,3.752,0.979,2.488,1.903,3.97,0.89
2,10.938,1.904,1.98,4.44,0.966,2.011,1.52,4.795,0.747
1,11.798,2.562,1.654,3.901,0.752,2.106,1.505,4.327,0.81
1,12.377,2.546,1.942,4.624,0.647,2.571,1.783,4.562,0.758
1,12.79,2.525,1.825,4.431,0.656,2.351,1.688,4.757,0.819
1,12.861,2.585,1.907,4.186,0.618,1.88,1.728,4.032,0.826
2,13.996,2.082,1.654,4.928,0.969,2.145,2.132,4.721,0.928
1,14.393,2.162,1.433,4.468,0.757,2.095,1.478,4.93,0.71
1,14.476,2.426,1.623,4.789,0.691,1.929,1.518,4.699,0.631
2,14.661,2.075,1.725,4.929,0.839,2.457,1.726,5.016,0.993
2,14.784,2.251,1.627,5.091,0.828,2.241,1.612,5.121,0.841
2,15.059,2.482,1.575,4.292,0.749,1.979,1.592,5.048,0.782
1,15.319,2.162,1.467,4.352,0.798,2.069,1.667,4.471,0.831
1,15.419,2.111,1.797,4.639,0.631,1.98,1.766,3.68,0.804
1,15.621,2.015,1.826,4.437,0.798,2.242,1.547,4.612,0.843
1,15.822,2.158,1.988,5.008,0.705,2.21,1.512,4.169,0.755
1,16.137,2.316,1.55,4.456,0.661,2.011,1.741,4.503,0.757
