task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.224,1.11,99.4,11.44,9.88,105.49,102.17,10.44,102.36,1.07,96.6,11.33,11.32,106.97,103.45,10.87,99.41
T1,0.439,1.09,101.79,11.58,9.47,112.11,100.74,10.44,112.06,1.01,96.72,10.1,10.76,109.51,117.86,9.21,104.46
T2,0.623,0.96,107.51,10.71,9.82,102.86,101.12,11.16,114.13,1.02,95.63,11.48,10.38,97.3,103.3,10.85,113.93
T1,0.856,1.06,108.05,11.18,10.17,108.0,105.27,10.81,110.18,1.07,97.08,11.56,10.2,110.22,105.91,9.42,113.12
T3,0.947,1.1,104.43,10.19,10.91,107.04,99.83,11.06,104.92,1.13,106.7,10.32,10.39,109.94,108.58,10.34,109.83
T2,0.975,0.97,103.38,10.51,11.28,108.74,101.02,10.9,104.28,1.02,98.19,9.69,11.19,108.08,111.51,10.29,104.99
T2,1.073,1.08,108.06,11.29,10.05,113.26,115.23,10.32,114.72,0.99,94.87,10.99,10.15,100.03,117.84,10.15,106.97
T3,1.132,1.09,94.65,10.24,9.87,94.45,97.69,10.1,105.76,1.1,95.58,11.57,10.1,102.34,101.33,11.04,109.58
T2,1.478,0.96,106.41,10.21,10.11,111.91,102.08,11.22,113.91,1.06,97.73,10.77,10.34,100.59,106.36,11.79,103.76
T3,1.705,1.12,95.77,11.51,11.12,108.1,95.07,11.1,109.14,1.05,103.2,11.06,10.34,107.41,99.76,10.79,95.86
T4,2.494,1.09,98.22,10.4,10.76,102.37,104.48,10.72,115.87,1.1,98.88,10.5,9.66,105.53,93.75,10.01,108.58
T2,2.77,0.97,103.55,10.37,10.21,105.49,109.28,10.76,108.58,1.05,109.38,9.96,10.82,98.22,111.02,10.88,111.39
T3,3.172,1.07,92.84,10.26,10.8,94.3,98.69,11.66,94.8,1.05,107.94,10.86,9.78,106.25,99.42,11.12,110.67
T4,3.233,0.97,98.69,11.23,10.04,106.95,101.34,10.2,112.92,0.95,113.43,11.75,11.2,95.22,99.69,11.26,117.18
T4,3.277,0.96,103.47,11.23,9.71,101.43,97.36,11.4,115.9,0.99,98.55,10.12,10.74,108.43,108.93,11.02,106.54
T3,3.522,1.12,107.66,11.61,9.64,104.41,108.32,11.62,94.71,1.06,103.33,11.1,10.24,109.88,98.35,11.61,110.62
T1,3.561,1.06,102.57,11.27,10.72,108.64,107.36,10.92,108.38,1.03,102.84,10.44,10.71,115.66,103.93,10.32,113.98
T3,3.683,1.02,104.7,10.88,10.44,107.09,109.92,11.2,104.56,1.0,97.96,9.9,11.12,109.03,102.64,10.86,107.66
T3,3.706,1.03,95.6,10.78,10.92,108.62,110.08,10.32,101.98,1.13,100.59,11.28,10.41,96.32,104.62,11.58,94.78
T4,3.824,0.98,111.75,10.03,11.16,98.62,95.24,10.48,110.15,1.06,107.77,11.12,10.92,102.34,111.34,10.33,113.93
T2,3.827,1.11,106.15,11.38,9.73,101.2,107.2,10.27,100.16,1.12,101.53,11.05,10.72,100.4,99.36,11.7,115.93
T3,4.251,1.04,102.21,10.27,10.67,98.44,107.05,10.33,100.72,1.02,107.08,10.86,10.71,109.48,106.65,11.69,100.83
T3,4.524,1.06,103.05,11.58,10.69,107.71,106.36,10.4,103.47,1.09,107.82,11.1,10.05,92.7,109.86,11.28,106.44
T2,4.529,1.03,108.98,10.55,10.35,106.66,107.57,10.64,110.7,0.98,105.21,9.89,11.09,111.69,106.29,11.4,113.98
T3,4.936,1.14,99.34,10.07,9.64,97.79,109.42,10.73,96.66,0.97,108.64,10.53,11.02,102.32,93.64,11.17,106.03
T4,5.076,1.05,112.25,11.27,10.91,103.41,103.88,10.63,112.76,0.98,113.79,11.18,10.25,94.24,97.64,10.39,107.27
T4,5.244,0.99,105.69,11.64,10.65,96.05,95.86,10.74,100.12,0.95,108.57,10.66,11.14,96.43,100.57,10.35,100.18
T4,5.296,0.95,113.75,10.98,9.49,109.18,97.7,11.41,104.78,1.0,113.04,11.67,9.76,106.72,102.03,10.22,112.76
T1,6.012,1.02,104.27,10.89,9.55,111.82,116.77,10.62,114.64,0.98,102.0,10.97,9.9,112.23,101.79,10.14,115.61
T4,6.487,1.02,113.87,10.15,10.05,105.96,97.28,11.02,111.62,1.1,98.73,10.12,10.7,98.32,105.5,10.7,101.6
T2,7.473,0.96,96.63,10.46,11.23,98.07,99.7,10.37,108.58,1.1,96.6,11.49,10.77,109.42,100.66,11.4,112.52
T1,7.829,1.08,97.98,11.64,9.46,108.67,109.18,9.23,103.0,1.08,104.39,10.39,10.04,109.27,111.11,9.34,107.66
T1,7.89,1.09,106.15,10.76,9.95,107.03,104.94,9.23,99.39,0.98,100.2,10.05,9.98,115.35,101.56,10.82,108.13
T1,8.175,1.01,100.81,10.89,9.34,99.35,117.0,9.95,114.02,0.96,106.54,10.6,9.78,112.18,102.89,9.8,114.78
T2,8.46,0.97,101.49,10.52,9.9,105.26,107.19,11.85,108.41,1.07,110.75,10.92,11.25,108.98,105.56,10.47,115.9
T4,8.58,0.94,111.48,10.74,10.78,98.55,93.69,10.92,113.46,0.97,100.67,10.62,10.83,101.0,107.35,10.48,112.78
T4,8.769,0.98,107.44,10.09,10.21,101.36,95.84,10.79,106.43,1.05,110.66,10.79,10.25,93.78,94.45,11.51,115.91
T4,8.793,1.06,115.82,11.6,9.77,94.43,97.54,11.21,105.7,1.0,105.98,10.23,10.49,108.59,107.08,10.11,111.66
T1,8.887,0.93,101.14,10.36,10.04,111.34,117.54,10.1,99.81,1.0,105.34,11.45,10.32,109.47,119.3,10.69,108.86
T1,8.981,1.06,109.79,10.36,9.88,98.41,110.24,9.45,109.86,1.02,101.67,11.62,9.37,102.15,110.46,9.26,113.15
T3,9.615,1.12,96.59,10.55,10.68,97.55,100.49,10.3,102.62,1.01,96.09,10.04,9.86,104.32,103.62,11.03,107.08
T4,9.695,0.96,97.48,11.22,10.52,95.39,97.3,11.49,107.96,0.99,102.16,11.63,11.0,99.67,100.07,10.57,114.95
