task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.101,1.962,1.057,1.939,1.02
1,0.626,1.96,1.005,1.978,1.043
1,1.305,1.959,1.059,1.995,1.081
1,1.632,1.984,1.063,1.906,1.032
1,1.985,1.935,1.041,1.977,1.061
1,2.494,1.957,1.034,1.975,1.083
1,2.52,1.93,1.087,1.993,1.032
1,3.249,1.92,1.086,1.967,1.067
1,3.634,1.925,1.096,1.98,1.024
1,4.055,1.963,1.072,1.976,1.069
1,4.06,1.92,1.021,1.938,1.091
1,4.197,1.972,1.047,1.977,1.001
1,4.926,1.957,1.07,1.931,1.053
1,5.426,1.915,1.004,1.905,1.04
1,5.477,1.965,1.074,1.975,1.079
1,6.002,1.966,1.081,1.931,1.024
1,6.05,1.928,1.068,1.999,1.024
1,6.271,1.934,1.059,1.917,1.028
1,6.533,1.919,1.09,1.929,1.047
1,6.543,1.916,1.097,1.922,1.08
1,7.037,1.917,1.052,1.98,1.048
1,7.099,1.952,1.038,1.908,1.047
1,7.622,1.939,1.066,1.904,1.018
1,7.907,1.955,1.084,1.964,1.07
1,8.327,1.953,1.001,1.925,1.073
1,8.372,1.914,1.051,1.952,1.046
1,8.414,1.939,1.062,1.928,1.091
1,8.459,1.996,1.098,1.987,1.043
1,8.672,1.923,1.041,1.978,1.032
1,8.821,1.907,1.038,1.961,1.051
1,9.072,1.94,1.01,1.971,1.032
1,9.298,1.906,1.06,1.935,1.007
1,9.522,1.936,1.091,1.925,1.003
1,9.721,1.932,1.043,1.995,1.065
1,10.025,1.951,1.057,1.985,1.008
1,10.048,1.955,1.048,1.953,1.054
1,10.289,1.932,1.027,1.943,1.096
1,10.718,1.956,1.001,1.91,1.06
1,11.107,1.963,1.007,1.905,1.098
1,11.316,1.985,1.077,1.901,1.089
1,11.678,1.94,1.061,1.996,1.098
1,12.107,1.982,1.016,1.949,1.076
1,12.107,1.907,1.001,1.963,1.022
1,12.48,1.962,1.034,1.916,1.06
1,12.485,1.93,1.03,1.993,1.073
1,12.673,1.991,1.06,1.926,1.06
1,12.682,1.934,1.081,1.928,1.024
1,12.69,1.992,1.087,1.949,1.073
1,12.817,1.974,1.055,1.929,1.07
1,14.019,1.989,1.06,1.974,1.004
1,14.65,1.994,1.018,1.941,1.052
1,15.045,1.96,1.018,1.975,1.08
1,15.058,1.973,1.041,1.981,1.06
1,15.72,1.995,1.085,1.988,1.08
1,15.726,1.971,1.097,1.93,1.031
1,15.854,1.999,1.066,1.949,1.04
1,15.973,1.902,1.03,1.944,1.036
1,16.061,1.95,1.06,1.918,1.067
1,17.244,1.915,1.047,1.932,1.038
1,17.346,1.974,1.001,1.988,1.001
1,17.605,1.946,1.077,1.954,1.08
1,18.169,1.938,1.077,1.909,1.03
1,18.823,1.967,1.024,1.936,1.042
1,18.986,1.98,1.017,1.947,1.047
1,19.0,1.925,1.019,1.915,1.06
1,19.095,1.972,1.066,1.918,1.013
1,19.376,1.919,1.061,1.996,1.061
1,19.809,1.909,1.037,1.968,1.001
1,19.904,1.916,1.063,1.987,1.076
1,19.92,1.949,1.059,1.956,1.092
1,20.167,1.957,1.06,1.986,1.005
1,20.897,1.931,1.023,1.936,1.067
1,21.326,1.913,1.08,1.982,1.08
1,21.439,1.961,1.043,1.96,1.036
1,21.859,1.928,1.044,1.918,1.075
1,21.987,1.948,1.093,1.95,1.055
1,22.205,1.926,1.087,1.999,1.054
1,22.712,1.921,1.091,1.901,1.019
1,22.901,1.906,1.036,1.984,1.043
1,24.277,1.912,1.031,1.917,1.025
1,25.034,1.999,1.049,1.98,1.044
1,25.334,1.902,1.038,1.926,1.015
1,25.842,1.946,1.084,1.975,1.082
1,25.896,1.928,1.042,1.952,1.07
1,26.065,1.978,1.097,1.912,1.03
1,26.091,1.992,1.034,1.932,1.06
1,26.775,1.907,1.041,1.991,1.008
1,26.865,1.911,1.012,1.909,1.057
1,27.345,1.936,1.004,1.925,1.028
1,27.397,1.961,1.08,1.953,1.074
1,27.582,1.931,1.094,1.918,1.1
1,27.813,1.925,1.043,1.983,1.093
1,28.038,1.902,1.046,1.936,1.067
1,28.056,1.943,1.042,1.939,1.055
1,28.262,1.934,1.011,1.975,1.089
1,28.721,1.922,1.093,1.987,1.013
1,29.45,1.923,1.078,1.912,1.02
1,29.905,1.94,1.04,1.992,1.028
1,30.224,1.923,1.062,1.913,1.005
1,30.366,1.918,1.056,1.974,1.014
1,30.838,1.911,1.035,1.931,1.042
1,31.61,1.976,1.034,1.909,1.056
1,31.666,1.938,1.057,1.988,1.015
1,31.738,1.992,1.091,1.972,1.084
1,32.079,1.956,1.012,1.972,1.07
1,32.23,1.975,1.018,1.974,1.053
1,32.527,1.991,1.041,1.918,1.07
1,32.53,1.996,1.01,1.905,1.094
1,32.918,1.936,1.034,1.991,1.035
1,33.195,1.998,1.017,1.922,1.023
1,33.696,1.951,1.079,1.941,1.044
1,34.111,1.91,1.0,1.941,1.071
1,34.298,1.919,1.066,1.941,1.042
1,34.389,1.942,1.039,1.905,1.042
1,34.434,1.968,1.047,1.996,1.002
1,34.524,1.959,1.049,1.911,1.021
1,34.643,1.945,1.092,1.925,1.023
1,34.761,1.999,1.042,1.917,1.064
1,34.809,2.0,1.055,1.918,1.02
1,35.276,1.991,1.059,1.964,1.048
1,35.477,1.928,1.021,1.905,1.081
1,35.649,1.98,1.1,1.95,1.081
1,35.712,1.91,1.031,1.921,1.085
1,35.771,1.938,1.02,1.961,1.091
1,36.031,1.911,1.036,1.943,1.059
1,36.532,1.931,1.008,1.96,1.002
1,36.876,1.914,1.094,1.926,1.071
1,36.99,1.948,1.096,1.95,1.073
1,37.139,1.968,1.016,1.922,1.06
1,37.397,1.987,1.072,1.986,1.061
1,37.819,1.926,1.081,1.924,1.061
1,38.003,1.954,1.033,1.959,1.066
1,38.234,1.945,1.048,1.996,1.047
1,38.873,1.902,1.046,1.903,1.043
1,39.17,1.967,1.039,1.971,1.003
1,39.196,1.95,1.051,1.927,1.011
1,39.408,1.951,1.089,1.903,1.004
1,39.537,1.979,1.098,1.972,1.021
1,39.66,1.991,1.061,1.993,1.065
1,40.286,1.917,1.004,1.996,1.027
1,41.459,1.907,1.048,1.984,1.063
1,41.568,1.946,1.081,1.99,1.077
1,41.588,1.909,1.035,1.964,1.036
1,41.852,1.942,1.016,1.948,1.09
1,41.912,1.974,1.044,1.956,1.038
1,42.103,1.969,1.026,1.922,1.057
1,42.155,1.907,1.066,1.922,1.092
1,42.855,1.902,1.052,1.971,1.004
1,43.242,1.989,1.032,1.976,1.018
1,43.426,1.921,1.014,1.916,1.045
1,43.754,1.941,1.078,1.94,1.004
1,44.055,1.905,1.026,1.966,1.024
1,44.193,1.992,1.008,1.925,1.001
1,44.248,1.983,1.055,1.959,1.09
1,44.587,1.959,1.01,1.981,1.053
1,44.961,1.967,1.028,1.914,1.06
1,45.899,1.97,1.024,1.921,1.035
1,45.916,1.922,1.001,1.913,1.076
1,46.362,1.941,1.052,1.957,1.051
1,46.87,1.975,1.01,1.951,1.039
1,47.15,1.926,1.018,1.948,1.034
1,47.262,1.956,1.048,1.996,1.026
1,47.719,1.919,1.031,1.903,1.087
1,49.536,1.932,1.001,1.974,1.006
1,50.053,1.909,1.021,1.945,1.051
1,50.474,1.977,1.052,1.928,1.084
1,50.623,1.965,1.04,1.975,1.095
1,50.672,1.945,1.072,1.978,1.095
1,50.723,1.942,1.072,1.948,1.063
1,50.854,1.922,1.059,1.996,1.049
1,52.114,1.926,1.058,1.938,1.046
1,52.874,1.994,1.064,1.916,1.005
1,53.129,1.949,1.078,1.966,1.068
1,53.329,1.963,1.029,1.963,1.05
1,53.601,1.991,1.01,1.95,1.038
1,53.663,1.949,1.064,1.923,1.038
1,53.684,1.941,1.005,1.971,1.069
1,54.187,1.963,1.006,1.905,1.083
1,54.472,1.922,1.047,1.958,1.051
1,54.776,1.922,1.055,1.939,1.08
1,54.961,1.936,1.065,1.915,1.077
1,54.999,1.987,1.052,1.918,1.01
1,55.83,1.925,1.075,1.963,1.046
1,56.729,1.941,1.029,1.967,1.056
1,56.745,1.95,1.018,1.901,1.058
1,57.139,1.902,1.044,1.953,1.057
1,57.759,1.902,1.025,1.94,1.055
1,58.266,1.998,1.051,1.972,1.065
1,58.354,1.986,1.008,1.993,1.057
1,59.068,1.947,1.077,1.948,1.004
1,59.349,1.911,1.039,1.974,1.006
1,60.302,1.994,1.092,2.0,1.091
1,60.512,1.994,1.065,1.959,1.097
1,60.589,1.946,1.004,1.928,1.019
1,60.633,1.911,1.005,1.945,1.051
1,61.426,1.931,1.053,2.0,1.004
1,62.299,1.984,1.081,1.945,1.069
1,62.85,1.949,1.003,1.985,1.04
1,62.882,1.955,1.046,1.919,1.055
1,63.05,1.924,1.057,1.939,1.031
1,63.24,1.927,1.011,1.963,1.018
1,63.418,1.917,1.035,1.961,1.073
1,64.641,1.958,1.048,1.95,1.001
1,64.88,1.98,1.025,1.925,1.078
1,64.886,1.948,1.056,1.918,1.083
1,65.442,1.92,1.017,1.909,1.041
1,65.553,1.951,1.086,1.924,1.022
1,65.773,1.939,1.047,1.927,1.093
1,65.904,1.907,1.094,1.997,1.066
1,66.539,1.993,1.046,1.987,1.071
1,66.629,1.918,1.037,1.958,1.066
1,66.731,1.982,1.046,1.974,1.07
1,66.866,1.924,1.062,1.94,1.085
1,67.326,1.968,1.098,1.927,1.072
1,67.368,1.941,1.05,1.906,1.056
1,67.987,1.971,1.052,1.926,1.056
1,68.202,1.968,1.046,1.902,1.1
1,68.274,1.995,1.075,1.984,1.035
1,68.621,1.915,1.057,1.919,1.068
1,69.039,1.969,1.006,1.973,1.053
1,69.144,1.95,1.047,1.982,1.077
1,69.825,1.99,1.064,1.91,1.038
1,70.541,1.993,1.055,1.958,1.033
1,71.201,1.939,1.055,1.984,1.031
1,71.573,1.905,1.011,1.915,1.081
1,71.771,1.991,1.057,1.925,1.066
1,72.033,1.97,1.062,1.924,1.055
1,72.493,1.901,1.097,1.991,1.074
1,72.859,1.938,1.08,1.981,1.055
1,73.217,1.915,1.052,1.981,1.076
1,74.068,1.933,1.06,1.971,1.082
1,74.26,1.963,1.012,1.907,1.012
1,74.292,1.907,1.052,1.911,1.036
1,75.279,1.973,1.022,1.976,1.043
1,75.611,1.936,1.019,1.984,1.025
1,76.364,1.993,1.037,1.957,1.048
1,77.072,1.958,1.095,1.988,1.037
1,77.786,1.907,1.1,1.95,1.034
1,77.794,1.917,1.003,1.967,1.068
1,78.231,1.981,1.005,1.902,1.08
1,78.48,1.965,1.047,1.965,1.066
1,78.941,1.967,1.002,1.971,1.024
1,79.128,1.96,1.038,1.987,1.087
1,79.42,1.992,1.025,1.914,1.073
1,79.505,1.957,1.018,1.961,1.034
1,79.56,1.992,1.082,1.91,1.051
1,80.051,1.935,1.023,1.943,1.077
1,80.328,1.965,1.042,1.952,1.08
1,80.44,1.966,1.032,1.911,1.089
1,80.452,1.949,1.035,1.984,1.052
1,80.525,1.98,1.024,1.922,1.044
1,81.09,1.97,1.072,1.966,1.083
1,81.255,1.943,1.098,1.941,1.039
1,81.555,1.971,1.076,1.968,1.095
1,81.555,1.918,1.067,1.981,1.053
