task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.814,1.967,1.073,1.963,1.072
1,0.898,1.995,1.053,1.923,1.032
1,1.269,1.999,1.035,1.991,1.041
1,1.344,1.985,1.087,1.971,1.068
1,1.346,1.959,1.048,1.956,1.008
1,1.487,1.927,1.046,1.952,1.025
1,3.132,1.982,1.048,1.985,1.067
1,3.161,1.949,1.067,1.919,1.073
1,3.176,1.922,1.064,1.957,1.06
1,3.343,1.909,1.046,1.992,1.064
1,3.71,1.942,1.077,1.902,1.004
1,3.877,1.945,1.01,1.911,1.056
1,4.167,1.922,1.06,1.954,1.031
1,4.397,1.992,1.024,1.914,1.024
1,4.519,1.913,1.018,1.976,1.039
1,5.459,1.921,1.008,1.99,1.071
1,5.527,1.908,1.094,1.958,1.007
1,5.923,1.931,1.093,1.992,1.029
1,5.984,1.927,1.06,1.916,1.095
1,6.149,1.988,1.026,1.969,1.054
1,6.433,1.94,1.044,1.918,1.028
1,6.905,1.934,1.077,1.969,1.08
1,7.056,1.929,1.044,1.998,1.066
1,7.104,1.945,1.078,1.993,1.004
1,7.28,1.982,1.029,1.95,1.053
1,7.962,1.924,1.064,1.964,1.081
1,8.037,1.97,1.048,1.948,1.095
1,8.243,1.946,1.09,1.994,1.038
1,8.25,1.942,1.08,1.999,1.05
1,8.994,1.926,1.023,1.934,1.072
1,9.056,1.982,1.078,1.996,1.037
1,9.194,1.912,1.024,1.926,1.008
1,9.391,1.985,1.01,1.952,1.027
1,9.535,1.971,1.097,1.985,1.001
1,9.538,1.906,1.095,1.918,1.041
1,9.826,1.954,1.011,1.986,1.081
1,9.956,1.996,1.049,1.945,1.096
1,10.093,1.96,1.022,1.995,1.007
1,10.253,1.957,1.073,1.942,1.081
1,10.3,1.99,1.099,1.912,1.036
1,10.75,1.991,1.024,1.922,1.057
1,10.918,1.944,1.009,1.981,1.032
1,11.333,1.999,1.053,1.999,1.063
1,12.695,1.935,1.007,1.957,1.041
1,13.153,1.966,1.047,1.941,1.082
1,13.198,1.992,1.092,1.985,1.083
1,13.648,1.977,1.022,1.907,1.069
1,14.142,1.992,1.02,1.967,1.087
1,14.249,1.914,1.082,1.907,1.027
1,14.253,1.902,1.05,1.901,1.065
1,14.683,1.991,1.077,1.923,1.068
1,14.954,1.942,1.022,1.9,1.008
1,15.346,1.981,1.053,1.996,1.005
1,15.473,1.935,1.065,1.983,1.033
1,15.963,1.992,1.08,1.923,1.021
1,16.552,1.998,1.002,1.94,1.024
1,16.628,1.992,1.093,1.979,1.08
1,17.326,1.916,1.011,1.96,1.085
