task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.005,1.928,1.028,1.943,1.043
1,0.074,1.968,1.021,1.968,1.094
1,0.497,1.963,1.075,1.948,1.011
1,0.95,1.957,1.089,1.942,1.008
1,1.096,1.94,1.057,1.9,1.054
1,1.34,1.997,1.084,1.955,1.042
1,1.677,1.998,1.092,1.949,1.034
1,1.725,1.994,1.035,1.948,1.028
1,1.907,1.902,1.084,1.958,1.048
1,2.003,1.906,1.0,1.96,1.073
1,2.693,1.949,1.091,1.915,1.093
1,3.095,1.982,1.025,1.996,1.037
1,3.875,1.979,1.09,1.957,1.079
1,4.558,1.905,1.093,1.99,1.034
1,4.771,1.904,1.045,1.974,1.037
1,4.772,1.974,1.026,1.929,1.044
1,4.84,1.923,1.078,1.984,1.052
1,5.576,1.949,1.065,1.966,1.035
1,5.878,1.93,1.059,1.945,1.089
1,6.015,1.937,1.026,1.992,1.015
1,6.481,1.986,1.094,1.998,1.026
1,7.477,1.97,1.093,1.965,1.009
1,8.249,1.978,1.011,1.924,1.052
1,9.152,1.95,1.064,1.958,1.048
1,9.183,1.938,1.0,1.926,1.066
1,9.29,1.986,1.024,1.946,1.049
1,9.553,1.973,1.026,1.924,1.036
1,9.79,1.997,1.059,1.992,1.002
1,9.849,1.975,1.033,1.953,1.014
1,10.938,1.919,1.037,1.946,1.016
1,10.953,1.988,1.003,1.942,1.011
1,11.376,1.939,1.041,1.974,1.023
1,11.721,1.95,1.048,1.916,1.063
1,11.767,1.923,1.041,1.921,1.099
1,12.414,1.915,1.005,1.922,1.073
1,12.658,1.923,1.065,1.923,1.091
1,12.71,1.93,1.032,1.997,1.014
1,12.783,1.917,1.063,1.988,1.05
1,13.014,1.998,1.036,1.977,1.073
1,13.304,1.986,1.066,1.919,1.037
1,13.824,1.982,1.072,1.981,1.006
1,14.108,1.958,1.006,1.901,1.087
1,14.948,1.99,1.027,1.93,1.007
1,15.948,1.922,1.026,1.902,1.094
1,16.416,1.958,1.046,1.932,1.031
1,16.507,1.945,1.069,1.97,1.048
1,16.564,1.902,1.088,1.945,1.074
1,16.581,1.974,1.041,1.925,1.007
1,17.083,1.987,1.034,1.958,1.072
1,17.497,1.991,1.07,1.922,1.074
1,17.771,1.936,1.026,1.945,1.051
1,17.771,1.922,1.042,1.902,1.042
1,17.796,1.933,1.051,1.935,1.084
1,17.825,1.924,1.083,1.943,1.077
1,18.706,1.904,1.063,1.968,1.085
1,19.418,1.997,1.04,1.971,1.05
1,19.607,1.917,1.004,1.93,1.006
1,19.752,1.938,1.004,1.979,1.004
1,21.115,1.959,1.053,1.957,1.054
1,21.276,1.912,1.02,1.971,1.056
1,21.308,1.984,1.049,1.939,1.094
