task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.109,1.12,11.36,10.47,114.97,102.68,1.12,102.15,107.18,1.1,10.42,10.62,112.96,109.76,0.99,98.52,105.64
T4,0.194,1.02,10.48,9.88,100.64,94.43,1.07,115.23,104.18,1.03,10.27,10.28,100.65,99.75,1.06,116.69,104.18
T1,0.699,1.03,10.79,10.39,97.82,106.57,1.0,101.61,102.7,1.07,10.74,10.43,102.15,102.37,1.01,103.82,94.42
T4,1.146,1.05,10.35,10.78,106.04,105.84,1.11,109.64,112.09,1.09,10.8,10.64,102.8,103.66,1.0,100.23,105.47
T1,1.155,1.08,10.35,10.99,112.62,101.68,1.0,106.36,102.52,1.13,10.25,10.21,99.11,96.77,0.99,103.72,105.59
T2,1.686,1.02,10.81,10.48,111.26,101.38,1.08,103.27,98.89,1.03,11.9,10.84,115.27,103.35,0.98,102.39,106.05
T1,1.748,1.15,10.79,9.66,113.53,105.48,1.05,103.14,94.24,1.16,10.06,10.29,104.97,100.88,0.95,100.33,101.86
T2,2.003,1.07,11.1,11.09,103.19,104.49,1.01,100.76,111.82,1.17,10.32,10.63,111.64,108.6,1.14,94.3,106.95
T4,2.193,0.93,10.7,10.4,98.85,104.73,0.94,108.17,102.21,0.93,11.32,9.99,107.7,104.22,0.98,100.96,97.94
T1,2.197,1.15,11.08,10.22,99.17,107.57,0.95,106.31,92.02,1.0,10.9,9.48,114.05,93.43,1.05,108.83,99.55
T2,2.939,1.03,10.56,10.17,116.66,104.75,1.04,108.58,110.09,1.13,10.07,10.39,101.95,103.88,1.02,105.14,101.58
T1,3.207,1.15,9.68,10.71,104.68,103.27,0.93,111.94,106.96,1.1,10.18,10.92,114.5,108.29,0.95,112.81,96.78
T2,3.703,1.14,11.68,9.68,100.69,96.86,1.0,100.59,109.44,1.19,11.53,10.44,104.64,109.55,1.05,109.83,104.53
T1,3.983,1.14,9.66,11.15,104.72,105.0,0.99,110.62,95.57,1.13,10.35,9.42,97.73,107.53,0.96,99.55,106.34
T3,4.407,1.11,10.69,9.78,107.0,100.21,1.04,110.66,102.32,1.1,10.39,10.36,102.68,106.6,1.02,101.48,100.44
T1,4.411,1.0,9.92,9.59,112.48,93.71,0.93,112.42,105.45,1.01,10.59,11.13,110.54,104.36,0.98,113.1,94.51
