task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.917,2.166,1.801,3.724,0.672,2.405,1.918,4.925,0.758
1,0.938,2.483,1.514,3.628,0.837,2.511,1.974,4.634,0.622
1,1.077,2.279,1.673,4.675,0.817,2.309,1.942,4.455,0.71
2,1.42,2.603,1.987,3.838,0.783,2.508,1.987,4.515,0.892
2,1.68,1.984,1.62,3.823,0.83,2.181,2.122,4.962,0.736
1,1.793,2.1,1.896,5.11,0.717,2.541,1.534,3.987,0.861
1,2.224,2.052,1.771,3.835,0.711,2.503,1.807,4.059,0.834
1,4.15,2.479,1.92,4.457,0.633,1.916,1.738,3.863,0.626
1,4.983,2.061,1.921,4.945,0.637,2.354,1.984,4.088,0.73
1,5.234,2.024,1.478,3.698,0.703,2.245,1.967,4.912,0.822
2,6.36,2.249,1.73,3.652,0.836,2.368,1.82,4.58,0.963
2,6.839,2.541,2.015,4.472,0.852,1.898,1.999,4.238,0.727
1,7.096,2.108,1.829,4.013,0.765,2.077,1.566,4.53,0.827
1,7.899,1.868,1.864,3.661,0.674,2.082,1.783,3.652,0.743
1,8.183,2.373,1.544,4.784,0.837,2.511,1.532,4.971,0.69
2,8.371,2.36,1.973,4.245,0.72,2.2,1.901,4.194,0.774
2,9.823,2.231,1.654,4.107,0.962,2.428,2.04,3.855,0.98
1,10.11,2.624,1.655,3.888,0.749,2.27,1.972,3.727,0.765
1,10.554,2.102,1.846,4.659,0.824,2.475,1.801,4.427,0.819
1,10.703,2.482,1.521,3.688,0.707,2.318,1.774,5.077,0.646
1,11.099,2.493,1.815,4.313,0.618,1.918,1.452,4.772,0.637
1,11.116,2.231,1.822,4.873,0.724,2.082,1.687,4.887,0.647
1,11.334,2.469,1.786,4.896,0.752,2.277,1.973,3.891,0.837
1,11.377,1.913,1.603,3.665,0.661,2.386,1.98,4.809,0.684
1,11.632,2.171,1.485,4.156,0.625,2.238,1.473,4.236,0.723
1,11.736,2.605,1.413,3.775,0.695,1.885,1.423,4.912,0.749
1,12.229,1.881,1.633,4.204,0.683,2.087,1.837,4.562,0.643
1,12.367,2.126,1.52,3.904,0.627,2.45,1.852,3.832,0.724
1,12.394,2.119,1.762,3.773,0.826,2.333,1.754,4.452,0.649
1,12.477,2.447,1.916,3.937,0.716,2.108,1.603,4.553,0.744
1,12.964,2.035,1.618,3.997,0.755,2.034,1.846,4.121,0.621
1,12.985,2.322,1.8,3.769,0.664,1.949,1.809,4.177,0.722
1,14.413,2.209,1.656,4.775,0.644,2.086,1.518,3.888,0.818
1,14.598,2.509,1.88,4.175,0.849,1.872,1.631,4.34,0.766
1,14.863,2.183,1.775,3.891,0.719,1.879,1.475,4.441,0.695
2,15.731,2.398,1.705,4.872,1.006,2.397,1.982,4.135,0.995
2,16.113,2.405,2.065,4.933,0.907,2.172,2.144,4.167,0.877
1,16.138,2.146,1.588,4.705,0.708,2.025,1.41,4.078,0.757
2,16.222,2.37,1.88,4.297,0.969,2.633,1.985,4.344,0.919
1,16.267,2.373,1.601,3.845,0.644,2.068,1.549,3.991,0.642
1,17.077,2.195,1.582,4.833,0.662,2.419,1.567,3.835,0.618
2,17.912,1.921,1.803,4.344,0.81,2.056,1.841,4.383,0.912
2,18.057,2.498,2.091,5.123,0.727,2.498,1.983,4.317,0.74
1,19.946,2.215,1.849,5.0,0.845,2.358,1.851,4.021,0.617
1,20.797,2.156,1.408,3.624,0.709,2.521,1.699,5.078,0.833
2,21.003,2.261,1.644,3.888,0.76,2.382,1.804,3.785,0.89
1,21.431,2.1,1.773,4.342,0.723,2.34,1.603,3.653,0.654
1,21.499,2.375,1.785,3.886,0.625,2.274,1.646,4.689,0.632
2,21.785,2.16,2.137,4.416,0.796,2.08,1.879,4.176,0.932
1,22.52,2.56,1.445,4.901,0.744,2.185,1.896,4.211,0.704
1,22.667,2.335,1.924,4.609,0.861,2.55,1.61,3.698,0.668
1,24.805,1.929,1.479,4.763,0.86,1.938,1.896,4.923,0.815
1,25.712,2.391,1.723,4.194,0.675,2.578,1.841,4.108,0.634
2,26.019,2.054,1.736,4.137,1.004,2.146,1.655,4.901,0.763
1,26.461,1.965,1.907,4.775,0.789,1.882,1.506,4.379,0.806
2,27.583,2.26,1.728,3.681,0.969,2.094,1.632,4.039,0.867
1,27.585,2.238,1.845,4.38,0.641,2.391,1.733,3.999,0.65
2,28.044,1.951,1.542,3.831,0.791,2.2,1.875,5.032,0.92
1,28.178,2.493,1.471,4.876,0.853,2.302,1.892,4.891,0.689
2,28.724,2.637,1.519,3.813,0.98,2.36,1.82,3.972,0.833
1,29.461,2.602,1.983,4.858,0.79,2.233,1.847,3.997,0.76
1,29.912,2.525,1.806,4.925,0.806,2.279,1.435,4.168,0.697
1,30.607,2.525,1.896,5.099,0.646,2.328,1.892,5.051,0.819
1,30.612,2.133,1.689,4.757,0.61,2.625,1.579,4.069,0.715
2,30.978,2.421,1.545,4.946,0.765,2.466,1.636,3.71,0.964
1,32.692,1.864,1.51,4.555,0.693,2.219,1.8,4.564,0.66
2,32.755,2.156,1.983,4.571,0.892,2.176,1.539,4.764,0.911
1,33.492,2.156,1.61,3.86,0.682,2.56,1.462,3.608,0.649
2,34.172,2.495,1.614,4.135,0.831,1.976,2.04,4.142,0.867
1,34.278,2.2,1.473,4.617,0.814,2.233,1.463,4.029,0.804
1,34.513,2.31,1.434,5.049,0.667,2.621,1.821,4.932,0.715
1,35.315,2.104,1.818,3.987,0.81,2.447,1.828,3.92,0.825
1,35.392,1.988,1.752,5.06,0.713,1.997,1.559,4.771,0.84
1,35.61,2.24,1.654,5.099,0.837,2.486,1.672,3.874,0.692
1,35.889,1.889,1.905,4.613,0.785,1.86,1.987,3.693,0.681
1,35.937,2.165,1.703,3.888,0.784,1.923,1.687,4.457,0.622
1,36.094,1.991,1.427,4.132,0.633,2.558,1.52,4.25,0.74
1,36.773,2.096,1.688,4.632,0.758,2.131,1.565,4.611,0.768
1,36.875,1.979,1.639,4.02,0.622,2.556,1.797,4.584,0.74
1,38.003,2.037,1.512,3.837,0.765,1.919,1.458,4.134,0.781
2,38.246,2.188,1.868,3.69,0.745,2.279,1.933,4.727,0.795
1,39.084,2.251,1.744,4.41,0.722,2.57,1.512,4.936,0.613
2,39.101,2.607,2.047,4.62,0.979,2.316,1.66,5.087,0.798
1,39.219,2.362,1.671,4.878,0.791,2.568,1.807,4.809,0.702
2,39.405,2.4,1.585,5.099,1.006,2.128,1.692,4.527,0.91
1,39.97,1.961,1.735,4.915,0.845,2.52,1.465,3.617,0.678
1,40.029,2.014,1.668,3.877,0.618,1.923,1.98,3.994,0.703
1,41.148,2.301,1.631,4.724,0.834,2.171,1.541,3.672,0.829
1,41.655,2.07,1.622,4.053,0.724,2.119,1.798,4.327,0.703
2,42.068,2.394,1.605,4.85,0.865,1.927,1.649,4.346,0.907
1,42.655,2.185,1.882,4.013,0.647,2.106,1.51,4.925,0.622
1,43.126,1.905,1.591,4.642,0.863,2.429,1.528,5.055,0.755
1,43.387,1.951,1.619,4.287,0.707,2.183,1.921,4.84,0.612
1,43.42,2.517,1.707,3.676,0.688,2.431,1.932,3.864,0.801
1,44.277,2.115,1.654,4.974,0.861,2.157,1.521,4.583,0.781
2,45.016,2.316,2.02,4.515,0.996,2.523,1.841,4.706,0.997
2,46.049,1.883,1.527,4.49,0.964,2.293,1.98,4.914,0.758
1,46.452,2.575,1.75,4.253,0.638,2.343,1.518,3.664,0.726
1,46.582,2.251,1.405,3.727,0.637,2.592,1.473,4.446,0.674
1,47.315,2.095,1.445,4.225,0.627,2.316,1.885,4.864,0.693
1,47.505,1.891,1.69,4.249,0.84,2.538,1.497,4.791,0.711
2,47.768,2.2,2.009,4.712,0.736,2.189,1.974,4.527,0.73
1,48.03,1.996,1.448,4.538,0.692,2.388,1.631,4.29,0.829
1,48.785,2.162,1.517,4.31,0.854,2.538,1.978,5.049,0.729
1,49.63,2.538,1.44,3.942,0.658,2.451,1.433,3.765,0.704
1,49.651,2.069,1.567,3.816,0.818,1.919,1.626,4.852,0.803
2,49.676,2.592,1.633,5.037,0.746,1.979,1.725,5.005,0.89
1,49.682,2.424,1.851,3.877,0.803,2.469,1.671,4.557,0.815
2,50.075,2.473,2.06,4.033,0.834,2.003,1.612,3.674,0.833
2,51.672,1.996,1.895,3.82,0.756,2.063,1.888,4.928,1.0
1,51.899,1.993,1.905,3.941,0.707,1.9,1.898,3.72,0.631
1,51.974,2.592,1.549,4.165,0.716,1.983,1.662,4.468,0.811
1,52.291,2.308,1.939,4.033,0.715,2.338,1.728,4.267,0.859
1,52.869,2.499,1.869,3.816,0.702,2.469,1.685,4.967,0.699
1,53.052,1.964,1.741,3.672,0.835,1.868,1.689,4.401,0.611
2,53.333,2.182,1.757,4.9,0.873,2.169,2.006,3.721,0.768
1,55.365,1.857,1.642,4.733,0.832,2.359,1.535,4.267,0.776
1,55.469,1.879,1.566,4.912,0.642,2.335,1.655,4.961,0.848
1,55.558,2.362,1.774,3.685,0.823,1.98,1.406,4.857,0.796
1,55.796,1.945,1.93,4.84,0.63,2.381,1.546,4.354,0.657
1,55.891,2.12,1.473,4.402,0.619,2.559,1.598,3.693,0.667
1,57.279,2.461,1.622,4.003,0.702,2.335,1.89,4.941,0.738
1,57.726,2.433,1.61,4.775,0.655,2.315,1.638,4.613,0.65
1,58.816,2.069,1.607,5.032,0.684,2.615,1.9,3.661,0.703
1,59.196,2.419,1.892,4.64,0.811,2.277,1.44,4.62,0.765
2,59.419,2.348,1.565,4.292,0.972,1.968,1.61,4.115,0.961
1,60.381,2.474,1.61,4.71,0.655,2.418,1.916,4.128,0.76
1,60.602,2.302,1.458,3.672,0.723,1.916,1.939,4.205,0.773
2,60.729,2.45,2.124,3.936,0.823,2.64,1.513,4.941,1.007
1,61.073,2.388,1.591,4.511,0.751,2.223,1.498,4.857,0.74
2,63.178,1.901,1.575,3.731,0.944,2.223,2.06,4.495,0.757
1,63.831,2.414,1.403,4.508,0.782,2.449,1.871,4.481,0.848
1,65.465,1.877,1.419,3.69,0.748,1.912,1.689,4.085,0.775
1,65.509,2.093,1.662,4.438,0.756,2.379,1.424,3.948,0.856
1,66.692,2.478,1.453,4.553,0.826,2.55,1.44,4.465,0.755
1,66.705,2.567,1.879,3.776,0.658,2.468,1.638,4.902,0.84
2,66.786,2.14,1.959,3.824,0.821,2.059,1.892,4.072,0.83
1,67.021,2.464,1.44,3.709,0.732,2.581,1.462,4.326,0.63
1,67.554,2.524,1.876,4.246,0.665,2.032,1.603,4.264,0.618
1,68.833,1.881,1.836,4.437,0.665,2.252,1.802,3.632,0.626
1,68.847,2.528,1.61,4.327,0.813,2.227,1.706,3.824,0.842
1,69.523,2.497,1.787,3.659,0.659,2.209,1.685,4.267,0.811
1,70.006,2.327,1.699,4.775,0.704,1.9,1.976,4.833,0.644
1,70.671,2.383,1.927,5.088,0.672,1.999,1.8,4.671,0.637
1,71.925,2.622,1.646,4.456,0.848,2.338,1.97,4.369,0.754
1,72.193,2.469,1.514,4.564,0.784,2.552,1.567,3.86,0.863
1,72.722,2.052,1.601,4.933,0.749,2.124,1.654,4.301,0.855
1,73.364,2.059,1.433,4.705,0.849,2.54,1.425,5.004,0.672
1,73.597,1.889,1.644,5.11,0.707,2.615,1.739,4.833,0.76
1,73.722,1.939,1.639,4.567,0.642,2.402,1.495,4.491,0.782
1,73.832,2.317,1.687,4.079,0.765,2.42,1.699,4.557,0.831
1,74.27,1.941,1.423,4.204,0.775,1.951,1.862,4.968,0.643
