#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,103.0,0.0,4.029,0.235,0.235,3.907,0.123,0.188
2,2,194.0,0.064,14.19,1.428,1.428,15.95,1.259,1.192
3,2,135.0,0.742,14.79,1.169,1.169,16.268,1.281,1.007
4,2,102.0,0.842,12.631,1.15,1.15,13.305,1.593,1.24
5,2,150.0,2.147,11.634,1.452,1.452,10.494,1.225,1.039
6,2,62.0,2.558,15.024,1.112,1.112,13.938,1.33,1.164
7,2,333.0,5.823,13.718,1.582,1.582,11.239,1.482,1.135
8,2,225.0,7.562,15.338,1.463,1.463,15.211,1.263,1.191
9,2,143.0,9.074,12.577,1.146,1.146,14.109,1.013,1.1
10,2,117.0,9.086,11.145,1.345,1.345,11.916,1.142,1.144
11,2,83.0,9.809,11.742,1.077,1.077,11.009,1.696,1.064
12,2,59.0,16.177,15.246,1.364,1.364,14.328,1.331,1.02
13,1,7.0,22.028,1.998,0.273,0.273,3.857,0.1,0.198
14,2,77.0,22.937,13.739,1.436,1.436,14.307,1.609,1.076
15,2,36.0,23.727,16.428,1.627,1.627,15.567,1.189,1.084
16,2,151.0,25.047,12.093,1.105,1.105,14.662,1.402,1.245
17,2,105.0,26.288,11.497,1.674,1.674,10.33,1.247,1.284
18,2,262.0,27.41,11.614,1.532,1.532,10.086,1.657,1.233
19,1,16.0,28.008,3.13,0.499,0.499,3.257,0.466,0.216
20,2,213.0,28.086,12.205,1.578,1.578,11.653,1.317,1.192
21,1,103.0,29.337,1.896,0.294,0.294,2.74,0.185,0.118
22,1,30.0,31.08,1.385,0.149,0.149,3.704,0.356,0.205
23,1,44.0,34.482,1.646,0.433,0.433,4.338,0.308,0.107
24,1,16.0,34.753,2.823,0.389,0.389,4.186,0.142,0.218
25,1,44.0,34.888,2.745,0.129,0.129,3.721,0.401,0.22
26,2,208.0,35.212,12.039,1.043,1.043,12.437,1.599,1.176
27,2,187.0,36.226,13.561,1.616,1.616,13.861,1.606,1.173
28,2,169.0,39.179,14.321,1.456,1.456,11.523,1.612,1.004
29,2,140.0,39.652,14.981,1.306,1.306,14.26,1.102,1.217
30,2,58.0,41.576,16.214,1.472,1.472,15.52,1.546,1.265
31,1,146.0,42.08,2.394,0.362,0.362,2.183,0.271,0.221
32,1,90.0,42.729,3.15,0.241,0.241,1.863,0.146,0.198
33,2,151.0,43.252,13.697,1.073,1.073,11.931,1.115,1.004
34,1,512.0,44.337,1.864,0.204,0.204,3.829,0.261,0.175
35,2,122.0,46.344,15.757,1.249,1.249,16.313,1.696,1.185
36,2,121.0,48.831,12.681,1.507,1.507,15.795,1.571,1.206
37,1,16.0,49.093,2.095,0.235,0.235,1.519,0.244,0.188
38,2,93.0,49.445,16.941,1.406,1.406,12.22,1.064,1.066
39,1,28.0,51.128,3.139,0.164,0.164,2.12,0.135,0.154
40,2,96.0,51.399,13.938,1.115,1.115,13.572,1.551,1.134
41,1,559.0,52.603,2.438,0.121,0.121,1.642,0.13,0.144
42,1,120.0,53.558,1.078,0.276,0.276,2.197,0.466,0.228
43,1,7.0,54.199,2.112,0.176,0.176,4.212,0.116,0.157
