#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,117.0,0.233,10.516,1.467,1.467,14.949,1.006,1.142
2,2,112.0,2.109,10.516,1.026,1.026,16.724,1.021,1.144
3,2,191.0,3.827,11.634,1.449,1.449,14.89,1.698,1.178
4,2,171.0,4.541,14.191,1.7,1.7,16.893,1.412,1.2
5,2,149.0,5.61,13.895,1.294,1.294,13.626,1.462,1.255
6,2,139.0,6.71,10.921,1.239,1.239,12.141,1.35,1.113
7,2,157.0,7.536,13.294,1.39,1.39,10.555,1.515,1.237
8,2,183.0,7.721,15.643,1.408,1.408,14.673,1.294,1.19
9,2,170.0,11.636,13.662,1.429,1.429,16.729,1.403,1.043
10,2,126.0,13.71,12.017,1.251,1.251,10.732,1.549,1.291
11,2,141.0,15.21,12.738,1.412,1.412,15.109,1.063,1.264
12,1,559.0,15.572,2.886,0.146,0.146,1.258,0.401,0.182
13,2,105.0,16.377,15.431,1.647,1.647,11.889,1.696,1.147
14,1,7.0,22.546,1.089,0.222,0.222,1.722,0.24,0.105
15,2,251.0,22.979,15.775,1.228,1.228,10.489,1.465,1.264
16,2,76.0,23.113,12.736,1.587,1.587,14.132,1.136,1.221
17,2,225.0,24.681,12.336,1.664,1.664,16.472,1.488,1.237
18,1,512.0,26.41,3.926,0.288,0.288,2.54,0.427,0.213
19,2,139.0,26.999,16.84,1.005,1.005,10.758,1.657,1.238
20,1,28.0,29.065,1.021,0.406,0.406,1.142,0.484,0.232
21,2,175.0,32.073,12.217,1.353,1.353,12.738,1.63,1.257
22,2,160.0,32.866,16.758,1.352,1.352,16.893,1.625,1.008
23,1,512.0,32.883,3.669,0.423,0.423,2.332,0.412,0.215
24,2,134.0,33.429,10.354,1.684,1.684,11.079,1.339,1.097
25,2,100.0,37.287,15.38,1.398,1.398,16.487,1.115,1.038
26,2,129.0,37.516,13.228,1.63,1.63,14.166,1.548,1.003
27,2,33.0,37.52,12.033,1.574,1.574,15.856,1.402,1.025
28,1,379.0,37.703,3.23,0.46,0.46,2.204,0.261,0.168
29,1,126.0,37.835,1.713,0.356,0.356,1.394,0.309,0.136
30,2,282.0,37.918,16.296,1.112,1.112,16.4,1.534,1.196
31,2,45.0,38.52,12.438,1.049,1.049,16.463,1.283,1.073
32,2,76.0,39.505,12.701,1.593,1.593,10.213,1.646,1.279
33,1,157.0,41.105,3.926,0.327,0.327,2.545,0.488,0.246
34,2,331.0,41.217,12.724,1.164,1.164,13.335,1.344,1.074
35,1,7.0,43.054,2.41,0.368,0.368,3.667,0.241,0.176
36,2,146.0,44.007,14.646,1.225,1.225,16.827,1.018,1.246
37,2,103.0,44.282,13.673,1.433,1.433,16.57,1.67,1.2
38,1,13.0,44.321,3.149,0.308,0.308,3.177,0.468,0.201
39,2,249.0,45.394,12.11,1.615,1.615,15.093,1.547,1.19
40,1,6.0,45.424,2.631,0.33,0.33,1.128,0.135,0.103
41,2,113.0,46.364,10.876,1.247,1.247,16.999,1.404,1.265
