#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,379.0,0.0,2.221,0.123,0.123,3.434,0.106,0.16
2,2,81.0,0.243,10.386,1.666,1.666,15.586,1.601,1.15
3,2,162.0,2.416,15.815,1.608,1.608,10.8,1.307,1.194
4,2,117.0,3.252,12.986,1.345,1.345,10.992,1.435,1.113
5,2,208.0,8.44,14.88,1.663,1.663,12.806,1.568,1.176
6,2,87.0,8.733,10.494,1.6,1.6,15.815,1.59,1.181
7,2,172.0,8.827,14.636,1.56,1.56,11.955,1.235,1.051
8,2,264.0,9.376,14.652,1.34,1.34,14.95,1.556,1.122
9,2,123.0,9.65,14.95,1.307,1.307,16.695,1.143,1.209
10,2,193.0,9.67,10.041,1.579,1.579,13.235,1.594,1.028
11,2,223.0,10.387,12.25,1.609,1.609,13.913,1.346,1.003
12,2,171.0,10.845,14.334,1.361,1.361,15.537,1.131,1.233
13,2,121.0,12.995,11.654,1.004,1.004,11.49,1.255,1.042
14,1,559.0,13.883,3.449,0.146,0.146,3.13,0.165,0.219
15,2,116.0,14.282,16.214,1.256,1.256,16.229,1.444,1.231
16,2,115.0,16.894,16.424,1.013,1.013,16.829,1.595,1.135
17,1,28.0,18.326,1.427,0.364,0.364,2.679,0.189,0.186
18,2,106.0,19.226,12.657,1.412,1.412,13.689,1.112,1.113
19,2,244.0,19.23,10.985,1.232,1.232,11.686,1.247,1.223
20,2,127.0,19.511,15.569,1.606,1.606,13.622,1.488,1.232
21,1,7.0,19.55,2.745,0.168,0.168,2.282,0.202,0.146
22,2,86.0,20.664,11.823,1.482,1.482,16.84,1.519,1.194
23,2,198.0,21.664,10.327,1.535,1.535,12.398,1.368,1.281
24,2,61.0,23.261,14.018,1.186,1.186,15.381,1.204,1.184
25,2,81.0,25.598,10.041,1.163,1.163,12.004,1.548,1.01
26,2,117.0,26.292,11.141,1.117,1.117,15.706,1.271,1.278
