#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,10.0,0.0,3.119,0.103,0.103,3.788,0.428,0.138
2,1,44.0,0.0,1.71,0.333,0.333,2.183,0.32,0.191
3,1,559.0,0.0,3.895,0.292,0.292,2.117,0.268,0.176
4,1,16.0,0.0,1.953,0.149,0.149,4.204,0.414,0.224
5,2,90.0,1.85,11.152,1.244,1.244,10.718,1.373,1.121
6,2,266.0,4.213,13.933,1.441,1.441,16.886,1.143,1.254
7,2,185.0,4.908,12.146,1.691,1.691,14.735,1.094,1.158
8,2,166.0,7.266,10.433,1.655,1.655,14.56,1.585,1.297
9,2,120.0,8.03,13.902,1.248,1.248,11.402,1.182,1.133
10,2,128.0,8.372,15.9,1.444,1.444,10.938,1.647,1.061
11,2,117.0,9.338,16.528,1.438,1.438,16.229,1.15,1.011
12,2,120.0,10.563,11.395,1.324,1.324,13.923,1.218,1.136
13,2,262.0,11.719,15.143,1.311,1.311,12.336,1.328,1.185
14,2,82.0,13.068,14.278,1.313,1.313,12.017,1.238,1.191
15,1,30.0,16.515,3.864,0.263,0.263,4.207,0.431,0.105
16,2,77.0,17.099,13.697,1.582,1.582,13.739,1.294,1.141
17,2,151.0,17.188,15.953,1.266,1.266,11.152,1.609,1.286
18,2,113.0,18.174,12.181,1.059,1.059,14.26,1.439,1.276
19,1,28.0,20.089,3.288,0.251,0.251,2.541,0.112,0.152
20,2,124.0,22.184,12.903,1.52,1.52,12.951,1.263,1.219
21,1,387.0,22.375,1.394,0.274,0.274,3.669,0.118,0.216
22,2,193.0,23.982,10.041,1.655,1.655,14.417,1.149,1.237
23,2,91.0,24.86,14.735,1.579,1.579,16.439,1.627,1.005
24,2,179.0,25.042,11.826,1.05,1.05,10.644,1.102,1.296
25,2,184.0,25.236,14.617,1.593,1.593,16.267,1.327,1.065
26,2,208.0,25.714,13.523,1.6,1.6,11.717,1.293,1.134
27,1,90.0,26.617,2.166,0.383,0.383,2.254,0.16,0.13
28,1,28.0,27.48,3.664,0.193,0.193,3.028,0.296,0.123
29,1,95.0,28.894,3.362,0.197,0.197,3.326,0.169,0.128
30,1,49.0,30.044,2.537,0.123,0.123,2.487,0.398,0.103
31,2,70.0,30.786,16.439,1.191,1.191,16.548,1.47,1.154
32,2,210.0,31.188,12.11,1.372,1.372,15.735,1.008,1.042
33,2,84.0,31.204,10.107,1.3,1.3,10.24,1.471,1.039
34,2,58.0,31.248,10.334,1.427,1.427,16.508,1.08,1.276
35,2,184.0,32.193,10.049,1.134,1.134,10.228,1.263,1.131
36,1,10.0,32.418,2.478,0.103,0.103,1.872,0.145,0.136
37,2,277.0,32.448,14.591,1.339,1.339,12.438,1.02,1.008
38,1,95.0,33.404,4.261,0.447,0.447,2.335,0.125,0.223
39,2,246.0,35.287,11.176,1.208,1.208,10.494,1.611,1.244
40,1,44.0,36.892,3.202,0.189,0.189,2.188,0.24,0.123
41,1,7.0,37.337,3.488,0.222,0.222,4.323,0.18,0.232
42,1,6.0,37.542,2.183,0.219,0.219,2.153,0.254,0.183
43,1,169.0,38.756,4.419,0.413,0.413,3.703,0.414,0.104
44,1,7.0,40.159,3.185,0.121,0.121,3.634,0.242,0.25
45,1,103.0,40.794,2.212,0.255,0.255,2.478,0.466,0.248
46,2,109.0,41.125,13.626,1.215,1.215,12.635,1.071,1.208
47,1,169.0,41.383,2.446,0.487,0.487,2.954,0.393,0.24
48,1,16.0,41.509,2.561,0.453,0.453,2.812,0.129,0.21
49,2,66.0,44.472,13.497,1.67,1.67,12.613,1.386,1.244
50,2,205.0,46.76,15.159,1.532,1.532,11.531,1.408,1.051
51,2,177.0,47.845,10.06,1.611,1.611,13.413,1.56,1.144
52,1,44.0,48.127,1.677,0.357,0.357,4.102,0.313,0.13
53,1,6.0,49.406,2.885,0.367,0.367,3.219,0.312,0.119
54,2,242.0,50.593,10.416,1.265,1.265,11.176,1.067,1.028
55,1,387.0,53.843,4.441,0.362,0.362,2.141,0.187,0.198
56,1,146.0,54.695,1.509,0.184,0.184,1.907,0.48,0.195
57,1,214.0,56.217,2.207,0.478,0.478,3.202,0.129,0.116
58,1,16.0,56.299,2.166,0.281,0.281,2.059,0.125,0.197
59,2,256.0,56.988,13.838,1.383,1.383,10.216,1.452,1.204
60,1,7.0,57.231,1.636,0.414,0.414,4.184,0.261,0.219
61,2,178.0,57.367,15.867,1.602,1.602,11.386,1.576,1.149
62,1,6.0,57.468,3.449,0.112,0.112,3.907,0.274,0.223
63,1,16.0,57.598,2.277,0.349,0.349,2.394,0.187,0.226
64,1,157.0,58.656,1.95,0.223,0.223,4.073,0.477,0.22
65,1,559.0,58.803,4.348,0.318,0.318,3.886,0.134,0.172
66,1,169.0,58.909,1.098,0.457,0.457,2.537,0.337,0.227
67,1,30.0,59.127,3.73,0.457,0.457,2.447,0.195,0.242
68,1,44.0,59.13,4.255,0.263,0.263,4.302,0.46,0.176
69,2,230.0,59.218,16.893,1.18,1.18,14.45,1.186,1.056
70,2,188.0,59.326,13.536,1.244,1.244,16.428,1.498,1.158
71,2,162.0,59.565,13.938,1.35,1.35,15.089,1.08,1.167
72,1,6.0,59.763,4.244,0.125,0.125,1.708,0.146,0.146
73,2,126.0,60.595,16.335,1.102,1.102,11.528,1.611,1.066
74,2,238.0,60.625,13.003,1.661,1.661,10.876,1.048,1.049
75,1,7.0,60.972,2.577,0.168,0.168,4.255,0.365,0.173
76,1,28.0,61.958,1.524,0.123,0.123,3.878,0.278,0.11
77,2,213.0,62.877,11.471,1.549,1.549,14.162,1.002,1.037
78,1,512.0,62.99,3.179,0.371,0.371,1.155,0.453,0.181
79,1,28.0,63.035,2.631,0.478,0.478,2.903,0.156,0.195
80,1,146.0,63.255,1.958,0.427,0.427,2.71,0.336,0.186
81,2,323.0,63.285,16.146,1.612,1.612,13.305,1.083,1.036
