task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.122,0.94,166.2,26.39,28.56,96.92,105.15,25.46,155.96,1.1,147.88,29.45,27.57,111.14,104.82,25.78,152.87
T9,0.223,1.02,157.24,28.48,25.4,100.61,105.4,27.8,153.61,1.12,151.06,25.44,26.29,107.29,104.89,26.9,150.93
T1,0.226,1.02,171.68,28.54,26.04,109.25,114.5,25.68,152.53,1.08,154.34,28.36,28.56,97.71,111.67,29.5,156.43
T3,0.284,1.07,149.01,28.53,28.45,100.98,109.76,28.15,158.8,1.05,159.64,25.69,27.28,106.42,100.89,28.73,152.28
T5,0.383,1.0,151.38,27.23,27.4,105.51,113.19,24.12,165.91,1.11,142.81,24.86,27.02,91.81,96.39,26.18,161.86
T3,0.468,1.0,155.27,25.84,26.78,109.56,104.95,25.33,150.21,1.06,143.82,24.73,26.58,100.62,114.12,25.19,151.29
T7,0.551,1.09,167.01,27.43,27.41,108.17,101.51,25.66,148.61,1.02,176.41,25.37,26.11,111.88,97.95,29.22,157.2
T9,0.571,1.14,156.79,27.38,24.4,111.36,112.56,25.24,153.26,1.12,158.42,26.2,27.04,107.62,111.41,28.3,151.26
T5,0.647,0.97,146.82,27.13,28.55,96.87,105.14,24.32,165.7,1.09,138.1,25.08,26.51,99.36,104.35,27.03,154.38
T5,0.978,1.11,148.69,28.4,25.21,102.09,109.75,26.55,152.98,1.07,155.6,25.64,24.81,99.05,103.03,26.83,156.84
T10,1.051,1.16,139.48,26.04,26.82,100.76,96.95,25.84,152.15,1.06,159.06,24.78,23.59,97.06,99.76,28.36,158.42
T3,1.088,1.13,155.17,24.91,28.46,110.07,110.56,28.33,155.21,1.03,143.23,26.23,24.85,103.06,101.21,28.09,162.84
T5,1.132,0.96,137.31,27.29,27.19,98.12,112.48,25.02,151.67,1.01,161.51,28.18,25.08,97.62,99.73,23.84,156.21
T9,1.212,1.11,154.04,25.91,25.57,108.95,96.37,27.91,148.15,1.14,167.99,26.25,25.75,106.53,97.23,25.59,153.7
T3,1.232,1.09,159.96,26.48,26.9,109.82,113.73,25.11,141.71,1.01,154.81,24.5,26.64,118.02,107.14,29.52,153.6
T10,1.254,1.18,150.81,26.09,26.05,95.28,97.97,27.94,158.48,1.16,159.31,25.0,25.74,112.68,114.48,26.3,167.68
T1,1.327,0.97,162.85,28.84,28.97,105.2,111.3,25.75,152.31,0.96,160.33,28.74,28.63,94.51,107.38,28.96,148.14
T5,1.382,1.02,162.84,27.17,26.09,94.2,99.11,24.6,149.56,0.99,162.52,28.04,26.32,106.64,98.69,27.93,162.47
T7,1.436,1.02,174.27,25.2,28.58,118.68,100.39,29.48,138.54,1.01,151.49,24.74,24.48,107.0,94.36,29.02,158.11
T5,1.466,0.98,157.28,25.09,27.5,97.17,112.03,25.93,155.58,1.11,156.75,24.16,25.11,94.31,97.45,24.95,166.52
T3,1.65,1.12,147.45,28.47,26.01,101.9,103.48,28.2,165.31,1.0,143.41,24.93,26.93,112.3,109.99,25.93,145.48
T10,1.854,1.1,139.35,25.35,24.4,97.5,107.75,25.22,162.73,1.06,160.78,24.62,27.67,107.12,112.08,27.21,159.33
T3,2.193,1.0,159.33,27.46,27.44,116.49,103.84,25.3,157.82,1.03,159.03,26.89,28.16,101.24,106.22,28.94,166.53
T4,2.454,0.99,142.34,26.11,28.25,104.51,100.32,27.24,155.23,1.07,163.07,26.41,26.76,117.8,106.07,25.69,155.4
T9,2.459,1.04,160.2,28.2,25.56,102.82,98.24,29.31,151.42,1.14,164.67,27.34,24.13,99.4,112.6,27.06,151.95
T10,2.587,1.04,145.06,25.56,27.2,113.22,112.06,25.46,149.94,1.07,147.33,26.46,26.32,104.02,113.54,25.84,158.1
T2,2.612,1.02,165.23,26.43,24.21,103.01,105.7,25.61,164.68,1.08,151.79,25.05,25.31,102.79,103.0,29.15,149.5
T10,2.619,1.12,144.94,26.69,27.6,97.98,98.8,25.65,167.93,1.06,158.87,24.55,26.66,108.84,109.24,27.37,163.81
T10,2.703,1.1,152.79,26.86,23.68,109.8,100.62,28.47,174.08,1.05,159.95,24.37,25.44,101.74,103.65,27.49,150.33
T1,2.982,1.07,164.28,26.35,27.57,103.88,103.49,26.12,156.8,0.96,149.16,28.51,25.16,101.09,102.18,27.66,144.09
T1,3.048,0.94,157.69,28.57,26.67,99.78,101.35,26.19,160.78,1.01,155.6,29.03,25.19,108.34,112.17,25.88,164.08
T9,3.071,1.11,150.9,27.41,25.71,100.26,105.65,26.56,158.12,1.1,154.78,25.78,26.02,111.26,107.72,27.92,151.08
T10,3.108,1.12,153.72,23.41,26.02,107.93,106.38,25.37,155.86,1.14,154.62,24.4,27.41,97.7,106.62,24.59,165.63
T2,3.184,1.04,144.41,26.0,24.01,109.67,101.12,26.5,162.25,1.1,163.75,26.2,26.22,116.17,101.97,28.61,147.58
T1,3.213,1.08,165.93,29.23,25.37,106.98,100.8,26.35,157.92,0.94,150.64,26.05,26.73,97.93,109.56,25.19,151.62
T3,3.223,1.04,162.82,25.66,28.99,113.68,98.21,28.73,146.99,1.12,162.38,27.25,27.17,102.33,97.53,29.51,168.23
T4,3.449,0.96,158.33,24.92,26.48,107.59,104.48,23.35,147.7,1.04,152.11,27.92,26.04,104.42,107.27,25.12,166.43
T9,3.491,1.16,145.47,27.41,28.57,99.65,99.97,26.22,147.02,1.14,154.3,29.21,25.65,101.29,95.09,29.31,163.97
T9,3.71,1.12,168.3,27.46,26.88,111.67,110.71,28.1,159.46,1.04,153.49,26.18,25.83,108.38,106.7,26.86,158.52
T2,3.768,1.0,159.45,24.27,25.22,110.98,107.5,28.54,161.65,1.08,141.11,25.27,23.86,103.42,109.26,25.8,145.7
T6,3.965,0.99,167.44,23.12,26.23,110.92,105.33,26.77,148.81,0.94,171.4,25.73,26.09,105.16,103.52,26.62,141.62
T9,3.98,1.12,171.25,27.13,27.96,104.56,109.26,26.69,150.93,1.16,153.42,27.34,26.82,108.34,102.24,25.85,162.86
T2,4.159,1.1,154.0,27.39,26.68,109.91,105.49,28.44,161.43,1.06,157.99,24.75,27.05,115.33,97.71,26.77,167.29
T4,4.16,1.11,143.33,24.26,27.28,118.09,112.99,25.42,168.36,1.06,146.38,25.42,26.0,106.86,113.66,25.1,155.23
T4,4.214,1.1,159.59,25.86,27.24,106.16,98.84,23.34,162.84,0.96,161.54,26.41,25.26,111.65,100.63,23.58,161.33
T4,4.255,0.97,164.96,24.05,28.96,117.48,113.62,23.93,147.4,1.07,141.66,27.24,25.43,110.78,116.21,23.34,151.15
T5,4.323,1.0,146.48,25.81,26.95,106.36,104.37,28.07,161.86,1.12,137.82,24.86,28.7,108.54,100.33,25.65,150.09
T7,4.535,1.15,157.05,27.4,26.01,111.65,108.68,29.46,149.55,1.01,172.16,25.16,24.32,113.4,98.06,27.01,153.24
T7,4.596,1.09,157.96,26.44,26.82,101.12,104.84,26.03,163.64,0.98,170.1,26.32,27.63,105.41,95.72,25.52,163.37
T8,4.606,0.96,161.38,24.38,26.51,103.9,95.97,26.44,157.88,1.0,138.45,25.0,26.3,112.8,100.32,28.36,139.29
T5,4.872,1.07,148.11,27.62,25.05,93.17,99.68,28.14,161.02,1.02,154.31,26.82,26.23,108.3,97.08,26.98,159.23
T9,4.983,1.15,150.7,26.95,25.68,95.08,104.08,26.06,160.6,1.05,167.5,29.04,24.45,97.76,112.6,27.76,157.83
T9,5.11,1.05,164.7,26.0,28.0,107.38,95.83,28.14,150.21,1.15,168.83,29.4,26.65,106.74,104.12,24.84,148.42
T8,5.143,1.01,147.08,26.18,28.55,97.74,102.76,26.27,149.88,1.01,161.38,27.13,24.21,102.88,107.76,28.01,154.36
T10,5.227,1.04,142.85,26.12,24.48,97.78,106.4,24.91,152.15,1.04,163.77,27.1,26.56,110.29,97.98,27.43,157.24
T4,5.577,1.03,157.38,26.53,24.87,113.74,115.04,24.67,144.78,1.12,145.51,26.2,25.08,102.18,102.08,27.06,161.75
T6,5.687,0.94,171.65,23.57,24.23,95.86,107.72,26.24,167.55,0.94,155.52,23.5,24.9,105.27,109.28,27.22,161.22
T7,5.811,0.97,177.46,25.41,28.18,100.97,108.29,25.92,139.14,1.01,165.68,24.85,28.79,117.51,98.47,27.04,143.0
T3,5.872,1.05,145.91,28.14,26.6,115.61,114.78,28.33,152.87,1.0,156.28,26.14,27.93,107.38,111.82,28.95,152.28
T7,5.925,1.09,155.27,26.31,24.9,112.46,103.54,25.17,160.4,1.0,155.29,24.96,27.38,107.29,108.9,25.26,143.52
T10,5.963,1.12,159.66,26.83,25.9,95.72,102.19,26.12,164.44,1.03,162.04,27.08,25.26,97.69,112.32,25.7,165.98
T9,5.967,1.13,163.68,27.76,24.35,102.64,110.47,26.87,147.9,1.1,164.96,27.74,25.62,102.21,101.06,29.36,152.98
T5,6.013,0.98,138.8,23.93,28.44,96.04,96.85,27.88,150.62,1.09,155.88,23.93,25.91,96.28,109.28,26.1,146.99
T9,6.222,1.08,160.85,25.95,26.84,102.61,110.93,29.21,160.84,0.99,154.48,26.0,25.1,100.74,95.07,26.95,151.98
T10,6.457,1.14,152.62,26.63,25.71,100.85,100.89,27.7,160.46,1.18,150.77,25.53,25.24,109.57,97.23,28.77,158.1
T10,6.489,1.14,158.52,27.02,26.54,103.38,107.98,25.8,156.85,1.1,157.96,25.99,25.65,105.0,112.46,24.96,171.49
T10,6.495,1.06,145.2,23.86,26.14,106.2,109.61,26.02,157.24,1.13,142.11,24.45,27.23,109.41,113.36,24.91,157.49
T3,6.504,1.09,138.94,28.89,26.82,110.47,98.69,25.31,141.85,1.1,145.95,25.61,25.3,116.42,101.07,26.81,146.74
T4,6.674,0.96,144.49,26.29,28.21,109.81,101.81,26.25,151.75,1.07,144.75,24.17,27.92,113.69,110.58,24.58,167.3
T2,6.704,1.16,153.91,24.55,24.5,106.25,108.55,25.87,160.91,1.06,150.32,26.4,27.13,115.22,106.9,26.68,157.73
