task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.036,9.74,108.15,107.36,97.13,105.87,112.23,97.11,1.14,10.15,103.63,105.05,100.45,105.89,100.13,112.55,1.14
1,0.111,9.71,104.99,98.62,114.17,101.03,101.49,92.22,1.13,10.46,104.38,108.76,111.66,113.66,107.61,103.98,1.14
1,0.248,10.11,114.25,97.9,106.49,106.63,101.23,96.23,1.15,10.56,109.6,112.93,105.75,102.79,101.35,99.58,1.14
1,0.34,10.18,100.26,98.53,98.65,108.43,113.6,102.04,1.08,10.14,108.55,100.18,99.02,97.54,99.7,101.1,1.01
3,0.442,10.87,95.81,110.51,98.84,95.53,103.65,115.39,1.03,9.89,102.1,96.01,108.52,94.18,97.78,113.6,1.11
1,0.462,10.26,105.29,100.58,103.37,100.26,111.75,108.66,1.05,9.72,97.6,114.43,98.84,111.93,106.66,94.26,1.11
3,0.681,10.09,98.51,96.25,107.76,107.66,102.32,102.81,1.03,10.2,99.68,111.16,114.41,104.71,106.36,110.46,1.13
2,0.689,11.72,117.52,108.11,106.28,100.77,110.73,95.98,0.94,10.85,118.97,96.84,111.2,105.56,100.64,112.47,1.02
3,1.09,9.8,110.09,104.99,98.92,100.14,106.58,114.07,1.03,10.81,101.23,96.93,100.35,98.08,101.73,112.09,1.09
4,1.549,10.32,111.41,108.73,99.4,101.43,104.66,110.22,1.03,10.11,106.87,102.44,105.25,106.86,104.29,105.32,1.08
2,1.654,11.24,103.68,108.12,100.22,107.25,111.88,101.22,0.99,10.07,103.23,100.76,111.63,108.53,96.01,106.02,0.95
1,1.84,10.0,110.36,102.64,103.63,101.57,102.26,102.06,1.16,9.46,105.91,102.42,103.39,107.94,110.1,106.38,1.13
2,2.011,10.77,116.68,107.19,96.81,108.4,98.07,108.97,1.05,10.84,103.22,95.0,105.68,107.25,111.21,96.05,0.99
2,2.313,10.96,116.42,97.6,111.02,112.21,107.1,98.0,1.09,11.24,118.83,94.71,103.81,98.74,96.91,104.07,0.92
