task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.071,1.169,1.118,98.29,106.432,116.261,111.818,101.062,1.128,1.025,102.041,99.294,110.132,105.895,111.09
2,0.44,94.748,102.179,112.826,108.464,93.999,95.03,107.883,109.069,113.844,107.457,106.21,109.031,101.391,108.252
1,0.623,1.162,0.947,97.628,104.149,98.88,114.033,113.134,1.041,1.11,98.662,100.453,111.937,104.346,111.169
2,0.849,106.493,106.812,107.218,105.2,103.544,100.171,107.369,100.978,111.509,112.559,95.147,102.285,101.743,103.629
4,0.97,104.332,1.113,99.953,109.072,96.881,99.257,107.444,109.725,0.992,96.571,97.89,102.846,113.24,101.543
1,1.137,1.065,1.119,102.561,112.281,105.948,97.377,115.009,1.005,1.083,108.962,109.252,105.942,106.012,112.521
2,1.281,100.566,101.007,112.993,108.673,110.143,92.755,96.85,105.296,106.083,104.734,97.83,99.964,96.713,109.562
4,1.365,104.709,1.135,108.42,99.216,95.064,108.349,100.804,100.509,1.039,100.96,93.599,96.123,106.021,104.167
2,1.537,98.769,106.135,111.168,101.535,109.157,107.466,110.782,97.95,99.502,110.672,101.596,96.949,105.728,104.049
2,1.908,96.645,107.806,101.968,98.871,102.19,104.33,100.666,110.208,113.132,102.747,94.364,94.945,99.269,96.148
3,2.121,98.057,0.954,9.727,107.111,1.012,11.313,108.092,103.341,0.964,10.555,110.054,1.004,11.315,110.892
4,2.558,112.409,1.035,94.452,108.045,105.696,101.002,114.7,106.591,1.091,95.918,101.227,100.599,109.692,103.153
4,2.671,102.484,1.098,104.35,102.89,107.495,100.788,113.935,116.68,1.106,95.789,107.433,103.976,104.743,104.167
2,2.814,100.698,109.473,104.57,106.447,93.358,92.696,109.527,105.029,103.498,113.261,96.055,104.94,100.355,96.859
1,2.894,1.055,0.98,108.54,114.534,112.548,114.948,113.353,1.064,1.046,104.773,113.035,105.221,103.88,109.134
3,3.089,97.341,1.004,9.404,99.998,0.922,10.262,98.574,112.784,1.103,9.783,100.304,1.065,10.68,111.882
1,3.101,1.099,1.019,98.936,106.749,111.935,101.968,100.622,1.136,1.035,110.648,109.503,99.572,107.235,108.96
4,3.13,105.957,1.106,95.097,94.924,99.144,111.886,110.085,107.816,1.119,99.184,100.82,103.736,113.252,113.059
1,3.952,1.025,0.996,96.58,107.598,115.23,100.886,107.965,1.002,0.995,97.159,116.699,101.312,106.357,113.353
2,4.217,101.868,100.291,110.031,101.975,109.606,99.983,110.187,94.761,113.553,110.044,107.761,95.026,105.615,101.816
2,4.311,95.146,104.484,112.358,108.92,105.28,97.849,105.297,106.153,111.619,108.622,95.705,100.546,92.157,100.24
4,4.641,103.354,0.978,104.776,103.509,98.284,106.09,109.742,100.777,1.126,107.783,106.921,96.258,102.505,105.213
4,4.819,112.099,1.094,101.293,101.666,107.482,113.76,103.668,107.626,1.007,107.931,99.142,98.806,103.553,118.168
4,4.902,103.912,1.063,98.17,97.206,103.579,110.937,104.375,117.287,1.02,102.874,103.619,92.884,105.6,116.143
2,4.922,99.597,111.666,102.248,91.649,110.456,102.428,105.767,110.208,103.52,103.767,101.759,96.587,105.511,100.343
2,4.928,97.483,108.217,112.826,92.392,108.727,100.074,96.467,110.761,97.724,99.482,97.555,104.4,98.828,96.276
2,5.094,109.793,101.399,98.413,91.611,96.137,100.035,101.816,110.451,110.588,102.248,96.251,103.503,99.643,96.305
3,5.176,104.872,1.079,10.88,111.324,0.969,10.324,114.068,109.115,1.013,10.574,95.649,1.054,10.606,114.256
3,5.494,107.389,1.102,9.46,96.535,0.968,9.778,114.331,107.281,0.956,10.779,97.297,0.926,10.976,109.291
1,5.534,1.001,1.019,102.88,111.782,115.05,100.632,101.286,1.141,1.091,110.107,106.779,105.641,97.404,102.653
3,5.67,104.466,1.015,10.666,110.75,0.958,9.701,101.258,97.9,0.97,10.3,110.317,0.985,10.86,113.982
4,5.781,107.017,1.156,108.3,102.991,105.464,112.54,110.833,115.768,1.033,109.392,109.529,107.874,107.446,101.109
4,5.829,103.38,1.078,106.777,93.794,105.702,108.768,102.408,116.16,1.089,104.76,109.251,101.391,100.348,101.882
2,5.874,106.89,111.103,108.333,104.427,94.857,95.178,110.653,105.085,104.764,95.513,96.215,104.567,99.74,108.89
3,5.874,101.892,1.061,10.623,100.946,1.032,11.0,103.79,111.231,1.039,10.432,99.98,1.032,10.52,113.15
4,6.05,99.835,0.998,99.149,93.257,98.842,103.619,115.353,117.384,1.152,96.458,94.184,95.172,115.551,105.794
1,6.197,1.076,1.092,109.734,114.671,110.87,106.608,109.538,1.169,1.058,110.559,104.416,100.676,104.679,100.749
4,6.202,116.951,1.154,102.465,104.252,93.945,104.678,115.735,110.713,1.076,100.848,94.441,99.488,110.002,104.946
1,6.205,1.029,1.042,98.936,106.488,108.403,103.43,98.886,1.0,1.035,95.908,104.937,103.332,112.988,106.323
4,6.229,117.151,1.035,99.166,102.511,105.725,108.708,112.57,105.707,1.089,107.487,97.912,93.5,100.284,101.312
1,6.302,1.047,1.075,109.739,105.675,108.056,98.096,98.731,1.095,1.102,103.405,99.509,113.78,104.922,107.642
2,6.587,109.991,113.556,108.975,95.172,102.195,97.551,99.094,104.399,114.022,100.489,104.719,98.196,93.752,104.915
3,6.63,97.303,1.032,9.495,96.1,0.967,10.722,114.086,98.608,0.961,9.314,99.258,1.087,11.22,114.173
2,6.793,111.822,97.207,109.551,107.177,110.097,93.158,100.39,103.13,104.07,101.226,93.623,109.342,106.174,96.859
2,6.989,106.385,113.265,109.178,107.129,94.102,107.653,96.543,112.343,109.473,108.072,93.904,99.939,104.475,109.606
3,7.018,97.622,1.111,10.649,105.813,1.031,10.945,106.397,106.595,1.037,10.224,107.959,0.967,10.423,99.443
3,7.08,110.344,0.971,9.76,104.258,1.013,9.814,114.919,101.545,1.072,9.764,100.832,1.072,11.172,103.392
4,7.205,109.893,1.11,101.218,94.811,104.911,107.886,117.853,102.097,0.983,99.879,102.753,92.884,116.31,105.945
2,7.343,103.927,99.874,97.662,96.165,108.727,102.223,109.998,111.718,114.995,95.501,102.085,99.432,93.172,111.654
1,7.58,1.014,1.095,100.849,109.542,116.112,111.242,114.468,1.032,1.11,101.941,105.231,113.474,113.361,103.89
2,7.615,107.812,105.657,98.158,102.976,100.468,99.553,106.055,112.003,104.688,106.39,106.23,108.118,104.256,102.982
1,7.735,1.076,0.959,110.353,105.449,113.541,101.398,110.532,1.075,1.115,104.337,115.272,110.876,114.93,113.846
4,8.01,102.84,1.087,95.252,104.252,99.792,102.565,112.119,109.649,1.119,107.296,109.287,107.134,104.006,118.889
1,8.102,1.136,1.0,100.23,116.584,115.272,99.061,109.377,1.071,1.097,111.425,102.55,110.723,108.397,105.421
3,8.168,113.792,1.068,10.108,97.445,0.973,10.527,108.641,104.357,1.083,10.36,108.126,1.012,10.427,100.164
3,8.472,100.938,1.112,9.637,107.666,1.01,10.534,100.493,101.092,1.006,9.599,110.545,0.982,10.599,110.113
1,8.532,1.033,0.958,112.719,114.519,103.474,98.062,103.222,1.012,1.109,97.259,103.018,100.519,109.896,109.637
1,8.768,1.065,1.061,108.101,108.212,116.015,101.136,99.584,1.0,1.077,100.849,109.838,101.137,102.917,100.128
1,8.786,1.081,1.118,102.139,103.332,108.792,113.923,99.767,1.058,1.015,111.936,110.361,114.74,106.152,105.285
4,8.873,113.27,1.126,104.498,107.254,100.299,110.345,113.214,116.182,1.08,108.661,98.591,102.219,109.821,117.873
1,9.561,1.098,1.122,109.739,111.916,101.031,99.358,104.071,1.057,0.949,101.153,116.395,103.745,97.916,101.245
2,9.885,108.642,106.015,110.59,104.26,99.432,103.78,105.537,96.417,112.954,111.135,106.728,107.37,105.705,111.029
4,9.958,113.633,1.096,95.097,96.339,107.218,109.315,105.557,117.208,1.108,99.488,97.342,104.335,112.035,101.849
3,10.599,101.8,0.968,10.67,101.775,0.956,9.651,107.499,98.297,0.95,10.081,102.225,1.006,10.681,108.641
3,10.854,97.262,1.022,10.292,96.816,0.964,9.935,114.642,108.033,1.018,10.105,104.731,0.922,10.313,110.932
4,11.241,110.368,1.012,99.488,101.852,97.575,111.674,110.674,105.665,1.075,93.307,104.905,105.906,116.993,101.46
2,11.401,111.591,115.001,108.822,106.809,105.82,105.765,105.491,94.64,103.136,110.312,96.025,109.636,94.31,100.036
4,11.869,104.332,1.146,104.442,107.036,100.131,107.886,116.792,109.958,1.091,101.0,93.425,102.056,116.907,110.34
4,11.968,103.254,1.043,104.128,96.685,103.164,105.582,114.451,105.351,1.075,104.332,104.738,102.126,116.555,114.247
1,12.007,1.157,0.96,106.124,103.272,113.78,98.04,98.89,1.015,0.957,95.275,102.064,99.537,112.436,111.962
2,12.075,109.927,105.276,96.361,104.169,95.49,100.449,110.301,105.952,102.518,96.184,108.623,108.898,95.907,98.956
1,12.214,1.046,1.122,106.884,110.092,111.819,103.193,102.653,1.056,0.971,97.343,111.091,111.157,113.64,107.715
1,12.216,1.109,1.115,101.402,115.634,105.049,104.747,113.017,1.144,1.003,96.775,105.58,108.944,110.574,99.39
2,12.256,102.602,113.855,99.575,108.575,93.699,92.316,105.037,102.015,109.189,100.0,107.945,94.975,92.907,97.943
4,12.344,100.795,1.156,101.752,107.723,100.447,103.31,109.742,113.377,1.049,97.603,99.439,96.982,103.594,102.661
4,12.424,118.605,1.046,95.621,96.105,104.219,116.525,118.889,103.289,1.074,95.821,99.739,103.596,101.316,100.963
1,12.438,1.158,1.07,106.823,99.967,108.137,104.306,105.521,1.144,0.987,112.871,109.535,106.608,100.182,113.72
1,12.478,1.072,0.978,102.085,111.936,107.275,112.895,101.264,1.068,1.042,103.146,103.669,105.058,101.418,107.097
3,12.73,102.46,1.108,9.899,103.031,0.994,10.472,109.51,105.941,0.949,9.505,99.246,1.013,10.719,107.954
1,12.759,1.141,1.002,112.051,107.743,114.491,110.839,112.128,1.116,1.0,104.186,113.592,112.329,114.919,114.89
1,12.859,1.095,0.99,97.672,103.432,114.127,106.152,106.323,1.041,1.058,98.135,101.239,115.495,104.365,107.909
4,12.931,116.798,1.108,109.904,104.569,92.421,103.144,112.557,109.165,1.023,100.195,104.353,97.084,104.65,117.99
2,13.072,110.535,98.995,102.789,102.688,100.015,98.652,107.589,104.38,108.917,96.756,98.758,107.729,97.054,99.224
4,13.117,110.454,1.092,98.88,94.709,100.333,100.479,113.592,105.234,1.062,103.604,92.757,94.336,112.311,103.063
4,13.338,107.978,1.041,106.415,101.679,93.873,108.768,116.845,105.381,1.091,107.103,99.415,109.183,116.818,107.521
3,13.438,106.555,1.12,9.584,111.617,1.056,11.284,113.216,110.895,1.119,9.559,107.354,0.945,10.614,100.394
1,13.597,1.117,1.037,101.432,103.849,109.076,110.957,107.526,1.104,1.024,97.93,115.575,114.594,98.874,99.349
1,13.685,1.142,1.119,104.087,106.121,114.133,107.005,111.169,1.152,1.08,107.981,110.865,107.547,101.299,98.406
1,13.735,1.145,0.969,107.232,99.803,115.424,98.907,107.925,1.103,0.99,106.825,109.647,109.189,98.034,112.257
1,13.736,1.117,0.964,100.162,114.978,105.44,113.523,111.522,1.12,1.058,101.907,114.534,99.654,100.886,109.655
4,14.018,111.293,1.135,95.359,92.951,104.737,106.684,119.174,110.131,1.032,94.005,102.102,105.176,113.689,101.759
2,14.33,112.0,106.699,109.641,99.999,106.717,108.811,94.436,94.577,103.551,104.986,93.166,105.377,102.742,103.205
3,14.425,111.147,1.078,9.6,109.516,0.98,10.649,104.774,97.368,0.959,9.856,94.645,0.975,9.54,110.455
3,14.531,113.94,1.102,10.226,98.527,0.947,11.042,114.039,105.434,1.067,10.634,97.447,1.058,10.323,108.397
1,14.637,1.105,1.035,109.769,114.243,103.332,100.825,107.856,1.128,1.043,96.001,111.907,113.474,102.108,98.745
3,14.74,111.267,1.12,9.366,111.051,1.086,10.932,105.54,109.284,0.955,10.613,96.629,0.922,9.814,107.214
4,14.838,114.647,1.058,99.782,94.546,100.675,109.42,102.008,100.936,1.035,93.919,108.46,105.369,110.395,118.019
1,15.083,1.141,1.042,106.101,100.563,98.784,103.063,114.991,1.131,1.046,108.02,106.763,100.098,103.43,103.745
3,15.128,99.558,1.063,10.754,95.555,0.97,11.315,103.296,98.262,1.002,9.682,101.682,0.978,11.067,111.993
3,15.214,103.389,1.116,9.715,95.289,1.09,10.571,112.062,104.984,1.008,10.821,110.395,0.924,10.241,98.123
1,15.368,0.991,1.12,108.173,115.621,115.109,97.208,101.984,1.116,1.024,110.353,106.069,111.655,113.419,110.21
2,15.51,101.306,112.419,99.753,91.611,100.31,92.324,97.65,94.549,115.488,99.01,105.008,97.299,94.316,102.335
4,15.691,100.058,1.156,110.251,96.926,106.649,105.832,104.327,100.885,1.033,96.074,107.954,99.213,102.471,110.485
1,15.725,1.053,1.045,100.485,111.896,110.723,105.76,110.482,1.112,0.952,109.91,101.549,107.903,113.378,102.164
3,15.852,99.845,1.039,10.226,101.1,0.968,10.604,106.256,107.66,1.123,9.664,98.582,0.93,9.661,108.858
3,15.9,110.488,1.03,10.467,105.869,1.027,10.576,111.314,114.047,1.113,10.846,103.529,1.094,9.916,114.942
4,16.04,111.446,1.155,99.818,102.26,109.067,101.829,112.557,110.238,1.036,107.681,95.624,97.16,114.516,111.794
3,16.124,106.76,1.065,10.23,101.989,1.093,10.081,97.848,110.158,1.076,10.413,98.262,1.002,10.32,113.806
4,16.297,102.882,1.116,100.852,99.251,93.848,116.642,112.998,107.92,1.134,93.866,99.897,101.454,108.523,111.811
2,16.324,95.194,115.442,104.025,95.511,99.663,101.897,106.43,109.2,101.303,98.616,94.283,110.195,93.337,111.15
2,16.325,105.608,103.219,103.483,99.343,103.628,108.944,110.258,106.504,100.853,105.739,92.177,101.306,108.064,97.095
3,16.544,106.76,1.061,9.759,98.986,1.047,10.139,111.508,100.632,1.116,10.852,96.538,1.075,9.557,109.51
1,16.577,1.084,1.09,109.969,107.314,106.772,107.08,107.059,0.99,1.12,110.939,115.914,108.003,111.733,97.743
1,16.87,1.169,1.018,112.398,101.751,114.049,113.906,97.82,1.145,1.064,105.802,107.693,100.935,112.889,108.302
3,16.967,104.483,1.021,10.828,99.018,1.036,11.179,105.184,108.301,1.037,10.497,107.398,1.038,10.394,114.737
2,16.995,108.602,114.239,99.494,99.29,110.103,92.663,96.998,99.042,102.086,103.448,105.431,93.793,101.917,94.814
3,17.82,98.499,0.979,10.277,106.087,1.015,11.274,98.487,111.805,1.005,10.919,103.721,0.98,10.732,98.579
2,18.091,111.279,106.055,112.72,98.673,100.485,106.315,109.438,103.522,101.898,102.889,108.066,94.756,106.065,100.057
4,18.429,109.468,1.029,101.423,96.028,95.516,112.527,111.925,114.884,1.086,94.471,93.599,105.374,105.433,113.465
1,18.484,1.14,0.987,112.893,106.547,101.691,101.059,103.528,1.083,0.985,111.648,111.95,113.253,109.69,115.371
4,18.505,105.244,1.034,107.647,106.207,99.497,115.671,106.602,113.518,1.076,93.83,92.785,104.911,114.297,104.154
1,18.515,1.032,1.016,101.709,109.578,105.419,102.807,107.539,1.082,1.076,111.266,111.214,109.408,107.276,110.719
1,18.745,1.165,0.986,103.281,115.523,107.459,103.946,106.985,1.041,0.959,110.098,113.579,110.028,101.41,110.332
4,19.347,117.208,1.027,108.235,107.843,102.444,114.778,111.144,104.605,0.995,99.376,95.685,99.459,104.69,114.304
3,19.468,104.096,0.972,10.791,99.02,1.074,9.735,109.574,112.281,1.038,9.88,98.932,0.992,10.134,98.548
4,19.516,100.588,1.087,110.251,100.486,93.5,108.02,109.36,113.068,1.083,108.584,101.513,95.571,99.49,109.351
1,19.562,1.041,0.996,106.847,104.448,111.653,100.0,115.389,1.081,1.11,97.174,114.87,102.767,108.247,115.221
2,19.823,106.357,101.499,98.236,91.713,99.697,97.796,108.473,100.339,98.442,107.924,104.299,95.884,102.052,101.802
