task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T10,0.493,26.18,10.05,5.4,148.96,0.94,98.35,10.19,166.81,26.48,9.67,5.07,145.22,1.1,107.58,9.76,159.34
T6,0.953,27.4,9.89,4.71,148.7,1.06,105.56,10.12,147.19,28.62,10.37,4.72,148.41,1.11,101.36,10.6,147.19
T5,0.981,27.9,10.97,5.09,156.54,1.05,109.03,9.98,159.26,25.95,11.05,4.65,147.56,1.08,112.18,11.22,161.05
T7,2.723,27.12,10.66,5.35,147.1,1.12,107.54,10.71,155.47,24.5,10.87,5.16,159.16,1.04,105.03,10.56,162.93
T4,2.86,26.35,10.09,5.23,171.39,1.12,105.77,10.76,149.03,26.3,10.92,5.34,155.4,1.12,102.28,10.99,154.22
T1,3.683,27.05,10.71,5.1,160.32,0.99,107.66,10.37,144.22,28.46,10.4,5.45,152.71,0.96,110.58,10.31,159.06
T4,4.64,26.3,10.1,5.43,170.99,1.0,92.58,9.96,154.06,26.05,11.42,5.49,159.89,1.01,102.38,10.93,142.57
T10,5.577,24.41,10.24,5.43,163.33,0.93,106.24,10.1,151.57,26.25,10.14,4.91,153.38,1.08,101.57,9.84,146.29
T5,6.987,25.75,11.75,5.24,157.74,1.14,107.71,9.85,162.19,26.6,11.44,4.86,151.26,1.16,110.29,11.02,147.96
T1,8.528,28.84,10.68,5.44,150.37,0.94,98.35,10.01,161.74,27.46,10.75,5.42,154.08,1.07,109.05,10.08,167.1
T7,17.354,27.13,10.79,5.43,162.88,1.15,105.87,9.65,154.15,24.63,10.37,5.05,164.4,1.03,106.94,10.79,168.45
T10,19.065,26.62,9.46,4.88,143.27,0.98,102.91,10.17,167.32,25.38,10.32,5.56,161.74,0.97,103.27,10.2,152.34
T4,19.949,23.46,11.59,5.59,158.38,1.04,100.02,11.29,152.89,24.99,11.46,5.29,151.31,1.1,106.63,10.94,163.72
T3,20.536,27.14,11.27,5.17,159.76,1.02,96.26,10.6,167.46,27.54,11.15,5.38,148.82,1.14,101.57,11.72,150.28
T5,21.585,25.86,10.15,5.01,152.46,1.04,114.36,9.87,162.17,24.88,10.6,5.4,156.46,1.04,102.85,10.84,165.62
T2,25.037,27.58,9.84,5.08,159.11,1.15,93.82,9.98,147.48,25.79,10.36,4.74,177.77,1.15,93.11,10.14,168.17
T7,25.607,24.56,10.59,5.12,165.6,1.01,101.11,10.42,172.07,26.27,11.02,5.22,147.14,1.11,100.53,9.63,165.73
T1,25.81,24.57,10.63,5.24,150.9,0.99,98.38,10.06,157.39,25.86,10.91,4.96,150.58,1.03,104.7,9.57,153.96
T3,25.872,27.79,9.88,5.01,165.14,1.13,99.26,11.72,149.11,27.66,11.02,5.34,172.23,1.08,113.9,11.59,144.77
T1,29.243,24.55,9.86,4.98,142.73,1.04,95.64,9.9,160.07,25.44,9.37,5.04,142.42,0.96,111.74,9.92,168.95
T1,29.39,26.15,9.89,5.68,152.71,0.95,108.99,10.71,168.49,26.22,10.13,5.21,150.94,1.03,98.94,10.76,168.82
T5,31.435,26.64,11.69,4.79,152.02,0.99,100.54,10.66,156.29,25.15,10.36,5.2,161.99,1.01,100.9,9.93,147.96
T2,32.863,29.15,11.57,5.34,165.75,1.16,107.41,11.3,168.69,27.2,10.51,5.09,159.76,1.01,107.05,11.28,154.25
T6,32.997,24.93,9.65,5.53,168.97,1.06,98.43,10.15,153.5,27.34,10.17,5.16,169.3,1.06,96.37,9.9,163.87
T7,33.237,22.95,10.24,5.32,163.63,1.1,110.52,9.75,147.33,26.26,10.93,5.26,164.79,1.14,114.49,9.95,166.59
T3,34.047,25.07,9.99,4.86,155.82,1.16,111.45,10.37,167.37,24.51,9.77,5.26,147.83,0.98,102.09,10.65,155.78
T4,36.479,24.97,11.0,5.04,152.52,1.11,91.56,10.86,167.85,23.84,11.26,5.53,151.92,1.02,105.28,10.67,147.53
T1,37.654,25.64,10.72,5.18,144.9,0.94,96.61,10.86,162.04,27.22,9.98,4.92,151.32,1.03,100.48,10.42,145.38
T2,37.838,27.31,10.22,4.97,177.05,0.99,95.92,10.28,166.82,26.78,10.55,5.08,154.89,1.08,107.98,11.15,149.85
T3,39.704,24.53,9.63,5.43,150.63,1.14,108.44,10.45,161.38,27.15,9.97,5.37,161.41,1.07,97.6,9.97,147.69
T4,46.304,24.19,11.16,4.76,155.96,0.96,97.75,9.71,165.34,27.31,10.26,5.42,174.66,1.04,102.79,9.78,148.09
T5,47.965,28.38,10.58,4.88,153.44,1.13,96.99,9.97,147.25,28.56,10.49,5.5,151.73,1.09,101.31,10.69,162.15
T9,50.35,27.69,11.83,5.27,159.9,1.04,105.02,10.62,155.43,27.04,10.67,5.6,146.26,0.98,100.56,10.96,158.29
T3,51.0,24.35,9.76,5.01,157.48,1.15,101.47,11.77,143.43,27.06,10.05,4.85,172.14,1.05,109.14,10.93,158.75
T1,51.027,24.58,10.1,5.28,140.58,1.07,106.61,10.23,150.4,28.78,10.62,5.03,164.1,1.04,97.38,9.99,147.6
T7,51.533,25.5,10.79,4.7,164.9,1.0,101.25,9.25,172.44,24.25,10.29,4.97,145.05,0.99,108.71,10.41,166.85
T9,52.452,25.19,10.15,5.18,153.61,0.94,109.0,9.8,155.42,24.08,11.07,5.76,162.61,0.97,110.8,10.34,155.04
T9,54.107,27.28,10.95,5.5,145.06,0.96,104.95,10.5,155.22,24.48,10.82,5.13,142.32,0.98,106.17,10.54,143.12
T2,54.551,26.88,10.02,5.0,170.74,1.05,95.41,11.08,152.9,26.44,10.54,4.74,163.97,1.12,100.63,9.85,167.98
T5,55.434,26.97,10.86,5.36,146.17,1.06,97.89,10.64,150.02,24.46,10.59,4.98,161.72,1.06,102.29,10.21,159.8
T4,55.57,24.76,10.06,5.51,156.2,1.05,108.4,10.03,161.96,23.89,10.3,5.13,152.52,1.14,108.1,11.32,163.64
T10,55.649,23.28,10.14,5.38,145.36,0.96,102.61,10.12,152.16,26.91,9.38,4.99,161.43,1.1,99.09,10.45,147.24
T2,56.371,26.58,10.2,5.17,169.7,1.1,99.35,11.29,160.31,25.09,10.68,5.05,171.85,1.03,105.5,10.62,168.0
T8,58.024,27.56,10.94,5.32,151.83,1.03,105.28,11.2,166.55,28.51,10.11,5.68,155.43,1.01,112.34,11.0,158.51
T7,62.679,24.43,10.84,4.66,143.63,1.0,111.61,9.55,150.67,25.6,11.49,4.67,153.92,1.04,115.65,10.81,170.65
T3,62.743,24.0,10.4,5.33,165.49,1.16,98.29,11.14,152.39,23.83,10.53,5.57,162.96,0.99,96.56,10.85,148.57
T1,62.976,26.4,10.55,5.04,151.93,1.07,103.5,10.96,161.55,26.4,11.06,5.54,162.82,1.02,113.22,9.69,170.4
T1,64.086,26.96,10.18,5.27,139.14,0.99,101.16,9.64,145.15,27.33,10.03,4.99,142.71,0.94,109.16,9.73,162.75
T5,64.206,25.25,10.6,5.45,157.0,1.01,97.88,9.76,147.18,24.73,10.43,4.92,146.57,1.03,102.08,9.93,153.84
T1,65.967,28.84,10.2,5.6,164.35,0.99,109.55,10.56,168.29,27.43,10.37,5.4,160.92,0.96,104.07,10.87,155.06
T3,66.113,23.77,10.49,5.42,168.04,1.15,111.95,10.05,143.43,25.94,9.94,5.07,166.17,1.16,100.26,11.14,156.62
T8,67.614,26.81,10.06,5.02,167.1,1.14,105.93,10.55,157.34,27.14,9.62,5.4,163.45,1.1,113.52,10.67,173.81
T1,67.944,25.67,9.84,4.93,139.62,1.05,110.0,10.91,165.62,28.18,11.07,5.1,164.74,1.1,98.09,10.24,163.18
T3,68.687,24.12,9.7,4.94,152.61,1.09,96.77,11.52,160.26,27.77,10.58,5.47,160.17,1.14,106.0,11.46,159.62
T9,68.86,28.33,10.14,5.48,159.64,0.98,105.02,10.62,145.55,27.82,10.36,5.39,143.82,0.98,115.1,9.74,146.98
T6,69.208,27.02,9.69,5.24,168.09,1.09,110.49,10.15,156.84,26.0,10.63,5.5,147.73,1.0,104.35,10.23,158.47
T9,70.398,26.63,10.3,5.5,151.94,0.97,114.72,9.41,144.53,26.28,11.41,5.32,146.99,0.98,107.3,10.61,139.28
T5,71.639,26.25,10.72,5.18,158.68,0.99,101.25,9.88,154.94,25.35,10.77,4.81,154.14,1.06,97.6,11.14,148.91
T2,73.59,24.8,9.91,5.11,167.08,1.16,104.65,9.98,173.18,28.52,11.6,5.11,151.0,1.01,105.77,10.76,155.74
T6,74.714,26.61,9.72,4.88,157.88,1.07,106.3,11.15,154.45,25.1,10.13,5.52,161.88,1.1,107.91,10.08,145.32
T1,74.968,27.96,9.97,5.42,159.28,0.99,111.91,10.82,158.88,26.76,9.84,5.46,158.73,1.11,110.84,10.16,168.29
T10,76.237,26.7,9.87,5.65,160.96,1.05,114.31,10.28,158.04,23.06,10.16,5.21,159.44,1.04,108.41,10.82,153.37
