task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.19,1.963,1.942,4.791,0.835,2.383,1.733,4.974,0.787
1,0.312,1.948,1.961,3.627,0.862,2.617,1.549,4.84,0.784
1,0.511,1.899,1.765,4.977,0.614,2.27,1.803,4.219,0.672
1,0.6,2.535,1.548,4.322,0.861,1.936,1.655,4.616,0.73
1,0.685,2.618,1.622,4.829,0.724,1.97,1.405,3.805,0.846
1,1.347,2.339,1.419,4.405,0.798,2.219,1.48,4.182,0.663
1,1.539,2.104,1.966,3.674,0.678,2.171,1.753,4.275,0.751
1,2.47,2.622,1.569,4.456,0.751,1.914,1.567,3.773,0.698
2,2.821,2.262,2.053,4.727,0.994,2.127,1.776,4.118,0.747
1,3.766,2.322,1.674,4.978,0.619,1.886,1.822,4.225,0.79
1,3.888,2.125,1.473,4.719,0.841,2.052,1.8,4.202,0.832
1,4.039,2.171,1.516,3.851,0.732,2.279,1.656,4.571,0.642
1,4.161,1.951,1.654,3.874,0.764,2.383,1.822,3.937,0.861
1,4.824,2.622,1.684,4.861,0.629,2.516,1.882,4.469,0.659
1,5.169,1.868,1.773,3.824,0.664,2.092,1.79,3.628,0.632
1,5.545,2.433,1.598,3.991,0.677,2.017,1.696,3.848,0.676
1,6.191,2.419,1.707,4.999,0.762,2.228,1.653,5.102,0.863
1,6.194,2.486,1.963,4.39,0.652,2.351,1.654,5.113,0.78
2,6.303,2.306,1.52,4.863,0.937,2.529,2.047,4.388,0.997
2,6.323,2.64,1.966,5.032,0.956,1.912,2.037,4.369,0.799
2,6.877,2.1,1.811,5.005,0.745,2.283,1.924,4.039,0.73
1,6.921,2.259,1.459,4.038,0.736,2.065,1.738,4.061,0.736
1,7.036,1.925,1.559,4.62,0.84,1.906,1.452,3.727,0.736
1,7.351,1.929,1.771,3.672,0.722,2.491,1.874,4.263,0.66
1,7.406,1.897,1.922,3.719,0.622,2.043,1.566,4.774,0.692
1,7.684,2.126,1.582,4.915,0.803,1.99,1.52,5.077,0.676
1,8.118,2.419,1.647,4.225,0.755,2.582,1.41,3.848,0.837
1,8.336,2.059,1.622,4.065,0.746,2.602,1.676,3.672,0.822
1,8.884,1.852,1.682,4.169,0.644,2.494,1.535,3.86,0.841
1,9.04,2.215,1.727,3.86,0.829,2.387,1.981,5.11,0.766
2,9.216,2.466,1.664,4.777,0.867,2.011,2.108,4.555,1.013
1,10.619,1.928,1.844,4.666,0.653,1.899,1.41,3.72,0.667
2,11.897,2.278,1.974,4.596,0.947,2.329,1.836,3.98,0.794
1,11.909,2.592,1.687,4.689,0.706,2.54,1.737,4.515,0.858
2,12.673,2.074,2.12,4.384,0.832,2.118,1.63,4.325,0.832
1,13.581,2.235,1.98,4.011,0.633,2.149,1.982,4.357,0.679
1,14.94,2.291,1.948,4.873,0.675,2.581,1.423,3.858,0.694
1,14.947,2.087,1.656,4.331,0.695,2.323,1.601,4.96,0.694
1,15.48,2.263,1.426,3.661,0.659,1.914,1.667,4.663,0.816
1,15.737,2.311,1.782,4.753,0.773,2.219,1.733,4.674,0.632
1,16.212,2.076,1.447,4.432,0.648,2.382,1.714,4.896,0.734
2,16.548,2.582,1.794,4.965,0.868,2.361,1.546,4.885,0.869
1,16.667,2.231,1.479,3.776,0.64,1.889,1.821,3.633,0.703
1,16.686,2.528,1.501,4.774,0.659,2.329,1.523,4.46,0.804
1,17.165,2.013,1.438,5.097,0.86,2.484,1.977,4.02,0.843
1,18.721,2.562,1.798,4.282,0.862,2.351,1.58,3.937,0.829
1,19.539,2.013,1.656,4.567,0.724,2.571,1.83,4.503,0.76
1,19.992,2.177,1.709,5.003,0.806,2.171,1.863,4.606,0.815
2,20.447,2.34,2.014,4.909,0.744,2.257,1.605,3.627,0.775
1,20.824,2.346,1.434,4.617,0.644,2.266,1.509,4.889,0.822
2,22.425,2.127,1.641,3.864,0.73,2.082,1.609,4.051,0.766
1,22.655,2.361,1.9,4.986,0.647,2.471,1.416,4.705,0.808
2,22.965,2.266,1.542,4.15,0.931,2.231,1.722,3.948,0.884
2,22.997,2.073,1.757,3.915,0.856,1.972,1.728,3.627,0.913
1,23.6,1.854,1.951,4.663,0.818,2.284,1.73,4.31,0.833
1,23.612,1.937,1.521,4.119,0.862,2.2,1.433,3.664,0.668
1,23.786,2.4,1.895,3.765,0.84,2.603,1.961,4.76,0.688
2,24.294,2.052,1.739,4.784,0.81,2.584,1.906,4.332,0.914
2,24.806,2.391,2.01,4.011,1.008,2.185,1.618,4.793,0.988
1,24.846,2.233,1.521,3.881,0.75,1.894,1.853,3.786,0.667
1,25.024,1.983,1.583,4.851,0.68,2.34,1.68,4.134,0.702
1,25.552,2.192,1.663,4.136,0.675,2.622,1.445,4.108,0.619
1,25.575,2.575,1.837,4.472,0.834,2.363,1.987,4.938,0.64
2,25.859,2.187,1.967,4.379,0.72,1.971,1.633,4.64,0.964
1,26.083,2.044,1.577,4.36,0.786,1.951,1.687,4.363,0.847
1,27.026,2.31,1.452,3.877,0.753,2.197,1.752,4.961,0.686
1,27.043,1.972,1.849,3.803,0.779,2.063,1.633,5.051,0.618
1,27.128,1.89,1.515,4.108,0.831,2.322,1.948,4.832,0.841
2,27.208,2.467,1.832,4.569,0.995,2.258,1.992,4.768,0.953
1,27.288,2.548,1.875,4.11,0.807,2.126,1.523,4.169,0.734
2,27.501,2.549,1.536,4.868,0.845,2.417,1.674,4.584,0.955
1,27.689,2.233,1.675,3.78,0.729,1.995,1.907,4.331,0.795
1,28.15,2.419,1.702,4.57,0.632,2.266,1.604,4.225,0.826
1,28.185,2.0,1.569,3.625,0.732,2.325,1.653,4.851,0.845
1,28.246,2.56,1.92,5.033,0.635,2.266,1.975,4.065,0.847
1,28.289,2.486,1.662,4.824,0.821,2.449,1.433,3.729,0.66
1,28.819,1.995,1.809,3.848,0.687,2.497,1.75,3.763,0.635
1,29.295,2.61,1.697,4.923,0.638,2.169,1.918,4.046,0.617
1,30.645,2.511,1.647,3.775,0.698,1.852,1.659,3.619,0.751
1,31.012,2.1,1.819,4.703,0.81,2.531,1.784,3.888,0.824
1,31.246,2.142,1.881,3.968,0.835,2.235,1.44,4.89,0.655
1,31.563,2.532,1.825,3.912,0.659,1.983,1.588,4.62,0.684
2,32.38,2.052,1.999,5.083,0.839,2.243,1.635,4.243,0.831
1,32.491,1.864,1.882,3.979,0.835,2.316,1.58,5.098,0.856
1,32.972,2.485,1.872,3.864,0.791,2.517,1.839,4.412,0.863
1,33.357,2.27,1.976,4.225,0.81,2.315,1.451,3.807,0.707
1,33.557,2.259,1.412,5.072,0.801,2.364,1.9,4.997,0.818
1,34.613,2.469,1.641,4.042,0.849,1.999,1.79,4.386,0.68
1,34.733,2.493,1.498,3.991,0.762,1.857,1.846,4.225,0.624
1,34.976,2.561,1.969,4.354,0.821,2.211,1.916,4.529,0.721
1,35.463,2.413,1.812,4.675,0.763,2.59,1.647,5.112,0.627
1,35.594,2.612,1.786,4.614,0.681,2.102,1.98,3.661,0.831
1,35.7,2.14,1.92,4.079,0.698,2.211,1.893,4.475,0.664
1,36.437,1.976,1.576,4.556,0.667,2.072,1.603,4.225,0.849
1,36.581,2.142,1.497,4.557,0.788,2.494,1.478,3.958,0.791
1,37.102,1.991,1.793,4.555,0.825,2.063,1.418,4.789,0.789
1,37.138,1.891,1.633,4.08,0.832,2.22,1.712,4.134,0.801
1,37.299,2.055,1.957,3.633,0.752,1.988,1.497,4.596,0.785
1,37.555,2.388,1.858,4.138,0.631,2.419,1.647,3.999,0.827
2,37.646,2.471,2.032,4.555,0.9,2.51,2.088,4.237,0.872
1,37.728,2.142,1.509,4.583,0.634,2.228,1.844,4.887,0.859
1,37.833,1.865,1.976,3.672,0.715,2.616,1.882,4.774,0.643
2,38.12,2.37,1.558,4.778,0.771,2.226,2.057,3.864,0.959
2,38.403,2.424,2.122,3.803,0.759,2.394,1.933,4.033,0.97
1,38.409,2.138,1.703,3.905,0.838,2.604,1.647,5.042,0.75
1,38.777,1.868,1.864,4.046,0.704,2.286,1.476,3.653,0.859
2,39.03,1.935,1.544,3.958,0.934,2.585,1.821,4.097,0.785
1,39.265,2.42,1.656,4.968,0.758,2.447,1.738,4.119,0.816
2,39.429,2.022,1.726,4.836,0.778,1.887,2.105,4.946,0.833
2,39.556,2.529,1.787,3.799,0.975,1.99,1.917,4.943,0.985
1,39.564,2.374,1.87,4.996,0.63,2.195,1.973,3.86,0.854
2,39.797,2.364,1.69,3.955,0.739,2.079,2.03,4.613,0.803
1,40.231,2.318,1.787,4.674,0.734,2.359,1.762,3.691,0.772
1,40.561,2.384,1.866,4.765,0.845,1.967,1.434,3.773,0.7
1,41.885,2.261,1.41,4.045,0.616,1.914,1.432,3.931,0.808
1,42.379,2.083,1.761,4.417,0.665,2.094,1.825,5.07,0.642
1,42.879,2.07,1.519,4.241,0.781,2.123,1.824,4.671,0.667
1,42.984,2.192,1.494,3.693,0.826,2.162,1.691,4.249,0.644
1,43.226,2.023,1.619,4.252,0.819,2.029,1.478,3.956,0.763
1,43.573,2.45,1.856,4.009,0.663,2.114,1.502,3.83,0.734
1,43.922,2.586,1.532,4.657,0.671,1.964,1.556,5.099,0.761
1,43.952,2.379,1.864,4.457,0.762,2.315,1.55,3.653,0.623
1,44.284,1.988,1.541,3.904,0.74,2.111,1.801,4.64,0.691
1,44.371,2.484,1.806,5.049,0.786,2.329,1.691,3.832,0.661
1,44.54,2.24,1.763,4.136,0.773,2.528,1.869,4.406,0.813
1,45.24,1.999,1.876,5.019,0.651,2.421,1.42,4.508,0.692
1,45.979,2.054,1.688,4.809,0.734,2.277,1.813,4.533,0.842
1,46.032,2.277,1.656,4.176,0.687,2.1,1.813,3.8,0.679
2,46.157,2.447,1.845,4.039,0.98,2.086,1.935,4.98,0.941
2,46.328,1.935,1.832,4.884,0.813,2.051,2.125,4.265,0.746
1,46.389,2.169,1.783,3.931,0.664,2.272,1.453,3.904,0.626
2,46.46,1.915,2.123,4.24,0.793,2.568,1.596,4.201,0.902
1,46.493,2.4,1.482,4.554,0.616,2.241,1.452,4.677,0.707
