task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
2,0.424,108.365,103.985,113.02,102.224,10.054,101.586,98.464,101.865,101.68,98.811,105.94,10.143,99.92,104.714
1,0.621,1.011,104.171,111.778,105.355,104.211,1.066,116.5,1.141,97.378,106.058,98.12,116.024,1.013,103.457
2,0.957,111.105,115.796,99.288,108.561,10.482,92.741,114.329,100.921,117.111,100.491,111.956,9.809,106.928,112.474
3,1.509,99.753,103.577,101.552,101.941,104.994,101.153,117.711,100.316,94.083,101.124,99.664,112.707,101.502,118.275
3,2.222,97.76,108.499,97.245,108.375,105.772,103.274,114.497,111.158,104.837,105.979,110.745,102.806,94.731,107.975
1,2.25,1.119,103.056,99.46,97.028,108.222,0.959,112.652,1.059,104.1,107.306,95.528,98.841,1.097,101.03
4,2.551,112.785,110.989,10.922,100.823,105.826,97.754,113.371,107.707,99.81,10.149,99.538,99.821,111.475,113.491
2,2.806,100.163,101.746,101.923,112.633,11.075,99.428,106.887,111.134,104.044,95.398,118.519,10.579,98.928,103.201
4,3.076,102.64,116.726,9.488,98.674,107.302,100.89,104.081,106.934,109.742,9.772,105.814,106.588,107.164,102.244
4,3.253,115.25,105.35,9.989,99.891,102.821,106.962,115.325,108.036,109.277,10.188,104.544,108.853,99.01,103.054
4,3.592,109.084,112.317,10.846,97.791,104.1,109.455,111.071,109.297,110.01,9.931,106.273,101.316,103.633,106.204
4,3.64,110.922,114.756,9.722,102.659,107.004,106.926,109.89,113.768,116.425,9.644,100.958,100.422,112.834,109.847
3,4.277,104.475,102.262,94.79,110.753,102.392,96.74,103.621,97.716,94.654,101.716,100.695,102.452,100.884,112.065
1,5.077,1.046,94.099,104.374,95.634,112.481,0.96,103.371,1.118,92.827,111.49,104.21,115.146,0.979,101.172
3,5.158,102.067,107.583,111.722,103.27,114.881,100.592,101.395,94.993,106.227,96.271,115.827,112.175,103.122,113.726
2,5.193,112.094,101.256,103.393,103.093,10.119,100.471,109.528,109.137,107.112,98.789,118.923,9.659,104.007,98.55
4,5.457,103.068,103.629,9.249,104.27,102.428,113.209,106.448,111.938,103.046,10.854,99.132,118.529,107.173,112.168
4,6.212,106.85,99.817,9.671,111.111,118.057,111.702,101.518,107.169,113.933,9.753,103.676,110.157,96.677,111.491
3,6.566,97.439,96.816,104.232,105.724,107.501,97.169,109.071,111.042,99.986,98.196,116.483,97.081,93.471,112.508
2,6.749,97.033,109.463,103.395,118.254,9.395,100.495,105.5,106.596,119.093,106.7,106.195,10.026,100.695,98.494
