task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.018,11.52,10.93,159.24,103.94,27.95,26.62,98.62,25.26,11.56,9.43,154.14,113.86,25.12,27.27,96.33,27.65
T9,0.141,10.46,11.57,157.92,97.35,24.69,25.77,109.23,25.23,10.4,10.94,164.03,106.18,24.14,27.01,100.53,26.64
T8,0.179,9.87,10.44,173.71,100.72,27.2,27.84,110.41,24.61,11.1,11.48,165.52,100.42,28.93,25.01,105.12,25.82
T5,0.218,10.43,9.49,146.45,113.73,27.8,24.6,102.24,24.7,11.62,9.66,151.65,112.47,28.33,26.2,93.6,24.82
T1,0.229,10.64,9.33,161.83,95.71,27.98,27.84,105.34,25.85,11.12,9.49,154.31,97.85,27.87,25.32,109.09,26.59
T1,0.238,9.68,10.84,171.26,97.15,28.59,28.06,104.18,26.87,11.16,9.7,155.26,97.0,27.1,24.34,96.64,28.06
T2,0.294,10.65,9.42,156.03,93.41,27.73,24.55,99.98,26.97,10.3,11.04,161.18,97.58,28.52,26.0,108.07,23.36
T1,0.323,10.27,9.59,151.67,110.82,27.22,26.91,107.57,24.76,10.2,9.26,171.83,103.62,25.48,27.31,95.63,24.28
T3,0.44,11.5,10.7,145.6,110.99,29.2,27.71,101.49,26.3,10.95,10.06,151.08,106.58,25.73,24.46,105.42,28.94
T7,0.514,10.18,10.79,152.5,116.75,24.29,23.45,107.82,28.18,9.79,11.14,152.0,109.9,25.92,25.46,107.48,29.04
T9,0.646,10.85,11.11,161.93,103.91,24.29,28.25,102.65,23.96,10.28,11.15,171.45,110.93,26.76,27.53,102.71,24.44
T6,0.948,9.92,11.28,163.98,103.98,27.23,24.05,100.9,28.63,9.27,10.13,149.79,115.7,24.63,24.98,103.6,27.82
T8,1.002,9.71,10.48,165.37,109.56,28.4,27.06,101.42,25.53,9.96,10.26,162.97,105.33,25.62,27.64,104.98,25.4
T9,1.301,10.86,11.52,160.43,100.53,26.72,26.34,110.32,26.4,10.2,11.07,165.09,109.52,24.28,25.49,100.87,27.36
T8,1.361,9.54,10.47,153.54,107.45,24.53,25.24,113.63,25.74,11.02,9.82,151.97,111.49,24.58,28.22,101.13,24.67
T3,1.385,11.14,9.46,148.16,113.17,25.27,27.44,111.14,27.89,11.14,9.71,150.4,105.5,27.62,28.84,107.32,29.65
T7,1.429,10.62,11.65,155.8,100.72,27.03,25.39,100.23,27.54,10.42,11.1,146.94,108.63,25.5,26.2,103.08,27.11
T1,1.631,10.72,9.64,168.97,102.12,24.73,24.49,100.68,26.03,9.78,9.6,171.42,107.52,28.38,28.34,102.31,25.0
T5,1.639,11.08,10.24,166.86,101.92,27.43,26.19,96.69,24.89,10.16,10.31,165.77,113.17,28.15,25.79,103.9,24.46
T7,1.809,10.96,10.62,169.15,99.6,27.58,23.6,101.76,26.1,9.71,10.07,148.51,100.82,27.38,27.08,106.74,29.19
T8,1.933,10.62,10.84,163.86,108.99,27.94,24.3,107.22,27.08,9.94,10.52,150.84,97.36,28.54,25.98,97.94,27.53
T4,2.015,9.17,9.65,156.11,98.77,26.96,28.57,107.79,26.14,10.55,10.12,162.38,104.68,24.8,25.83,98.29,28.05
T9,2.029,10.87,10.2,162.52,103.61,27.44,25.44,102.79,23.76,11.11,9.85,162.64,103.94,23.51,27.99,112.56,27.4
T3,2.057,10.42,10.22,165.11,98.49,25.9,28.21,100.33,29.13,11.52,9.43,147.3,103.04,28.16,26.1,103.2,26.1
T10,2.108,10.31,9.9,153.34,115.04,26.19,28.35,104.21,27.76,11.4,10.43,165.11,113.02,26.15,27.9,106.89,27.33
T7,2.149,10.64,11.41,165.51,101.05,27.34,24.67,92.25,25.22,10.69,11.2,168.75,114.16,25.68,23.5,104.85,28.11
T10,2.404,11.49,10.65,165.05,112.78,26.47,27.27,94.24,27.81,10.69,9.95,153.14,105.83,24.3,28.06,103.59,26.33
T1,2.46,10.05,9.61,148.48,95.83,26.93,28.29,96.12,24.17,10.8,9.7,162.32,102.84,27.49,27.86,99.07,25.09
T3,2.519,10.17,11.14,144.37,102.06,27.52,25.04,100.13,26.56,11.23,9.78,156.81,109.71,27.9,25.48,103.92,25.85
T10,2.564,9.96,10.02,169.03,99.67,26.11,24.97,101.21,24.48,10.19,10.74,157.48,113.17,25.89,26.46,110.87,26.53
T1,2.772,9.94,9.27,167.64,95.05,26.25,28.08,104.94,27.77,9.65,10.72,166.35,94.84,24.88,24.57,107.19,26.87
T9,2.905,9.62,11.4,164.88,97.89,25.07,26.73,109.81,25.97,10.64,10.01,152.14,108.46,26.93,27.36,102.18,27.65
T3,3.063,10.49,9.6,156.0,110.8,25.62,28.5,110.5,27.23,10.44,9.85,147.66,104.01,25.39,28.07,98.97,26.48
T7,3.109,9.91,10.38,158.22,102.09,25.37,22.96,95.36,24.94,9.79,11.43,167.89,111.9,23.9,26.57,108.9,25.84
T8,3.126,10.88,9.95,148.7,107.89,25.31,26.05,99.01,27.13,10.17,10.05,156.93,103.09,29.08,25.88,105.66,25.33
T3,3.286,10.81,10.99,146.22,105.77,27.39,28.7,106.86,27.41,11.29,10.48,165.06,96.9,26.06,25.5,109.95,25.04
T5,3.359,9.83,10.22,167.32,107.11,26.88,25.02,107.8,26.59,11.49,9.33,143.68,112.81,25.51,26.5,97.42,25.5
T4,3.39,10.84,10.25,150.73,94.01,27.29,24.39,99.57,28.2,10.62,10.44,149.49,98.58,26.55,27.0,95.86,28.15
T10,3.47,11.25,10.7,166.33,99.03,25.51,26.26,101.93,24.83,10.04,9.85,157.67,102.69,25.69,28.95,111.08,23.42
T3,3.656,10.58,10.53,146.35,101.06,25.29,28.21,109.42,25.71,11.18,10.2,148.88,106.06,26.89,25.59,97.22,25.79
T3,3.67,11.65,9.43,166.55,109.57,26.83,24.61,100.13,25.1,10.28,10.01,155.1,98.92,28.3,25.69,94.66,26.1
T9,3.701,10.28,10.69,160.34,103.61,25.53,26.08,98.38,26.99,10.72,10.74,175.02,106.05,24.27,27.0,105.45,26.27
T7,3.824,9.71,10.82,166.89,109.91,24.93,24.03,102.39,29.16,9.86,11.26,150.0,101.99,27.46,26.62,107.57,24.73
T8,3.843,9.49,10.44,154.0,100.43,26.28,23.88,102.0,24.61,10.32,10.82,148.39,96.24,28.96,27.61,101.07,26.42
T1,4.15,9.91,10.33,168.18,101.53,26.42,23.83,103.32,28.01,10.28,9.44,162.5,97.09,25.32,27.05,110.14,26.53
T8,4.179,9.6,10.11,149.77,109.3,26.23,25.64,112.84,23.66,9.38,10.69,157.0,106.9,24.94,25.9,99.56,26.6
T2,4.248,10.17,10.0,170.58,103.95,24.39,27.36,99.01,24.99,10.86,10.18,157.81,94.13,24.25,25.71,115.01,24.29
T9,4.294,9.73,10.05,153.71,96.43,27.57,25.33,108.74,23.37,11.2,11.28,147.74,96.4,25.21,27.88,111.94,26.96
T6,4.406,9.57,11.54,163.22,102.5,25.36,25.26,98.86,26.86,9.2,11.21,173.64,115.47,24.48,24.56,93.25,24.12
T4,4.556,10.51,10.64,161.39,109.67,27.84,28.55,109.2,28.31,9.25,10.73,144.08,103.54,27.45,28.19,99.46,25.03
T4,4.596,10.51,9.44,152.02,94.9,28.92,28.19,103.15,26.27,10.41,10.75,148.97,96.81,27.93,27.01,98.56,26.01
T6,4.719,10.66,11.16,157.88,107.71,26.03,24.94,107.16,27.84,9.18,10.35,153.16,103.56,25.03,24.64,96.87,27.76
T3,5.051,11.75,10.93,162.71,99.09,26.52,24.84,105.1,29.4,10.28,9.65,155.48,99.96,28.73,25.06,110.02,27.19
T9,5.126,9.99,10.65,168.86,99.04,23.57,25.43,99.35,25.07,10.05,11.29,155.36,110.62,25.12,29.04,104.35,26.74
T7,5.181,10.9,10.6,168.45,99.57,26.3,26.48,105.71,29.0,10.11,10.29,145.8,107.96,26.07,25.1,102.64,27.66
T1,5.282,10.08,10.62,146.32,98.32,27.38,25.43,106.39,25.89,10.11,9.43,166.22,105.87,25.47,24.75,107.4,26.08
T3,5.362,10.49,10.27,162.0,112.47,26.83,26.62,101.47,25.65,9.96,9.43,151.2,110.44,25.58,25.3,98.65,28.94
T9,5.497,10.53,11.6,150.78,97.22,26.18,27.5,112.5,23.3,10.05,10.93,155.77,101.24,24.42,27.9,105.92,24.33
T8,5.547,10.24,10.51,157.25,96.07,25.68,24.64,96.81,23.37,9.35,11.12,148.62,109.56,24.55,24.88,114.68,23.66
T8,5.592,10.47,9.82,165.54,105.23,26.34,25.61,101.3,26.19,10.12,10.94,169.03,105.42,25.55,24.45,100.3,26.41
T3,5.599,11.18,10.12,152.29,97.65,24.84,26.03,98.54,28.38,10.78,9.57,155.1,104.62,25.35,28.2,106.85,28.42
T1,5.676,10.8,9.27,146.5,110.48,27.87,24.89,102.05,27.08,10.05,10.62,162.72,96.56,26.55,24.42,111.19,25.53
T10,5.958,11.33,10.55,148.77,109.43,25.73,28.36,95.53,24.32,11.31,10.41,167.42,113.11,26.94,26.58,102.5,27.13
T2,5.971,9.84,10.27,153.85,104.26,27.12,26.94,112.41,24.9,10.84,10.11,156.22,106.82,25.69,27.99,99.1,24.48
T8,6.06,10.83,9.69,148.55,113.92,25.19,28.32,107.7,27.0,10.03,10.1,156.26,113.04,25.24,27.23,111.1,25.93
T4,6.255,10.43,9.21,149.82,97.09,25.34,27.48,98.03,26.76,10.83,9.62,169.27,109.68,28.72,26.7,100.23,28.29
T10,6.291,11.36,9.69,159.77,104.17,27.52,24.5,111.72,24.75,10.9,10.89,165.8,100.0,24.7,24.57,109.06,24.32
T4,6.366,10.83,10.24,155.02,108.3,26.62,26.28,97.62,27.5,9.38,10.06,168.51,95.85,26.36,27.84,103.49,27.18
T4,6.614,10.5,10.44,154.96,97.99,27.72,26.58,96.42,28.38,10.8,10.4,147.43,104.06,28.9,27.16,108.42,25.7
T3,6.665,10.13,10.29,149.11,103.79,27.64,27.35,104.71,28.28,10.46,10.2,160.04,108.14,25.91,25.1,110.34,25.49
T6,6.922,10.04,11.35,163.35,115.78,27.36,28.19,94.87,24.43,10.12,11.51,157.28,103.0,25.54,26.12,93.53,24.34
T4,6.951,10.63,10.78,145.91,95.46,27.12,28.04,100.26,26.06,10.14,9.78,161.49,96.78,28.38,25.54,97.1,24.21
T5,7.246,10.35,11.0,150.01,111.58,27.14,28.29,94.04,23.9,10.74,10.74,141.66,104.97,29.43,28.07,95.81,27.79
T9,7.246,11.29,10.72,171.02,105.61,23.21,25.13,112.5,25.72,10.49,10.87,174.9,98.86,25.18,27.68,102.13,24.61
T10,7.731,11.4,10.33,143.12,102.84,25.96,28.78,108.64,24.56,10.34,9.53,165.59,98.78,23.78,28.66,95.62,24.62
T1,7.743,9.52,10.78,162.19,109.63,24.87,27.82,106.58,27.36,10.04,10.94,165.3,100.79,28.94,24.9,110.53,26.28
T1,7.757,10.37,9.61,171.32,109.73,27.75,24.93,97.52,25.65,10.8,9.91,163.81,105.95,28.88,26.42,100.64,24.12
T7,7.914,9.72,11.67,158.32,103.11,26.93,26.94,95.47,28.52,9.91,11.15,154.31,114.25,27.99,26.35,94.22,27.31
T10,7.922,10.74,10.0,155.33,104.92,27.48,28.61,98.0,25.76,11.75,10.42,169.19,108.74,24.09,28.5,94.64,23.5
T4,8.003,10.85,9.74,156.74,99.23,29.11,27.94,95.83,27.09,10.5,9.51,157.74,97.31,28.7,24.54,102.5,27.2
T7,8.081,10.18,10.7,149.06,106.62,26.35,25.89,94.29,28.42,10.06,11.74,163.58,109.32,27.36,24.03,97.24,28.2
T4,8.137,9.63,10.65,157.0,97.72,24.99,24.98,99.46,28.39,9.52,9.41,154.54,109.64,25.67,26.78,95.86,28.09
T8,8.298,11.09,11.41,165.98,104.4,26.35,27.88,97.53,26.36,9.94,11.28,165.82,104.2,25.99,28.04,103.6,24.74
T2,8.333,9.85,10.12,157.81,94.29,25.64,26.07,104.83,25.89,9.42,11.16,158.56,104.31,26.18,24.46,110.4,24.88
T9,8.532,11.3,10.54,163.04,95.38,23.62,28.7,99.34,24.9,9.82,10.32,155.73,101.94,25.94,28.46,104.03,25.56
T6,8.609,10.31,10.88,173.97,116.48,25.31,25.42,101.72,24.52,9.51,10.2,159.81,103.25,25.36,27.92,107.46,25.11
T9,8.627,10.26,11.26,157.22,101.41,26.22,25.88,113.64,23.79,10.15,10.11,162.63,94.75,25.23,28.15,111.6,24.13
T3,8.656,11.41,9.42,159.03,102.51,27.02,24.52,105.15,29.06,10.58,11.03,155.42,97.9,28.01,25.8,102.16,26.44
T7,8.863,10.08,11.57,144.59,112.17,25.88,25.71,101.94,29.08,11.16,11.68,152.49,113.08,26.0,25.92,102.15,24.78
T7,8.941,9.71,11.65,153.5,105.37,25.05,25.32,99.34,25.9,10.21,11.1,151.14,101.0,27.86,23.72,103.3,28.82
T1,9.0,10.75,10.18,149.46,98.29,28.86,24.73,102.69,27.26,11.12,10.41,170.66,94.95,28.2,26.81,99.82,28.18
T9,9.029,10.92,10.66,152.42,95.02,24.6,28.25,105.73,25.44,9.94,11.13,162.94,103.31,25.23,26.9,107.89,26.74
T8,9.242,10.73,11.03,152.77,108.73,26.59,24.05,113.59,25.73,10.03,10.39,155.88,102.29,25.89,25.52,103.6,23.92
T2,9.298,10.42,9.97,168.87,103.44,25.24,24.82,107.07,26.04,10.91,10.46,161.97,98.14,25.28,28.5,109.14,23.82
