task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.173,96.557,96.427,104.551,11.399,1.069,9.46,110.845,110.863,103.669,108.605,11.479,1.019,10.035,109.234
2,0.293,110.552,104.353,102.233,10.707,114.033,10.748,101.899,103.28,92.706,100.86,11.186,103.822,9.491,109.845
2,0.523,100.988,98.233,107.474,10.504,106.539,10.337,111.244,104.258,108.827,100.614,10.661,103.624,9.511,107.768
1,0.831,99.389,97.421,107.231,11.036,1.019,10.478,108.771,102.408,112.805,98.818,10.82,1.123,9.54,101.176
1,1.021,99.78,104.034,110.946,10.003,1.017,10.078,114.064,103.565,107.189,103.93,10.778,1.138,10.09,115.576
2,1.179,104.539,95.222,108.618,10.055,108.192,10.873,106.224,103.691,107.418,104.902,10.718,97.351,10.499,109.765
4,1.235,11.484,109.318,1.015,95.574,10.177,106.905,10.635,11.634,96.733,1.088,107.915,10.173,98.719,9.503
1,1.522,107.567,110.138,109.177,10.851,1.065,9.969,101.554,104.509,106.22,110.401,10.245,1.017,9.435,106.365
3,1.584,10.049,98.123,102.755,112.07,9.291,10.566,11.047,10.792,98.252,110.615,104.602,9.236,9.603,9.694
3,2.269,11.352,108.249,98.056,98.769,10.082,9.369,10.74,11.538,114.226,102.246,110.137,9.144,10.041,10.425
3,2.596,10.397,110.503,103.871,104.782,10.457,10.12,11.242,10.102,97.695,113.163,102.351,10.691,9.901,11.119
4,2.728,10.194,106.129,1.027,107.379,10.3,108.338,9.589,10.017,96.785,1.002,110.634,10.411,108.854,10.602
2,2.78,115.997,98.417,111.323,10.071,113.833,10.393,97.798,111.088,95.954,109.068,9.705,106.164,10.762,97.813
3,2.831,10.465,104.318,102.837,107.484,9.424,10.187,11.187,10.613,99.124,104.718,103.455,10.504,10.097,10.566
1,2.924,110.105,108.763,101.62,10.161,1.077,10.055,107.394,98.969,114.288,102.053,10.975,1.027,10.118,116.389
4,3.151,11.56,105.53,1.003,98.622,10.026,99.635,10.089,10.42,105.979,1.099,108.928,9.461,94.469,10.269
2,3.948,101.403,106.018,113.562,10.927,103.971,9.643,106.494,113.172,105.937,105.307,11.081,107.495,10.041,102.13
3,3.976,11.002,114.138,107.059,115.453,10.187,10.342,10.899,10.002,103.153,115.38,110.405,9.751,10.25,10.354
1,4.072,95.392,99.599,110.812,11.432,1.067,10.543,104.356,97.127,100.051,100.431,10.159,0.976,10.193,106.646
2,4.262,111.186,103.189,112.738,9.919,101.717,10.746,99.183,108.074,94.563,98.722,10.236,97.842,9.529,109.662
4,4.452,11.073,94.208,1.12,107.69,9.866,102.146,10.249,10.019,101.839,1.169,99.851,10.199,104.769,10.656
3,4.481,10.012,107.356,103.952,98.579,10.594,9.796,10.123,10.817,99.303,108.173,101.058,10.856,10.561,9.818
1,4.563,110.126,104.943,112.869,10.043,1.013,10.918,108.832,96.352,108.338,103.494,11.104,0.963,10.202,111.729
4,4.715,11.238,95.834,1.133,105.497,10.756,98.901,9.765,11.238,107.105,1.077,94.628,9.466,104.314,9.577
4,4.734,10.972,104.663,1.012,98.557,9.891,96.889,9.992,9.968,100.512,1.078,100.221,10.633,104.899,10.748
1,4.939,112.325,108.346,109.462,11.13,1.014,9.533,114.961,104.579,108.297,109.479,10.355,1.045,10.025,101.009
3,5.066,10.338,99.75,114.928,102.667,9.995,10.465,9.916,10.032,106.216,113.455,110.276,10.021,10.964,10.928
2,5.125,113.548,98.074,109.183,10.646,103.971,9.592,104.907,97.88,99.874,101.548,11.087,103.411,10.317,107.37
1,5.174,108.985,111.092,102.964,11.756,1.0,10.298,106.621,102.664,96.709,101.203,11.081,1.056,10.809,110.576
4,5.339,10.885,102.548,1.014,96.854,10.263,93.917,9.932,10.961,105.362,1.094,106.789,9.329,107.271,9.678
3,5.403,10.055,102.9,103.474,106.849,9.861,9.816,10.945,11.372,107.841,107.517,108.969,9.974,10.199,9.627
3,5.482,10.792,101.092,101.582,102.976,10.187,9.486,10.181,10.203,98.38,106.041,104.523,9.15,9.396,11.053
1,5.495,107.336,113.471,108.376,10.53,0.998,10.253,113.287,106.77,113.832,100.086,10.014,0.991,10.968,103.004
1,5.536,106.307,106.65,96.677,10.939,0.986,10.83,113.364,111.158,111.792,102.024,10.977,0.963,10.338,117.054
1,5.969,111.68,113.491,100.687,11.3,1.055,10.966,107.133,107.87,99.21,96.793,10.452,0.971,10.156,109.834
4,5.988,10.918,97.787,1.092,98.878,9.739,97.17,10.018,11.555,95.207,1.029,95.337,9.846,97.157,9.626
4,6.048,10.918,100.28,1.107,104.792,10.499,108.512,9.443,10.201,95.698,1.023,94.953,9.366,104.267,10.333
1,6.288,96.055,101.909,104.739,11.63,0.974,10.453,105.346,103.473,113.141,103.003,10.555,1.105,9.619,110.914
3,6.416,10.739,102.666,115.217,98.185,9.236,10.792,11.363,10.832,111.783,101.158,99.009,9.792,9.564,9.872
2,6.507,113.477,94.555,108.577,9.512,98.252,9.704,106.482,104.837,98.715,115.614,9.46,105.078,10.495,103.713
4,6.616,9.936,108.23,0.986,100.828,10.155,101.13,9.372,11.46,102.522,1.012,107.873,10.3,102.076,9.786
2,6.91,101.648,108.925,112.053,11.128,107.871,9.999,104.313,105.678,98.835,112.431,10.615,103.254,10.644,95.196
4,6.945,10.337,103.98,1.0,103.746,11.033,94.385,10.869,10.328,102.793,1.035,107.735,9.872,105.366,9.84
1,7.001,100.047,110.328,103.685,10.911,1.038,10.736,99.45,109.447,101.843,105.333,10.411,1.05,9.534,114.105
4,7.211,10.399,106.294,1.066,108.109,10.495,102.132,10.868,10.878,93.24,1.115,101.556,10.133,97.202,10.516
4,7.248,11.013,104.757,1.131,98.076,10.706,110.73,9.352,10.498,97.385,1.153,112.21,9.57,110.055,10.305
1,7.431,97.137,102.264,96.213,10.245,1.04,10.336,108.028,105.882,109.616,108.277,10.672,1.009,10.539,117.055
4,7.585,11.084,101.521,1.037,95.405,9.775,103.931,9.386,10.621,99.533,1.128,103.751,9.534,111.133,10.188
2,7.955,106.641,105.74,102.408,11.002,98.57,9.876,100.067,111.579,92.748,111.017,11.157,98.129,10.603,100.675
4,7.979,11.211,101.303,1.13,103.943,10.736,94.55,10.61,11.003,105.594,1.035,104.395,10.403,110.736,10.161
4,8.314,10.195,99.505,1.122,102.167,10.902,105.819,9.389,10.929,101.9,1.107,110.535,10.882,110.584,10.564
