task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.108,104.46,105.06,105.71,108.01,101.51,10.46,100.98,116.75,108.2,100.68,100.75,98.02,108.26,9.5,103.74,111.87
T2,0.537,112.98,109.68,115.22,110.17,98.6,9.68,116.99,108.91,97.62,109.37,108.2,104.03,110.5,10.86,118.61,114.87
T3,0.583,113.49,95.98,103.24,113.0,104.62,9.5,111.66,106.36,111.36,95.54,109.78,109.69,112.93,11.04,114.36,109.28
T1,0.616,114.73,111.42,113.08,97.17,106.78,9.87,106.46,108.01,110.6,101.95,106.28,107.33,100.48,10.86,109.44,110.38
T4,0.747,99.42,108.3,98.92,108.62,110.03,10.48,98.49,102.78,98.81,102.84,99.54,99.55,103.87,10.81,103.3,114.13
T3,0.891,113.0,106.56,102.02,102.06,103.9,11.12,115.73,102.22,102.74,93.19,107.48,116.65,108.54,9.47,113.74,115.13
T1,1.345,114.71,104.38,100.94,112.62,97.82,10.06,114.64,109.39,104.57,100.78,107.59,111.41,105.15,11.14,98.04,118.06
T1,2.003,105.84,117.52,99.14,98.71,100.43,11.53,103.83,117.22,100.04,113.06,99.47,99.04,112.41,11.36,107.36,115.02
T3,2.441,100.85,94.82,112.6,118.58,101.88,10.3,106.54,102.81,108.76,104.73,115.06,104.25,106.4,10.71,105.75,99.12
T2,2.446,114.49,111.55,100.88,108.63,108.59,11.24,100.01,99.76,102.76,110.02,105.42,93.88,106.48,10.24,102.71,107.47
T3,2.468,110.15,107.1,100.58,114.48,98.35,11.05,117.33,112.43,112.4,97.32,100.67,112.8,102.45,11.23,105.58,112.65
T3,2.59,99.5,105.96,99.06,104.13,99.83,9.96,114.19,104.39,108.94,106.17,106.56,118.84,111.88,10.5,114.36,111.51
T4,2.639,111.66,103.68,106.22,96.11,103.38,10.87,100.44,104.23,97.04,97.58,108.07,99.26,108.95,10.21,101.31,110.16
T1,3.373,102.63,115.94,99.94,97.14,107.35,11.18,112.74,108.31,105.98,106.25,103.74,105.61,104.09,9.88,116.38,107.05
T2,3.383,99.17,108.92,112.47,100.07,114.89,10.31,101.61,113.93,100.01,110.81,103.7,93.57,98.65,10.87,111.03,113.1
T3,3.728,113.79,95.45,101.99,102.18,109.34,10.31,117.04,102.4,106.27,103.27,99.14,114.68,105.42,11.08,110.86,101.95
T1,4.446,110.36,110.03,105.47,104.06,100.4,10.44,99.83,106.07,110.56,103.48,110.06,102.38,104.07,10.64,98.04,113.09
T4,4.505,102.84,102.6,102.55,97.65,114.4,10.1,116.69,103.16,107.35,97.53,96.3,107.62,108.45,9.34,116.97,97.56
T4,4.513,95.14,104.61,94.31,103.63,100.52,9.61,108.88,102.97,101.14,97.39,103.91,108.59,112.32,10.68,101.9,99.44
T1,4.768,104.86,112.89,110.85,96.08,100.42,10.76,115.02,104.06,116.22,111.51,106.24,108.66,102.37,11.53,102.27,99.68
T2,6.034,109.82,98.56,100.46,109.81,113.3,9.56,111.01,99.33,105.17,111.27,102.78,104.95,99.76,9.69,116.1,113.18
T4,6.112,105.65,104.53,98.42,107.62,99.12,10.04,112.84,111.14,94.64,95.83,91.86,103.34,108.68,9.66,110.0,96.92
T3,6.711,112.31,105.54,108.33,104.04,112.39,9.6,102.3,110.86,113.79,97.1,105.38,102.43,109.87,9.53,105.44,107.0
T3,6.969,116.27,99.66,115.26,107.91,102.9,9.79,118.05,111.04,103.52,106.83,114.41,114.96,102.0,10.48,117.21,105.78
T2,7.298,102.3,106.86,112.26,110.34,106.9,9.92,104.93,112.06,100.34,114.09,108.76,107.23,105.95,10.14,105.58,107.2
T1,7.411,114.81,100.16,103.31,96.06,99.79,10.87,110.1,103.09,100.53,109.05,106.48,102.25,106.98,10.07,103.27,113.15
T3,7.801,100.88,92.15,112.47,109.81,106.76,9.57,100.69,101.15,108.28,94.96,113.52,106.95,115.12,11.19,118.14,100.96
T4,8.763,111.66,102.31,92.8,108.4,101.02,10.86,99.26,112.19,108.36,104.76,99.92,101.54,111.76,9.84,110.0,113.19
T1,9.403,99.99,117.82,99.24,101.12,104.32,10.32,106.48,115.02,111.48,111.42,103.47,95.8,100.76,10.82,111.14,102.0
T2,10.069,108.32,110.93,114.18,105.41,108.05,9.57,107.74,111.07,112.61,106.52,100.38,99.13,108.98,10.62,103.73,104.76
T4,10.098,105.52,103.2,95.58,96.08,98.98,9.62,107.75,112.53,99.06,97.53,99.5,98.21,100.11,10.05,116.37,112.0
T1,10.205,99.09,104.75,106.99,100.36,108.49,10.94,110.25,104.4,106.44,104.46,114.95,103.37,98.27,10.4,104.62,110.64
T4,10.715,100.01,104.11,93.1,101.21,104.93,11.02,104.88,97.1,106.88,107.9,94.6,102.24,100.26,9.76,110.18,108.71
T4,11.102,104.76,103.13,103.55,98.71,116.8,10.62,111.33,114.1,109.51,103.29,101.83,102.69,116.52,9.31,113.19,110.68
T4,11.197,99.62,102.96,108.48,100.79,108.04,10.19,102.15,100.51,101.1,112.06,99.72,98.85,114.36,10.81,114.29,100.8
T2,11.981,114.76,99.69,113.52,109.44,107.03,10.13,106.82,110.88,98.54,104.09,109.27,104.31,107.54,9.5,112.2,108.26
T1,12.599,115.53,100.0,99.61,107.57,97.72,10.38,115.48,115.55,105.37,104.77,111.04,106.66,103.28,9.99,110.68,110.61
T2,13.173,113.91,105.74,115.3,93.94,112.72,9.48,113.35,114.65,97.66,115.76,110.88,96.5,107.84,9.62,105.13,101.7
T3,13.581,109.27,94.87,107.0,106.19,112.23,9.59,112.82,110.96,98.79,103.32,108.73,112.75,100.04,9.93,102.07,107.5
T4,13.632,103.18,96.93,99.06,98.8,105.88,10.99,111.54,114.1,107.0,98.07,94.51,97.18,114.5,10.92,102.16,108.81
