task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,0.002,27.17,111.96,27.27,107.83,1.01,4.95,94.13,153.43,25.83,96.71,25.08,94.28,1.11,5.3,97.64,161.86
T2,0.011,25.24,108.25,26.63,101.8,1.02,4.65,105.87,156.52,24.62,99.4,27.8,98.36,1.13,4.89,97.31,147.18
T4,0.019,27.35,114.56,25.59,101.87,1.0,5.76,97.96,166.17,23.78,102.69,24.1,106.16,0.98,5.77,103.42,170.5
T9,0.036,25.07,100.34,25.1,107.29,0.94,5.0,100.98,162.1,27.13,100.14,28.04,113.9,0.93,5.02,105.44,145.94
T5,0.039,26.3,114.99,27.94,103.39,1.16,5.52,112.53,163.01,25.09,102.08,28.06,105.54,1.09,5.25,97.28,174.36
T8,0.044,24.41,100.62,28.03,93.92,1.13,5.15,103.63,160.45,27.98,95.14,25.59,99.29,1.05,5.07,107.49,150.34
T10,0.048,25.17,110.89,25.02,103.31,0.95,5.49,104.78,152.97,26.95,106.95,27.17,118.13,1.04,4.88,112.46,158.96
T1,0.07,25.09,96.84,27.71,104.83,0.99,4.93,109.46,162.56,28.76,105.78,28.03,102.82,1.0,5.1,102.04,148.66
T8,0.072,24.08,108.61,27.45,101.18,1.14,5.58,96.16,147.28,27.59,99.01,24.62,107.12,1.04,5.04,108.04,160.54
T5,0.093,24.89,112.15,24.5,99.81,1.1,5.35,101.63,159.88,24.46,117.16,27.9,108.04,1.0,5.52,98.73,164.56
T10,0.115,26.51,102.19,25.6,101.22,0.99,4.85,109.26,141.5,26.36,110.26,24.56,100.7,1.1,4.98,111.87,155.31
T1,0.115,27.6,106.25,26.39,108.05,1.01,4.98,108.65,144.45,28.76,101.29,24.14,105.5,1.08,4.92,107.95,162.03
T4,0.115,25.83,101.82,25.05,106.66,0.96,5.19,102.49,159.43,26.62,96.94,26.13,106.61,0.98,5.7,98.54,171.43
T6,0.128,29.07,100.1,23.36,110.11,1.0,5.11,111.56,154.39,25.75,110.83,27.2,107.04,1.04,4.67,102.8,152.35
T10,0.134,24.68,117.93,27.07,116.66,0.95,5.08,104.32,141.98,23.7,115.07,25.31,110.99,1.04,5.1,108.1,151.05
T5,0.145,25.32,115.56,25.06,99.12,1.0,5.77,104.39,167.35,26.79,110.72,24.68,100.06,1.07,5.72,103.08,174.39
T6,0.16,26.97,105.26,23.61,113.7,0.97,5.4,113.23,141.82,27.9,103.91,26.43,103.32,1.05,4.86,102.5,155.2
T2,0.169,27.81,102.4,27.2,107.25,1.1,4.98,104.95,163.89,28.11,97.76,27.32,110.73,1.0,4.78,107.95,145.48
T1,0.175,27.55,99.63,27.49,99.39,1.02,4.84,110.92,141.97,25.33,101.29,25.85,104.55,0.95,5.26,112.55,154.5
T10,0.176,26.68,115.01,24.22,103.32,0.95,4.88,115.17,163.71,25.69,116.09,24.39,100.78,0.96,5.07,104.4,148.73
T10,0.181,25.21,114.05,25.54,117.61,0.95,5.19,109.59,156.67,25.71,105.1,24.24,104.97,1.08,5.48,98.48,153.38
T2,0.2,25.82,101.91,26.65,102.52,0.99,4.92,97.27,141.52,26.74,99.14,28.98,108.24,1.06,5.02,98.92,150.05
T4,0.219,25.3,99.35,27.13,102.72,0.99,5.66,110.46,155.74,26.72,111.95,25.25,104.43,1.09,5.47,104.34,174.17
T8,0.22,25.44,107.38,28.1,97.45,1.06,5.42,105.52,153.37,28.02,100.72,24.81,96.67,1.0,5.2,94.35,146.14
T1,0.22,26.05,102.36,27.82,98.06,1.05,5.49,105.69,156.65,28.01,106.68,24.41,109.7,0.98,5.09,113.32,154.01
T10,0.238,24.72,109.26,26.28,114.59,1.08,5.14,109.5,148.25,27.31,112.31,25.93,103.73,0.96,4.91,103.8,144.24
