task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
1,0.364,1.14,103.8,105.61,1.18,99.69,105.75,95.54,9.37,1.17,99.72,104.78,1.04,113.98,103.23,99.36,10.46
4,0.478,1.06,107.27,107.84,1.08,106.28,99.32,112.33,10.24,0.98,106.26,97.78,1.05,113.68,107.7,104.7,10.67
2,0.607,1.02,108.44,93.58,1.02,113.89,101.26,106.83,10.69,0.99,102.63,100.57,1.07,114.83,102.0,107.5,10.66
4,1.148,1.1,106.88,111.88,1.08,114.44,109.63,100.96,9.89,1.0,93.68,99.14,0.97,110.77,115.02,111.96,11.49
4,1.345,0.96,99.1,108.53,1.1,97.36,101.79,109.07,9.79,1.01,97.02,98.94,0.96,110.84,109.23,96.0,11.3
3,1.389,0.97,112.26,98.09,1.12,99.12,102.64,97.83,10.49,1.04,111.16,103.25,0.98,102.08,111.28,108.16,9.31
3,1.713,1.0,106.0,109.04,1.11,102.83,105.88,104.85,10.72,1.02,107.32,107.13,1.04,101.42,106.42,97.52,9.3
4,1.762,1.09,93.16,102.25,1.1,100.84,108.36,102.25,9.75,1.02,106.56,115.43,0.96,110.11,98.34,97.57,10.87
4,1.807,1.04,101.06,107.27,1.07,111.48,107.4,104.31,10.94,1.12,94.71,107.53,1.0,108.39,114.0,98.79,11.3
4,2.381,1.12,97.55,114.76,1.0,106.09,101.67,100.2,10.14,1.0,109.47,101.77,1.0,109.79,100.87,105.11,9.89
4,2.417,1.06,108.23,108.53,0.94,113.28,108.29,108.26,10.02,1.0,107.26,101.73,0.96,103.63,98.47,112.11,10.14
2,2.487,1.04,101.05,106.92,1.16,103.92,102.8,107.89,9.59,1.0,103.95,104.98,1.1,111.1,107.38,98.82,9.95
3,2.911,1.1,112.16,106.86,1.07,101.49,110.86,100.17,10.35,1.11,102.1,109.49,1.14,98.92,102.89,104.92,9.96
2,3.244,0.93,108.06,101.62,1.0,105.29,97.49,110.66,11.27,0.94,104.61,99.07,1.06,101.1,106.14,103.08,10.88
4,3.421,0.99,95.06,98.32,1.1,110.87,107.89,110.71,10.28,0.99,109.39,111.71,1.0,105.73,114.2,99.34,10.1
1,3.422,1.01,96.41,107.21,1.08,105.12,100.21,111.39,10.24,1.1,112.4,98.56,1.03,104.49,102.91,107.67,9.59
4,3.666,0.97,99.45,114.15,1.09,105.44,109.75,98.73,11.49,0.96,100.44,97.92,0.96,104.81,113.17,96.45,11.0
2,4.314,1.02,109.6,110.01,1.04,100.38,101.46,101.48,9.65,0.94,112.22,104.74,1.0,111.1,110.36,100.62,10.76
2,4.922,0.98,110.03,100.57,1.08,113.52,102.93,100.73,11.07,1.0,102.55,109.04,1.1,116.57,103.82,97.6,11.19
4,5.13,0.98,100.39,110.9,1.0,108.38,101.25,102.42,10.46,1.05,105.32,105.82,0.99,111.48,115.26,111.89,10.98
2,5.205,0.94,114.06,102.49,1.09,116.41,101.18,109.25,9.74,1.02,102.44,104.56,1.02,108.43,107.96,113.44,10.11
2,5.307,1.06,97.04,99.79,1.0,100.39,106.48,105.77,10.54,0.99,98.97,103.34,0.99,112.9,97.33,107.1,9.59
4,5.559,1.0,108.21,104.96,1.07,109.75,111.29,102.57,11.45,1.11,106.91,104.12,1.1,106.88,115.26,105.55,10.15
2,5.987,1.05,105.3,105.72,1.02,105.56,102.28,96.29,10.83,0.98,114.75,95.08,0.99,103.08,102.14,105.56,10.24
2,6.23,1.09,100.48,102.9,1.15,110.15,96.73,112.7,10.3,1.03,107.74,99.09,1.0,106.24,106.11,103.77,10.79
3,6.454,0.99,103.59,98.36,1.04,109.95,115.7,114.66,9.72,0.96,109.52,95.36,1.12,110.44,101.45,99.62,9.77
1,6.766,1.15,101.01,108.61,1.1,105.31,95.01,98.65,10.13,1.09,95.99,104.01,1.06,115.16,100.34,104.69,10.02
1,7.187,1.07,97.17,107.66,1.17,102.41,106.01,102.71,9.74,1.06,95.13,101.46,1.02,108.66,108.46,110.0,10.44
4,7.721,1.01,99.55,100.95,0.95,104.98,108.36,104.13,10.5,1.03,100.5,101.01,1.09,105.02,109.02,108.8,10.14
4,7.814,0.98,100.35,107.81,1.1,106.7,109.86,100.82,11.05,0.96,92.67,108.31,1.01,114.77,104.57,109.56,9.9
3,7.925,1.03,95.43,96.49,1.12,98.59,110.1,97.95,9.36,1.02,106.9,106.37,1.02,102.73,112.6,98.36,9.59
2,8.251,1.04,106.7,105.3,1.02,112.36,95.84,103.24,10.94,0.99,106.78,98.22,1.02,109.87,94.27,98.3,10.41
3,9.739,0.99,99.77,109.45,1.09,97.33,101.79,105.85,10.44,1.07,102.03,101.88,1.0,113.56,113.91,106.95,9.78
3,9.911,0.94,106.36,99.46,1.05,114.42,111.37,109.88,10.46,0.98,97.28,109.09,1.11,98.33,112.49,106.1,10.49
2,10.328,1.09,113.62,101.89,1.09,101.36,99.32,103.98,10.6,1.04,96.78,94.83,1.08,115.04,106.92,109.44,9.94
4,10.465,1.01,92.53,101.21,1.02,106.98,100.8,109.07,11.12,1.11,92.9,102.09,1.04,101.85,115.65,108.13,10.99
2,10.477,0.96,103.86,100.18,1.02,105.83,100.81,103.05,9.94,0.93,100.93,106.69,1.09,102.86,107.12,106.09,10.1
3,10.872,1.03,102.94,104.39,1.12,107.02,113.69,98.89,9.99,1.1,96.12,94.51,1.0,109.05,109.57,111.05,10.24
2,10.946,0.98,99.36,101.31,1.03,108.52,96.44,97.05,10.81,0.96,110.07,107.3,1.13,104.68,94.86,108.77,9.7
4,11.946,0.96,102.66,104.94,1.07,106.44,113.19,107.49,10.66,1.07,99.86,102.66,1.03,100.48,108.66,108.16,11.54
4,12.237,1.08,106.82,114.12,0.96,107.05,107.1,102.57,10.46,0.99,98.72,111.69,1.02,112.76,114.1,95.26,10.83
1,12.284,1.02,102.76,109.41,1.07,102.14,109.0,104.05,10.78,1.02,106.16,100.58,1.19,110.29,102.4,104.54,9.76
3,12.449,1.02,102.03,103.06,1.12,111.81,109.96,101.66,9.43,0.96,105.4,97.79,1.0,109.92,115.49,111.5,10.02
1,12.644,1.03,107.44,103.7,1.15,110.35,103.66,101.02,10.12,1.1,112.64,112.82,1.19,100.81,99.27,104.17,9.56
4,13.219,0.98,105.77,115.48,0.95,111.72,106.02,105.49,9.77,1.02,99.08,113.67,1.11,110.39,115.32,111.92,9.86
3,13.295,1.1,96.12,94.51,1.08,102.37,114.68,109.28,10.8,0.97,98.69,93.26,1.13,104.79,113.64,110.14,9.22
4,13.494,0.96,94.85,98.29,1.03,105.91,108.02,95.48,11.08,1.1,96.54,115.48,0.98,104.06,115.75,108.9,11.22
3,13.523,0.98,97.99,107.5,1.04,114.2,103.86,107.38,10.15,1.03,112.26,109.6,1.14,113.16,102.28,105.94,9.71
3,14.077,1.05,101.78,108.62,1.05,103.76,114.84,107.58,10.19,1.0,111.74,96.96,1.0,97.91,112.61,101.05,9.39
4,14.521,1.07,95.12,110.38,1.04,109.04,103.46,98.22,10.09,1.02,106.82,109.71,1.1,110.34,104.33,110.24,10.74
1,14.733,1.16,98.93,109.57,1.02,99.8,94.98,104.56,10.1,1.11,97.47,107.7,1.02,109.54,96.91,94.44,9.77
2,14.872,0.97,113.34,107.33,1.11,115.66,108.34,112.78,9.59,0.96,102.44,94.79,1.08,103.75,94.86,108.0,10.36
4,15.275,0.95,108.26,101.37,1.0,110.01,116.06,105.76,10.78,0.99,97.55,102.37,1.11,111.89,111.24,104.74,10.76
2,15.652,0.98,103.62,95.31,1.04,115.08,102.51,108.92,9.79,0.98,99.69,107.06,1.13,109.52,98.66,95.89,11.15
1,15.956,1.0,109.98,101.39,1.13,100.29,108.57,96.29,10.32,1.1,106.16,104.56,1.13,109.06,111.19,94.2,10.02
2,16.084,0.98,110.02,101.96,1.1,106.47,103.5,98.55,10.24,0.96,110.41,101.42,1.12,110.99,110.04,110.4,10.74
4,16.241,1.07,107.31,104.74,1.1,100.06,98.48,108.76,10.59,1.02,97.61,108.18,1.0,105.74,98.63,95.8,10.13
3,16.368,0.98,101.71,108.54,0.98,113.76,108.74,97.48,9.31,1.0,107.82,95.9,1.13,112.41,115.5,112.9,9.99
3,17.05,0.95,106.11,101.38,1.1,114.48,112.36,113.21,10.72,0.99,99.9,105.84,1.13,109.55,109.04,105.08,9.3
1,17.099,1.07,97.08,107.45,1.02,107.78,108.47,98.92,10.64,1.05,97.61,113.78,1.16,105.22,108.84,106.28,9.7
3,17.653,0.98,96.53,101.97,0.98,111.53,105.0,112.52,10.84,1.07,101.6,109.04,0.98,107.05,115.5,101.9,10.55
1,17.894,1.02,102.71,111.2,1.06,103.12,105.75,107.72,10.08,1.11,104.36,103.93,1.04,113.29,94.86,107.52,9.69
2,18.012,1.06,110.54,94.74,1.11,111.12,107.99,107.42,9.8,1.08,108.84,109.04,1.04,108.2,105.43,97.7,9.75
4,18.655,1.05,108.73,98.62,0.94,111.7,108.01,107.35,10.28,0.98,102.68,104.52,0.96,112.06,102.96,101.06,10.22
4,18.709,1.03,94.23,101.05,0.97,103.42,105.31,100.62,9.94,1.01,99.83,114.11,1.1,101.09,105.12,110.01,11.15
1,18.747,1.1,100.67,98.72,1.11,111.25,98.03,101.01,10.94,1.02,103.15,107.46,1.07,102.42,97.81,96.8,9.62
4,18.836,0.99,103.42,102.32,1.07,98.07,103.03,104.42,10.03,0.99,103.78,104.32,1.06,106.69,102.4,111.24,11.2
4,18.991,0.97,97.35,111.72,1.1,114.97,102.33,94.98,10.45,1.09,103.45,113.76,1.08,111.18,99.34,95.47,11.01
2,19.08,0.97,100.56,105.47,1.06,101.59,100.75,103.97,10.87,0.94,103.02,100.67,1.02,99.38,97.22,109.28,10.58
3,19.219,1.08,112.18,102.74,1.14,102.6,105.98,105.9,9.77,1.1,103.88,93.26,1.07,111.48,98.91,104.49,9.31
4,19.283,1.03,96.24,106.05,0.97,101.63,104.06,101.64,10.67,0.99,104.94,98.68,0.97,114.63,106.49,101.0,11.21
4,19.34,1.01,93.16,109.32,1.11,97.76,109.42,95.7,11.17,1.0,94.43,103.01,1.07,105.79,105.5,100.14,11.14
2,19.659,1.03,101.12,108.17,1.16,113.07,94.44,102.5,10.52,0.96,97.49,107.09,1.1,109.13,109.27,100.18,9.85
2,19.677,0.98,114.49,104.4,1.08,106.86,108.05,98.19,9.68,1.05,98.65,96.94,1.11,100.02,107.06,100.58,11.29
2,20.219,0.96,105.36,95.51,1.16,100.28,98.74,98.82,9.76,1.06,105.61,109.19,1.15,100.26,97.85,111.85,9.57
3,20.737,1.02,111.65,96.22,1.08,99.68,106.75,112.07,10.07,1.07,96.79,97.44,1.02,108.41,103.17,104.73,9.66
3,20.97,1.04,111.76,97.39,0.99,101.45,108.93,99.39,9.71,1.04,106.09,99.48,1.0,109.93,108.67,97.44,10.07
