task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.021,0.98,110.77,94.25,1.02,100.35,95.84,106.6,9.98,1.01,103.26,99.86,1.06,112.92,110.35,100.52,10.46
4,0.634,0.99,109.47,108.25,1.0,100.59,97.95,98.86,10.96,0.99,92.58,100.31,1.06,101.31,106.5,95.58,10.01
2,0.644,0.95,99.31,109.69,1.1,108.48,97.87,101.4,10.81,1.09,106.08,95.93,1.04,116.95,104.61,108.63,11.11
1,1.061,1.07,100.61,105.51,1.17,101.08,104.41,97.28,10.92,1.14,105.21,109.31,1.17,114.49,96.11,109.53,9.77
2,1.569,1.01,111.94,94.75,0.99,116.24,105.7,96.16,10.76,0.98,114.02,106.7,1.04,105.86,104.65,104.37,11.28
3,2.176,1.04,110.04,106.5,1.02,114.11,100.07,115.03,9.4,1.05,99.78,108.32,0.98,104.19,108.02,103.09,9.84
4,2.393,1.02,106.62,109.4,1.01,100.59,100.12,97.96,10.91,0.99,106.88,97.83,0.96,111.18,100.07,103.21,10.96
1,2.593,1.12,97.87,101.76,1.18,113.87,110.49,111.39,10.15,1.09,101.92,99.16,1.17,108.44,101.04,109.55,9.3
4,2.885,1.03,92.39,115.12,1.05,97.81,111.88,95.34,9.74,0.98,102.47,114.05,1.03,104.85,101.41,103.38,11.03
4,2.918,1.11,98.23,107.32,1.02,100.12,113.77,102.22,10.33,1.08,101.75,115.35,1.02,102.96,115.08,95.65,11.33
3,3.118,1.0,111.74,94.27,1.04,109.58,102.29,109.73,9.31,1.05,108.46,99.59,1.05,97.17,101.69,110.43,10.77
2,3.125,1.06,114.79,98.88,1.13,102.67,102.24,103.41,10.34,0.94,113.21,98.04,1.04,99.24,99.62,103.65,10.75
3,3.689,0.98,104.2,96.31,1.07,104.89,101.68,97.88,10.54,1.04,105.13,107.32,0.97,106.24,112.2,109.13,10.53
2,4.199,1.04,107.47,108.0,1.0,101.59,104.79,109.03,11.23,1.07,106.16,108.04,0.99,107.2,102.8,110.24,10.91
4,4.241,1.04,101.07,101.55,0.96,102.63,104.57,97.1,10.22,1.08,101.99,103.34,1.05,100.36,104.33,96.13,10.09
4,4.291,1.04,100.23,98.72,1.05,108.27,99.28,107.48,10.79,1.04,96.5,102.32,1.06,114.2,113.24,96.52,9.97
4,5.14,0.96,107.47,113.92,1.1,97.7,115.13,108.55,10.45,0.96,96.73,102.24,1.11,100.67,102.16,109.96,11.12
