task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.172,10.66,1.1,9.36,112.44,114.5,109.01,108.21,98.46,9.84,1.0,9.61,96.36,102.2,101.27,98.08,103.54
T1,0.221,9.54,1.16,9.99,99.7,104.55,99.46,97.29,114.2,10.37,1.16,9.74,104.86,102.26,95.3,100.13,110.38
T4,0.278,9.75,0.99,10.72,104.44,101.19,100.4,110.87,93.04,10.94,0.98,9.87,112.59,103.69,106.38,110.95,102.56
T1,0.512,10.49,1.02,9.89,111.79,100.25,101.92,96.61,118.2,10.64,1.18,10.96,107.28,108.88,97.59,96.0,116.36
T4,1.197,10.57,1.09,9.66,96.75,104.33,102.51,109.16,104.32,10.86,0.96,9.44,107.19,102.17,100.4,100.51,97.8
T3,1.232,9.5,0.97,10.35,115.25,97.21,104.72,101.98,105.75,9.31,1.13,11.18,109.37,99.67,110.4,111.26,115.7
T2,1.502,11.3,1.02,10.84,107.92,105.86,108.06,114.44,111.26,11.1,1.01,9.63,108.61,103.0,100.55,103.28,104.0
T1,1.549,9.99,1.17,10.1,107.95,109.64,98.78,95.49,100.07,10.28,1.1,10.27,108.2,107.17,92.69,97.27,109.18
T3,1.552,9.53,1.07,9.99,111.79,106.99,100.31,118.26,109.09,10.53,0.97,9.99,105.01,94.14,100.27,109.72,101.82
T1,1.755,10.59,1.14,10.03,108.68,99.95,106.17,105.47,110.7,9.62,1.11,10.25,105.99,100.37,97.05,101.65,109.18
T1,1.763,9.86,1.11,10.61,99.33,98.0,99.6,106.85,115.73,10.07,1.08,11.02,107.56,112.4,100.74,101.42,111.05
T2,1.972,9.96,0.98,9.48,111.88,102.11,104.13,114.02,107.34,11.16,0.99,10.74,111.5,105.43,95.64,106.08,110.06
T3,2.043,9.66,0.99,10.76,114.53,96.62,116.23,109.52,110.43,10.0,1.06,10.7,103.88,98.25,109.58,103.24,110.43
T4,2.189,9.62,1.12,10.17,110.06,99.84,106.81,107.79,100.95,10.64,1.04,9.85,104.56,109.35,95.05,111.04,105.04
T1,2.259,9.54,1.11,11.41,109.09,105.58,103.7,107.53,116.65,10.6,1.16,9.93,108.94,104.42,96.58,101.0,118.33
T2,2.27,11.05,1.0,10.21,112.82,116.12,102.92,106.88,104.61,9.86,1.11,9.37,112.72,103.8,92.33,116.41,107.81
T3,2.382,9.73,1.03,10.3,100.2,105.71,109.16,110.51,114.21,9.99,0.96,11.37,117.11,101.72,105.58,106.76,99.24
T4,2.778,9.48,1.04,10.3,110.27,110.82,102.6,103.6,106.42,10.9,1.12,10.14,101.41,100.08,101.06,107.58,104.41
T3,3.06,9.88,1.09,10.26,103.61,102.39,97.9,118.89,117.02,10.49,1.12,11.16,107.23,104.21,115.65,113.88,109.8
T1,3.062,10.68,1.12,10.52,104.94,103.08,104.56,102.84,108.49,11.13,1.08,10.96,99.33,104.22,107.4,103.81,115.02
T2,3.273,11.24,0.98,10.67,99.85,117.39,92.14,116.04,98.66,10.55,0.98,10.76,96.65,102.89,105.44,100.01,97.21
T4,3.334,10.1,1.03,9.75,110.31,111.98,99.92,107.25,105.27,9.76,1.0,10.72,112.18,114.8,108.11,104.16,107.92
T2,3.382,10.4,1.06,9.53,105.51,106.92,99.35,117.94,101.05,9.59,1.13,9.53,105.59,101.13,107.08,103.96,94.78
T3,3.765,10.8,1.02,10.74,104.06,108.15,116.3,113.34,104.47,9.54,1.06,10.9,104.48,102.18,99.15,103.36,105.75
T1,3.779,9.4,1.02,10.69,103.64,100.77,105.12,96.58,112.48,10.95,1.14,10.26,99.1,113.2,97.6,94.86,105.33
T1,3.845,10.9,1.0,10.22,100.19,111.61,102.81,95.15,114.36,9.63,1.08,10.47,106.55,112.89,107.61,108.0,117.49
T1,3.958,11.05,1.09,10.8,106.25,108.83,97.29,98.5,112.3,10.39,1.19,11.25,106.86,106.9,100.37,96.89,118.01
T3,3.967,10.4,1.06,10.0,106.28,104.85,102.7,101.54,99.7,9.65,1.13,10.08,101.57,105.8,108.45,103.91,103.57
T1,4.077,9.93,1.06,10.5,103.43,102.29,108.77,104.78,109.68,9.59,1.08,10.8,112.03,99.84,93.24,104.87,112.32
T3,4.121,10.6,1.09,10.67,116.12,93.91,115.3,111.63,117.3,10.31,1.13,9.96,112.67,99.75,107.58,102.73,99.15
T2,4.415,10.51,0.97,10.31,109.03,118.14,105.27,101.84,104.86,10.12,0.98,10.6,106.95,115.2,97.85,105.82,107.84
T1,4.498,10.68,1.01,10.44,106.86,100.61,92.69,96.57,109.67,9.99,1.12,10.8,103.44,107.0,102.33,96.22,100.67
T4,4.636,10.12,1.05,10.69,98.04,114.67,97.49,96.7,98.84,11.01,1.07,9.92,96.64,98.64,103.26,110.07,100.38
T2,5.048,10.88,1.1,10.28,108.99,112.55,93.26,117.07,100.99,11.18,0.98,9.78,106.14,103.98,96.61,107.95,102.93
T1,5.067,10.84,1.11,11.35,101.62,115.88,104.93,104.94,110.71,9.81,1.1,9.7,108.83,113.35,93.81,101.33,109.41
T1,5.195,10.81,1.15,11.37,110.89,108.0,99.76,100.8,111.21,10.71,1.06,9.88,108.51,107.14,100.7,107.53,114.29
T3,5.2,9.89,1.1,10.32,116.6,109.71,106.89,101.24,105.8,9.56,1.1,10.74,109.42,107.15,103.45,115.38,114.15
T3,5.302,9.98,1.07,10.4,113.1,105.13,113.8,100.19,104.3,9.57,1.11,11.05,106.8,99.59,110.43,107.66,109.12
T4,5.49,9.44,1.08,9.7,108.52,108.48,103.45,101.46,100.94,9.78,1.0,9.92,97.97,109.94,106.57,111.85,108.42
T2,5.529,10.78,0.98,10.14,103.04,116.32,96.4,112.29,102.69,10.01,1.1,10.85,108.46,106.04,106.23,110.0,103.64
T4,5.61,10.25,1.12,9.74,99.37,107.88,98.18,100.21,99.8,10.75,0.99,10.08,97.9,110.99,110.71,95.91,105.74
T4,5.707,10.66,0.99,9.98,109.36,111.62,105.95,103.18,92.82,10.48,0.98,10.54,97.35,114.33,109.54,99.07,101.25
T4,6.05,11.22,1.07,10.31,107.32,103.48,98.84,104.87,107.12,9.7,1.13,10.02,98.86,107.88,102.91,112.57,99.88
T4,6.342,10.9,1.04,9.85,103.84,99.26,95.93,100.44,106.49,9.6,1.13,10.97,101.55,105.05,97.26,112.48,102.64
T2,6.669,10.78,1.06,10.32,98.78,100.99,93.9,113.7,106.42,10.8,0.98,10.72,102.6,116.45,108.61,115.24,99.86
T4,6.857,9.5,1.05,10.75,107.92,99.84,104.14,99.42,109.38,10.41,0.98,9.96,112.1,112.4,95.17,95.98,103.86
T3,6.877,9.31,1.13,10.7,109.68,110.36,100.11,111.07,110.05,9.31,0.96,11.28,103.48,106.07,97.98,104.87,113.68
T4,6.952,10.62,1.1,9.98,107.33,102.58,106.14,108.53,97.7,10.94,1.02,10.96,102.07,112.61,103.46,102.75,105.52
T1,6.983,10.73,1.16,10.08,103.83,111.96,106.85,99.41,102.54,9.73,1.09,11.37,111.81,104.95,93.54,104.2,102.15
T2,7.186,10.43,1.02,10.87,104.4,116.74,100.87,107.25,94.68,10.22,1.12,10.23,107.04,100.17,93.5,100.2,106.87
T3,7.214,10.06,1.02,10.91,108.56,99.26,98.89,102.84,103.09,10.68,0.97,9.92,112.1,103.28,105.98,114.21,108.72
T3,7.643,10.06,0.97,10.46,111.66,101.76,114.74,112.33,112.04,9.84,0.98,11.36,105.84,104.4,105.99,111.63,105.23
T4,7.648,10.92,1.05,10.87,109.24,115.3,111.83,102.82,93.01,10.62,1.12,10.68,103.06,99.72,111.36,102.4,102.06
T3,7.804,10.1,1.1,10.14,118.6,109.04,110.71,116.92,109.05,9.92,1.04,10.41,115.46,93.8,103.9,106.52,110.43
T2,7.896,10.48,1.07,9.2,100.41,106.12,100.13,112.39,105.42,9.78,1.05,9.44,111.38,112.38,108.46,103.28,97.81
T4,8.027,10.97,1.13,9.66,108.19,97.84,105.64,106.15,97.2,9.45,1.08,11.05,105.02,108.18,95.5,98.16,107.1
T3,8.061,9.26,0.97,11.46,105.08,103.33,101.53,109.56,104.75,9.76,0.96,10.35,115.07,107.44,116.14,111.83,115.9
T1,8.102,9.68,1.08,9.81,97.81,111.72,109.47,99.45,113.54,9.78,1.15,10.09,108.55,114.13,108.67,106.24,103.6
T3,8.167,10.1,1.08,9.76,107.23,96.02,100.35,113.74,111.54,10.43,1.03,10.67,116.76,98.59,114.04,106.52,107.22
T3,8.329,10.14,1.12,11.37,113.12,107.37,100.89,113.72,110.06,10.36,0.99,10.22,118.18,104.29,109.56,109.12,108.3
T4,8.534,9.85,1.12,9.41,95.54,102.28,100.26,108.4,104.92,9.44,1.0,11.12,105.98,107.43,104.82,98.16,95.25
T1,8.806,11.07,1.02,11.31,103.09,114.57,95.32,107.06,102.28,10.75,1.01,10.71,111.22,101.2,97.14,98.31,117.75
T1,9.092,9.92,1.07,11.29,103.95,100.42,103.3,95.18,114.01,10.68,1.05,11.38,102.05,103.07,100.94,105.49,106.92
T1,9.103,10.74,1.19,10.01,104.56,108.59,97.83,96.42,102.17,9.61,1.03,10.41,101.78,106.42,97.24,108.76,112.54
T4,9.156,10.81,1.05,11.03,106.87,97.99,100.59,101.08,105.27,10.15,1.06,9.37,100.23,106.07,94.67,96.81,103.68
T1,9.18,10.75,1.06,10.28,95.57,107.19,99.81,104.22,117.57,9.51,1.06,10.58,109.44,103.32,95.98,97.28,104.57
