task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.109,113.327,11.629,10.143,1.049,94.41,96.527,108.04,107.955,10.67,9.952,1.055,99.8,108.121,105.698
1,0.545,110.355,112.183,96.044,113.958,102.008,0.967,112.006,96.334,101.526,100.237,100.766,103.719,0.974,108.93
3,0.699,110.519,107.714,1.037,99.18,98.732,99.678,102.507,101.9,93.401,1.052,98.091,96.758,100.891,100.718
3,1.155,116.624,94.646,0.927,96.794,93.47,111.592,107.52,116.606,101.413,1.019,108.624,101.08,101.546,103.635
1,1.343,98.871,112.945,106.5,111.222,104.203,1.095,110.047,95.696,115.86,96.13,100.869,110.467,1.133,111.346
1,1.417,100.892,100.633,111.578,101.529,100.884,0.969,110.054,103.32,104.587,106.477,100.122,100.575,1.117,99.643
4,1.686,106.229,10.815,9.802,1.002,95.017,105.299,118.855,102.781,10.901,10.123,1.025,101.847,106.184,117.25
3,1.748,108.128,108.726,1.071,109.102,102.386,101.174,108.35,116.923,99.428,0.99,104.258,106.727,109.138,111.165
4,2.003,104.24,10.736,11.157,1.065,100.624,93.658,114.304,101.406,11.132,10.648,1.101,103.474,93.878,107.304
2,2.024,10.594,104.847,9.68,98.815,9.264,111.597,102.514,10.692,111.389,10.846,101.71,10.807,95.446,102.223
3,2.197,104.444,104.808,0.988,107.364,98.159,108.595,108.687,115.428,94.013,1.071,100.304,94.86,106.195,95.799
1,2.636,102.41,117.588,100.258,107.861,99.19,0.976,110.915,96.117,102.131,97.196,102.983,112.441,1.016,111.792
4,2.939,110.769,10.706,11.218,1.049,110.589,102.522,114.078,98.266,11.344,10.984,1.093,110.052,98.844,119.271
3,3.207,114.375,100.149,0.969,102.092,105.718,104.436,96.774,105.834,101.283,1.052,103.13,93.912,99.598,98.046
2,3.56,10.859,107.632,11.131,102.592,9.49,97.732,104.722,11.323,106.215,10.605,106.235,10.855,98.941,111.506
4,3.703,100.893,11.461,9.479,1.118,93.75,99.494,112.654,110.028,10.762,9.625,1.073,96.893,94.129,105.533
1,3.844,109.081,117.943,95.538,114.779,109.241,0.965,94.816,106.766,105.431,108.465,100.324,116.075,1.088,101.819
3,3.983,117.146,100.472,1.045,96.42,99.747,99.879,101.126,104.08,99.903,1.025,102.909,106.48,100.408,101.841
3,4.411,117.624,109.857,0.933,106.61,93.923,100.822,106.937,105.645,105.669,1.089,102.767,99.502,107.171,99.44
3,4.428,114.437,103.481,1.042,94.97,98.211,111.802,96.676,118.027,110.406,0.977,94.97,109.758,109.333,97.851
4,4.73,99.48,10.419,10.584,0.998,104.465,107.612,116.043,107.646,11.207,10.673,1.05,107.976,102.448,103.697
3,5.208,114.021,109.804,0.933,96.389,99.665,101.232,111.654,102.36,96.854,1.081,96.589,101.108,101.444,109.638
3,5.234,101.92,95.988,1.058,107.392,98.855,99.371,96.908,105.398,99.196,1.076,93.265,94.86,111.913,109.338
3,5.338,104.895,106.068,1.066,96.089,103.456,110.013,101.351,108.809,109.099,0.968,103.761,96.813,97.653,100.914
4,5.375,99.425,10.728,10.847,1.02,101.963,99.679,105.737,114.858,10.801,9.816,0.992,108.72,100.659,100.531
1,5.509,97.403,103.561,112.778,101.293,103.651,0.998,108.205,95.484,100.194,111.322,110.902,109.735,1.062,110.77
1,6.07,100.305,107.708,109.97,105.734,113.991,1.051,106.889,108.495,108.429,111.143,109.705,107.811,1.06,111.569
1,6.141,99.795,102.437,110.142,108.341,100.914,1.005,97.298,109.491,114.529,103.645,108.458,99.528,1.044,111.735
4,6.302,115.817,11.212,10.214,1.077,110.462,104.295,103.46,114.693,10.546,10.847,1.048,96.543,100.222,106.302
4,6.644,103.512,11.31,10.336,1.042,103.231,95.319,118.524,113.477,10.331,10.719,1.045,99.636,93.611,102.48
1,6.76,108.166,113.324,111.573,99.031,107.396,1.065,107.67,99.679,116.572,96.219,106.298,100.038,1.064,96.257
4,7.119,101.839,10.526,10.482,1.036,111.127,108.902,119.184,103.673,10.608,9.642,0.987,96.205,97.187,110.985
3,7.214,107.024,95.428,1.028,94.312,97.389,106.49,106.727,100.376,100.036,0.95,102.158,103.388,97.15,107.959
2,7.301,9.839,102.213,10.392,97.26,9.819,111.62,103.178,10.389,110.446,10.667,109.532,9.306,107.417,106.573
4,7.778,113.742,10.229,9.638,0.973,110.615,106.676,118.971,115.692,10.12,10.723,1.102,97.942,104.582,105.182
1,7.935,109.873,106.101,103.417,105.954,100.659,1.134,98.366,104.307,106.438,111.732,102.603,105.878,1.044,104.899
2,8.765,10.896,111.202,9.817,102.185,9.873,106.205,103.976,10.872,101.819,11.279,105.512,10.395,111.982,110.886
4,8.873,102.292,10.485,9.799,1.035,108.72,99.539,111.42,103.739,11.399,10.548,1.123,105.297,104.19,100.901
3,8.987,115.13,103.664,1.015,104.453,103.388,104.155,103.316,110.399,104.644,0.968,103.5,101.274,113.756,105.239
1,9.052,98.185,109.835,102.175,104.744,105.911,0.985,102.145,110.355,117.416,100.699,111.349,107.396,1.013,111.987
2,10.095,9.917,101.154,9.963,106.749,10.467,99.396,110.007,10.869,96.881,10.076,98.465,9.655,108.836,110.203
1,10.285,100.473,100.573,109.202,101.504,103.906,0.982,107.848,110.518,100.779,107.094,106.019,99.017,1.081,105.47
4,10.29,108.326,11.276,9.598,1.075,93.75,92.956,100.983,113.641,10.755,10.86,0.989,105.776,106.664,102.24
1,10.344,93.58,107.598,99.318,111.807,99.523,1.114,96.277,109.368,112.479,110.973,103.819,116.907,1.061,102.32
2,10.419,11.117,100.7,10.791,97.655,9.933,102.052,99.852,10.848,99.014,9.804,114.396,9.386,97.736,112.763
3,11.139,109.623,107.446,1.02,98.813,104.338,97.174,104.579,113.925,105.669,1.083,95.192,99.455,104.38,103.224
4,11.274,111.519,10.991,10.753,0.958,96.812,96.773,115.868,102.022,10.452,11.053,1.078,104.86,98.187,101.138
1,11.669,103.608,112.058,98.891,103.379,108.088,1.051,107.889,97.736,111.914,109.83,99.697,113.759,0.99,101.878
2,11.746,9.715,106.156,11.088,111.093,10.481,102.137,116.893,11.315,103.449,11.088,102.123,10.703,103.717,112.834
4,11.805,106.155,11.55,10.177,1.068,106.812,109.348,110.466,114.418,11.294,11.07,0.971,94.359,103.67,103.182
3,12.029,108.358,108.021,1.061,97.29,108.309,101.619,98.64,105.078,93.947,0.994,103.152,104.847,110.416,107.941
3,12.061,114.409,110.647,0.927,104.483,101.474,98.549,108.944,110.835,105.368,0.953,105.517,102.176,97.097,96.257
1,12.549,103.143,116.174,96.044,102.037,113.185,1.108,102.797,96.505,114.883,103.228,115.282,114.32,1.103,102.721
1,12.817,109.458,104.973,108.465,105.616,100.208,1.094,97.897,107.933,102.381,104.786,112.932,103.89,1.085,100.547
1,12.853,94.896,106.071,98.365,106.336,101.296,1.047,111.991,99.637,106.747,103.763,114.328,116.63,1.039,107.883
3,12.955,106.071,109.404,0.971,104.142,95.127,111.765,101.41,103.22,105.019,1.054,108.375,95.13,110.806,103.029
2,12.961,10.859,113.193,10.455,105.635,10.364,95.365,110.522,9.822,97.851,9.885,115.145,9.526,109.706,111.085
3,13.156,110.927,109.523,0.97,109.093,107.374,106.207,103.678,101.323,110.397,0.927,97.705,93.472,114.042,104.785
2,13.293,9.946,99.452,10.0,110.604,10.048,104.155,112.539,9.767,107.539,9.902,107.923,9.468,109.271,114.808
4,13.392,106.427,10.143,11.017,0.954,103.305,99.257,110.748,103.083,11.266,10.712,1.02,97.327,108.902,101.889
4,13.695,97.703,10.753,9.981,0.969,96.113,107.488,107.13,102.046,11.469,9.625,0.954,105.517,104.638,105.858
4,13.82,111.481,11.557,10.798,1.008,94.955,95.625,108.38,106.443,10.008,11.112,1.091,108.71,94.069,108.071
3,14.143,105.542,96.443,1.006,99.592,97.873,112.042,102.964,111.778,97.188,1.067,104.67,94.996,98.549,111.166
2,14.163,10.466,98.804,10.935,112.253,10.778,96.085,111.014,10.538,108.233,10.233,98.969,10.721,105.402,99.648
3,14.363,105.078,109.895,0.923,93.787,95.816,113.33,103.854,100.453,104.575,0.982,108.02,97.715,100.891,105.939
2,14.658,11.297,113.93,9.985,100.738,10.532,109.966,115.65,10.273,101.407,9.861,106.235,10.152,110.66,104.202
3,14.661,117.624,110.295,1.085,95.793,95.046,112.359,103.53,118.902,95.722,1.078,99.204,95.789,103.833,111.532
4,15.077,98.999,11.649,9.834,1.129,101.641,105.829,113.936,106.574,10.714,10.412,1.081,96.185,93.539,104.642
4,15.34,115.532,10.223,10.81,0.99,108.894,97.186,115.885,112.809,10.297,10.954,1.112,106.59,99.969,115.817
4,15.346,100.087,11.623,11.254,1.112,97.826,95.88,118.638,105.192,10.938,9.603,1.024,106.421,103.199,103.912
2,16.116,10.86,110.793,11.067,101.049,9.599,108.023,109.545,9.993,102.386,10.023,111.885,9.145,94.556,103.432
