task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.022,10.07,24.65,10.2,95.09,5.67,161.9,112.62,105.76,10.16,27.05,10.57,105.28,5.13,155.24,104.74,113.92
T3,0.026,10.06,24.72,9.82,101.96,5.14,152.24,102.08,104.84,10.82,28.3,10.06,105.9,5.54,154.79,96.99,98.24
T10,0.044,10.87,24.74,9.34,97.5,5.11,170.32,99.1,100.71,11.18,26.5,9.46,97.34,4.77,171.1,102.01,102.55
T9,0.046,10.98,25.98,10.97,111.22,5.28,145.98,96.79,103.98,10.74,27.5,10.45,99.93,5.3,148.87,100.87,94.74
T7,0.078,10.92,23.46,10.9,101.15,5.44,171.09,97.32,113.35,11.18,24.79,10.07,91.6,4.95,161.81,102.57,112.25
T6,0.104,10.07,27.12,11.12,113.43,5.68,156.47,96.33,111.71,11.5,26.71,10.65,108.72,5.06,161.27,96.41,107.14
T3,0.105,11.08,27.88,10.4,106.51,5.48,140.11,110.03,102.57,11.04,27.47,10.24,113.06,5.18,156.07,106.55,102.47
T5,0.115,10.89,26.42,10.8,102.82,5.05,163.98,115.5,100.36,11.45,28.13,9.45,92.47,5.51,175.08,104.7,98.82
T3,0.116,10.05,25.36,9.75,114.68,4.96,163.07,112.27,100.89,10.31,24.91,9.33,99.07,5.54,150.85,109.78,95.23
T6,0.138,11.26,25.64,10.83,108.72,5.08,163.98,106.65,111.77,11.05,26.62,10.37,115.97,5.52,148.36,100.9,99.45
T6,0.146,10.09,26.65,10.49,115.62,5.32,167.08,100.54,102.76,11.53,29.2,10.53,102.08,5.43,167.77,97.55,115.46
T5,0.159,11.0,25.56,11.15,100.8,4.98,171.26,109.05,115.29,9.97,27.63,10.15,95.79,5.52,161.43,114.14,112.89
T1,0.167,9.5,25.56,9.94,98.16,4.96,142.47,104.67,113.96,9.65,26.05,10.29,104.84,5.6,155.45,108.19,101.48
T6,0.172,10.69,28.74,10.52,110.48,5.1,166.7,104.47,100.01,10.32,28.08,10.97,104.93,5.64,154.84,107.45,98.97
T5,0.183,10.34,26.08,9.53,94.3,5.01,149.83,102.88,100.12,9.68,24.59,10.75,107.27,5.14,152.68,104.96,115.88
T9,0.187,10.56,27.43,10.78,112.18,4.71,145.3,104.51,94.7,9.94,28.58,10.23,99.4,5.35,143.74,101.5,96.25
T1,0.19,10.82,24.85,9.57,92.81,5.24,155.67,114.16,111.93,9.83,25.01,9.97,101.91,5.27,148.25,97.8,102.21
T1,0.218,10.14,24.96,10.3,95.42,5.02,155.3,99.24,115.41,10.52,25.88,11.08,107.39,5.48,162.53,103.7,108.25
T4,0.23,10.38,24.84,10.03,100.78,5.12,159.28,104.74,104.15,10.31,27.7,10.45,101.34,5.64,165.28,107.49,95.65
T3,0.255,10.77,23.81,9.45,98.43,4.78,152.78,105.72,100.62,10.73,25.08,10.4,104.75,5.42,140.58,112.86,108.18
T3,0.257,10.64,25.08,10.72,101.98,5.62,158.15,102.94,107.17,10.52,25.85,9.41,101.35,4.96,157.27,106.51,99.14
T3,0.281,10.17,24.42,9.28,106.98,4.88,150.12,108.56,107.04,10.13,24.37,9.94,109.53,4.81,142.74,105.17,109.0
T8,0.283,10.01,26.3,10.28,116.28,5.38,156.44,104.48,103.3,10.92,26.88,10.55,99.9,4.96,163.45,93.35,110.0
T1,0.32,9.68,23.79,10.19,108.16,5.74,149.02,105.96,114.36,9.61,27.09,10.71,102.26,5.12,166.5,112.92,107.67
T10,0.365,10.86,24.62,9.37,99.05,5.43,174.73,111.45,100.35,11.42,24.61,9.84,97.96,4.77,161.76,112.73,108.17
T9,0.366,10.87,25.05,10.58,111.47,4.85,156.24,109.98,97.6,11.29,28.84,10.99,100.6,4.61,147.09,109.17,110.7
T1,0.382,10.91,25.47,9.94,93.22,5.12,152.76,104.4,114.87,9.72,25.59,9.57,98.29,5.2,160.11,112.04,101.97
T1,0.386,9.67,26.97,11.01,93.22,5.43,167.29,97.77,114.79,10.21,24.35,9.85,96.56,5.49,152.97,103.17,108.68
T2,0.39,10.83,22.94,9.87,97.13,5.31,141.8,104.55,100.68,10.52,25.51,10.37,110.08,5.55,160.46,96.2,115.79
T4,0.4,9.94,26.07,10.8,105.99,5.36,154.17,103.87,102.74,9.43,28.66,11.76,112.52,5.16,159.27,103.45,109.24
T7,0.401,10.26,25.12,10.7,98.69,5.45,157.83,108.72,98.84,10.86,26.3,10.28,104.14,5.04,161.72,108.84,111.55
T10,0.409,11.62,23.82,9.67,104.75,5.32,153.77,98.58,99.99,10.16,25.55,10.13,106.06,5.2,164.21,99.09,107.71
T10,0.41,10.06,24.82,9.53,93.39,5.32,164.49,111.25,111.53,11.08,26.37,10.01,95.73,5.13,157.32,107.31,105.36
T2,0.41,11.66,26.16,10.23,98.93,5.45,157.53,112.69,110.66,10.85,24.0,9.9,102.38,5.56,165.73,99.82,113.1
T5,0.411,10.87,27.02,9.52,98.76,5.68,169.13,108.68,97.51,10.76,27.88,10.88,92.38,4.91,159.72,116.66,99.74
T8,0.428,9.38,23.33,11.07,104.04,5.3,175.88,107.56,100.89,10.46,26.79,10.6,112.29,4.96,154.57,101.01,114.77
T3,0.436,10.46,24.16,9.34,105.13,5.15,159.68,98.8,106.89,10.84,27.6,10.45,101.33,5.2,162.0,110.62,95.44
T4,0.437,9.38,26.24,10.03,112.52,5.38,172.99,98.41,95.38,9.58,27.14,11.22,108.43,5.7,153.62,112.7,99.53
T8,0.439,10.76,23.78,10.44,113.71,5.33,170.08,99.53,107.6,10.46,23.47,11.0,102.92,5.13,174.2,98.39,102.5
T9,0.452,10.79,28.53,10.48,96.13,4.72,156.61,102.04,111.18,10.52,28.66,11.39,107.35,4.64,161.59,103.98,107.8
T3,0.454,10.61,26.5,9.15,99.75,4.97,138.14,106.32,93.5,10.04,26.88,9.9,111.92,5.05,140.97,101.97,101.02
T2,0.471,10.83,24.87,9.83,106.06,4.95,167.3,108.7,112.89,10.49,24.96,10.37,111.73,5.54,157.69,104.88,106.47
T2,0.473,10.79,23.42,9.65,99.8,5.2,159.56,111.3,108.31,10.3,25.08,10.11,111.23,5.19,164.33,111.71,102.11
T2,0.491,11.21,23.89,10.15,97.0,5.64,155.14,109.55,105.35,11.42,26.04,9.76,100.06,5.46,147.73,112.53,105.99
T1,0.491,9.64,25.6,10.36,92.84,5.26,167.44,98.81,98.74,10.02,23.84,11.19,94.54,5.14,148.64,96.7,98.92
T4,0.493,9.98,25.52,11.31,106.63,5.45,157.52,102.67,103.28,10.21,25.84,10.5,103.41,5.7,172.24,111.53,96.69
T4,0.506,9.81,25.07,10.21,101.24,5.29,155.51,115.72,102.15,9.88,26.41,11.6,111.22,5.08,175.6,113.7,103.44
T7,0.508,10.53,25.35,11.6,98.11,5.39,165.96,109.78,97.58,10.28,25.06,10.27,93.32,5.32,170.69,104.11,114.4
T8,0.51,9.83,26.47,10.85,102.23,5.28,167.66,106.99,108.61,10.27,24.02,10.77,117.21,4.8,172.24,105.12,112.14
T1,0.525,10.41,26.25,10.39,98.56,5.62,142.13,112.98,109.41,10.12,23.4,9.72,107.22,5.44,150.96,102.51,100.75
T6,0.554,10.94,28.97,10.56,116.04,4.94,150.71,93.95,111.86,10.82,27.8,11.11,115.56,5.14,154.41,100.96,103.37
T3,0.554,10.84,27.42,9.38,105.03,5.04,144.34,106.7,94.43,11.33,25.42,9.58,110.24,5.61,155.09,101.41,93.4
T3,0.561,10.88,27.93,9.22,104.92,4.93,147.35,97.54,95.22,10.7,24.91,10.64,104.85,4.93,152.62,108.53,93.07
T6,0.562,10.65,25.52,10.24,115.73,5.79,163.06,94.07,111.34,11.55,27.5,11.49,100.08,5.16,168.31,103.73,98.56
T7,0.571,10.01,23.55,10.39,91.73,4.68,150.7,92.8,97.65,10.22,24.77,11.76,102.57,4.86,173.84,108.18,112.85
T7,0.605,10.14,25.34,10.5,105.24,4.76,170.48,97.37,114.68,9.73,25.0,10.51,92.34,5.46,160.01,93.38,98.56
T3,0.61,9.9,25.98,9.73,105.34,5.28,149.12,111.17,108.06,11.06,27.16,10.55,97.23,5.5,142.99,102.8,97.7
T2,0.62,11.41,25.75,9.98,106.82,5.58,161.78,111.75,113.44,11.64,24.51,10.1,112.26,4.88,157.73,97.86,117.77
T2,0.625,10.26,24.5,9.69,105.54,5.74,149.2,113.54,113.0,10.43,26.19,10.38,96.93,5.74,157.15,109.95,100.99
T9,0.63,11.32,29.22,10.14,106.71,4.96,139.46,100.06,102.08,11.32,27.37,11.15,107.96,5.17,162.17,96.81,106.83
T6,0.715,10.31,25.19,10.31,101.51,5.26,158.84,100.51,109.99,11.33,29.73,11.14,112.69,5.41,166.38,97.35,106.5
T9,0.731,11.22,27.33,11.19,103.45,4.95,142.37,111.99,109.77,10.01,25.19,10.12,109.59,5.43,159.13,97.33,96.66
T5,0.739,10.64,23.94,10.96,99.18,4.96,149.03,115.4,99.74,10.66,24.05,10.58,108.86,5.6,156.57,106.49,104.51
T4,0.741,10.87,28.77,10.53,112.52,5.23,157.1,114.85,105.5,9.74,26.23,11.66,115.06,5.76,158.91,104.67,97.5
T5,0.745,10.85,25.37,9.52,108.25,5.36,160.58,99.63,109.4,11.08,27.08,10.39,98.85,5.48,163.39,98.28,100.62
T2,0.763,11.6,24.9,10.32,103.32,5.35,166.47,105.05,116.98,10.57,26.99,11.31,111.98,5.3,161.7,112.8,105.79
T7,0.778,10.47,24.09,10.93,100.6,4.89,162.48,106.49,109.54,9.59,25.04,11.37,106.08,5.39,167.34,101.52,107.72
T9,0.801,10.55,28.19,10.89,99.35,5.43,138.4,96.52,111.0,10.5,25.01,11.0,103.34,5.33,149.64,95.72,109.49
T9,0.802,10.4,28.88,11.03,112.72,5.36,143.53,94.7,99.71,11.09,28.78,11.29,108.29,5.22,150.13,98.69,102.46
T10,0.802,11.08,26.49,9.55,105.62,5.26,167.38,107.89,101.68,11.35,23.61,9.26,104.21,4.76,150.04,98.56,106.4
T7,0.808,10.82,27.07,11.4,96.03,5.16,169.08,107.91,104.94,10.71,24.28,11.24,102.14,4.85,166.87,94.13,98.86
T9,0.822,10.74,25.37,10.93,96.47,4.7,156.3,111.61,108.47,11.56,25.19,10.43,100.66,5.05,148.79,101.34,96.57
T1,0.823,10.49,24.81,10.85,108.99,5.08,166.73,111.97,107.09,9.98,24.89,9.72,103.15,4.96,156.1,112.17,100.9
T3,0.824,10.27,24.3,9.71,100.61,5.42,156.94,96.52,106.38,10.51,25.51,9.18,109.24,5.44,163.44,107.54,101.3
T9,0.837,11.75,29.09,11.2,95.99,5.32,152.72,99.58,98.11,10.72,25.14,9.62,113.2,5.22,149.34,96.36,98.28
T10,0.838,10.38,27.2,9.34,101.71,5.29,162.25,108.17,100.72,10.71,28.04,10.32,94.32,5.29,162.96,98.26,104.02
T7,0.843,10.98,26.98,11.64,92.44,5.18,170.96,106.84,102.6,10.26,24.56,11.26,98.09,5.2,172.69,107.77,108.83
T6,0.893,10.76,25.38,10.73,115.2,5.03,159.7,104.31,112.92,11.31,27.28,9.91,103.71,5.28,166.12,108.24,105.49
T1,0.896,10.0,23.46,10.46,105.39,5.28,146.65,100.84,100.7,10.79,23.42,9.53,102.64,5.46,146.37,111.12,112.86
T5,0.897,11.25,26.53,10.16,107.05,5.23,149.31,108.69,99.07,10.42,26.44,10.74,108.2,4.99,154.04,100.7,113.21
T8,0.93,10.84,25.84,10.42,105.23,5.23,174.36,108.11,114.05,10.24,26.63,10.1,104.34,5.5,166.39,105.52,108.69
T3,0.94,10.72,28.05,9.61,114.13,5.31,144.84,96.77,100.2,11.2,27.04,9.86,101.86,4.84,158.69,104.81,93.83
T6,0.945,11.76,29.38,9.99,112.41,5.52,146.03,108.47,106.27,11.73,29.1,10.32,111.39,5.5,167.42,98.07,108.24
T5,0.991,10.27,27.27,9.57,101.13,5.67,152.79,99.05,109.98,9.82,27.26,10.43,105.51,5.6,173.28,100.98,102.44
T4,0.992,10.94,25.08,10.27,98.24,5.04,148.68,113.95,100.61,9.36,27.94,11.28,108.23,5.94,165.39,100.86,102.35
T9,0.995,11.35,24.79,10.99,103.75,4.74,142.45,109.88,108.85,10.86,26.19,10.11,103.23,5.22,161.77,106.28,98.7
T1,1.006,11.06,24.47,9.57,97.97,5.27,150.44,113.46,99.33,9.54,23.6,11.02,93.12,5.66,156.24,107.68,98.8
T3,1.01,10.91,25.39,10.28,98.78,5.36,145.09,109.24,96.78,10.22,24.62,9.25,107.15,5.42,157.82,110.26,99.04
T9,1.015,10.09,28.93,9.91,106.69,4.91,143.25,98.0,110.23,11.0,25.04,11.1,101.48,4.96,151.94,95.54,106.16
T1,1.021,10.63,26.39,10.85,107.06,5.41,145.57,106.86,115.06,11.09,27.16,10.57,103.54,5.13,145.63,107.54,112.65
T10,1.024,11.35,27.41,10.1,93.97,4.81,170.9,102.72,101.59,10.82,26.56,10.17,94.34,5.56,149.41,111.26,101.92
T1,1.033,9.84,25.59,10.83,95.35,5.28,160.6,106.82,98.19,11.05,27.12,10.59,100.14,5.16,166.77,112.31,102.76
T10,1.034,10.43,26.73,10.38,102.57,5.12,158.73,107.13,104.02,10.64,24.61,9.31,100.23,5.53,159.79,101.9,113.57
T3,1.056,11.03,27.92,9.22,105.38,4.94,156.96,96.42,108.22,10.65,24.26,10.57,100.04,4.88,142.99,107.6,105.02
T10,1.06,10.89,25.8,9.52,108.56,5.58,148.48,106.38,98.45,10.8,27.01,9.51,107.26,5.01,162.56,112.03,102.93
T1,1.078,10.74,27.2,10.0,105.2,5.43,155.97,112.54,112.3,10.34,27.12,9.59,103.79,5.29,143.9,101.59,101.27
T5,1.093,11.47,25.48,10.72,103.01,5.07,171.72,103.09,111.73,10.08,24.85,10.07,105.72,4.97,156.11,102.02,98.39
T2,1.099,11.72,23.64,9.8,101.59,5.31,161.67,102.66,107.68,10.62,25.24,11.11,104.06,5.66,164.99,95.94,113.41
T3,1.1,10.57,27.2,9.75,97.93,5.45,160.48,114.16,105.27,11.49,26.16,10.52,103.15,5.29,139.0,106.91,94.57
T2,1.102,10.06,24.85,10.92,99.92,5.0,158.74,110.87,116.36,10.72,24.85,11.23,105.06,5.57,163.19,105.12,99.63
T8,1.118,9.5,25.42,10.76,101.84,4.86,163.36,101.36,104.6,9.67,25.41,10.03,107.79,4.87,151.05,92.23,108.82
T5,1.12,10.63,26.07,10.15,93.34,5.11,168.91,103.87,113.31,10.8,25.84,10.12,103.0,5.33,165.79,111.35,106.94
T8,1.123,10.48,25.67,10.93,106.11,4.81,176.92,107.39,108.93,9.97,26.74,10.82,104.64,5.07,167.86,98.04,106.3
T8,1.134,11.08,25.13,10.12,112.39,5.53,158.44,92.62,105.14,9.75,27.17,10.14,112.88,5.06,155.95,98.24,114.59
T10,1.143,10.56,27.69,10.38,110.62,5.07,155.09,110.07,103.49,11.68,24.54,9.51,102.56,5.21,161.72,109.34,101.26
T2,1.165,10.99,23.93,10.81,105.52,5.64,158.85,112.74,107.26,10.08,26.84,10.14,100.74,5.27,157.41,108.21,115.96
T1,1.172,10.92,23.1,10.95,97.18,5.8,145.03,108.23,107.87,10.44,23.97,9.64,108.25,5.48,151.94,109.53,102.66
T8,1.174,9.76,26.36,10.44,116.83,5.27,155.51,97.47,105.12,10.96,25.59,11.0,111.02,5.31,154.88,99.54,105.23
T1,1.176,9.36,23.24,10.55,104.49,4.94,168.76,109.48,99.67,9.89,26.31,10.05,106.52,5.14,157.81,102.09,97.8
T9,1.176,11.2,28.77,10.04,112.68,5.29,155.28,103.25,110.88,10.79,27.86,10.1,109.2,5.42,151.54,110.46,109.42
T4,1.181,9.44,25.13,10.99,104.7,5.43,159.99,98.74,100.35,11.11,26.48,11.33,99.99,5.11,161.51,115.08,111.63
T8,1.182,11.04,24.33,11.51,101.18,5.61,164.85,104.38,106.91,9.76,25.5,10.17,105.57,4.86,172.24,95.03,99.26
T6,1.205,10.61,27.78,10.22,101.68,5.03,154.93,95.75,101.54,10.63,26.85,10.06,112.13,5.32,156.16,108.5,114.0
T3,1.208,11.38,25.23,10.76,109.42,4.87,147.16,112.54,102.75,10.65,28.25,9.6,102.22,5.48,151.04,103.91,99.78
T8,1.209,10.96,23.8,10.88,108.53,5.01,162.7,104.69,99.0,10.54,24.22,11.47,105.31,5.64,161.2,94.93,109.33
T1,1.23,9.74,26.92,10.59,107.35,5.24,168.11,106.58,99.38,10.46,26.46,10.45,105.22,5.79,146.01,108.75,106.15
T6,1.243,10.61,28.99,10.87,108.45,5.35,157.0,106.28,114.27,11.04,28.01,10.15,99.62,5.07,152.94,109.12,105.56
T2,1.251,11.77,23.2,11.21,110.19,5.38,143.43,113.56,108.95,10.7,25.55,10.64,106.42,5.71,165.63,97.03,111.19
T5,1.257,9.98,25.17,11.01,97.41,5.46,171.56,102.21,108.65,10.63,24.39,10.7,97.37,5.8,170.22,106.51,115.21
T3,1.259,9.95,27.3,9.51,99.56,5.1,159.11,102.94,102.56,11.14,27.88,9.66,99.07,4.89,150.71,98.66,100.13
T1,1.265,10.74,26.92,9.72,101.48,5.05,152.82,104.51,98.23,9.42,23.99,11.15,99.06,5.3,153.92,109.22,98.72
T9,1.266,11.0,26.02,9.78,100.02,4.95,162.23,98.5,103.52,10.17,28.08,10.86,105.52,5.3,143.24,107.52,98.51
T1,1.267,10.54,24.03,10.69,104.32,5.78,152.22,99.39,112.69,9.35,23.45,10.2,105.86,5.52,150.67,106.43,99.49
T8,1.268,10.81,23.8,10.67,114.42,5.15,177.64,102.91,109.14,11.05,23.09,10.88,102.0,5.22,177.31,95.89,116.15
T10,1.271,10.48,26.5,9.44,97.01,5.56,173.36,112.75,109.47,10.61,26.1,10.31,101.83,5.27,155.97,100.64,102.86
T2,1.279,10.03,26.74,9.61,102.44,5.05,150.8,110.06,110.26,11.16,25.69,10.35,110.35,5.26,148.27,98.71,113.67
T10,1.282,10.71,27.48,10.24,110.77,4.9,166.84,114.15,100.22,11.04,25.77,9.64,109.0,4.9,173.82,103.12,103.64
T1,1.287,10.16,25.96,10.74,98.37,5.77,154.72,100.11,99.9,9.61,23.5,11.22,109.08,5.39,168.68,112.56,99.49
T4,1.29,10.7,27.23,11.1,107.59,5.48,151.33,114.43,97.66,10.45,29.06,10.72,111.51,5.2,161.27,109.56,106.27
T3,1.292,10.43,23.83,10.43,111.88,4.94,143.0,108.7,107.28,10.18,27.42,9.88,103.15,4.98,141.6,112.08,97.11
T4,1.296,9.41,24.76,10.13,97.23,5.44,156.28,99.93,98.22,10.28,28.71,10.91,111.01,5.72,172.74,98.47,108.5
T1,1.303,10.15,23.98,9.48,100.98,5.41,165.41,105.48,100.15,10.45,26.1,10.72,100.08,5.31,158.56,108.14,99.33
T2,1.31,10.74,25.0,11.12,111.1,5.67,163.69,102.33,116.22,10.52,23.62,9.74,110.49,5.54,166.48,111.67,109.1
T3,1.325,10.94,25.21,9.28,114.65,5.32,156.48,104.52,108.63,10.96,25.05,10.17,104.22,5.62,156.0,100.91,108.82
T4,1.343,10.12,24.85,11.13,110.67,5.7,173.23,102.1,103.08,10.65,25.11,11.29,102.63,5.08,158.63,102.57,109.88
T1,1.347,11.09,23.92,10.41,106.8,5.74,153.79,109.52,98.9,9.66,23.27,11.01,109.87,5.25,158.07,106.31,114.98
T8,1.348,10.4,26.72,10.85,106.23,5.04,158.73,104.84,99.39,10.79,24.76,11.45,108.23,4.94,165.62,101.36,112.65
T1,1.35,9.33,23.9,11.12,100.99,5.14,166.87,113.41,100.45,10.28,23.11,9.55,101.42,5.11,162.15,112.93,99.02
T2,1.37,11.76,24.57,10.0,113.36,5.26,161.67,102.5,111.48,11.72,26.33,10.7,101.15,5.3,142.15,108.28,103.56
T6,1.37,10.61,28.6,11.03,109.33,5.01,160.47,105.24,112.27,10.73,28.22,10.55,110.22,5.76,154.92,100.77,116.72
T2,1.389,10.97,23.68,9.81,104.85,4.88,155.86,107.82,118.12,10.42,26.32,10.84,108.58,5.08,153.03,111.15,102.91
T6,1.392,10.57,29.05,10.69,101.65,5.61,152.24,106.61,110.57,11.46,27.14,11.53,102.79,5.08,146.47,97.04,101.96
T4,1.396,9.97,27.76,11.07,109.83,5.37,174.58,115.38,103.71,9.72,27.53,11.57,109.78,5.71,147.78,98.41,104.41
T3,1.408,9.93,25.48,10.33,98.97,4.96,151.74,113.57,97.4,10.38,26.9,10.5,108.48,5.19,156.68,111.73,92.18
T4,1.432,9.79,27.77,10.87,100.75,5.75,160.04,100.47,97.22,9.86,26.94,11.77,98.83,5.57,159.99,105.88,95.53
T3,1.434,11.1,25.55,9.19,98.97,4.88,154.68,107.94,101.8,11.18,25.09,10.41,111.35,5.42,149.25,98.36,96.29
T9,1.437,11.0,24.78,11.37,99.09,4.98,158.5,111.66,105.83,10.98,24.94,10.52,103.14,5.11,143.24,104.95,110.64
T7,1.454,9.82,25.53,11.63,104.76,5.27,170.6,94.06,102.82,10.71,24.83,10.97,108.33,5.37,160.97,97.37,113.4
T3,1.455,11.03,27.42,10.12,104.91,4.98,142.91,107.06,98.31,10.22,25.08,10.35,112.34,5.61,148.17,106.85,92.15
T3,1.455,10.33,26.71,9.82,110.99,5.2,143.26,113.27,103.3,10.32,27.79,10.4,98.2,5.55,154.93,104.25,97.16
T3,1.471,11.25,24.3,10.46,103.51,5.19,158.76,110.5,96.29,10.81,24.49,9.19,99.79,5.52,153.83,98.65,103.76
T10,1.474,10.42,24.16,9.67,103.47,5.08,163.49,97.76,113.11,11.12,25.83,10.06,102.41,5.56,167.28,100.8,111.58
