task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.002,10.32,97.52,5.29,1.12,1.09,107.14,27.71,25.25,10.74,107.4,5.47,1.06,1.04,114.63,24.56,24.14
T1,0.051,10.15,105.87,4.64,0.99,0.99,110.79,26.12,26.93,10.68,97.38,4.89,0.99,1.05,98.48,24.44,28.23
T1,0.058,9.88,106.95,4.9,1.01,1.09,97.26,27.89,28.91,10.68,112.24,4.96,1.16,1.02,108.79,25.22,29.31
T10,0.066,9.85,109.19,5.82,1.08,1.14,110.33,25.88,26.51,10.34,105.81,5.25,1.02,0.98,95.2,24.57,24.59
T7,0.072,10.21,99.82,5.32,1.01,1.02,108.36,28.19,26.35,10.69,102.34,5.24,0.99,1.08,104.93,25.38,25.51
T3,0.074,11.25,102.76,5.77,1.02,1.1,96.72,27.58,25.15,10.42,99.74,5.13,1.14,0.97,107.71,25.38,27.94
T8,0.088,9.9,99.7,4.86,0.94,0.93,105.17,25.23,29.05,9.28,98.16,5.43,1.08,0.99,101.75,26.24,26.23
T9,0.095,10.75,111.32,5.02,1.05,1.1,103.77,27.55,25.48,11.08,108.74,5.14,0.94,1.02,109.28,23.94,25.64
T10,0.097,10.68,103.49,5.86,1.16,1.09,102.26,26.62,24.51,10.61,94.45,5.22,1.08,1.14,111.54,25.65,28.36
T2,0.107,11.48,107.66,5.17,1.01,0.96,107.58,28.24,28.75,9.79,101.32,5.39,1.11,0.96,118.24,25.12,26.03
T6,0.109,10.32,107.46,5.27,1.11,1.0,103.14,27.36,26.79,11.58,118.24,4.95,1.1,1.02,106.02,27.75,28.89
T7,0.13,10.92,99.66,5.09,0.99,1.06,100.94,29.46,28.45,9.9,107.27,5.34,1.02,0.98,108.16,25.09,27.67
T7,0.141,10.72,102.56,4.82,0.96,1.06,104.68,28.82,24.84,11.08,94.77,4.79,1.01,1.05,97.34,28.61,25.85
T3,0.154,10.83,107.8,5.61,1.01,1.07,102.45,26.78,25.88,10.31,101.17,5.56,1.06,0.94,97.53,28.53,24.93
T7,0.162,10.78,109.46,5.4,1.05,1.06,96.48,27.87,25.64,11.19,101.07,4.85,1.08,1.02,97.2,27.63,28.26
T6,0.163,10.94,117.0,5.47,1.02,1.14,110.0,25.79,25.5,10.49,103.88,5.51,1.07,1.01,94.68,25.44,25.55
T4,0.174,9.48,93.68,5.03,1.07,1.04,109.89,27.83,24.83,10.11,100.18,5.1,1.11,0.97,102.11,27.1,26.08
T6,0.177,10.97,112.06,5.53,1.11,1.01,99.9,27.03,28.38,10.46,115.55,5.22,1.02,1.05,105.11,26.18,26.6
