task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.026,0.96,1.11,110.2,1.0,0.96,114.2,10.52,10.2,0.94,1.07,101.39,1.03,1.01,109.52,10.3,9.7
T2,0.733,1.05,0.96,109.48,0.97,1.04,106.53,11.4,11.21,1.02,1.11,109.59,1.01,1.03,108.54,11.1,10.4
T1,0.874,0.99,1.0,109.37,1.16,0.93,104.76,10.26,10.83,1.08,1.1,100.37,1.15,1.03,114.49,10.99,11.44
T2,1.456,1.03,1.08,110.17,0.98,1.07,104.47,10.25,10.55,1.04,1.09,117.64,0.95,1.03,108.28,11.2,10.32
T1,1.552,1.11,1.11,96.06,1.01,1.0,98.55,10.63,10.95,1.01,1.06,101.92,1.06,0.97,108.15,10.8,10.95
T3,1.575,1.03,1.01,102.23,1.06,0.97,98.67,10.07,9.99,1.08,1.1,109.81,1.13,0.98,99.67,11.07,9.38
T2,1.639,0.92,1.05,117.96,1.0,0.92,98.67,11.22,10.86,1.02,1.09,114.4,1.09,1.1,108.23,11.53,9.98
T3,1.873,1.12,1.1,109.62,1.14,0.96,109.73,10.38,9.55,1.0,1.11,96.31,1.1,0.94,99.56,10.22,9.99
T3,2.194,1.01,1.05,104.98,1.04,1.02,114.18,10.09,9.98,1.04,1.17,99.33,0.97,1.0,110.37,10.96,9.56
T3,2.251,0.98,1.11,104.25,0.99,1.08,98.57,10.55,10.14,1.0,1.03,96.87,0.99,1.01,105.0,10.61,10.6
T2,2.383,0.96,1.06,110.79,0.94,1.0,100.5,11.24,11.3,0.94,1.04,101.28,1.03,0.95,100.37,10.19,9.88
T3,2.451,0.99,1.13,103.97,1.12,0.99,108.77,11.45,9.36,0.99,1.14,111.89,1.15,1.04,98.67,10.5,10.74
T2,2.626,0.97,0.98,106.36,0.96,0.98,107.95,10.5,10.83,1.0,0.99,110.9,1.05,1.04,108.92,9.74,11.02
T1,2.75,0.97,1.0,111.74,1.18,0.97,112.04,10.58,11.09,0.94,1.02,102.99,1.12,0.95,113.92,10.62,10.72
T1,2.78,1.07,1.06,109.73,1.0,0.93,105.58,10.96,10.65,1.03,1.07,98.24,1.18,0.93,108.15,10.5,10.55
T4,3.074,1.14,1.04,109.58,1.07,1.06,111.75,9.47,10.82,1.05,1.05,102.11,1.12,0.98,99.35,10.11,11.63
T2,3.086,1.04,1.0,106.05,1.01,1.04,109.51,10.48,10.23,1.03,0.99,109.47,0.95,1.0,105.65,11.27,10.55
T1,3.21,1.0,0.97,109.89,1.17,1.04,114.61,10.64,9.94,1.02,0.99,104.73,1.14,0.94,114.98,9.84,10.12
T3,3.39,1.15,1.12,102.48,1.11,0.93,98.25,10.1,10.72,0.98,1.06,107.67,1.13,0.96,104.24,10.04,10.27
T3,3.45,1.15,1.05,110.76,1.02,0.98,112.29,10.67,10.45,1.01,1.1,99.37,1.05,0.98,110.01,10.22,10.27
T4,3.669,1.08,1.0,111.63,1.01,1.02,109.56,10.03,10.06,1.01,1.0,101.76,1.06,1.04,107.57,10.64,11.09
T3,3.755,1.15,1.01,110.16,1.09,0.99,98.16,10.06,10.96,1.12,1.14,105.81,1.08,1.01,113.09,9.81,9.3
T1,3.781,1.11,0.97,104.72,1.03,1.02,97.97,10.07,10.89,1.09,1.09,109.76,1.04,0.99,99.95,10.89,11.35
T1,4.047,0.96,1.03,109.49,1.07,1.04,102.52,9.99,10.61,1.04,0.96,101.54,1.1,1.08,110.27,10.89,10.73
