task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T9,0.154,5.33,11.1,1.06,5.66,106.68,10.64,107.4,103.24,4.93,10.12,1.1,5.12,93.97,10.63,110.6,100.72
T5,0.884,5.89,10.91,1.06,5.65,104.53,10.78,109.12,103.92,5.97,10.39,1.02,5.18,98.36,10.54,110.2,108.91
T1,1.012,4.72,10.5,1.0,5.01,104.71,9.89,113.51,107.5,5.46,10.35,1.14,5.35,108.24,11.46,102.62,92.25
T8,1.811,5.28,11.12,1.09,4.9,103.19,11.57,107.44,103.99,5.85,11.37,1.01,5.61,109.15,11.2,104.74,102.78
T1,2.697,4.76,10.04,1.09,4.88,99.2,10.93,104.99,91.9,5.25,9.37,0.98,4.84,99.42,10.52,106.95,101.24
T9,3.213,5.41,9.93,1.05,5.34,108.67,9.86,108.64,107.81,5.47,10.43,1.1,5.65,109.55,10.1,103.01,105.86
T4,4.068,5.07,10.64,1.13,4.95,111.12,11.07,103.8,100.91,5.27,10.16,1.15,5.3,116.36,10.55,106.46,114.14
T7,5.364,4.92,11.14,1.03,4.63,106.32,10.57,98.8,109.41,5.29,10.16,1.06,5.09,117.65,11.24,115.31,111.74
T7,5.365,4.98,10.99,1.07,5.0,110.87,10.67,101.68,108.83,5.64,10.02,1.08,4.66,109.26,9.79,109.49,109.33
T4,5.681,5.85,10.83,1.01,5.62,107.5,10.2,114.13,103.12,5.67,11.47,1.09,5.32,110.42,10.08,116.51,115.78
T3,7.174,5.89,10.62,1.04,5.53,93.59,10.97,107.75,112.37,5.48,11.16,1.1,4.97,99.25,10.33,101.32,103.72
T2,9.108,5.06,9.98,0.99,4.94,114.16,9.99,108.73,95.91,4.96,11.3,1.02,5.47,116.4,10.21,108.1,111.15
T1,11.364,5.09,9.29,1.02,5.27,109.02,9.93,103.94,104.01,5.52,10.91,1.11,5.08,104.48,11.18,99.56,96.94
T9,11.374,5.44,9.8,1.12,4.99,99.12,11.43,113.16,109.04,5.17,10.48,1.08,5.06,110.07,10.57,99.94,108.66
T5,11.612,5.86,10.36,1.03,5.13,101.38,10.95,112.27,100.01,5.82,11.28,1.1,5.51,96.38,10.96,101.89,106.06
T10,12.388,4.74,9.4,1.12,5.75,103.21,9.25,117.57,110.1,4.62,9.57,1.08,5.52,95.01,9.53,114.45,110.58
T6,15.346,5.2,11.16,1.04,4.82,115.07,10.08,111.32,109.88,4.94,10.98,1.04,4.78,112.58,11.54,101.8,112.22
T10,15.76,4.89,9.97,1.01,5.14,106.6,9.13,115.52,101.91,4.84,10.65,1.05,5.51,99.27,9.64,118.53,109.87
T4,16.315,5.16,10.04,1.04,5.26,102.14,10.01,104.21,112.9,5.54,9.91,1.13,5.14,104.68,10.01,115.04,100.39
T2,16.465,5.1,10.34,1.0,5.31,112.65,10.62,103.49,105.86,4.86,11.0,0.98,5.23,116.33,11.55,101.57,94.2
T5,16.943,5.85,10.53,1.17,5.22,103.47,10.1,113.25,107.04,5.05,10.92,1.09,5.33,101.9,11.38,101.97,94.97
T10,18.859,5.16,9.72,1.05,5.13,93.13,10.69,105.83,97.52,4.82,10.71,1.12,5.34,97.28,9.4,117.25,99.65
T2,19.3,5.15,10.79,1.14,4.93,102.94,11.17,117.25,110.97,5.0,9.58,1.1,5.56,103.54,11.12,104.55,95.16
T1,19.376,5.06,9.43,1.07,5.13,101.73,10.1,112.16,102.45,5.09,10.46,1.01,4.92,99.16,10.26,96.55,102.08
T7,20.973,4.88,10.98,1.05,4.98,111.82,11.42,103.37,111.85,5.62,10.95,1.1,5.06,109.99,10.83,104.76,104.45
T3,22.766,5.65,9.89,1.12,5.33,104.99,9.64,106.94,111.04,5.05,11.18,1.04,5.05,96.3,10.27,108.98,105.6
T2,23.417,5.11,10.04,1.05,4.89,113.06,11.36,116.34,101.17,5.1,11.3,1.04,5.22,103.96,10.12,112.92,98.65
T6,27.021,5.2,9.74,1.02,5.12,110.53,11.18,104.57,107.16,5.49,10.84,1.05,4.76,110.69,11.06,105.16,109.53
T6,27.239,5.54,10.29,1.08,5.21,114.13,11.01,110.39,105.92,5.76,10.9,1.0,5.06,102.39,10.03,105.13,106.04
T10,28.983,5.14,10.08,1.03,5.82,102.05,9.62,113.35,102.86,5.04,9.55,1.07,5.59,103.51,10.23,107.3,106.39
T5,29.245,5.91,10.88,1.13,4.83,96.9,11.48,110.88,93.72,5.12,10.32,1.04,5.19,92.94,11.28,113.42,98.76
T5,29.458,5.12,11.16,1.05,4.8,92.43,10.41,115.55,96.04,5.18,11.22,1.17,5.5,95.43,10.58,116.21,101.73
T3,30.99,5.58,10.3,1.0,5.61,96.95,9.81,112.06,104.2,5.14,11.15,0.98,5.61,100.9,10.88,102.0,113.51
T4,32.294,5.4,9.72,1.01,5.44,110.57,10.76,111.22,103.48,5.44,9.85,1.12,5.11,101.35,9.96,106.16,107.23
T1,33.009,5.23,10.71,0.98,4.75,105.56,11.39,101.54,97.13,5.48,10.66,1.12,4.74,95.11,10.19,104.13,92.87
T3,34.511,5.02,10.12,0.99,5.16,104.2,10.88,112.63,102.04,5.5,11.34,1.01,5.85,102.31,9.8,101.23,108.99
T6,36.107,5.08,11.09,1.1,5.28,106.15,11.25,109.77,113.41,5.66,9.64,1.03,5.07,105.91,10.65,111.91,99.24
T9,36.122,5.24,10.88,1.02,5.32,109.27,10.95,102.38,96.12,5.41,10.68,1.08,5.14,106.03,10.83,99.74,101.76
T6,37.318,5.48,9.72,1.02,4.65,101.63,10.13,108.92,114.94,5.2,9.68,1.01,4.86,110.35,11.32,101.75,102.8
T6,38.14,5.52,11.03,1.13,4.71,99.03,10.4,106.97,104.27,5.28,11.1,1.08,5.3,98.84,9.92,105.83,110.84
T10,40.164,5.17,9.63,1.03,5.21,108.56,9.15,110.85,101.91,4.79,10.25,1.11,5.33,102.87,10.34,106.82,100.07
T9,41.016,4.94,9.89,1.02,5.72,100.19,11.59,112.01,97.98,4.79,9.92,1.16,5.15,98.0,11.32,99.71,100.52
T2,42.154,4.98,10.84,1.12,5.27,101.63,11.36,106.24,103.01,5.52,10.16,0.99,5.56,109.08,10.72,117.31,94.3
T8,42.9,5.12,10.12,1.14,5.02,102.97,11.27,96.9,94.5,5.5,10.04,1.03,4.92,100.0,11.51,104.45,97.65
T7,43.847,5.74,9.96,0.96,4.72,110.98,11.64,110.99,110.69,5.47,11.31,1.0,4.94,102.46,10.58,110.08,102.0
T10,44.606,4.74,9.21,0.96,5.09,100.7,10.35,111.32,95.36,4.92,9.68,1.1,5.34,96.88,9.55,116.58,104.67
T10,44.626,4.98,10.57,1.13,5.01,106.68,9.32,106.54,111.2,4.87,10.06,1.04,4.95,96.84,10.34,100.98,96.33
T7,45.896,5.74,10.04,1.09,5.21,104.52,10.81,100.89,107.45,5.19,10.73,1.01,5.46,115.44,10.25,106.38,101.83
T6,46.208,5.76,10.25,1.17,4.84,97.91,9.96,112.66,113.22,5.8,10.27,1.13,4.9,113.45,11.18,112.4,105.14
T5,47.148,5.9,11.31,1.02,5.29,101.03,10.13,104.57,99.82,5.26,11.57,1.11,4.87,103.49,10.52,107.13,108.31
T6,48.85,5.7,9.67,1.07,5.5,106.2,11.29,103.41,113.32,5.58,10.29,1.1,4.77,105.05,11.54,100.94,112.1
T1,50.216,4.81,10.56,1.1,4.88,111.15,11.6,101.27,103.33,4.72,10.09,0.97,5.21,99.64,11.13,101.16,94.44
T3,51.062,4.99,11.25,0.99,5.24,97.99,10.63,103.63,114.9,5.32,10.63,1.13,5.32,98.42,10.89,109.68,109.44
T2,52.694,4.9,9.57,0.99,5.3,115.63,9.92,105.38,109.84,5.49,9.79,1.1,4.88,103.93,9.76,105.29,96.52
T4,54.546,5.3,10.81,1.08,5.79,110.62,11.04,104.92,102.35,5.7,11.01,1.13,5.44,105.82,9.53,99.05,109.79
T3,54.942,5.54,10.18,1.12,5.33,106.98,9.63,116.52,111.73,5.31,10.64,1.05,5.01,103.68,10.14,100.3,97.83
T7,57.734,5.43,10.02,1.03,5.41,107.28,10.46,113.41,97.64,5.43,10.96,1.06,5.1,102.71,11.45,108.52,111.94
T4,58.06,5.42,10.31,0.99,5.27,101.63,9.99,112.42,109.68,4.99,10.68,1.12,4.92,110.86,10.27,100.12,102.35
T3,58.079,5.4,9.88,0.99,5.75,103.74,9.53,109.05,100.68,5.28,11.51,1.13,5.32,106.22,10.23,101.89,101.81
T7,58.625,5.64,10.57,0.96,5.2,102.62,10.31,112.22,102.14,5.62,11.44,1.08,5.02,102.65,11.46,112.09,97.04
T6,59.362,5.32,9.69,1.13,5.4,101.91,10.4,107.72,106.26,5.25,10.6,1.02,5.12,108.39,10.93,105.11,111.1
T1,61.192,5.34,10.34,1.04,4.95,96.6,10.21,98.89,101.86,5.48,9.8,1.13,4.97,105.83,10.18,97.44,95.9
T10,61.198,5.39,9.54,1.11,4.97,96.2,10.69,104.77,109.13,4.73,9.56,1.08,5.56,94.54,9.23,114.11,99.49
T8,61.478,5.1,11.47,1.08,5.53,105.68,10.52,101.36,108.54,5.18,10.37,0.99,5.37,99.34,10.02,107.4,100.44
T3,62.471,5.01,10.3,1.1,5.1,99.27,10.01,107.05,105.11,5.32,10.84,1.07,5.56,99.78,9.57,114.17,109.03
T7,62.934,5.1,9.85,1.08,5.11,101.67,10.81,109.44,106.36,5.53,10.53,0.97,4.72,115.94,10.28,101.39,97.72
