task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.288,10.637,1.115,9.976,112.702,96.953,98.885,115.182,10.267,0.967,11.569,97.873,107.364,102.234,113.039
2,0.66,116.035,104.969,103.188,111.082,111.269,10.091,107.844,100.74,99.193,93.552,105.264,103.396,10.803,110.385
1,1.057,99.665,105.474,102.38,96.891,103.336,10.862,100.892,104.439,108.012,110.106,98.863,95.953,9.288,101.94
1,1.504,113.845,96.9,117.613,101.118,95.721,10.865,105.321,113.822,104.383,116.317,95.166,98.595,10.61,100.571
2,1.853,106.014,99.789,106.723,103.609,103.524,10.282,108.189,115.511,107.154,110.527,106.27,102.538,9.795,106.465
3,1.988,105.449,1.087,110.819,105.833,0.994,9.432,98.234,95.397,0.997,104.747,108.078,1.016,9.8,114.783
4,2.546,10.554,1.047,10.272,99.151,99.701,98.742,112.125,10.504,1.07,11.59,106.672,110.432,113.42,102.446
3,3.262,107.561,1.049,107.01,103.053,0.976,10.752,108.726,108.797,1.105,110.423,101.115,1.121,9.741,97.072
2,3.482,115.919,112.895,104.549,109.319,99.487,10.479,103.08,98.05,101.517,105.333,109.196,106.381,9.324,107.772
3,4.658,106.647,1.057,98.61,105.57,1.141,10.342,107.505,101.701,1.034,111.471,102.623,0.999,10.986,102.056
4,4.943,9.798,1.132,10.038,111.982,108.203,97.377,114.442,10.262,0.986,9.841,98.747,111.105,97.377,116.583
3,5.528,105.346,1.088,102.021,114.065,0.984,10.473,113.908,104.312,1.017,113.161,118.199,1.115,11.033,110.757
4,5.661,10.017,1.122,10.784,101.663,101.152,100.829,114.698,10.525,1.014,11.577,108.172,108.227,108.484,113.684
3,6.295,94.68,1.062,97.132,109.405,1.116,10.034,111.878,94.8,0.997,107.083,111.179,1.102,9.691,111.809
4,6.42,10.524,1.049,10.464,102.667,103.232,111.575,113.091,10.341,1.04,11.428,114.323,112.384,108.198,112.956
3,6.527,109.234,1.004,109.94,105.87,0.993,10.179,100.837,106.814,1.029,103.863,104.133,1.05,9.375,107.437
2,7.435,104.323,112.533,100.568,110.968,110.654,9.736,106.1,110.482,112.473,103.688,106.46,110.88,10.058,102.432
