task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T6,0.004,29.1,9.4,108.33,27.11,100.1,1.09,101.62,5.24,29.36,10.75,104.69,23.53,104.3,0.96,95.2,4.89
T2,0.007,26.87,11.2,96.18,25.9,103.91,0.99,95.71,4.72,27.43,10.82,99.8,25.98,100.79,1.14,100.29,4.81
T7,0.007,24.09,10.7,115.98,25.29,104.38,1.08,110.2,5.66,23.23,11.06,105.79,27.71,97.47,0.97,114.89,5.93
T4,0.008,26.08,10.11,101.45,26.47,94.74,0.96,102.4,5.28,26.9,10.88,101.52,25.14,96.34,0.97,103.54,5.09
T9,0.008,28.5,10.93,107.79,24.86,104.44,1.1,111.77,5.11,24.69,11.49,103.26,25.95,99.64,1.03,108.24,5.03
T5,0.025,24.25,9.88,104.62,26.95,105.37,0.94,102.79,5.44,27.16,10.91,100.0,26.25,107.3,1.07,113.84,4.71
T4,0.029,24.08,10.77,103.4,25.37,92.93,1.03,114.1,4.85,23.53,9.86,96.17,25.84,109.28,0.96,110.96,4.92
T4,0.046,25.29,11.28,107.48,26.3,101.07,1.03,118.23,4.92,26.95,9.78,110.95,29.0,105.39,1.0,106.91,5.07
T6,0.056,25.36,10.93,108.82,26.48,95.65,0.96,102.72,5.28,29.0,10.35,102.06,27.36,93.08,0.99,105.92,5.37
T5,0.068,25.14,9.65,93.93,25.12,110.18,1.08,108.01,4.66,24.44,9.69,100.39,25.51,98.76,1.01,113.82,5.34
T8,0.086,26.14,9.89,105.87,25.17,109.07,0.99,107.98,5.49,26.72,9.66,97.88,28.03,103.95,1.05,109.3,5.19
T4,0.09,25.25,11.06,101.51,25.34,95.15,0.98,117.67,5.27,24.97,10.98,96.42,26.59,107.0,1.11,108.5,5.0
T6,0.097,28.92,10.11,106.0,25.08,92.08,1.0,108.33,4.87,27.59,9.87,115.84,27.18,105.77,1.1,107.07,4.93
T10,0.112,27.82,10.24,100.95,27.11,110.85,1.07,100.75,5.76,26.38,11.3,107.32,26.05,112.54,1.07,97.4,5.77
T7,0.142,25.66,10.04,101.85,25.05,107.86,1.08,114.59,5.11,23.4,10.06,112.07,23.9,106.3,0.95,109.62,5.45
T6,0.155,27.58,9.37,98.7,25.55,94.71,1.07,99.57,4.9,25.05,9.91,99.99,26.83,106.57,0.98,102.57,5.44
T2,0.155,24.15,10.32,100.11,27.29,103.01,1.06,104.82,5.26,25.08,11.07,92.76,26.64,107.32,1.06,94.42,4.76
