task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.05,1.01,10.85,99.48,109.97,9.87,10.42,95.43,107.52,1.02,9.59,109.88,96.99,11.49,9.88,99.79,106.31
T1,0.199,1.01,11.28,104.17,98.66,11.6,9.79,104.8,112.07,1.05,10.14,107.41,104.11,11.67,9.64,97.64,104.27
T4,0.205,1.16,11.14,106.7,107.67,9.87,10.41,112.53,107.76,1.17,9.98,109.86,98.11,9.72,10.96,105.49,100.07
T1,0.218,1.06,10.76,98.27,97.46,9.98,10.27,113.73,103.3,1.01,10.52,103.98,103.84,10.54,9.7,98.54,105.0
T3,0.289,1.0,11.34,111.32,100.28,10.67,9.81,96.45,102.47,1.08,11.41,102.58,114.22,10.68,9.41,103.6,107.97
T3,0.336,1.05,10.4,104.96,106.66,11.03,9.7,96.74,102.24,1.04,11.28,102.51,99.18,10.88,10.06,94.97,111.64
T2,0.391,1.05,9.95,103.89,103.52,10.63,10.58,105.95,108.74,0.99,10.43,102.1,101.39,11.49,10.61,110.98,100.81
T4,0.694,1.18,10.72,107.02,95.91,10.88,10.66,111.0,100.06,1.06,10.39,117.16,97.28,10.55,10.08,95.68,106.36
T1,0.841,1.09,10.18,100.3,102.45,9.98,10.78,112.92,112.51,0.98,11.26,104.53,105.5,10.56,10.89,101.28,110.14
T3,1.466,1.08,11.34,104.43,113.18,10.44,9.89,108.93,96.04,1.1,11.44,101.96,98.69,11.25,9.3,108.28,111.81
T3,1.51,1.02,10.66,102.72,109.72,10.74,9.92,103.1,112.97,1.12,9.84,100.77,105.4,9.87,9.91,106.88,96.45
T3,1.634,1.1,10.52,109.3,111.83,10.46,10.01,105.04,109.02,1.01,10.67,112.32,107.19,9.89,10.02,96.12,108.6
T2,1.668,0.98,11.16,103.85,98.61,10.42,10.45,109.0,97.06,1.04,9.73,97.76,105.48,10.73,11.44,102.96,111.89
T2,1.689,1.05,10.45,109.83,108.52,9.86,10.72,112.71,103.47,1.05,9.72,108.53,95.49,10.4,9.92,112.79,101.07
T2,1.92,1.05,9.65,113.46,95.38,10.4,9.86,112.76,107.77,0.96,10.51,99.45,96.38,10.62,10.23,109.87,107.62
T2,1.972,0.96,10.42,97.02,101.92,10.84,9.99,104.76,107.95,0.94,9.64,104.49,109.6,10.87,10.94,103.97,101.25
T1,2.131,0.98,10.1,105.05,98.08,10.12,10.02,112.7,113.64,1.04,11.11,109.57,104.47,10.38,9.84,113.57,100.14
T2,2.332,1.01,10.49,100.98,110.58,10.52,10.52,104.82,104.25,1.04,9.84,97.21,99.61,10.63,10.83,107.25,96.35
T4,2.477,1.13,11.27,106.19,107.36,10.63,10.62,97.56,96.03,1.14,10.26,108.54,108.12,9.6,11.25,108.11,105.51
T3,2.56,1.01,9.9,103.76,103.0,10.45,10.04,101.46,102.51,1.05,10.32,102.12,113.21,9.79,10.38,97.31,98.22
T1,2.676,1.13,11.15,108.15,110.47,11.53,9.52,99.7,112.4,1.04,10.87,100.92,96.96,10.25,10.71,106.57,105.23
T4,2.699,1.08,10.92,111.4,96.2,10.14,9.74,102.93,108.83,1.08,10.71,105.98,95.9,10.09,11.38,99.42,102.11
T3,2.772,1.07,11.07,112.59,99.64,11.12,10.47,111.46,95.48,0.95,11.53,115.07,106.08,10.27,9.25,96.78,98.67
T1,3.341,1.08,11.61,100.38,93.84,10.06,9.99,106.25,112.5,1.13,11.6,107.76,106.93,10.91,10.89,105.02,101.72
T1,3.354,0.95,10.32,99.61,94.3,11.36,9.59,99.45,117.86,0.97,10.46,102.72,108.23,11.65,10.84,105.08,103.3
T2,3.422,1.0,10.78,99.53,107.71,11.25,11.65,108.19,112.88,1.06,11.17,107.18,102.53,11.36,11.19,96.65,104.74
T2,3.791,1.08,10.62,98.69,108.35,10.01,10.33,109.04,109.37,1.05,9.96,109.96,103.56,11.03,10.12,98.75,112.61
T3,3.876,1.06,11.13,104.11,114.84,10.55,9.36,109.09,105.45,1.12,9.95,101.39,110.69,10.73,9.38,104.34,96.32
T1,4.022,1.06,11.0,97.74,93.53,11.7,10.03,101.32,113.74,1.02,10.66,110.61,105.65,10.17,10.8,101.83,105.11
T2,4.667,1.01,10.84,107.84,105.96,10.49,9.92,101.84,105.54,0.91,10.49,110.59,97.9,11.32,11.26,98.73,110.26
T2,4.739,1.01,10.82,105.51,99.66,11.19,11.54,105.47,100.12,0.96,9.66,105.48,110.66,10.24,10.76,95.14,102.22
T4,5.182,1.15,11.29,102.56,102.66,9.31,10.32,98.35,104.56,1.04,11.29,110.08,102.42,10.92,10.33,102.31,105.41
T3,6.37,1.03,11.37,104.0,109.51,9.69,9.36,105.51,99.37,0.96,11.06,112.19,110.22,11.27,9.87,110.96,95.58
T4,6.735,1.14,11.07,99.04,100.26,10.98,10.16,104.44,110.15,1.07,9.88,112.52,107.78,10.72,10.3,96.02,108.51
T2,6.759,0.93,10.35,104.06,101.32,10.68,10.49,101.56,106.26,0.98,11.08,113.52,106.2,9.71,10.18,104.43,95.92
T1,6.866,0.95,11.65,104.86,109.91,11.54,10.05,114.64,99.9,1.07,9.95,94.96,104.01,11.14,9.44,114.27,110.11
T2,6.902,0.99,10.67,107.6,99.34,10.78,10.42,110.96,99.66,1.04,10.1,102.51,95.61,11.04,10.4,98.28,112.01
T3,6.913,0.98,9.95,107.49,114.5,11.09,9.66,107.26,97.73,0.99,10.66,106.08,107.52,10.07,10.86,99.75,103.52
T2,7.099,0.94,10.05,110.34,104.63,11.41,10.24,102.17,105.37,1.04,10.93,110.0,98.0,10.58,10.88,97.09,98.93
T3,7.317,1.07,10.22,106.08,113.5,11.43,10.43,104.08,98.37,1.1,10.97,105.06,102.79,10.23,9.24,100.37,104.6
T3,7.649,1.12,10.64,108.3,105.98,10.16,9.8,100.63,112.99,1.1,10.78,103.55,106.74,11.15,9.49,107.99,102.51
T2,7.784,0.97,9.79,104.42,106.63,10.07,10.24,95.61,112.17,1.02,10.98,102.72,109.88,11.3,11.31,101.41,112.59
T3,7.856,1.06,10.37,115.45,113.2,11.31,10.86,98.71,104.12,1.12,10.59,103.05,113.34,9.87,10.94,94.11,106.72
T4,8.017,1.03,10.43,105.98,105.57,9.78,11.07,104.14,96.95,1.13,10.36,106.08,96.14,10.88,10.76,99.92,97.44
T3,8.237,1.02,10.03,108.4,105.55,9.72,9.64,97.94,104.7,1.03,10.66,109.16,98.58,10.1,9.91,102.58,105.63
T1,8.768,1.0,11.5,98.1,100.78,10.43,10.46,102.94,99.56,1.1,10.66,107.15,94.96,11.27,10.49,101.13,99.15
T3,8.893,1.02,11.5,113.32,114.86,10.33,10.29,104.35,105.04,1.12,10.31,101.7,100.93,9.99,10.16,105.98,102.17
T3,8.965,1.06,9.94,109.07,97.87,9.95,10.12,110.61,106.22,1.04,10.9,106.67,114.31,11.3,10.48,106.83,112.12
T2,9.777,1.08,9.84,107.09,99.95,11.32,10.05,109.97,100.5,1.06,9.65,97.68,95.19,10.56,11.41,110.21,96.17
T1,10.078,1.08,11.11,109.13,97.54,9.9,9.8,110.76,115.6,1.0,10.38,100.75,105.21,10.91,9.47,108.27,115.35
T3,10.186,1.12,10.17,116.15,109.71,11.04,9.64,98.85,97.03,1.1,9.84,107.03,98.6,10.79,10.88,101.35,110.59
