task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.459,5.146,1.937,2.544,1.124
2,0.514,4.373,1.337,3.121,1.031
2,0.57,2.296,0.699,7.598,1.086
1,0.992,1.101,0.969,2.015,1.12
1,1.247,1.753,0.922,1.235,0.896
1,2.087,1.757,1.437,1.108,0.819
2,3.78,4.074,2.166,12.185,3.275
2,4.259,11.459,1.849,1.689,1.348
2,4.374,3.165,2.116,9.789,0.905
1,4.662,1.448,1.522,2.134,1.183
1,4.901,0.945,1.105,0.943,0.824
1,6.691,1.273,0.914,1.289,0.882
1,6.802,1.211,0.872,1.501,0.948
1,6.987,1.943,0.876,1.813,0.919
1,7.18,1.247,0.934,1.257,0.991
1,7.536,1.227,0.858,1.292,1.13
1,7.57,1.98,0.927,2.016,0.875
1,7.609,1.48,0.837,2.097,1.555
2,8.063,10.464,0.607,4.339,1.626
2,8.689,2.268,0.894,4.287,0.761
1,8.935,1.841,0.923,1.292,0.611
1,9.699,0.936,0.831,1.499,0.855
2,10.876,3.923,1.179,7.758,1.58
2,11.523,2.143,0.968,5.206,1.555
2,11.677,2.369,2.292,4.529,2.292
2,11.996,3.903,2.298,2.802,1.169
1,12.025,2.097,0.811,1.252,0.655
2,12.542,1.484,0.656,11.459,1.644
1,13.118,1.106,0.615,1.864,0.874
2,13.288,13.011,1.675,3.297,0.905
1,13.587,1.299,1.449,1.941,0.935
2,13.663,5.302,2.717,3.855,2.182
1,14.668,1.815,0.914,1.447,0.903
2,14.849,3.538,0.761,5.327,1.721
2,14.936,8.293,0.822,7.46,0.703
1,15.049,2.014,0.817,1.088,0.832
2,15.929,3.653,3.141,4.324,1.934
1,17.283,1.425,1.214,1.013,1.178
2,18.216,3.984,0.907,13.39,0.929
1,18.222,2.072,1.086,2.37,0.954
2,18.725,4.792,3.132,5.572,0.797
2,19.013,5.219,0.74,2.808,3.071
2,19.471,4.174,0.766,2.747,0.667
2,21.524,6.477,0.703,13.868,0.884
1,22.317,1.326,0.879,2.312,0.967
1,22.412,1.295,1.446,1.237,0.781
1,22.766,1.313,0.905,2.073,0.627
2,22.86,8.715,0.907,4.074,3.244
1,23.82,1.218,1.146,1.304,0.934
1,24.262,1.232,1.451,1.197,1.332
1,24.983,1.2,0.62,1.294,0.626
2,25.899,4.718,0.682,3.75,3.265
1,26.07,1.01,0.981,2.37,0.92
1,26.404,2.039,0.655,1.288,0.621
2,26.507,7.031,2.939,2.573,3.424
2,27.074,7.115,2.182,4.99,0.804
1,27.605,1.426,1.431,2.179,0.985
1,27.84,1.29,0.877,1.325,0.616
2,27.89,10.22,2.173,2.131,1.494
2,27.978,1.532,1.163,3.297,1.937
2,29.092,11.518,1.241,3.121,1.443
2,29.448,11.132,2.092,4.209,0.753
1,29.62,1.391,0.898,1.435,1.444
2,29.669,3.501,0.675,5.986,1.279
