task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.199,6.145,1.11,13.409,0.804
1,1.826,1.418,0.894,1.291,0.617
2,2.003,1.993,1.043,5.986,0.836
1,2.968,1.934,0.85,1.181,1.199
2,3.295,6.718,1.165,2.819,1.172
2,3.319,5.195,1.085,2.696,3.275
2,4.042,3.649,0.741,3.144,0.66
2,4.452,3.917,1.916,8.652,2.292
2,5.45,2.063,1.1,2.064,1.857
1,5.571,1.424,0.884,1.233,0.825
1,5.849,1.767,1.266,2.47,1.218
1,6.181,1.398,1.449,1.523,0.858
2,6.658,5.97,0.818,3.028,0.932
1,6.897,1.328,1.252,1.24,0.621
2,7.327,4.2,1.518,10.546,0.919
2,7.547,13.409,2.247,8.728,1.21
1,7.925,1.25,0.959,1.499,0.788
1,7.997,1.26,0.866,1.318,0.922
1,8.142,1.292,0.942,1.949,0.824
2,8.169,1.679,1.093,2.296,1.755
2,8.217,5.388,2.56,6.064,1.663
2,8.404,9.015,2.165,5.146,1.446
2,8.58,7.019,0.683,12.444,2.23
1,9.203,2.074,0.873,1.224,1.323
1,10.171,1.123,0.905,2.072,0.912
2,10.719,3.21,1.644,4.115,1.116
2,11.351,6.63,2.213,9.048,0.476
1,11.375,1.22,0.964,1.14,1.224
2,12.618,4.429,0.905,5.18,3.415
2,12.662,6.779,3.015,6.082,2.385
2,12.78,2.738,3.424,1.44,2.038
2,13.067,1.074,1.17,7.207,1.659
2,13.716,8.783,2.295,2.779,0.947
1,14.929,1.221,0.874,1.308,0.866
1,15.041,1.294,0.917,1.417,1.417
1,15.849,1.453,0.915,1.051,0.887
1,16.155,1.389,0.955,2.114,0.729
2,16.453,5.388,1.169,3.213,2.416
2,17.021,4.369,1.428,10.731,2.412
2,17.838,6.477,0.553,5.062,0.622
1,18.339,1.029,1.49,1.772,1.244
1,18.53,1.26,0.876,1.274,0.643
1,18.838,1.216,0.779,1.488,0.956
1,19.382,2.012,1.527,1.213,0.997
1,19.709,1.291,1.234,1.489,0.739
2,19.761,11.493,1.085,3.161,3.142
2,20.79,10.331,2.038,9.839,0.689
1,21.046,1.316,1.539,1.24,0.922
2,21.679,7.507,1.135,2.195,0.944
2,22.054,9.069,2.105,8.355,1.0
2,23.52,11.458,1.37,10.397,2.444
