task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.32,1.813,0.876,1.501,1.261
2,0.713,9.651,1.549,12.35,3.335
1,0.905,1.257,0.903,1.512,1.386
2,2.566,2.253,0.919,5.607,1.275
2,2.867,2.742,1.452,3.943,2.067
2,2.88,2.064,0.541,3.888,0.781
2,3.221,5.302,2.911,11.459,0.941
2,4.492,11.518,1.641,3.538,1.42
1,5.637,2.158,1.271,1.218,0.943
1,5.957,1.284,0.897,1.335,0.961
1,7.012,1.921,1.134,1.423,1.08
2,7.365,6.41,2.782,3.748,1.927
2,7.567,2.578,1.131,8.464,0.6
2,8.176,6.215,1.302,1.641,3.336
2,8.47,2.197,0.791,5.775,1.98
2,8.618,5.685,1.682,5.649,1.194
1,9.261,1.288,0.895,2.019,0.873
2,10.344,11.972,1.675,2.924,0.835
1,10.449,1.087,0.905,0.935,0.9
1,10.703,1.292,0.607,1.822,0.953
2,11.218,4.214,2.579,3.949,0.825
2,11.336,7.584,1.197,2.478,3.23
2,11.586,4.684,2.838,9.3,0.935
2,11.94,5.927,0.713,4.99,1.329
1,12.317,2.069,0.869,2.04,0.837
2,12.773,9.082,0.941,8.437,1.444
2,13.572,5.661,1.961,3.155,3.113
2,13.604,4.111,0.873,2.496,0.748
1,13.718,2.305,0.89,1.48,0.978
2,13.968,4.055,2.213,12.475,3.139
2,14.097,3.279,1.152,1.818,1.717
2,14.115,2.172,2.298,2.25,0.832
2,14.751,2.843,2.589,2.696,1.662
1,14.779,1.21,0.903,1.437,0.821
1,14.856,1.799,1.1,1.234,0.654
1,14.99,1.426,0.914,1.41,0.884
1,15.194,1.959,1.087,1.983,1.073
1,15.891,2.046,0.635,0.933,1.086
2,16.028,2.808,0.832,7.34,2.998
2,16.431,3.295,1.263,13.409,1.133
1,16.442,1.437,0.96,1.792,0.835
1,16.614,1.751,0.869,2.006,0.903
2,16.626,9.48,1.9,4.779,1.692
2,16.933,2.215,2.05,6.369,0.66
2,17.369,5.214,1.694,1.73,1.675
1,17.852,1.442,1.158,1.269,0.837
2,18.49,5.585,1.133,13.011,0.669
1,19.364,1.18,0.879,1.774,1.342
2,20.004,6.475,2.998,5.83,1.631
1,20.999,1.476,0.948,1.225,0.912
2,21.33,6.025,2.989,11.772,2.427
1,21.569,1.351,0.625,1.0,0.911
2,21.781,3.755,1.37,10.636,0.557
1,21.815,1.38,0.929,2.124,1.243
1,21.899,1.934,0.641,1.437,0.727
1,22.434,1.944,1.171,1.29,1.181
2,22.814,7.431,0.665,5.466,0.905
2,22.879,11.718,0.89,8.293,2.458
2,24.519,12.106,0.737,1.73,0.863
2,26.297,4.287,2.899,6.475,0.625
1,28.765,1.227,0.897,1.407,0.87
2,29.825,2.313,1.499,2.814,0.996
1,29.843,2.04,0.628,2.252,1.231
1,29.962,1.749,0.857,2.179,1.088
1,31.798,1.468,0.84,1.529,0.633
2,32.261,2.694,1.293,13.779,1.631
1,33.224,1.926,1.257,1.87,0.993
2,33.34,8.809,2.811,2.085,0.703
1,33.404,1.01,0.832,1.25,0.893
1,33.579,1.501,0.914,1.259,0.953
1,33.713,0.945,0.688,1.038,0.817
1,33.723,1.436,1.132,1.221,0.82
2,33.814,9.635,2.038,5.582,0.959
2,34.268,3.368,1.231,2.878,0.981
1,34.385,1.491,0.935,1.017,0.89
2,34.693,4.373,2.429,4.2,3.239
1,34.801,2.02,1.171,1.79,1.386
1,35.708,1.426,1.257,1.418,1.264
2,37.643,1.794,1.754,4.841,2.292
2,38.671,5.661,1.605,5.887,1.455
2,38.93,4.137,2.002,4.529,3.138
1,40.309,1.453,1.332,1.541,1.231
1,40.565,1.086,1.323,1.053,0.676
1,41.51,0.993,0.934,1.323,0.903
2,42.467,2.432,2.939,3.21,0.543
2,43.452,9.015,0.914,9.643,1.281
1,43.783,1.237,0.86,1.763,0.884
2,43.841,5.255,1.119,1.911,0.974
2,44.152,8.809,1.094,10.867,1.1
2,44.937,2.472,0.753,5.83,0.855
1,45.721,2.114,0.905,1.907,0.717
2,46.261,3.046,0.89,4.516,2.298
1,46.842,1.388,0.898,1.261,0.93
2,46.853,7.883,0.771,2.03,1.19
1,46.856,1.287,0.94,1.237,0.884
1,47.157,1.782,0.904,2.043,0.858
1,47.326,1.262,1.333,1.253,0.868
1,50.811,1.221,1.446,1.286,0.907
1,51.035,1.799,0.898,1.398,0.756
1,51.71,1.105,1.386,2.186,1.11
1,51.732,2.37,0.929,2.024,0.841
1,51.832,1.566,0.883,1.864,0.839
1,52.06,1.254,0.885,0.936,1.115
2,52.508,8.728,0.787,3.907,0.753
2,52.636,3.379,1.969,3.288,1.644
2,52.738,4.781,1.232,4.083,0.601
1,53.091,2.043,0.641,1.252,0.85
1,53.434,1.075,1.094,0.944,1.261
1,53.975,1.777,0.982,1.253,1.342
1,54.019,2.023,1.129,2.261,1.117
1,54.564,1.501,1.335,1.01,0.928
2,54.646,5.734,0.627,13.827,1.639
1,54.794,1.048,0.867,2.014,1.177
1,55.836,2.47,0.996,1.814,0.947
1,56.671,1.091,0.857,1.295,1.084
1,57.175,1.278,0.883,1.452,1.132
1,58.251,1.983,0.912,1.218,0.906
2,58.841,6.143,2.469,10.601,1.518
2,58.939,2.637,1.261,11.641,2.845
2,59.775,4.028,2.603,6.228,1.261
1,59.792,1.934,0.911,0.969,1.192
2,60.048,2.767,1.043,4.554,2.954
1,60.105,1.233,0.788,1.537,0.862
2,60.239,12.341,1.934,8.766,0.669
2,64.393,1.955,3.335,2.611,0.993
1,64.841,2.441,1.539,1.337,0.998
1,64.847,0.945,1.447,1.935,0.788
1,65.284,1.255,0.841,1.326,1.245
2,65.374,8.809,2.247,1.969,2.26
1,65.425,1.301,0.896,1.438,0.641
1,65.491,2.119,0.855,2.105,0.822
2,65.717,5.813,1.262,8.507,1.209
1,66.195,1.765,1.228,1.321,1.228
2,66.456,3.911,1.295,3.787,3.112
2,67.472,9.829,0.71,3.161,1.152
2,67.89,11.024,2.221,6.064,1.241
1,67.993,1.253,1.239,1.108,0.976
1,68.043,2.006,0.976,2.097,0.621
2,68.426,1.074,2.774,2.153,0.954
2,69.863,5.444,1.001,4.554,1.551
1,70.227,1.247,1.4,1.108,1.173
2,70.603,9.48,0.683,9.855,1.236
1,72.144,2.361,1.178,0.987,0.865
2,72.432,6.447,3.422,2.496,1.637
2,72.692,2.902,1.631,3.144,1.793
2,74.742,6.047,1.605,2.43,1.317
1,75.668,2.333,1.393,1.232,0.858
2,75.862,2.689,2.444,11.718,1.091
1,75.906,0.999,1.123,1.767,0.617
1,76.327,1.11,0.828,1.062,0.692
2,78.497,3.273,0.878,5.146,1.484
2,79.11,6.492,1.648,5.146,1.499
1,80.18,1.391,1.261,0.935,1.154
2,80.809,7.584,1.232,2.46,1.512
2,80.85,5.068,0.797,6.82,1.659
1,80.9,1.117,0.828,2.305,1.114
1,82.451,1.241,1.132,1.254,0.827
2,82.496,9.048,1.302,2.902,3.225
1,82.9,1.275,0.585,1.812,0.843
1,84.271,2.191,0.613,1.254,0.781
2,84.273,3.787,1.179,2.446,0.766
1,84.464,1.126,0.95,1.035,0.946
1,84.528,1.501,0.936,1.784,0.717
1,84.658,1.5,1.149,1.218,0.95
1,84.934,1.407,0.919,1.237,0.832
2,86.049,2.135,1.891,2.234,1.352
1,87.275,1.816,0.619,1.002,0.821
2,87.418,6.153,0.89,11.972,3.169
1,87.607,2.18,1.405,1.095,1.087
1,88.258,1.289,0.968,1.466,0.879
1,88.514,1.239,0.756,1.282,0.905
2,89.836,3.52,3.051,6.948,1.26
2,90.285,2.271,1.061,2.587,2.956
1,90.72,1.277,1.143,0.983,0.719
1,91.306,1.213,0.613,1.257,1.182
1,91.839,2.151,0.92,0.964,1.125
2,91.959,3.855,0.909,2.446,3.127
1,92.198,1.351,0.957,1.281,0.911
2,92.241,10.731,1.934,3.752,0.557
1,92.508,1.218,1.342,1.001,0.855
1,92.707,1.441,0.911,1.407,1.237
2,92.728,1.743,3.425,2.215,1.169
1,93.713,2.176,0.935,1.349,0.956
1,94.388,1.29,0.997,1.216,1.243
2,94.698,3.074,1.232,9.635,3.132
1,96.923,1.083,0.617,1.536,1.457
1,97.639,2.049,1.134,1.281,1.141
2,98.311,4.961,1.215,5.386,3.373
1,98.62,2.374,1.342,1.932,0.928
2,98.933,11.37,2.911,5.491,0.673
1,100.478,1.09,1.323,1.305,0.946
1,101.285,1.801,0.929,1.433,0.95
1,101.875,1.453,0.845,1.289,1.401
1,101.988,1.066,0.97,0.957,1.53
1,102.675,1.277,0.776,1.226,0.611
1,105.016,1.438,0.929,1.228,0.73
1,105.514,1.566,1.151,1.025,0.613
2,105.714,2.289,2.039,5.311,0.877
1,106.632,2.162,1.333,1.512,0.621
2,106.981,3.861,1.352,2.055,0.952
1,107.695,1.907,0.735,1.437,0.855
2,107.873,6.844,1.01,4.972,0.766
2,108.722,5.538,0.865,11.529,3.276
2,109.27,2.864,1.95,5.47,0.832
1,109.301,2.006,1.344,1.299,1.132
2,109.45,12.172,0.748,3.133,1.098
1,109.629,2.34,0.617,2.023,0.653
2,110.086,4.174,2.669,11.765,1.98
1,111.387,1.582,0.918,1.455,1.458
2,111.781,3.1,1.966,4.422,2.445
1,111.926,1.5,0.939,1.204,0.928
1,112.419,1.525,1.245,1.422,1.107
2,112.86,11.459,2.335,5.89,1.787
1,113.482,2.046,1.405,1.418,1.444
1,113.833,1.514,0.922,1.297,0.615
1,115.519,1.058,1.011,1.453,1.158
1,116.418,1.533,0.623,1.55,0.827
1,116.786,1.926,1.199,1.253,0.834
2,117.225,6.156,1.107,9.321,1.535
2,118.001,13.39,0.842,2.172,1.555
2,118.076,11.284,1.348,5.743,1.96
1,118.12,1.11,0.902,1.178,0.952
1,118.243,0.976,1.113,1.514,1.333
2,119.171,6.228,1.693,1.562,1.082
2,119.193,8.055,3.132,11.94,0.74
2,119.26,1.799,0.733,11.928,1.663
1,120.457,1.934,1.245,2.186,1.078
1,120.588,1.221,1.131,2.106,0.587
1,120.912,1.255,0.734,1.259,0.785
2,121.235,3.109,0.771,8.478,1.164
1,121.356,1.216,1.218,1.82,1.216
2,122.837,11.972,2.854,4.516,2.469
1,123.059,1.871,0.935,1.096,1.252
1,123.546,1.515,1.137,1.907,1.329
2,124.82,3.47,1.106,7.011,2.292
2,125.304,12.463,1.636,4.972,1.934
1,125.39,1.763,0.897,1.178,0.993
1,126.007,2.179,0.944,1.097,0.86
2,127.426,3.036,1.165,2.687,1.438
1,127.52,1.994,0.926,1.262,1.078
2,128.162,10.999,1.692,4.339,2.412
1,128.395,2.016,0.62,1.767,0.776
2,128.821,3.75,2.945,1.9,1.414
2,129.627,11.905,1.135,3.109,0.952
2,129.84,6.317,2.782,12.87,2.873
2,130.691,5.97,0.753,2.023,0.909
1,131.926,1.926,1.401,1.304,0.981
2,131.987,3.176,1.853,9.53,1.09
1,132.261,1.277,0.9,1.206,0.905
2,133.072,8.293,0.764,1.9,0.752
2,134.826,2.924,0.999,3.652,1.222
2,134.859,14.09,3.58,4.107,0.812
1,135.073,1.117,0.843,1.426,1.213
1,135.089,2.126,0.625,1.035,1.209
2,135.833,3.855,0.699,6.309,1.232
2,136.19,2.882,3.335,3.47,1.9
2,136.587,12.565,3.112,3.1,1.253
1,137.135,1.183,1.22,1.407,0.895
2,137.886,2.878,2.213,2.411,0.771
1,138.044,0.986,0.945,1.316,0.868
1,139.903,1.448,1.209,1.065,1.383
2,140.866,8.101,3.112,2.939,0.9
2,141.486,2.207,2.067,4.858,1.915
2,141.799,2.472,3.191,5.212,2.016
1,141.949,1.389,0.887,1.281,1.128
1,142.902,1.14,0.92,1.219,0.725
2,143.793,12.508,3.43,1.955,1.5
2,144.525,7.403,1.631,4.554,1.0
1,144.681,1.051,1.078,1.507,1.293
1,144.828,2.128,0.828,2.097,1.109
2,145.058,2.762,0.669,7.084,1.89
1,145.218,1.241,0.824,1.301,1.401
1,145.754,1.319,0.902,1.476,1.337
2,146.778,11.458,1.641,6.492,1.336
1,146.978,1.384,1.144,1.268,0.615
2,147.164,6.334,1.927,3.163,1.208
1,147.339,1.048,0.614,1.33,0.927
2,148.287,2.504,1.813,3.445,0.726
1,149.262,1.406,1.516,1.32,0.964
2,149.396,3.209,1.135,5.743,1.53
2,149.912,11.641,1.232,2.289,0.733
2,151.289,9.34,0.775,12.422,2.002
1,151.72,1.767,1.377,1.228,1.241
1,152.801,2.193,0.905,1.324,0.964
1,153.349,1.426,0.942,1.29,0.827
2,153.779,13.409,0.66,1.98,3.488
1,153.784,1.315,0.641,2.112,0.879
1,153.882,1.344,1.117,1.128,1.242
2,154.069,12.172,1.919,11.42,1.723
1,154.537,2.116,0.936,1.18,0.952
2,154.922,5.106,1.135,4.445,3.041
2,155.147,8.13,1.14,4.289,0.601
1,156.494,1.235,1.384,2.023,0.884
2,156.656,11.493,0.706,7.178,1.663
1,157.089,1.766,0.739,0.973,0.928
2,157.673,4.16,0.946,11.077,2.779
1,158.513,2.044,1.233,1.296,1.144
2,159.029,1.939,2.091,9.692,1.494
1,160.337,1.191,0.72,1.295,1.177
1,160.662,1.441,0.849,2.426,0.86
1,160.906,2.04,0.874,1.329,1.109
1,162.924,1.225,1.191,1.758,0.977
2,163.198,3.888,1.646,3.917,0.741
2,163.685,4.179,1.107,5.212,2.379
1,164.158,1.794,0.911,1.28,1.095
2,164.497,5.064,0.799,3.758,1.336
1,164.782,1.433,0.825,1.291,1.187
2,166.831,7.287,1.103,6.608,2.943
1,166.833,0.954,0.946,1.764,0.869
2,166.969,2.738,1.597,2.683,1.0
2,167.925,3.855,1.243,4.146,0.9
2,168.229,3.645,0.9,5.708,0.625
2,169.222,2.677,1.636,4.516,0.759
1,169.796,1.418,1.401,2.142,0.788
2,169.92,2.064,1.09,3.969,1.688
2,170.697,3.929,3.012,1.955,0.682
1,170.814,2.412,1.119,2.006,0.592
1,171.277,1.288,0.824,2.151,0.896
2,173.939,1.898,0.917,2.457,1.1
2,175.903,9.3,2.755,4.327,1.618
1,176.076,1.265,0.827,1.299,0.947
1,176.457,1.444,0.819,1.959,1.332
2,176.789,12.422,2.705,5.736,1.208
1,177.557,1.208,0.884,1.456,1.25
2,178.573,6.63,1.08,2.086,1.636
2,178.586,6.15,1.116,8.024,1.723
2,178.78,13.751,3.335,4.488,1.891
2,178.795,7.125,2.384,5.603,0.615
1,179.343,1.384,1.237,1.566,0.913
2,179.596,2.0,1.018,3.858,0.855
2,182.152,7.706,0.797,7.605,0.924
2,182.233,5.018,0.781,11.134,0.67
1,182.33,1.038,0.948,1.263,1.247
2,182.368,7.091,3.105,5.805,0.941
1,183.241,1.476,0.879,1.297,0.587
2,183.479,1.526,0.877,1.957,0.974
2,183.521,1.807,2.113,6.082,2.954
2,184.13,7.084,0.533,3.509,2.014
1,184.153,1.864,0.623,1.258,0.873
1,184.403,1.417,0.947,1.2,0.88
2,184.56,2.199,1.636,4.378,0.656
2,184.893,4.132,2.405,4.12,1.257
1,185.331,1.524,1.213,1.032,0.92
1,185.37,1.228,1.041,1.316,1.235
2,185.642,2.794,0.761,3.781,2.546
2,185.879,10.841,3.336,10.731,0.601
2,186.692,5.059,1.98,4.598,1.262
2,186.978,4.792,1.075,12.383,0.656
2,187.567,3.791,1.135,2.572,0.89
2,187.585,14.09,2.236,3.861,2.092
1,189.662,1.306,0.789,1.205,0.912
2,189.909,7.542,0.703,5.212,0.918
1,190.338,1.327,0.885,1.885,0.853
1,190.765,1.344,0.804,1.852,0.925
2,191.053,4.039,3.162,2.485,0.729
1,191.372,1.415,1.249,1.227,0.847
1,191.671,1.204,0.876,1.29,0.956
2,192.08,4.899,2.669,10.636,1.001
1,193.191,1.14,0.624,1.222,0.919
2,194.744,9.048,1.162,2.46,0.819
2,195.191,4.721,2.546,8.507,0.775
1,195.883,1.22,0.643,1.073,1.217
2,196.01,11.905,1.247,3.046,1.604
2,196.249,4.445,1.717,2.814,2.525
1,196.4,2.179,0.613,1.499,0.869
2,197.069,2.802,1.21,7.13,0.685
1,197.287,1.407,1.396,1.006,1.444
1,198.231,1.24,0.677,1.236,1.386
1,198.351,0.999,1.117,1.038,0.958
2,198.415,6.488,1.916,3.645,0.874
2,198.836,5.141,1.559,12.36,0.657
2,198.916,3.509,2.092,3.743,1.615
2,200.138,2.46,2.911,1.848,2.603
1,200.445,1.084,1.166,1.795,0.995
1,201.086,0.948,0.867,1.25,0.94
1,202.423,1.487,0.91,1.316,0.825
2,202.829,1.899,1.062,5.302,3.275
1,202.876,1.295,0.965,2.072,0.73
1,203.16,1.324,0.832,0.999,0.94
2,203.459,2.611,3.276,2.742,0.703
2,204.337,10.397,1.668,2.197,3.225
