task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.326,1.994,0.719,1.98,0.845
1,1.977,1.489,0.869,1.252,0.62
1,2.174,1.799,0.804,2.048,1.054
2,2.324,11.941,0.745,8.099,2.896
1,2.881,1.237,0.938,1.242,1.132
2,3.514,4.074,1.061,5.298,1.553
1,5.175,1.491,1.128,2.051,0.946
1,5.471,1.185,0.95,1.275,0.614
2,6.19,11.458,2.232,8.69,1.867
1,6.851,1.278,0.62,1.403,0.628
2,8.151,7.24,1.998,12.508,1.09
2,9.146,11.869,1.044,1.955,0.959
1,9.357,1.291,0.619,1.328,1.436
2,9.822,6.145,1.989,12.565,3.132
2,9.869,3.109,2.4,2.119,0.873
1,10.043,1.213,0.939,1.272,0.825
1,10.6,1.263,0.868,1.406,0.818
2,11.062,2.662,2.755,11.71,1.247
1,11.135,1.299,0.896,1.406,0.871
2,11.24,1.969,1.584,3.133,1.682
1,13.022,1.291,0.616,1.323,1.245
1,13.113,1.349,0.978,1.935,0.857
2,14.373,2.131,2.908,5.965,1.535
2,14.576,3.786,0.988,7.115,1.262
2,15.174,1.899,1.414,3.653,1.404
2,15.445,5.255,2.751,2.796,1.072
1,15.713,1.757,1.078,1.221,0.585
2,16.124,4.327,1.117,1.898,1.243
2,16.506,5.62,0.89,5.653,1.618
2,16.587,2.172,1.694,8.715,2.385
1,17.4,1.834,0.617,1.807,0.788
1,17.682,1.272,1.396,1.316,0.897
1,17.748,1.201,0.903,1.335,0.62
1,17.786,0.986,0.874,1.442,0.626
2,17.787,3.445,1.257,1.799,3.457
2,18.534,7.338,1.103,2.172,0.542
1,18.588,1.469,0.62,1.274,0.626
1,21.762,1.273,0.623,1.301,1.178
2,22.846,8.1,3.009,1.75,1.165
2,22.942,7.141,1.262,5.146,0.669
1,23.486,2.186,0.925,1.038,0.942
1,23.878,1.235,0.935,1.434,0.613
1,23.949,1.892,0.964,1.296,1.444
2,24.097,9.897,3.425,2.662,0.656
2,25.904,5.064,1.337,3.888,3.203
1,25.928,1.417,0.872,0.976,1.282
1,26.323,1.21,0.943,1.189,0.637
2,26.373,2.544,1.998,2.446,2.669
1,26.575,1.503,1.234,1.441,1.235
1,28.138,1.767,1.084,1.031,0.653
2,28.27,6.475,3.507,7.304,0.699
2,28.334,2.873,1.862,3.263,1.279
2,28.489,5.212,1.969,6.132,0.96
1,28.756,0.95,1.405,1.959,1.218
1,28.95,1.27,0.63,1.414,0.727
1,28.972,1.777,0.821,0.981,1.29
2,29.05,3.652,1.447,8.715,1.956
2,30.034,3.074,0.874,2.395,0.905
2,30.535,4.028,0.944,4.612,1.348
2,31.034,3.92,1.639,12.385,1.072
2,31.224,3.786,0.954,3.213,0.971
2,31.72,2.838,0.564,7.115,0.874
1,31.93,1.335,0.964,2.116,0.904
1,32.061,2.025,1.082,1.248,1.189
