task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.2,1.183,0.948,1.257,0.832
2,0.911,8.783,1.093,5.965,2.939
1,1.31,1.108,0.952,1.983,1.359
1,2.088,1.765,0.756,1.124,0.926
2,2.67,2.939,3.43,5.915,0.669
1,2.766,1.311,1.257,1.249,1.177
1,3.187,1.251,0.585,1.248,0.726
2,3.27,2.304,0.824,6.348,1.484
2,3.922,3.501,0.614,4.107,0.567
1,5.578,1.422,0.948,1.262,0.872
2,5.838,1.807,1.154,8.464,0.935
1,5.856,1.764,1.12,1.556,0.935
1,5.986,1.799,0.87,1.07,0.983
1,5.988,1.218,0.621,2.046,0.856
2,6.366,4.098,1.106,3.004,1.455
1,6.437,1.801,1.096,1.389,0.652
1,6.776,1.006,0.654,1.239,0.73
1,6.902,1.073,1.444,1.228,0.613
2,7.076,8.946,2.092,3.155,1.334
2,7.414,7.573,2.006,5.68,1.695
2,7.486,1.969,1.717,12.422,0.863
2,7.788,5.311,1.552,4.456,0.824
1,7.858,1.299,0.968,1.096,0.623
2,8.001,6.143,2.232,3.144,2.167
1,8.417,1.782,0.878,0.966,1.329
1,9.41,1.191,0.903,1.311,1.393
1,10.615,1.03,1.261,1.42,1.238
1,11.237,1.932,0.615,1.339,0.874
1,11.811,1.201,0.797,2.051,0.63
1,11.825,1.467,1.216,1.183,0.944
1,11.996,1.319,1.177,1.328,1.117
1,12.596,1.541,1.332,1.286,1.161
2,13.153,6.133,1.255,3.698,1.961
2,13.71,6.12,1.255,11.42,0.703
2,13.763,3.742,1.133,2.952,0.832
2,13.77,4.718,1.062,4.524,1.263
1,15.806,1.476,1.332,1.213,0.874
1,16.223,1.994,1.282,1.405,0.874
1,16.383,1.207,0.653,1.437,0.597
2,16.738,12.529,2.56,3.766,3.169
2,18.057,2.421,2.782,10.532,0.614
2,18.629,5.62,1.028,2.638,2.379
1,18.731,1.337,0.932,1.201,0.944
2,18.869,5.68,1.548,4.113,1.216
2,19.188,7.238,1.86,8.781,1.891
2,19.566,10.721,0.924,5.824,1.335
2,19.747,2.831,0.748,5.62,1.675
1,20.057,1.292,1.282,1.516,1.002
2,20.848,8.408,0.703,3.295,2.429
1,22.404,1.3,0.918,1.514,0.968
2,23.274,1.73,1.688,6.156,0.959
1,23.32,1.239,0.746,1.894,0.587
2,23.685,12.036,1.7,5.1,0.941
2,24.148,1.191,2.016,9.082,0.747
1,24.734,1.816,0.997,0.964,0.834
2,25.299,11.493,2.56,8.652,1.397
1,25.927,1.29,1.242,0.969,1.555
1,26.943,1.223,1.154,1.227,0.734
1,27.487,1.229,0.951,1.228,1.213
1,28.367,2.277,0.997,1.453,1.149
