task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,3.37,5.0,5.0,5.0,4.98,5.03,5.05
T3,5.805,5.0,5.0,5.0,5.06,5.04,4.99
T1,11.973,10.0,10.0,10.0,10.05,10.06,9.85
T3,26.349,5.0,5.0,5.0,5.07,4.93,5.02
T2,27.739,15.0,15.0,15.0,15.07,15.24,14.92
T2,36.456,15.0,15.0,15.0,14.91,15.24,14.98
T1,40.127,10.0,10.0,10.0,9.87,9.85,9.96
T4,43.388,2.0,2.0,2.0,1.98,2.02,2.03
T4,50.81,2.0,2.0,2.0,2.03,1.98,1.97
T3,58.411,5.0,5.0,5.0,4.93,5.0,4.96
T3,62.77,5.0,5.0,5.0,4.96,4.92,4.99
T3,68.23,5.0,5.0,5.0,5.06,5.01,4.92
T1,72.575,10.0,10.0,10.0,10.15,10.06,9.99
T2,72.924,15.0,15.0,15.0,14.77,14.85,14.94
T1,76.896,10.0,10.0,10.0,9.9,9.97,9.99
T2,76.939,15.0,15.0,15.0,14.79,15.04,15.24
T3,84.198,5.0,5.0,5.0,4.97,5.07,4.97
T1,93.955,10.0,10.0,10.0,9.98,10.11,9.92
T3,101.011,5.0,5.0,5.0,5.02,4.93,5.08
T1,101.786,10.0,10.0,10.0,10.16,10.1,9.84
T3,107.033,5.0,5.0,5.0,4.99,5.02,5.03
T4,112.785,2.0,2.0,2.0,1.97,2.01,2.01
T1,127.15,10.0,10.0,10.0,10.14,10.08,9.84
T2,132.113,15.0,15.0,15.0,14.91,14.93,15.09
T1,133.976,10.0,10.0,10.0,10.01,9.94,10.0
T1,137.228,10.0,10.0,10.0,9.93,9.9,10.14
T4,137.95,2.0,2.0,2.0,2.03,2.01,2.01
T1,138.712,10.0,10.0,10.0,9.85,9.94,10.02
T4,140.867,2.0,2.0,2.0,2.0,2.0,1.97
T1,141.265,10.0,10.0,10.0,10.04,9.83,9.91
T1,141.751,10.0,10.0,10.0,9.89,9.97,10.14
T2,144.716,15.0,15.0,15.0,15.24,14.8,15.09
T4,145.277,2.0,2.0,2.0,2.01,1.97,2.03
T1,150.254,10.0,10.0,10.0,10.12,10.01,9.88
T4,157.725,2.0,2.0,2.0,1.97,1.99,2.0
T3,168.96,5.0,5.0,5.0,5.05,4.97,5.01
T2,173.069,15.0,15.0,15.0,15.07,14.74,15.23
T1,175.217,10.0,10.0,10.0,9.86,9.94,9.83
T4,176.643,2.0,2.0,2.0,2.03,1.99,2.01
T4,177.987,2.0,2.0,2.0,2.01,2.03,2.0
T1,182.312,10.0,10.0,10.0,9.85,9.9,9.96
