task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,1.319,5.0,5.0,5.0,4.95,5.05,4.94
T2,2.065,15.0,15.0,15.0,15.23,15.05,15.23
T3,5.244,5.0,5.0,5.0,4.97,5.03,4.95
T1,10.927,10.0,10.0,10.0,9.99,10.01,10.05
T3,12.348,5.0,5.0,5.0,4.93,4.93,4.99
T2,21.402,15.0,15.0,15.0,14.9,15.06,14.75
T2,22.781,15.0,15.0,15.0,14.88,15.14,15.06
T1,25.053,10.0,10.0,10.0,9.88,10.1,10.1
T2,25.47,15.0,15.0,15.0,15.08,15.08,15.04
T4,38.805,2.0,2.0,2.0,2.01,1.99,2.01
T1,39.741,10.0,10.0,10.0,10.13,9.91,9.84
T1,42.259,10.0,10.0,10.0,10.14,9.92,9.94
T3,46.23,5.0,5.0,5.0,5.06,5.01,4.94
T4,46.928,2.0,2.0,2.0,1.98,1.98,2.02
T1,47.848,10.0,10.0,10.0,9.91,9.86,10.04
T3,52.552,5.0,5.0,5.0,5.08,5.0,5.01
T3,56.963,5.0,5.0,5.0,5.06,4.93,4.97
T4,58.832,2.0,2.0,2.0,1.97,1.99,2.03
T3,59.302,5.0,5.0,5.0,5.0,5.01,4.99
T1,67.913,10.0,10.0,10.0,9.99,9.96,9.94
T2,74.992,15.0,15.0,15.0,15.25,14.83,15.14
T3,75.049,5.0,5.0,5.0,5.0,5.05,4.93
T2,95.183,15.0,15.0,15.0,15.06,14.87,14.94
T2,99.355,15.0,15.0,15.0,15.2,15.11,15.18
T4,101.745,2.0,2.0,2.0,2.0,1.97,2.0
T1,109.288,10.0,10.0,10.0,9.85,9.89,10.1
T1,114.902,10.0,10.0,10.0,9.99,9.88,10.16
T4,121.955,2.0,2.0,2.0,2.03,1.97,1.97
T4,123.596,2.0,2.0,2.0,2.03,2.03,2.0
T4,128.27,2.0,2.0,2.0,2.01,1.98,1.99
T3,133.029,5.0,5.0,5.0,4.92,4.94,5.02
T2,138.636,15.0,15.0,15.0,15.12,15.15,14.91
T3,146.33,5.0,5.0,5.0,5.06,4.93,5.07
T3,146.933,5.0,5.0,5.0,4.96,5.08,5.08
T1,152.837,10.0,10.0,10.0,9.84,9.85,10.12
T1,153.521,10.0,10.0,10.0,10.1,10.05,10.03
T1,153.994,10.0,10.0,10.0,10.0,10.06,10.13
T3,155.702,5.0,5.0,5.0,5.04,4.99,5.05
T1,160.225,10.0,10.0,10.0,9.86,9.93,10.03
T4,168.045,2.0,2.0,2.0,1.97,2.02,1.98
T4,176.626,2.0,2.0,2.0,2.02,1.97,1.99
T3,181.24,5.0,5.0,5.0,4.93,5.04,4.93
T4,183.023,2.0,2.0,2.0,1.97,2.01,2.03
T3,187.275,5.0,5.0,5.0,4.98,5.06,4.97
T2,197.465,15.0,15.0,15.0,14.91,15.22,15.04
T3,203.226,5.0,5.0,5.0,4.92,4.99,5.08
T1,204.065,10.0,10.0,10.0,10.15,10.16,10.16
T2,206.346,15.0,15.0,15.0,14.91,15.2,15.1
T3,209.243,5.0,5.0,5.0,5.05,4.92,4.97
T3,216.049,5.0,5.0,5.0,5.03,4.91,5.0
T4,216.823,2.0,2.0,2.0,1.99,2.03,2.01
T1,217.219,10.0,10.0,10.0,10.16,9.87,9.87
T3,219.388,5.0,5.0,5.0,4.97,4.94,5.03
T3,235.885,5.0,5.0,5.0,4.96,4.92,5.03
T4,244.129,2.0,2.0,2.0,1.99,1.98,2.01
T4,246.552,2.0,2.0,2.0,2.03,1.99,1.98
T1,256.0,10.0,10.0,10.0,10.01,10.13,10.04
T4,262.051,2.0,2.0,2.0,1.98,2.02,2.01
T3,264.747,5.0,5.0,5.0,5.02,5.07,5.02
T2,265.113,15.0,15.0,15.0,14.9,15.25,14.95
T2,268.689,15.0,15.0,15.0,14.76,14.84,14.8
T1,269.755,10.0,10.0,10.0,9.96,10.06,10.16
T3,276.599,5.0,5.0,5.0,4.92,5.05,4.93
T4,282.815,2.0,2.0,2.0,2.02,1.97,2.0
T1,301.756,10.0,10.0,10.0,9.96,9.99,9.88
T4,303.727,2.0,2.0,2.0,1.97,2.03,2.0
T2,308.751,15.0,15.0,15.0,15.2,14.9,15.01
T3,312.017,5.0,5.0,5.0,4.96,4.95,5.06
T4,313.787,2.0,2.0,2.0,2.01,1.99,2.02
T3,320.129,5.0,5.0,5.0,4.98,4.96,5.05
T1,325.55,10.0,10.0,10.0,10.0,10.02,10.11
T3,327.085,5.0,5.0,5.0,5.06,5.06,4.96
T2,330.872,15.0,15.0,15.0,15.02,14.87,15.11
T4,332.518,2.0,2.0,2.0,2.0,1.98,2.03
T2,341.768,15.0,15.0,15.0,15.06,15.18,15.23
T3,348.702,5.0,5.0,5.0,4.99,5.02,4.99
T1,349.189,10.0,10.0,10.0,10.14,10.1,9.96
T2,350.118,15.0,15.0,15.0,15.21,15.02,14.92
T4,350.913,2.0,2.0,2.0,1.97,2.0,2.01
T1,350.924,10.0,10.0,10.0,10.15,9.86,10.12
T3,351.43,5.0,5.0,5.0,4.96,4.99,4.99
T2,354.312,15.0,15.0,15.0,15.17,15.04,14.74
T4,359.565,2.0,2.0,2.0,2.03,1.97,2.03
T1,363.399,10.0,10.0,10.0,10.01,10.1,9.99
T1,365.097,10.0,10.0,10.0,9.86,9.89,9.83
T2,365.545,15.0,15.0,15.0,15.1,15.09,14.93
T2,374.428,15.0,15.0,15.0,14.81,14.86,14.8
T3,377.63,5.0,5.0,5.0,4.92,4.98,4.96
T1,382.633,10.0,10.0,10.0,10.16,9.96,10.13
T2,384.884,15.0,15.0,15.0,14.96,14.84,14.89
T4,385.939,2.0,2.0,2.0,1.98,1.98,1.98
T4,386.328,2.0,2.0,2.0,1.99,2.02,1.97
T1,386.84,10.0,10.0,10.0,9.89,10.07,10.01
T4,387.251,2.0,2.0,2.0,1.97,1.97,1.98
T2,389.028,15.0,15.0,15.0,15.02,15.03,14.95
T3,393.745,5.0,5.0,5.0,5.07,4.99,5.08
T1,395.733,10.0,10.0,10.0,9.94,9.83,9.85
T3,399.62,5.0,5.0,5.0,4.92,4.97,4.94
T4,406.393,2.0,2.0,2.0,2.02,2.01,1.98
T1,410.354,10.0,10.0,10.0,10.08,10.09,10.05
T1,412.261,10.0,10.0,10.0,9.94,10.06,10.09
T2,415.457,15.0,15.0,15.0,15.11,15.08,15.04
T3,432.02,5.0,5.0,5.0,5.01,5.07,4.95
T1,432.153,10.0,10.0,10.0,10.08,10.01,9.83
T3,432.723,5.0,5.0,5.0,4.98,4.97,5.03
T3,437.172,5.0,5.0,5.0,4.93,5.04,5.08
T1,440.961,10.0,10.0,10.0,9.87,9.95,9.9
T1,448.455,10.0,10.0,10.0,9.99,9.88,10.12
T1,453.219,10.0,10.0,10.0,10.09,9.86,10.07
T4,453.712,2.0,2.0,2.0,2.03,1.98,2.0
T4,454.109,2.0,2.0,2.0,1.98,1.99,1.98
T2,459.477,15.0,15.0,15.0,14.92,15.2,14.79
T1,462.58,10.0,10.0,10.0,10.04,9.96,10.01
T1,464.499,10.0,10.0,10.0,9.83,10.11,9.87
T4,466.437,2.0,2.0,2.0,2.01,1.97,2.03
T4,471.956,2.0,2.0,2.0,1.98,2.03,1.98
T4,478.484,2.0,2.0,2.0,2.02,1.98,1.98
T3,483.552,5.0,5.0,5.0,5.08,5.05,4.97
T4,488.021,2.0,2.0,2.0,2.03,2.02,2.03
T4,497.095,2.0,2.0,2.0,2.02,1.98,2.03
T3,497.62,5.0,5.0,5.0,4.97,4.98,4.98
T3,504.499,5.0,5.0,5.0,5.01,4.96,5.01
T3,505.059,5.0,5.0,5.0,5.06,5.05,5.0
T4,516.868,2.0,2.0,2.0,2.01,1.98,1.99
T2,517.98,15.0,15.0,15.0,14.77,14.82,14.78
T1,518.182,10.0,10.0,10.0,10.01,10.11,9.91
T4,521.876,2.0,2.0,2.0,2.01,2.02,1.98
T1,522.066,10.0,10.0,10.0,9.9,10.13,9.95
T4,532.278,2.0,2.0,2.0,1.99,2.0,2.0
T4,544.91,2.0,2.0,2.0,2.01,1.99,2.0
T1,547.892,10.0,10.0,10.0,10.01,9.92,9.83
T2,549.535,15.0,15.0,15.0,15.1,15.03,14.88
T2,551.107,15.0,15.0,15.0,14.78,14.74,15.22
T2,552.451,15.0,15.0,15.0,14.93,14.83,15.17
T3,554.352,5.0,5.0,5.0,5.0,4.93,4.94
T1,556.602,10.0,10.0,10.0,10.08,10.12,9.9
T3,556.772,5.0,5.0,5.0,5.08,5.06,5.03
T2,564.344,15.0,15.0,15.0,14.76,15.08,14.94
T1,566.985,10.0,10.0,10.0,9.9,10.17,9.85
T1,570.456,10.0,10.0,10.0,9.89,10.12,10.06
T3,584.442,5.0,5.0,5.0,4.98,5.0,4.95
T4,584.923,2.0,2.0,2.0,2.03,1.97,1.97
T1,593.533,10.0,10.0,10.0,9.98,9.92,10.1
T3,616.225,5.0,5.0,5.0,5.03,4.94,4.93
T3,617.185,5.0,5.0,5.0,5.0,5.07,4.97
T1,618.22,10.0,10.0,10.0,10.05,9.88,9.88
T2,619.266,15.0,15.0,15.0,14.88,14.98,14.82
T3,624.247,5.0,5.0,5.0,5.07,4.95,4.97
T3,630.509,5.0,5.0,5.0,4.99,5.0,4.99
T3,635.444,5.0,5.0,5.0,4.98,5.02,5.01
T3,636.63,5.0,5.0,5.0,5.0,4.98,4.93
T2,637.169,15.0,15.0,15.0,15.12,15.06,14.94
T3,645.309,5.0,5.0,5.0,5.04,5.01,4.94
T2,670.71,15.0,15.0,15.0,14.81,15.11,15.0
T2,671.13,15.0,15.0,15.0,15.16,14.75,15.03
T3,672.017,5.0,5.0,5.0,4.95,5.05,4.98
T4,676.932,2.0,2.0,2.0,2.02,2.0,1.97
T3,685.914,5.0,5.0,5.0,5.07,4.94,5.02
T1,686.094,10.0,10.0,10.0,9.86,10.0,9.9
T4,691.059,2.0,2.0,2.0,1.98,2.03,1.97
T2,697.678,15.0,15.0,15.0,15.07,15.22,15.12
T2,698.347,15.0,15.0,15.0,15.18,15.24,15.14
T4,700.994,2.0,2.0,2.0,1.98,2.01,2.02
T3,702.417,5.0,5.0,5.0,4.96,4.99,5.06
T2,708.247,15.0,15.0,15.0,14.74,14.94,14.83
T3,715.318,5.0,5.0,5.0,4.98,5.04,4.92
T4,720.278,2.0,2.0,2.0,2.0,2.02,2.0
T3,721.057,5.0,5.0,5.0,4.99,5.07,4.96
T4,726.007,2.0,2.0,2.0,1.99,1.98,1.97
T2,727.071,15.0,15.0,15.0,14.94,15.23,15.17
T3,736.532,5.0,5.0,5.0,5.0,5.02,5.01
T3,737.954,5.0,5.0,5.0,4.91,4.98,5.0
T3,740.411,5.0,5.0,5.0,5.04,5.08,5.05
T1,741.386,10.0,10.0,10.0,9.84,9.86,10.02
T2,755.359,15.0,15.0,15.0,14.85,15.06,14.87
T4,757.213,2.0,2.0,2.0,2.0,2.0,1.97
T3,759.282,5.0,5.0,5.0,5.05,5.08,5.0
T2,761.05,15.0,15.0,15.0,15.03,14.94,14.84
T3,766.746,5.0,5.0,5.0,5.02,4.93,5.07
T2,767.675,15.0,15.0,15.0,14.89,14.92,14.84
T1,769.975,10.0,10.0,10.0,10.16,10.14,10.16
T1,771.712,10.0,10.0,10.0,10.1,10.13,9.83
T3,780.965,5.0,5.0,5.0,4.96,4.93,4.99
T2,781.69,15.0,15.0,15.0,14.96,14.76,14.98
T4,788.058,2.0,2.0,2.0,2.0,2.0,2.01
T3,793.658,5.0,5.0,5.0,5.04,5.06,5.02
T2,798.87,15.0,15.0,15.0,15.12,14.91,15.02
T1,800.488,10.0,10.0,10.0,9.84,9.91,10.02
T2,801.285,15.0,15.0,15.0,15.11,15.23,14.82
T1,802.568,10.0,10.0,10.0,9.98,10.03,9.98
T2,811.152,15.0,15.0,15.0,14.9,14.88,15.15
T4,812.586,2.0,2.0,2.0,1.98,1.99,2.0
T4,816.599,2.0,2.0,2.0,1.97,1.99,1.99
T1,817.656,10.0,10.0,10.0,9.88,10.07,9.96
T1,826.318,10.0,10.0,10.0,10.0,10.06,9.94
T1,828.281,10.0,10.0,10.0,9.92,9.92,9.9
T1,832.037,10.0,10.0,10.0,10.11,10.1,10.03
T1,837.196,10.0,10.0,10.0,10.06,9.99,10.16
T1,842.264,10.0,10.0,10.0,9.94,10.03,10.11
T1,844.152,10.0,10.0,10.0,9.86,10.15,9.83
T3,846.732,5.0,5.0,5.0,5.08,5.01,4.92
T1,848.773,10.0,10.0,10.0,10.02,9.95,10.14
T4,849.402,2.0,2.0,2.0,2.03,2.02,1.97
T2,850.8,15.0,15.0,15.0,15.26,15.03,15.12
T3,859.84,5.0,5.0,5.0,5.07,4.94,5.08
T4,873.677,2.0,2.0,2.0,1.97,2.02,2.03
T2,882.198,15.0,15.0,15.0,14.99,15.25,14.89
T4,888.21,2.0,2.0,2.0,2.0,2.03,1.98
T1,889.062,10.0,10.0,10.0,9.85,9.96,9.89
T3,889.962,5.0,5.0,5.0,4.93,5.09,5.04
T1,893.379,10.0,10.0,10.0,9.93,10.17,9.87
T3,896.408,5.0,5.0,5.0,5.06,5.05,5.03
T2,896.412,15.0,15.0,15.0,14.84,15.06,15.05
T4,914.03,2.0,2.0,2.0,2.02,1.98,2.02
T4,931.349,2.0,2.0,2.0,2.01,1.99,1.97
T4,935.312,2.0,2.0,2.0,2.0,2.0,1.99
T2,940.854,15.0,15.0,15.0,14.75,15.17,14.94
T2,943.529,15.0,15.0,15.0,14.92,15.14,15.12
T1,946.367,10.0,10.0,10.0,10.11,9.99,9.92
T4,946.799,2.0,2.0,2.0,2.03,1.99,2.03
T2,951.67,15.0,15.0,15.0,15.03,15.03,15.01
T1,952.173,10.0,10.0,10.0,10.05,10.07,9.92
