task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,4.754,5.0,5.0,5.0,5.0,4.92,5.06
T2,12.917,15.0,15.0,15.0,15.21,15.19,14.95
T2,20.99,15.0,15.0,15.0,15.15,15.17,15.09
T2,21.78,15.0,15.0,15.0,15.15,15.05,14.88
T3,23.175,5.0,5.0,5.0,4.93,4.96,5.08
T1,30.002,10.0,10.0,10.0,9.95,10.07,10.08
T4,30.567,2.0,2.0,2.0,1.98,1.97,2.03
T4,31.796,2.0,2.0,2.0,2.0,2.0,2.03
T2,33.713,15.0,15.0,15.0,14.84,15.14,15.06
T2,36.371,15.0,15.0,15.0,15.15,14.86,14.84
T3,40.609,5.0,5.0,5.0,5.01,4.93,4.93
T1,43.18,10.0,10.0,10.0,10.09,9.89,10.05
T2,47.462,15.0,15.0,15.0,15.19,15.06,15.0
T2,52.195,15.0,15.0,15.0,15.0,14.75,15.05
T1,52.888,10.0,10.0,10.0,9.92,9.99,10.17
T1,59.834,10.0,10.0,10.0,10.12,10.01,10.0
T3,64.627,5.0,5.0,5.0,4.98,4.97,5.01
T2,64.727,15.0,15.0,15.0,15.04,15.06,15.21
T4,67.846,2.0,2.0,2.0,1.98,2.02,2.03
T1,73.938,10.0,10.0,10.0,10.02,9.84,9.85
T4,77.023,2.0,2.0,2.0,2.01,2.02,2.01
T2,77.442,15.0,15.0,15.0,15.19,14.96,14.8
T4,79.209,2.0,2.0,2.0,2.02,1.98,1.97
T2,81.536,15.0,15.0,15.0,14.76,15.06,14.92
T2,83.032,15.0,15.0,15.0,15.19,15.06,15.22
T1,86.216,10.0,10.0,10.0,9.88,10.01,9.88
T2,92.652,15.0,15.0,15.0,14.76,15.18,14.87
T3,92.733,5.0,5.0,5.0,5.05,4.93,5.08
T4,92.932,2.0,2.0,2.0,2.02,2.02,2.02
T3,99.791,5.0,5.0,5.0,4.97,4.95,5.04
T3,107.614,5.0,5.0,5.0,4.97,5.02,4.92
T1,114.329,10.0,10.0,10.0,10.07,10.14,9.97
T2,116.404,15.0,15.0,15.0,14.83,15.01,15.07
T1,119.246,10.0,10.0,10.0,10.12,10.09,10.1
T4,122.3,2.0,2.0,2.0,2.0,2.0,1.97
T3,129.378,5.0,5.0,5.0,4.96,4.91,4.99
T1,129.659,10.0,10.0,10.0,10.03,9.98,10.09
T4,131.438,2.0,2.0,2.0,2.0,2.0,2.0
T3,134.691,5.0,5.0,5.0,4.96,4.92,5.05
T2,134.741,15.0,15.0,15.0,15.02,15.21,14.87
T1,136.497,10.0,10.0,10.0,10.15,9.86,10.09
T1,138.807,10.0,10.0,10.0,9.83,9.91,9.98
T3,140.263,5.0,5.0,5.0,4.92,5.07,4.99
T1,143.625,10.0,10.0,10.0,10.1,9.86,10.04
T1,144.406,10.0,10.0,10.0,9.89,10.1,10.16
T4,150.485,2.0,2.0,2.0,1.97,1.98,2.02
T1,152.427,10.0,10.0,10.0,10.0,10.12,9.9
T3,153.916,5.0,5.0,5.0,5.08,5.07,4.97
T3,154.688,5.0,5.0,5.0,4.96,5.04,4.94
T1,159.861,10.0,10.0,10.0,10.1,10.15,9.88
T3,162.52,5.0,5.0,5.0,4.97,5.05,4.92
T2,166.445,15.0,15.0,15.0,14.86,15.25,15.13
T4,168.95,2.0,2.0,2.0,2.03,1.98,1.97
T1,172.878,10.0,10.0,10.0,9.92,10.08,10.03
T2,176.123,15.0,15.0,15.0,14.9,14.92,14.84
T4,188.248,2.0,2.0,2.0,1.99,2.03,2.0
T2,189.606,15.0,15.0,15.0,15.14,14.88,14.86
T2,189.69,15.0,15.0,15.0,15.18,14.79,14.89
T3,191.308,5.0,5.0,5.0,4.96,4.94,5.0
T3,203.087,5.0,5.0,5.0,4.96,5.07,5.03
T3,205.27,5.0,5.0,5.0,5.05,5.08,5.03
T1,209.324,10.0,10.0,10.0,9.96,10.12,10.02
T1,212.254,10.0,10.0,10.0,9.84,10.08,10.08
T4,212.452,2.0,2.0,2.0,2.03,2.01,2.03
T3,213.846,5.0,5.0,5.0,5.02,4.92,4.96
T1,220.62,10.0,10.0,10.0,10.06,9.99,10.02
T2,222.901,15.0,15.0,15.0,15.16,15.24,15.22
T4,228.921,2.0,2.0,2.0,2.0,1.99,2.02
T2,236.7,15.0,15.0,15.0,14.89,15.05,15.03
T1,237.526,10.0,10.0,10.0,9.83,9.96,10.07
T3,241.357,5.0,5.0,5.0,5.03,5.05,5.08
T3,248.118,5.0,5.0,5.0,5.0,4.99,4.94
T1,250.946,10.0,10.0,10.0,9.83,10.02,9.88
T1,264.32,10.0,10.0,10.0,10.16,9.85,9.9
T1,276.209,10.0,10.0,10.0,9.96,10.1,9.96
T4,280.839,2.0,2.0,2.0,1.99,2.0,1.99
T4,282.676,2.0,2.0,2.0,1.98,2.0,2.0
T2,283.174,15.0,15.0,15.0,15.25,14.87,15.22
T3,287.723,5.0,5.0,5.0,5.04,5.06,4.93
T3,291.045,5.0,5.0,5.0,4.95,4.92,5.07
T1,291.176,10.0,10.0,10.0,9.83,10.05,10.1
T3,291.488,5.0,5.0,5.0,5.04,5.06,5.02
T1,293.372,10.0,10.0,10.0,9.91,9.85,9.87
T3,295.82,5.0,5.0,5.0,5.0,5.07,5.09
T1,296.73,10.0,10.0,10.0,9.84,10.13,9.96
T1,306.041,10.0,10.0,10.0,10.09,9.89,10.03
T4,308.118,2.0,2.0,2.0,2.02,1.98,2.0
T3,316.173,5.0,5.0,5.0,4.96,4.93,4.99
T2,318.752,15.0,15.0,15.0,15.21,14.8,14.96
T3,321.192,5.0,5.0,5.0,4.99,4.98,4.96
T3,334.561,5.0,5.0,5.0,5.05,5.08,5.06
T4,336.714,2.0,2.0,2.0,1.99,1.99,2.0
T2,337.077,15.0,15.0,15.0,15.18,15.25,15.13
T1,337.733,10.0,10.0,10.0,10.03,10.13,9.92
T4,341.662,2.0,2.0,2.0,1.98,2.01,2.02
T3,350.468,5.0,5.0,5.0,4.93,4.95,4.93
T3,354.291,5.0,5.0,5.0,4.98,4.93,4.94
T4,370.656,2.0,2.0,2.0,2.0,1.97,2.0
T2,372.445,15.0,15.0,15.0,14.89,15.06,15.24
T1,374.099,10.0,10.0,10.0,9.89,10.12,9.96
T3,375.733,5.0,5.0,5.0,5.0,5.05,5.05
T2,375.885,15.0,15.0,15.0,14.8,14.94,15.16
T1,378.259,10.0,10.0,10.0,10.02,10.14,9.89
T3,382.547,5.0,5.0,5.0,4.96,4.95,5.06
T4,382.809,2.0,2.0,2.0,2.02,1.98,2.0
T1,388.305,10.0,10.0,10.0,10.12,9.98,10.02
T3,388.833,5.0,5.0,5.0,4.95,5.02,4.92
T4,394.449,2.0,2.0,2.0,1.97,2.03,2.02
T3,394.936,5.0,5.0,5.0,5.05,4.93,4.97
T4,396.11,2.0,2.0,2.0,1.98,2.0,2.0
T1,398.48,10.0,10.0,10.0,9.89,9.87,10.07
T2,401.842,15.0,15.0,15.0,15.21,14.94,15.03
T2,402.221,15.0,15.0,15.0,14.96,14.84,15.19
T1,407.355,10.0,10.0,10.0,9.98,9.9,10.07
T4,436.297,2.0,2.0,2.0,2.03,1.98,1.99
T2,442.721,15.0,15.0,15.0,14.97,15.21,14.94
T3,451.946,5.0,5.0,5.0,5.0,4.94,5.0
T4,453.874,2.0,2.0,2.0,2.02,1.97,2.0
T3,453.895,5.0,5.0,5.0,4.95,5.0,5.01
T4,456.948,2.0,2.0,2.0,2.01,2.02,2.03
T3,460.334,5.0,5.0,5.0,4.92,4.99,5.05
T2,460.416,15.0,15.0,15.0,15.21,15.19,15.0
T4,460.876,2.0,2.0,2.0,1.98,2.0,2.02
T1,463.462,10.0,10.0,10.0,9.9,9.86,9.96
T4,470.97,2.0,2.0,2.0,1.97,2.01,2.02
T4,480.13,2.0,2.0,2.0,2.02,2.02,1.99
T2,482.102,15.0,15.0,15.0,15.24,14.88,15.21
T1,491.431,10.0,10.0,10.0,9.89,9.84,9.92
T1,510.959,10.0,10.0,10.0,10.13,9.92,9.91
T4,515.353,2.0,2.0,2.0,2.01,2.01,2.0
T1,516.764,10.0,10.0,10.0,10.03,9.87,9.94
T1,519.347,10.0,10.0,10.0,10.03,9.99,10.17
T4,519.382,2.0,2.0,2.0,2.02,1.97,1.97
T3,521.672,5.0,5.0,5.0,4.91,5.07,5.02
T4,533.609,2.0,2.0,2.0,1.99,2.03,1.99
T2,536.151,15.0,15.0,15.0,15.22,14.88,14.91
T4,538.803,2.0,2.0,2.0,2.03,1.99,2.0
T2,544.32,15.0,15.0,15.0,14.82,14.99,14.95
T2,550.365,15.0,15.0,15.0,15.25,14.79,15.23
T4,550.739,2.0,2.0,2.0,2.03,2.02,2.02
