task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,0.799,15.0,15.0,15.0,14.98,14.94,15.23
T1,3.18,10.0,10.0,10.0,9.9,9.92,10.06
T4,3.284,2.0,2.0,2.0,2.02,1.98,1.98
T1,3.495,10.0,10.0,10.0,9.84,10.17,10.07
T3,4.623,5.0,5.0,5.0,5.01,5.02,5.07
T3,5.378,5.0,5.0,5.0,5.06,5.07,4.99
T2,6.259,15.0,15.0,15.0,14.96,14.82,15.16
T4,11.104,2.0,2.0,2.0,2.03,2.01,2.0
T1,13.45,10.0,10.0,10.0,9.99,10.15,10.13
T3,23.45,5.0,5.0,5.0,4.94,5.06,4.96
T3,24.161,5.0,5.0,5.0,4.94,4.96,4.95
T3,26.142,5.0,5.0,5.0,5.05,5.08,4.93
T2,26.682,15.0,15.0,15.0,15.09,15.01,14.88
T2,27.031,15.0,15.0,15.0,15.2,14.86,14.91
T2,30.721,15.0,15.0,15.0,15.09,15.24,14.89
T2,31.554,15.0,15.0,15.0,14.82,15.04,14.85
T1,34.102,10.0,10.0,10.0,10.05,9.85,10.07
T2,37.313,15.0,15.0,15.0,14.76,14.81,15.15
T4,39.635,2.0,2.0,2.0,2.0,1.98,2.03
T3,40.958,5.0,5.0,5.0,5.07,5.03,5.0
T1,42.823,10.0,10.0,10.0,9.85,10.01,10.04
T4,43.179,2.0,2.0,2.0,2.0,1.98,1.98
T3,44.348,5.0,5.0,5.0,4.92,5.02,5.0
T1,53.454,10.0,10.0,10.0,10.0,10.06,10.11
T1,53.659,10.0,10.0,10.0,10.1,9.91,10.14
T2,54.759,15.0,15.0,15.0,14.9,15.05,15.05
T2,60.653,15.0,15.0,15.0,14.86,14.91,14.86
T3,62.015,5.0,5.0,5.0,5.04,4.92,4.98
T1,64.351,10.0,10.0,10.0,10.14,10.0,9.89
T2,74.67,15.0,15.0,15.0,15.0,14.76,14.93
T2,75.824,15.0,15.0,15.0,15.14,14.81,14.86
T4,82.917,2.0,2.0,2.0,1.98,1.97,1.97
T3,101.924,5.0,5.0,5.0,5.07,4.93,5.02
T4,107.759,2.0,2.0,2.0,2.02,1.97,1.97
T2,108.151,15.0,15.0,15.0,14.87,14.94,15.21
T1,109.854,10.0,10.0,10.0,9.85,10.14,9.97
T2,110.439,15.0,15.0,15.0,15.26,15.11,15.23
T3,110.606,5.0,5.0,5.0,5.02,4.99,5.07
T2,113.578,15.0,15.0,15.0,14.82,14.76,14.86
T3,117.067,5.0,5.0,5.0,4.97,4.96,4.93
T3,122.391,5.0,5.0,5.0,4.96,4.94,5.05
T2,124.538,15.0,15.0,15.0,14.91,15.11,14.8
T3,125.689,5.0,5.0,5.0,5.04,5.07,4.94
T4,128.276,2.0,2.0,2.0,2.01,1.98,2.03
T3,131.792,5.0,5.0,5.0,5.05,4.94,4.96
T1,140.293,10.0,10.0,10.0,10.1,9.99,9.87
T3,142.291,5.0,5.0,5.0,4.95,5.04,5.07
T3,143.444,5.0,5.0,5.0,5.07,4.98,4.93
T2,156.424,15.0,15.0,15.0,15.12,15.06,15.25
T1,161.241,10.0,10.0,10.0,9.94,10.08,9.85
T3,162.975,5.0,5.0,5.0,4.96,5.06,5.06
T1,163.082,10.0,10.0,10.0,10.13,9.83,9.83
T3,169.021,5.0,5.0,5.0,5.02,5.06,4.92
T2,179.188,15.0,15.0,15.0,15.03,15.06,14.85
T3,190.903,5.0,5.0,5.0,5.01,4.98,4.93
T1,198.977,10.0,10.0,10.0,9.94,9.94,9.97
T3,199.028,5.0,5.0,5.0,4.92,4.96,5.06
T3,214.022,5.0,5.0,5.0,5.07,5.06,5.04
T4,215.442,2.0,2.0,2.0,1.99,2.03,2.0
T1,230.113,10.0,10.0,10.0,9.84,9.93,9.96
T1,233.0,10.0,10.0,10.0,9.84,10.0,9.89
T3,234.88,5.0,5.0,5.0,4.94,4.92,4.96
T2,235.554,15.0,15.0,15.0,14.93,14.82,15.06
T3,243.644,5.0,5.0,5.0,5.08,5.03,5.02
T4,245.31,2.0,2.0,2.0,1.97,2.03,1.98
T1,249.009,10.0,10.0,10.0,10.02,10.04,10.14
T1,249.34,10.0,10.0,10.0,10.01,10.08,9.96
T4,249.569,2.0,2.0,2.0,1.97,1.98,2.02
T1,251.326,10.0,10.0,10.0,10.04,10.08,9.85
T3,251.655,5.0,5.0,5.0,5.09,4.96,5.02
T4,255.797,2.0,2.0,2.0,2.02,2.0,2.0
T3,255.884,5.0,5.0,5.0,4.99,5.0,5.04
T1,257.412,10.0,10.0,10.0,10.04,10.17,10.11
T2,258.341,15.0,15.0,15.0,14.91,15.21,15.17
T1,260.162,10.0,10.0,10.0,10.16,10.03,9.88
T3,265.208,5.0,5.0,5.0,5.06,5.0,4.95
T2,266.1,15.0,15.0,15.0,15.07,15.1,15.17
T3,272.678,5.0,5.0,5.0,5.06,5.08,5.07
T2,274.507,15.0,15.0,15.0,14.77,15.04,14.93
T4,275.974,2.0,2.0,2.0,2.03,2.01,2.0
T4,277.71,2.0,2.0,2.0,1.98,2.0,1.99
T1,282.928,10.0,10.0,10.0,9.85,9.87,9.88
T3,286.696,5.0,5.0,5.0,4.96,4.98,4.98
T3,288.382,5.0,5.0,5.0,5.01,5.02,4.95
T4,292.375,2.0,2.0,2.0,1.98,2.03,2.02
T2,294.5,15.0,15.0,15.0,15.0,14.96,15.07
T4,294.718,2.0,2.0,2.0,2.03,2.02,2.02
T2,299.55,15.0,15.0,15.0,15.08,15.02,14.86
T3,310.019,5.0,5.0,5.0,5.08,4.93,4.98
T1,310.212,10.0,10.0,10.0,9.9,10.0,10.12
T3,311.408,5.0,5.0,5.0,4.93,4.93,4.94
T3,313.567,5.0,5.0,5.0,5.05,5.04,4.94
T1,316.973,10.0,10.0,10.0,10.12,10.14,9.84
T3,319.806,5.0,5.0,5.0,5.02,5.07,4.93
T1,323.115,10.0,10.0,10.0,9.86,10.02,10.03
T1,325.009,10.0,10.0,10.0,9.92,9.85,9.93
T1,326.412,10.0,10.0,10.0,10.1,10.14,9.94
T2,330.347,15.0,15.0,15.0,14.9,15.04,15.25
T4,331.441,2.0,2.0,2.0,2.0,1.99,1.98
T4,335.959,2.0,2.0,2.0,1.98,1.99,1.99
T3,336.283,5.0,5.0,5.0,4.95,4.92,5.01
T1,346.369,10.0,10.0,10.0,9.84,9.91,9.87
T1,361.012,10.0,10.0,10.0,9.9,9.89,9.87
T1,361.928,10.0,10.0,10.0,10.16,10.08,9.84
T2,369.447,15.0,15.0,15.0,15.12,15.14,15.14
T1,372.385,10.0,10.0,10.0,10.06,9.9,9.85
T1,380.603,10.0,10.0,10.0,9.94,10.16,10.02
T4,385.085,2.0,2.0,2.0,1.99,1.97,2.02
T2,392.332,15.0,15.0,15.0,14.75,15.12,15.05
T2,403.964,15.0,15.0,15.0,15.22,14.8,15.21
T2,406.904,15.0,15.0,15.0,14.99,14.8,14.8
T4,409.926,2.0,2.0,2.0,1.99,2.02,2.02
T1,410.743,10.0,10.0,10.0,9.87,9.9,9.88
T2,412.581,15.0,15.0,15.0,14.9,15.0,15.0
T2,417.925,15.0,15.0,15.0,15.18,15.22,14.74
T4,419.035,2.0,2.0,2.0,2.03,1.97,2.01
T4,423.737,2.0,2.0,2.0,1.98,2.0,2.03
T2,424.266,15.0,15.0,15.0,15.25,14.85,14.97
T1,430.988,10.0,10.0,10.0,9.85,10.07,9.93
T4,431.171,2.0,2.0,2.0,1.98,2.0,2.03
T2,434.129,15.0,15.0,15.0,15.16,15.2,14.83
T4,444.652,2.0,2.0,2.0,1.98,1.99,1.97
T1,445.731,10.0,10.0,10.0,10.1,10.02,10.04
T2,446.706,15.0,15.0,15.0,15.02,14.95,14.77
T4,450.077,2.0,2.0,2.0,2.01,1.99,1.98
T2,450.629,15.0,15.0,15.0,14.78,15.04,15.18
T3,457.018,5.0,5.0,5.0,5.05,4.95,4.95
T1,458.592,10.0,10.0,10.0,9.83,9.99,10.15
T3,462.296,5.0,5.0,5.0,5.05,4.93,4.96
T3,476.261,5.0,5.0,5.0,4.96,4.96,5.01
T2,476.369,15.0,15.0,15.0,14.88,15.1,15.16
T4,481.47,2.0,2.0,2.0,2.01,1.97,2.03
T2,497.123,15.0,15.0,15.0,15.21,14.82,15.24
T1,506.239,10.0,10.0,10.0,10.1,10.02,10.16
T3,509.228,5.0,5.0,5.0,4.97,5.04,5.0
T4,523.264,2.0,2.0,2.0,2.0,2.03,2.03
T4,523.876,2.0,2.0,2.0,2.02,1.99,1.99
T2,527.402,15.0,15.0,15.0,14.94,15.13,15.18
T4,530.143,2.0,2.0,2.0,1.98,2.0,2.0
T2,532.383,15.0,15.0,15.0,14.85,15.22,14.9
T3,534.148,5.0,5.0,5.0,5.08,5.06,5.08
T4,536.739,2.0,2.0,2.0,2.02,1.98,2.03
T3,538.084,5.0,5.0,5.0,5.03,5.06,5.05
T3,544.894,5.0,5.0,5.0,5.03,4.93,4.94
T2,547.648,15.0,15.0,15.0,15.03,14.98,15.24
T4,552.522,2.0,2.0,2.0,1.99,1.97,1.97
T4,553.778,2.0,2.0,2.0,1.98,2.03,2.0
T4,557.888,2.0,2.0,2.0,1.97,2.02,2.0
T2,564.571,15.0,15.0,15.0,15.25,14.89,15.02
T3,565.347,5.0,5.0,5.0,4.94,5.03,5.0
T3,572.336,5.0,5.0,5.0,5.07,4.92,4.98
T2,572.397,15.0,15.0,15.0,15.21,15.25,14.93
T1,575.327,10.0,10.0,10.0,10.03,9.99,10.08
T2,580.849,15.0,15.0,15.0,15.18,14.83,15.05
T1,581.928,10.0,10.0,10.0,10.05,9.94,9.93
T3,582.216,5.0,5.0,5.0,4.94,4.99,5.08
T1,586.317,10.0,10.0,10.0,9.85,9.88,10.14
T3,586.7,5.0,5.0,5.0,5.06,5.05,4.94
T3,592.015,5.0,5.0,5.0,5.06,5.08,4.93
T4,598.441,2.0,2.0,2.0,1.99,2.0,2.03
T4,603.122,2.0,2.0,2.0,2.01,2.02,2.03
T2,607.434,15.0,15.0,15.0,15.17,15.08,14.84
T1,611.785,10.0,10.0,10.0,10.0,9.96,9.86
T1,612.838,10.0,10.0,10.0,9.9,9.89,10.1
T3,620.02,5.0,5.0,5.0,4.97,4.98,5.04
T1,620.094,10.0,10.0,10.0,10.09,9.9,9.9
T1,621.256,10.0,10.0,10.0,9.95,9.96,10.05
T2,622.109,15.0,15.0,15.0,15.03,15.24,15.24
T1,627.411,10.0,10.0,10.0,10.01,10.16,9.84
T1,628.579,10.0,10.0,10.0,9.99,9.86,9.84
T1,634.065,10.0,10.0,10.0,10.02,9.99,9.97
T4,636.643,2.0,2.0,2.0,1.99,1.98,2.02
T4,642.141,2.0,2.0,2.0,2.01,1.99,2.02
T4,646.453,2.0,2.0,2.0,2.0,1.97,2.03
T4,649.724,2.0,2.0,2.0,2.01,1.99,1.98
T4,652.086,2.0,2.0,2.0,2.01,1.97,2.01
T3,653.211,5.0,5.0,5.0,5.0,5.05,4.94
T3,655.676,5.0,5.0,5.0,5.07,5.03,5.06
T2,658.687,15.0,15.0,15.0,14.78,14.86,15.0
T1,659.043,10.0,10.0,10.0,10.02,10.09,10.16
T3,660.933,5.0,5.0,5.0,5.06,5.03,4.93
T4,662.644,2.0,2.0,2.0,2.0,2.01,2.0
T2,669.462,15.0,15.0,15.0,15.12,15.14,14.94
T3,672.85,5.0,5.0,5.0,5.07,4.92,5.01
T4,683.635,2.0,2.0,2.0,2.03,2.01,1.99
T1,696.773,10.0,10.0,10.0,9.9,9.85,10.02
T2,697.655,15.0,15.0,15.0,14.82,14.93,14.76
T4,707.029,2.0,2.0,2.0,1.97,1.99,1.99
T3,709.829,5.0,5.0,5.0,5.02,4.94,5.08
T4,712.961,2.0,2.0,2.0,1.99,1.98,2.01
T1,721.944,10.0,10.0,10.0,10.04,10.01,9.96
T3,724.589,5.0,5.0,5.0,5.02,4.92,4.92
T2,728.987,15.0,15.0,15.0,15.06,14.84,15.24
T4,731.96,2.0,2.0,2.0,2.03,1.97,1.99
T1,735.146,10.0,10.0,10.0,9.99,10.01,10.16
T3,743.42,5.0,5.0,5.0,4.94,5.04,5.04
T3,748.734,5.0,5.0,5.0,4.99,4.93,5.07
T1,750.461,10.0,10.0,10.0,10.01,9.96,9.97
T2,753.839,15.0,15.0,15.0,15.22,14.85,15.2
T3,753.913,5.0,5.0,5.0,4.92,4.97,5.04
T3,756.632,5.0,5.0,5.0,4.96,5.06,4.93
T1,757.638,10.0,10.0,10.0,10.01,10.11,9.99
T1,760.597,10.0,10.0,10.0,10.1,9.84,10.03
T1,769.767,10.0,10.0,10.0,10.01,10.15,10.17
T3,774.072,5.0,5.0,5.0,5.0,5.02,4.98
T4,779.876,2.0,2.0,2.0,2.01,2.02,2.01
T2,788.818,15.0,15.0,15.0,14.89,14.96,14.87
T1,790.884,10.0,10.0,10.0,9.96,10.05,10.1
T1,791.924,10.0,10.0,10.0,10.13,9.9,9.96
T4,791.948,2.0,2.0,2.0,2.02,1.98,1.98
T1,792.259,10.0,10.0,10.0,9.87,10.07,9.93
T4,800.647,2.0,2.0,2.0,2.01,2.0,2.02
T2,808.021,15.0,15.0,15.0,15.08,14.93,15.02
T4,813.959,2.0,2.0,2.0,1.97,1.98,2.03
T1,815.812,10.0,10.0,10.0,10.12,10.09,10.04
T2,817.715,15.0,15.0,15.0,15.02,15.17,15.06
T3,819.854,5.0,5.0,5.0,5.03,4.93,5.06
T1,821.518,10.0,10.0,10.0,9.99,10.16,10.04
T2,823.557,15.0,15.0,15.0,15.17,15.15,14.79
T4,837.595,2.0,2.0,2.0,2.02,1.99,1.99
T3,838.151,5.0,5.0,5.0,5.08,5.01,4.93
T1,840.843,10.0,10.0,10.0,10.16,10.13,10.03
T4,846.736,2.0,2.0,2.0,1.99,2.0,2.03
T2,851.001,15.0,15.0,15.0,14.9,15.17,14.78
T2,853.408,15.0,15.0,15.0,14.83,15.17,15.21
T2,861.616,15.0,15.0,15.0,14.95,14.84,14.91
T1,862.072,10.0,10.0,10.0,10.09,9.91,10.0
T2,865.823,15.0,15.0,15.0,15.02,15.24,15.03
T4,866.63,2.0,2.0,2.0,1.97,2.03,2.01
T3,869.953,5.0,5.0,5.0,5.04,4.94,5.0
T2,880.107,15.0,15.0,15.0,14.82,14.78,15.24
T4,885.837,2.0,2.0,2.0,2.0,1.97,2.02
T4,888.613,2.0,2.0,2.0,2.02,2.02,1.98
T4,888.835,2.0,2.0,2.0,1.97,1.99,2.02
T1,905.298,10.0,10.0,10.0,9.98,10.04,10.1
T3,908.751,5.0,5.0,5.0,4.92,5.01,5.07
T1,913.48,10.0,10.0,10.0,9.99,10.16,9.89
T2,914.889,15.0,15.0,15.0,15.15,14.87,15.05
T4,919.979,2.0,2.0,2.0,2.03,2.0,2.03
T1,920.582,10.0,10.0,10.0,10.15,9.9,9.99
T2,921.243,15.0,15.0,15.0,14.88,15.07,15.0
T4,932.773,2.0,2.0,2.0,2.0,2.0,2.02
T4,934.094,2.0,2.0,2.0,1.97,2.02,2.0
T3,935.778,5.0,5.0,5.0,5.05,5.06,5.04
T4,946.465,2.0,2.0,2.0,2.0,1.98,1.98
T1,946.867,10.0,10.0,10.0,10.02,10.01,10.04
T2,947.367,15.0,15.0,15.0,15.24,15.0,14.93
T4,951.135,2.0,2.0,2.0,2.02,2.0,2.02
T3,964.106,5.0,5.0,5.0,4.94,4.94,4.96
T3,964.546,5.0,5.0,5.0,5.06,5.02,4.92
T3,968.956,5.0,5.0,5.0,4.92,4.91,4.93
T1,970.003,10.0,10.0,10.0,9.99,9.94,9.99
T2,972.916,15.0,15.0,15.0,15.11,15.14,14.93
T3,973.912,5.0,5.0,5.0,4.95,4.99,4.95
T3,981.566,5.0,5.0,5.0,5.01,5.04,5.08
T1,986.92,10.0,10.0,10.0,9.88,10.08,9.89
T2,990.447,15.0,15.0,15.0,14.99,15.18,14.94
T3,992.005,5.0,5.0,5.0,5.08,5.04,5.02
T2,994.925,15.0,15.0,15.0,15.06,15.03,15.11
T3,998.209,5.0,5.0,5.0,4.97,5.0,5.02
T3,1007.403,5.0,5.0,5.0,4.93,5.05,5.04
T4,1010.544,2.0,2.0,2.0,1.97,1.99,2.03
T1,1013.573,10.0,10.0,10.0,9.95,9.9,10.01
T4,1015.505,2.0,2.0,2.0,2.01,1.99,2.03
T3,1020.476,5.0,5.0,5.0,5.0,4.99,4.98
T2,1022.304,15.0,15.0,15.0,14.95,14.81,15.19
T3,1028.48,5.0,5.0,5.0,5.04,4.96,5.04
T1,1030.018,10.0,10.0,10.0,10.16,9.93,10.01
T4,1030.721,2.0,2.0,2.0,2.02,2.02,2.03
T2,1032.39,15.0,15.0,15.0,14.88,15.03,14.79
T4,1034.749,2.0,2.0,2.0,1.99,1.98,2.01
T4,1037.301,2.0,2.0,2.0,2.01,1.99,2.0
T3,1042.294,5.0,5.0,5.0,4.93,4.94,4.97
T4,1046.849,2.0,2.0,2.0,1.99,1.99,2.02
T3,1049.894,5.0,5.0,5.0,5.0,5.04,4.95
T3,1053.539,5.0,5.0,5.0,5.03,4.97,5.06
T2,1053.888,15.0,15.0,15.0,15.11,15.1,15.18
T3,1060.785,5.0,5.0,5.0,4.92,4.99,4.94
T2,1063.767,15.0,15.0,15.0,15.16,14.83,14.93
T3,1080.211,5.0,5.0,5.0,4.96,5.0,4.99
T1,1080.529,10.0,10.0,10.0,9.89,9.88,9.9
T1,1087.03,10.0,10.0,10.0,10.02,10.01,9.89
T2,1095.698,15.0,15.0,15.0,14.83,15.08,15.16
T3,1101.597,5.0,5.0,5.0,5.05,5.03,4.94
T4,1103.871,2.0,2.0,2.0,1.98,1.98,2.01
T1,1108.476,10.0,10.0,10.0,9.93,9.96,9.91
T2,1115.078,15.0,15.0,15.0,14.78,15.15,14.86
T2,1118.02,15.0,15.0,15.0,14.91,15.04,14.86
T3,1119.958,5.0,5.0,5.0,5.01,4.92,4.92
T2,1121.181,15.0,15.0,15.0,15.03,15.21,14.98
T3,1121.647,5.0,5.0,5.0,4.93,4.96,5.07
T3,1124.988,5.0,5.0,5.0,5.08,5.03,5.0
T3,1136.566,5.0,5.0,5.0,5.01,5.07,5.04
T2,1151.524,15.0,15.0,15.0,14.82,15.08,15.21
T1,1156.354,10.0,10.0,10.0,9.92,9.94,10.04
T4,1157.325,2.0,2.0,2.0,1.98,1.99,2.0
T2,1158.793,15.0,15.0,15.0,15.16,14.75,14.75
T4,1159.42,2.0,2.0,2.0,2.02,1.97,1.97
T1,1162.866,10.0,10.0,10.0,10.11,10.02,10.09
T2,1166.469,15.0,15.0,15.0,14.85,14.91,14.82
T4,1166.686,2.0,2.0,2.0,1.97,1.98,2.01
T2,1167.142,15.0,15.0,15.0,14.84,15.24,14.75
T3,1167.506,5.0,5.0,5.0,5.08,5.05,5.04
T3,1168.036,5.0,5.0,5.0,4.99,4.95,5.08
T4,1168.641,2.0,2.0,2.0,1.98,2.01,2.01
T3,1171.448,5.0,5.0,5.0,4.97,4.97,5.06
T1,1177.999,10.0,10.0,10.0,9.94,9.94,9.97
T2,1183.231,15.0,15.0,15.0,15.18,15.02,14.8
T1,1185.282,10.0,10.0,10.0,9.96,9.93,10.16
T1,1195.187,10.0,10.0,10.0,9.85,10.15,9.92
T1,1196.434,10.0,10.0,10.0,10.17,10.01,10.15
T1,1196.747,10.0,10.0,10.0,9.95,9.92,9.87
T3,1199.759,5.0,5.0,5.0,4.93,5.04,5.0
T4,1204.285,2.0,2.0,2.0,2.02,1.98,2.03
T2,1209.32,15.0,15.0,15.0,15.24,14.83,14.88
T4,1217.718,2.0,2.0,2.0,2.03,1.99,1.98
T1,1219.557,10.0,10.0,10.0,10.03,9.88,9.89
T3,1223.049,5.0,5.0,5.0,4.95,4.99,4.92
T1,1229.203,10.0,10.0,10.0,10.01,9.94,9.9
T3,1235.014,5.0,5.0,5.0,5.04,5.08,4.92
T1,1244.804,10.0,10.0,10.0,10.09,9.96,10.04
T2,1245.737,15.0,15.0,15.0,15.25,14.93,15.11
T2,1249.203,15.0,15.0,15.0,15.09,15.04,15.08
T4,1262.882,2.0,2.0,2.0,2.01,2.01,2.0
T1,1266.355,10.0,10.0,10.0,10.01,9.84,10.08
T4,1267.195,2.0,2.0,2.0,1.98,1.98,1.99
T3,1273.433,5.0,5.0,5.0,4.92,5.01,5.08
T1,1275.033,10.0,10.0,10.0,10.16,9.87,10.08
T2,1280.36,15.0,15.0,15.0,14.79,15.24,14.81
T1,1282.366,10.0,10.0,10.0,9.91,9.84,9.85
T3,1282.565,5.0,5.0,5.0,5.04,5.01,5.0
T2,1283.471,15.0,15.0,15.0,14.78,15.0,15.12
T1,1285.328,10.0,10.0,10.0,10.04,10.16,10.15
T2,1290.953,15.0,15.0,15.0,14.88,14.75,14.84
T3,1293.415,5.0,5.0,5.0,4.99,4.99,5.05
T4,1298.618,2.0,2.0,2.0,2.01,1.99,1.98
T2,1298.661,15.0,15.0,15.0,14.92,14.91,14.88
T3,1303.992,5.0,5.0,5.0,4.99,5.01,4.99
T3,1306.557,5.0,5.0,5.0,4.99,4.96,5.05
T1,1310.596,10.0,10.0,10.0,10.1,10.02,9.86
T2,1312.188,15.0,15.0,15.0,14.78,15.13,14.93
T4,1315.761,2.0,2.0,2.0,2.02,2.02,2.0
T3,1319.793,5.0,5.0,5.0,5.01,4.96,4.94
T4,1322.829,2.0,2.0,2.0,2.02,2.01,1.99
T2,1323.639,15.0,15.0,15.0,15.21,15.21,15.02
T4,1326.246,2.0,2.0,2.0,2.01,2.01,2.03
T4,1331.36,2.0,2.0,2.0,2.02,2.01,1.99
T3,1331.915,5.0,5.0,5.0,4.94,5.03,4.95
T2,1335.688,15.0,15.0,15.0,15.24,14.83,15.01
T1,1339.236,10.0,10.0,10.0,10.1,10.07,10.15
T2,1347.539,15.0,15.0,15.0,14.81,15.09,15.17
T4,1360.206,2.0,2.0,2.0,2.03,1.97,2.01
T1,1360.437,10.0,10.0,10.0,10.04,9.84,10.15
T3,1366.536,5.0,5.0,5.0,5.08,5.08,5.09
T3,1368.656,5.0,5.0,5.0,4.92,5.01,4.93
T3,1369.627,5.0,5.0,5.0,4.99,4.95,4.98
T3,1376.154,5.0,5.0,5.0,5.0,4.98,5.01
T2,1390.522,15.0,15.0,15.0,14.79,14.92,14.95
T3,1392.727,5.0,5.0,5.0,4.98,4.92,4.93
T1,1393.746,10.0,10.0,10.0,10.12,10.1,10.01
T2,1395.052,15.0,15.0,15.0,15.22,14.83,15.0
T2,1398.789,15.0,15.0,15.0,14.86,14.85,15.08
T3,1399.691,5.0,5.0,5.0,5.08,5.06,4.95
T3,1406.872,5.0,5.0,5.0,5.06,5.08,4.98
T1,1410.454,10.0,10.0,10.0,9.87,10.15,9.87
T3,1413.101,5.0,5.0,5.0,4.93,5.04,5.01
T3,1416.084,5.0,5.0,5.0,5.07,4.99,5.04
T3,1422.722,5.0,5.0,5.0,5.08,4.92,4.96
T4,1424.747,2.0,2.0,2.0,2.01,1.99,1.97
T2,1425.877,15.0,15.0,15.0,14.9,15.02,14.89
T1,1429.51,10.0,10.0,10.0,9.85,10.01,9.97
T2,1431.672,15.0,15.0,15.0,14.75,14.92,14.75
T1,1432.941,10.0,10.0,10.0,9.95,10.07,9.93
T3,1435.968,5.0,5.0,5.0,5.08,5.03,4.99
T4,1440.036,2.0,2.0,2.0,1.98,1.98,2.0
T2,1449.675,15.0,15.0,15.0,14.82,14.75,15.2
T3,1455.291,5.0,5.0,5.0,5.02,5.0,5.08
T1,1456.292,10.0,10.0,10.0,9.93,9.96,9.92
T4,1461.783,2.0,2.0,2.0,2.01,2.03,1.97
T1,1462.797,10.0,10.0,10.0,10.0,9.86,9.95
T4,1467.496,2.0,2.0,2.0,2.02,1.99,1.98
T1,1472.016,10.0,10.0,10.0,9.87,10.06,9.98
T1,1478.16,10.0,10.0,10.0,10.11,9.89,10.03
T3,1481.768,5.0,5.0,5.0,4.92,4.98,5.0
T3,1488.491,5.0,5.0,5.0,4.97,4.98,5.06
T2,1490.835,15.0,15.0,15.0,14.81,15.13,15.22
T1,1491.6,10.0,10.0,10.0,9.89,10.02,10.03
T2,1491.996,15.0,15.0,15.0,14.81,14.99,15.17
T4,1495.956,2.0,2.0,2.0,2.03,2.03,2.0
T4,1504.875,2.0,2.0,2.0,2.02,2.02,2.0
T4,1507.295,2.0,2.0,2.0,1.98,1.99,2.01
T1,1508.8,10.0,10.0,10.0,9.89,9.94,10.05
T3,1511.339,5.0,5.0,5.0,4.97,5.08,4.97
T2,1516.351,15.0,15.0,15.0,14.98,15.24,14.94
T2,1516.923,15.0,15.0,15.0,15.21,15.05,14.79
T3,1517.771,5.0,5.0,5.0,5.07,5.04,5.06
T3,1522.362,5.0,5.0,5.0,4.92,5.06,4.94
T1,1522.511,10.0,10.0,10.0,9.94,10.01,10.12
T4,1528.071,2.0,2.0,2.0,1.97,2.03,2.02
T2,1528.306,15.0,15.0,15.0,14.98,15.22,14.78
T1,1528.639,10.0,10.0,10.0,10.17,9.91,10.12
T1,1532.574,10.0,10.0,10.0,9.91,10.07,9.88
T2,1537.549,15.0,15.0,15.0,15.06,15.07,15.11
T3,1539.113,5.0,5.0,5.0,5.01,4.93,4.99
T3,1547.566,5.0,5.0,5.0,4.99,5.03,4.93
T3,1548.987,5.0,5.0,5.0,5.05,5.03,4.92
T4,1553.37,2.0,2.0,2.0,2.03,2.02,1.97
T2,1556.315,15.0,15.0,15.0,14.79,15.0,15.19
T1,1562.397,10.0,10.0,10.0,9.87,10.11,10.07
T3,1563.112,5.0,5.0,5.0,5.0,4.92,5.0
T1,1568.153,10.0,10.0,10.0,9.98,9.89,10.08
T3,1568.422,5.0,5.0,5.0,4.95,5.07,4.99
T3,1572.458,5.0,5.0,5.0,5.07,4.97,4.99
T3,1575.773,5.0,5.0,5.0,4.99,4.93,5.01
T1,1577.379,10.0,10.0,10.0,9.84,9.96,9.84
T1,1578.913,10.0,10.0,10.0,10.13,10.06,10.11
T4,1579.609,2.0,2.0,2.0,1.97,2.02,1.99
T2,1580.486,15.0,15.0,15.0,15.13,15.08,15.2
T2,1581.26,15.0,15.0,15.0,15.15,14.99,14.84
T2,1582.5,15.0,15.0,15.0,15.13,14.91,14.79
T1,1584.643,10.0,10.0,10.0,9.88,10.02,9.85
T1,1586.076,10.0,10.0,10.0,10.06,10.05,9.99
