task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,1.62,10.0,10.0,10.0,10.16,10.08,9.89
T1,4.314,10.0,10.0,10.0,9.86,9.87,9.94
T4,6.51,2.0,2.0,2.0,2.03,1.99,1.97
T4,9.089,2.0,2.0,2.0,2.01,2.02,2.01
T3,11.478,5.0,5.0,5.0,5.01,5.08,5.06
T2,14.573,15.0,15.0,15.0,14.97,14.9,14.89
T1,18.182,10.0,10.0,10.0,10.0,10.17,10.1
T4,26.104,2.0,2.0,2.0,2.01,2.03,2.03
T2,26.345,15.0,15.0,15.0,15.22,15.15,15.03
T2,30.88,15.0,15.0,15.0,15.04,15.1,14.93
T1,31.001,10.0,10.0,10.0,10.11,9.84,10.05
T3,36.425,5.0,5.0,5.0,4.92,4.99,5.0
T2,37.468,15.0,15.0,15.0,14.79,15.23,15.04
T3,49.584,5.0,5.0,5.0,4.99,5.06,5.0
T4,51.67,2.0,2.0,2.0,2.0,2.01,2.02
T1,52.815,10.0,10.0,10.0,9.96,9.93,10.05
T3,55.218,5.0,5.0,5.0,5.02,4.95,5.04
T2,67.447,15.0,15.0,15.0,14.76,15.24,14.95
T1,80.345,10.0,10.0,10.0,10.13,10.06,9.95
T3,81.7,5.0,5.0,5.0,5.04,5.0,4.95
T2,84.31,15.0,15.0,15.0,15.02,15.21,14.86
T4,87.273,2.0,2.0,2.0,2.01,1.98,2.02
T3,87.907,5.0,5.0,5.0,4.93,5.06,5.0
T4,92.896,2.0,2.0,2.0,1.99,2.0,1.97
T3,92.926,5.0,5.0,5.0,4.98,4.92,4.94
T1,97.907,10.0,10.0,10.0,10.12,9.99,9.99
T3,99.954,5.0,5.0,5.0,5.03,5.02,5.06
T3,101.114,5.0,5.0,5.0,5.02,4.99,5.08
T2,105.462,15.0,15.0,15.0,15.22,14.9,15.01
T4,107.136,2.0,2.0,2.0,2.0,1.99,1.99
T4,115.212,2.0,2.0,2.0,1.97,2.02,1.98
T4,115.893,2.0,2.0,2.0,2.03,1.99,2.02
T2,116.934,15.0,15.0,15.0,14.87,15.13,15.13
T1,118.049,10.0,10.0,10.0,10.06,10.03,10.12
T1,118.39,10.0,10.0,10.0,9.9,10.08,10.03
T4,119.431,2.0,2.0,2.0,2.0,1.99,1.98
T1,125.436,10.0,10.0,10.0,9.94,10.17,10.04
T1,127.893,10.0,10.0,10.0,10.0,9.87,9.85
T3,147.144,5.0,5.0,5.0,4.95,5.04,5.04
T2,154.472,15.0,15.0,15.0,15.18,14.94,14.89
T4,158.075,2.0,2.0,2.0,2.03,2.02,1.97
T3,169.546,5.0,5.0,5.0,4.93,5.02,4.92
T4,176.767,2.0,2.0,2.0,2.02,2.02,1.99
T1,177.315,10.0,10.0,10.0,10.0,9.9,10.16
T4,188.827,2.0,2.0,2.0,2.03,2.0,1.99
T1,205.261,10.0,10.0,10.0,9.95,10.17,10.02
T4,207.792,2.0,2.0,2.0,1.97,2.0,2.0
T1,209.557,10.0,10.0,10.0,10.01,10.03,9.92
T4,212.409,2.0,2.0,2.0,2.03,1.99,1.98
T1,214.587,10.0,10.0,10.0,10.06,9.96,10.14
T4,215.42,2.0,2.0,2.0,2.03,1.99,2.02
T3,218.01,5.0,5.0,5.0,5.05,5.08,4.97
