task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,3.59,15.0,15.0,15.0,15.09,14.92,15.02
T1,7.026,10.0,10.0,10.0,9.95,9.99,9.94
T2,9.975,15.0,15.0,15.0,14.77,14.91,14.93
T1,13.695,10.0,10.0,10.0,10.13,10.07,10.17
T3,15.155,5.0,5.0,5.0,4.92,5.05,5.04
T2,15.602,15.0,15.0,15.0,14.81,15.13,14.98
T2,17.169,15.0,15.0,15.0,15.02,14.76,15.24
T3,18.118,5.0,5.0,5.0,4.96,4.93,4.92
T2,23.651,15.0,15.0,15.0,14.76,14.92,15.11
T3,27.283,5.0,5.0,5.0,4.95,4.96,4.93
T4,39.897,2.0,2.0,2.0,2.03,2.02,1.99
T2,44.319,15.0,15.0,15.0,14.93,15.19,15.22
T3,50.747,5.0,5.0,5.0,5.06,4.94,5.01
T4,51.721,2.0,2.0,2.0,2.02,2.01,2.01
T4,52.424,2.0,2.0,2.0,2.01,1.97,2.01
T3,56.347,5.0,5.0,5.0,5.05,4.93,5.02
T1,56.97,10.0,10.0,10.0,10.02,10.0,9.96
T3,58.932,5.0,5.0,5.0,5.07,5.0,5.0
T3,59.295,5.0,5.0,5.0,5.07,5.0,5.05
T4,61.178,2.0,2.0,2.0,2.01,2.02,2.0
T2,61.225,15.0,15.0,15.0,15.23,15.21,15.02
T3,68.017,5.0,5.0,5.0,5.08,5.03,5.01
T3,72.381,5.0,5.0,5.0,5.06,5.07,5.05
T2,72.471,15.0,15.0,15.0,15.1,15.24,15.11
T3,78.972,5.0,5.0,5.0,4.99,4.99,4.96
T4,81.218,2.0,2.0,2.0,2.02,2.01,2.01
T4,83.902,2.0,2.0,2.0,2.01,1.98,2.0
T4,84.73,2.0,2.0,2.0,1.97,1.98,1.98
T1,96.191,10.0,10.0,10.0,9.87,10.0,9.83
T4,103.794,2.0,2.0,2.0,2.0,1.97,2.03
T2,119.571,15.0,15.0,15.0,14.79,15.11,14.89
T1,125.26,10.0,10.0,10.0,10.09,10.1,9.84
T1,126.242,10.0,10.0,10.0,10.04,10.01,10.08
T1,130.807,10.0,10.0,10.0,10.16,10.07,10.02
T2,135.367,15.0,15.0,15.0,14.75,14.88,15.1
T4,137.28,2.0,2.0,2.0,2.0,2.02,2.03
T4,140.311,2.0,2.0,2.0,2.03,2.01,2.03
T4,140.692,2.0,2.0,2.0,2.02,1.98,1.98
T1,142.191,10.0,10.0,10.0,9.85,9.84,9.87
T1,143.692,10.0,10.0,10.0,10.0,10.1,9.94
T3,153.837,5.0,5.0,5.0,4.92,4.95,4.93
T4,155.117,2.0,2.0,2.0,2.01,2.03,2.02
T3,158.181,5.0,5.0,5.0,5.07,5.08,4.92
T3,159.535,5.0,5.0,5.0,5.04,4.96,5.01
T1,168.297,10.0,10.0,10.0,9.87,10.17,10.04
T1,176.447,10.0,10.0,10.0,10.07,10.0,10.07
T3,177.255,5.0,5.0,5.0,5.04,5.06,4.93
T4,180.531,2.0,2.0,2.0,2.02,2.0,2.03
T4,184.345,2.0,2.0,2.0,2.02,2.02,1.99
T1,185.801,10.0,10.0,10.0,10.12,9.92,10.17
T3,192.788,5.0,5.0,5.0,4.93,5.08,4.99
T4,194.753,2.0,2.0,2.0,1.99,1.98,1.99
T3,197.917,5.0,5.0,5.0,5.08,4.99,5.02
T4,201.76,2.0,2.0,2.0,2.01,1.99,1.99
T3,207.962,5.0,5.0,5.0,5.05,5.02,4.98
T1,209.199,10.0,10.0,10.0,10.14,10.06,9.9
T3,209.977,5.0,5.0,5.0,5.02,5.01,4.92
T3,211.207,5.0,5.0,5.0,4.93,5.0,5.05
T2,213.203,15.0,15.0,15.0,14.75,15.04,14.87
T2,214.47,15.0,15.0,15.0,14.76,14.89,15.2
T4,217.632,2.0,2.0,2.0,2.0,2.0,2.0
T2,221.181,15.0,15.0,15.0,15.07,14.9,14.8
T1,222.558,10.0,10.0,10.0,10.02,10.12,10.04
T2,227.048,15.0,15.0,15.0,15.26,15.22,14.86
T1,227.063,10.0,10.0,10.0,9.99,10.05,10.07
T4,228.27,2.0,2.0,2.0,1.99,2.01,2.03
T1,239.662,10.0,10.0,10.0,9.86,10.0,9.85
T1,242.161,10.0,10.0,10.0,9.95,9.87,9.85
T4,246.073,2.0,2.0,2.0,2.03,1.99,2.0
T2,246.865,15.0,15.0,15.0,14.95,15.22,15.0
T3,248.172,5.0,5.0,5.0,5.0,5.01,4.99
T4,251.313,2.0,2.0,2.0,2.01,2.01,2.01
T1,251.695,10.0,10.0,10.0,10.05,10.09,10.05
T4,252.063,2.0,2.0,2.0,2.0,2.03,1.98
T1,261.715,10.0,10.0,10.0,9.85,10.02,10.16
T3,273.448,5.0,5.0,5.0,4.92,5.07,4.97
T1,281.94,10.0,10.0,10.0,9.85,9.86,9.9
T4,286.748,2.0,2.0,2.0,2.0,2.0,2.02
T2,286.749,15.0,15.0,15.0,14.81,14.84,14.93
T2,288.099,15.0,15.0,15.0,14.79,15.02,15.23
T4,288.255,2.0,2.0,2.0,1.99,2.0,2.0
T2,289.137,15.0,15.0,15.0,15.05,15.12,14.94
T3,302.826,5.0,5.0,5.0,4.99,5.08,5.08
T2,303.1,15.0,15.0,15.0,15.1,15.01,14.88
T4,310.64,2.0,2.0,2.0,2.02,1.98,2.02
T2,320.8,15.0,15.0,15.0,14.92,15.0,15.0
T2,320.95,15.0,15.0,15.0,14.9,14.85,15.15
T2,329.719,15.0,15.0,15.0,15.23,15.12,14.77
T3,329.842,5.0,5.0,5.0,5.08,4.99,4.93
