task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,0.531,2.0,2.0,2.0,2.0,1.97,1.98
T3,5.888,5.0,5.0,5.0,5.05,5.03,5.02
T4,8.96,2.0,2.0,2.0,2.01,2.03,1.99
T2,11.31,15.0,15.0,15.0,14.92,15.13,14.89
T2,17.572,15.0,15.0,15.0,14.79,14.85,15.2
T4,18.014,2.0,2.0,2.0,2.0,2.03,2.01
T3,22.997,5.0,5.0,5.0,5.0,5.0,5.0
T1,23.701,10.0,10.0,10.0,10.02,9.89,10.08
T3,36.511,5.0,5.0,5.0,4.94,5.06,5.06
T4,46.327,2.0,2.0,2.0,1.97,1.97,2.0
T3,53.601,5.0,5.0,5.0,5.02,4.92,5.03
T4,55.567,2.0,2.0,2.0,2.0,2.0,1.98
T1,57.56,10.0,10.0,10.0,9.85,9.85,10.17
T4,60.074,2.0,2.0,2.0,2.01,2.02,1.98
T3,63.29,5.0,5.0,5.0,5.05,4.91,5.01
T2,63.644,15.0,15.0,15.0,15.16,14.99,15.24
T2,67.787,15.0,15.0,15.0,15.19,15.25,14.93
T3,70.054,5.0,5.0,5.0,4.99,5.02,5.06
T4,71.99,2.0,2.0,2.0,1.99,2.01,1.97
T1,77.117,10.0,10.0,10.0,10.06,10.03,10.0
T3,78.366,5.0,5.0,5.0,4.94,5.06,5.01
T3,78.402,5.0,5.0,5.0,5.04,4.99,4.92
T1,78.433,10.0,10.0,10.0,10.09,10.17,10.05
T1,83.214,10.0,10.0,10.0,10.05,10.02,9.83
T1,83.31,10.0,10.0,10.0,10.06,10.06,10.01
T2,91.452,15.0,15.0,15.0,15.07,14.79,14.84
T3,93.519,5.0,5.0,5.0,5.0,4.94,5.0
T4,99.214,2.0,2.0,2.0,1.98,1.99,1.99
T2,101.444,15.0,15.0,15.0,14.92,15.05,15.1
T4,101.884,2.0,2.0,2.0,1.98,2.03,2.03
T3,107.116,5.0,5.0,5.0,4.92,5.01,5.07
T3,111.26,5.0,5.0,5.0,4.97,5.07,5.0
T3,124.895,5.0,5.0,5.0,4.93,5.08,4.95
T3,128.72,5.0,5.0,5.0,4.97,5.07,5.07
T1,131.605,10.0,10.0,10.0,9.91,10.1,10.16
T2,135.657,15.0,15.0,15.0,15.22,14.98,14.77
T2,142.62,15.0,15.0,15.0,15.16,14.97,14.81
T3,143.606,5.0,5.0,5.0,5.01,4.92,5.04
T3,150.496,5.0,5.0,5.0,5.08,4.98,5.04
T2,151.179,15.0,15.0,15.0,15.03,15.17,15.1
T2,155.616,15.0,15.0,15.0,14.87,15.23,15.21
T3,156.802,5.0,5.0,5.0,4.93,4.96,5.08
T3,157.409,5.0,5.0,5.0,4.93,5.04,5.0
T3,162.65,5.0,5.0,5.0,5.05,4.92,5.0
T1,172.687,10.0,10.0,10.0,10.15,9.83,9.99
T2,174.09,15.0,15.0,15.0,14.75,14.96,15.16
T4,174.501,2.0,2.0,2.0,2.02,2.0,2.0
T2,205.987,15.0,15.0,15.0,14.91,15.12,14.94
T2,206.909,15.0,15.0,15.0,15.02,14.92,15.25
T1,210.255,10.0,10.0,10.0,9.87,10.02,10.03
T4,215.304,2.0,2.0,2.0,2.0,2.02,2.0
T4,215.537,2.0,2.0,2.0,2.0,2.02,1.99
T1,216.908,10.0,10.0,10.0,10.07,10.17,9.97
T1,222.064,10.0,10.0,10.0,9.9,10.01,10.15
T4,230.877,2.0,2.0,2.0,1.97,1.98,1.98
T2,235.319,15.0,15.0,15.0,14.96,15.26,15.14
T1,236.601,10.0,10.0,10.0,9.94,9.95,10.03
T2,238.198,15.0,15.0,15.0,14.8,14.88,14.8
T1,240.755,10.0,10.0,10.0,9.93,10.02,9.85
T3,244.619,5.0,5.0,5.0,5.06,5.04,4.94
T2,244.963,15.0,15.0,15.0,14.95,14.82,15.05
T4,246.32,2.0,2.0,2.0,1.98,1.99,1.97
T4,247.757,2.0,2.0,2.0,1.98,1.99,1.98
T4,252.883,2.0,2.0,2.0,2.02,2.03,2.0
T1,262.563,10.0,10.0,10.0,10.11,10.03,9.9
T2,270.886,15.0,15.0,15.0,14.8,14.75,14.99
T2,274.829,15.0,15.0,15.0,14.8,15.11,15.14
T2,275.09,15.0,15.0,15.0,15.26,14.86,14.86
T2,276.214,15.0,15.0,15.0,15.07,15.05,15.19
T1,279.368,10.0,10.0,10.0,9.94,9.9,10.07
T2,280.414,15.0,15.0,15.0,14.79,15.07,15.01
T2,294.802,15.0,15.0,15.0,14.81,14.86,15.1
T1,297.616,10.0,10.0,10.0,9.92,9.89,10.14
T3,298.921,5.0,5.0,5.0,5.04,5.03,5.08
T3,302.495,5.0,5.0,5.0,4.98,4.93,4.94
T3,307.934,5.0,5.0,5.0,4.98,5.0,5.02
T2,308.571,15.0,15.0,15.0,15.0,15.01,14.97
T3,313.939,5.0,5.0,5.0,5.02,4.98,5.08
T1,313.998,10.0,10.0,10.0,10.1,9.91,9.86
T2,323.142,15.0,15.0,15.0,15.24,14.88,14.75
T1,335.469,10.0,10.0,10.0,9.9,9.99,10.07
T3,340.054,5.0,5.0,5.0,5.06,4.97,5.02
T2,340.51,15.0,15.0,15.0,15.07,15.03,15.13
T2,341.367,15.0,15.0,15.0,14.75,15.01,14.92
T4,344.465,2.0,2.0,2.0,1.97,2.02,1.97
T4,346.768,2.0,2.0,2.0,2.03,2.04,1.99
T1,346.834,10.0,10.0,10.0,10.1,10.01,9.83
T4,347.396,2.0,2.0,2.0,1.98,2.01,1.98
T1,348.177,10.0,10.0,10.0,10.13,9.89,10.14
