task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,3.994,2.0,2.0,2.0,2.0,1.97,2.01
T4,8.414,2.0,2.0,2.0,2.01,2.0,2.0
T3,9.944,5.0,5.0,5.0,4.97,4.92,5.01
T3,13.76,5.0,5.0,5.0,5.08,5.03,4.95
T3,19.651,5.0,5.0,5.0,4.93,4.96,5.03
T4,21.233,2.0,2.0,2.0,2.03,1.97,1.99
T2,23.887,15.0,15.0,15.0,14.79,15.2,15.09
T3,35.52,5.0,5.0,5.0,4.99,5.08,5.01
T4,36.038,2.0,2.0,2.0,2.02,1.98,1.98
T3,36.678,5.0,5.0,5.0,5.0,5.08,4.96
T2,41.009,15.0,15.0,15.0,14.9,14.98,15.11
T3,42.585,5.0,5.0,5.0,5.03,5.04,5.0
T3,48.239,5.0,5.0,5.0,4.92,4.99,5.07
T2,51.495,15.0,15.0,15.0,14.78,14.83,14.88
T2,52.521,15.0,15.0,15.0,14.92,14.88,15.04
T4,53.923,2.0,2.0,2.0,2.01,1.97,1.99
T2,54.154,15.0,15.0,15.0,14.75,15.12,14.94
T2,62.476,15.0,15.0,15.0,14.85,15.21,15.05
T1,64.269,10.0,10.0,10.0,9.84,9.88,9.9
T1,68.148,10.0,10.0,10.0,10.14,9.86,9.89
T4,71.165,2.0,2.0,2.0,2.0,2.02,2.02
T4,75.231,2.0,2.0,2.0,1.98,1.97,1.97
T2,76.686,15.0,15.0,15.0,15.03,15.13,15.0
T4,80.681,2.0,2.0,2.0,2.01,2.02,1.97
T3,102.406,5.0,5.0,5.0,4.96,4.92,4.97
T2,106.97,15.0,15.0,15.0,14.82,14.96,14.85
T1,108.028,10.0,10.0,10.0,9.86,10.09,10.06
T1,108.833,10.0,10.0,10.0,9.87,10.12,9.96
T4,113.248,2.0,2.0,2.0,2.02,2.03,2.0
T2,113.581,15.0,15.0,15.0,15.06,15.19,15.05
T3,118.758,5.0,5.0,5.0,4.96,4.94,4.95
T2,128.471,15.0,15.0,15.0,14.9,15.03,15.08
T1,132.494,10.0,10.0,10.0,9.86,9.87,9.87
T2,140.376,15.0,15.0,15.0,15.22,15.2,15.11
T4,141.493,2.0,2.0,2.0,2.03,1.98,1.97
T2,148.898,15.0,15.0,15.0,15.2,15.11,14.98
T1,150.614,10.0,10.0,10.0,9.86,9.9,9.96
T2,153.199,15.0,15.0,15.0,14.97,15.15,14.88
T2,160.056,15.0,15.0,15.0,14.8,14.8,14.99
T4,163.025,2.0,2.0,2.0,2.01,2.03,1.97
T2,163.877,15.0,15.0,15.0,15.17,15.23,15.02
T4,167.386,2.0,2.0,2.0,2.0,2.03,2.03
T4,167.548,2.0,2.0,2.0,1.97,2.02,2.02
T2,170.72,15.0,15.0,15.0,14.94,15.21,15.09
T3,172.775,5.0,5.0,5.0,4.93,5.03,4.96
T1,183.202,10.0,10.0,10.0,9.88,10.17,9.91
T3,184.598,5.0,5.0,5.0,4.96,5.05,5.0
T2,189.456,15.0,15.0,15.0,15.07,15.23,14.82
T3,193.541,5.0,5.0,5.0,4.97,4.92,4.94
T1,197.496,10.0,10.0,10.0,10.14,10.03,10.14
T4,199.699,2.0,2.0,2.0,2.0,1.98,1.98
T1,204.068,10.0,10.0,10.0,9.83,9.89,9.93
T2,205.287,15.0,15.0,15.0,14.75,15.03,15.13
T3,210.833,5.0,5.0,5.0,4.97,4.99,4.99
T2,210.892,15.0,15.0,15.0,14.96,15.02,14.79
T1,223.38,10.0,10.0,10.0,10.03,10.03,9.96
T2,227.318,15.0,15.0,15.0,14.79,15.25,15.02
T4,228.53,2.0,2.0,2.0,2.0,2.02,1.99
T4,232.649,2.0,2.0,2.0,2.03,2.01,1.99
T4,248.734,2.0,2.0,2.0,1.97,2.03,2.0
T4,250.436,2.0,2.0,2.0,2.03,2.02,2.01
T3,251.445,5.0,5.0,5.0,4.97,5.07,4.95
T4,260.122,2.0,2.0,2.0,1.99,1.99,2.03
T4,261.165,2.0,2.0,2.0,1.97,2.0,1.98
T3,262.064,5.0,5.0,5.0,5.04,4.94,5.08
T1,263.681,10.0,10.0,10.0,9.9,10.04,10.14
T3,265.969,5.0,5.0,5.0,4.92,5.05,4.94
T1,266.196,10.0,10.0,10.0,10.07,10.01,10.12
T2,272.411,15.0,15.0,15.0,14.97,14.87,14.81
T4,273.098,2.0,2.0,2.0,2.01,2.03,2.01
T4,275.3,2.0,2.0,2.0,2.02,1.97,2.0
T3,275.747,5.0,5.0,5.0,5.04,4.92,5.08
