task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.778,15.0,15.0,15.0,15.2,15.2,15.03
T2,3.972,15.0,15.0,15.0,15.06,15.11,15.13
T2,5.436,15.0,15.0,15.0,14.76,14.93,14.82
T4,7.077,2.0,2.0,2.0,1.98,1.98,1.99
T2,7.399,15.0,15.0,15.0,15.09,14.75,14.81
T1,7.524,10.0,10.0,10.0,9.86,9.91,9.95
T4,10.901,2.0,2.0,2.0,1.97,2.01,2.02
T3,11.03,5.0,5.0,5.0,4.99,5.03,4.92
T1,14.385,10.0,10.0,10.0,10.12,9.87,9.84
T4,17.433,2.0,2.0,2.0,2.02,1.98,2.0
T3,26.465,5.0,5.0,5.0,4.98,5.01,4.99
T2,29.435,15.0,15.0,15.0,15.16,14.94,14.82
T3,32.168,5.0,5.0,5.0,4.97,5.08,4.93
T3,37.001,5.0,5.0,5.0,5.05,5.03,4.94
T2,37.162,15.0,15.0,15.0,15.0,15.12,15.22
T4,42.152,2.0,2.0,2.0,2.02,2.01,1.99
T3,43.501,5.0,5.0,5.0,4.98,5.04,4.98
T2,51.044,15.0,15.0,15.0,15.17,15.18,14.92
T2,51.865,15.0,15.0,15.0,14.8,15.18,14.86
T1,56.626,10.0,10.0,10.0,10.09,10.1,9.92
T1,57.099,10.0,10.0,10.0,10.11,9.94,10.02
T1,57.139,10.0,10.0,10.0,9.86,10.02,10.12
T2,60.915,15.0,15.0,15.0,15.18,14.9,14.93
T2,72.068,15.0,15.0,15.0,14.76,14.83,15.15
T4,76.211,2.0,2.0,2.0,2.0,1.98,1.98
T3,80.725,5.0,5.0,5.0,4.99,4.93,4.97
T1,81.652,10.0,10.0,10.0,10.15,10.15,10.11
T1,82.335,10.0,10.0,10.0,10.16,10.13,9.94
T3,87.936,5.0,5.0,5.0,4.92,4.94,4.98
T3,88.038,5.0,5.0,5.0,5.02,5.02,5.08
T1,92.736,10.0,10.0,10.0,10.17,10.16,10.07
