task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.701,5.0,5.0,5.0,5.08,5.0,4.94
T3,1.941,5.0,5.0,5.0,4.99,5.01,4.97
T2,2.403,15.0,15.0,15.0,14.89,15.08,15.22
T2,3.918,15.0,15.0,15.0,15.15,15.19,15.21
T1,11.155,10.0,10.0,10.0,10.07,9.85,9.91
T2,13.99,15.0,15.0,15.0,14.83,15.13,14.82
T2,24.735,15.0,15.0,15.0,14.96,14.74,14.88
T2,28.634,15.0,15.0,15.0,15.25,15.25,15.04
T2,30.385,15.0,15.0,15.0,15.16,14.85,15.19
T2,32.733,15.0,15.0,15.0,14.84,15.21,14.75
T4,35.848,2.0,2.0,2.0,1.97,1.97,1.99
T2,41.497,15.0,15.0,15.0,15.01,15.1,15.05
T1,45.631,10.0,10.0,10.0,10.13,10.02,10.03
T3,52.657,5.0,5.0,5.0,4.96,5.0,5.06
T3,57.192,5.0,5.0,5.0,4.93,4.93,5.03
T4,62.377,2.0,2.0,2.0,2.03,1.99,1.98
T3,62.796,5.0,5.0,5.0,4.93,4.92,5.08
T3,66.348,5.0,5.0,5.0,5.03,4.93,4.99
T3,70.502,5.0,5.0,5.0,5.05,4.94,5.04
T4,71.379,2.0,2.0,2.0,2.0,1.98,1.97
T3,71.417,5.0,5.0,5.0,5.04,4.97,4.96
T4,75.483,2.0,2.0,2.0,2.03,2.0,2.0
T1,76.685,10.0,10.0,10.0,9.88,9.97,9.99
T1,78.457,10.0,10.0,10.0,9.89,9.84,10.12
T2,96.352,15.0,15.0,15.0,15.07,14.78,15.24
T3,98.86,5.0,5.0,5.0,4.96,5.08,5.06
T2,102.091,15.0,15.0,15.0,15.15,15.21,14.84
T1,105.655,10.0,10.0,10.0,9.87,9.87,9.87
T1,109.838,10.0,10.0,10.0,9.87,10.12,10.05
T4,146.253,2.0,2.0,2.0,2.0,2.01,2.01
T2,148.31,15.0,15.0,15.0,14.96,14.9,14.91
T1,150.525,10.0,10.0,10.0,10.12,10.07,9.93
T2,151.906,15.0,15.0,15.0,15.15,14.88,15.13
T4,153.222,2.0,2.0,2.0,1.97,1.98,2.02
T1,154.68,10.0,10.0,10.0,9.98,10.09,10.01
T3,162.868,5.0,5.0,5.0,4.96,4.99,5.07
T3,165.879,5.0,5.0,5.0,4.97,4.95,4.97
T4,166.241,2.0,2.0,2.0,2.0,1.98,2.0
T1,174.601,10.0,10.0,10.0,10.01,9.87,9.87
T2,180.105,15.0,15.0,15.0,14.75,14.85,14.78
T1,184.226,10.0,10.0,10.0,10.06,10.17,10.07
T3,189.256,5.0,5.0,5.0,5.02,5.08,4.92
T4,191.203,2.0,2.0,2.0,2.01,2.02,2.01
T3,197.976,5.0,5.0,5.0,5.06,5.05,5.05
T2,204.879,15.0,15.0,15.0,15.13,15.2,14.87
T3,208.649,5.0,5.0,5.0,4.97,4.96,5.03
T1,209.131,10.0,10.0,10.0,10.15,9.93,10.15
T4,211.111,2.0,2.0,2.0,2.01,1.98,1.97
T1,213.799,10.0,10.0,10.0,10.11,9.96,9.89
T4,214.275,2.0,2.0,2.0,2.0,2.03,2.0
T3,219.822,5.0,5.0,5.0,4.92,5.06,5.08
T2,220.74,15.0,15.0,15.0,14.83,14.93,14.82
T4,223.665,2.0,2.0,2.0,2.0,2.02,1.98
T4,230.176,2.0,2.0,2.0,1.98,1.98,2.01
T4,235.83,2.0,2.0,2.0,2.03,1.98,2.03
T1,241.466,10.0,10.0,10.0,10.1,10.1,9.84
T3,241.873,5.0,5.0,5.0,5.05,4.93,5.07
T2,244.979,15.0,15.0,15.0,15.22,14.89,15.09
T1,260.623,10.0,10.0,10.0,9.96,9.97,10.07
T3,261.274,5.0,5.0,5.0,4.95,5.06,4.99
T1,264.608,10.0,10.0,10.0,10.15,10.17,10.13
T4,267.617,2.0,2.0,2.0,1.98,1.98,2.0
T2,268.92,15.0,15.0,15.0,14.91,15.26,14.99
T1,270.117,10.0,10.0,10.0,10.17,10.12,9.99
T3,274.404,5.0,5.0,5.0,5.08,5.0,5.03
T2,280.662,15.0,15.0,15.0,14.83,14.91,15.18
T3,294.782,5.0,5.0,5.0,5.0,4.98,4.96
T1,297.74,10.0,10.0,10.0,9.86,9.84,9.83
T1,297.781,10.0,10.0,10.0,9.98,10.16,10.15
T4,300.449,2.0,2.0,2.0,2.03,2.03,2.03
T4,306.792,2.0,2.0,2.0,1.99,1.99,1.99
T4,307.631,2.0,2.0,2.0,1.98,2.02,1.99
T2,318.51,15.0,15.0,15.0,15.2,14.87,15.0
T4,321.485,2.0,2.0,2.0,2.02,1.99,2.02
T1,322.173,10.0,10.0,10.0,9.91,10.16,10.04
T4,328.887,2.0,2.0,2.0,2.02,2.0,2.02
T4,332.783,2.0,2.0,2.0,2.03,1.99,1.97
T2,333.644,15.0,15.0,15.0,14.98,15.06,14.97
T1,335.772,10.0,10.0,10.0,10.14,10.17,10.03
T2,335.946,15.0,15.0,15.0,14.91,15.06,15.22
T1,338.878,10.0,10.0,10.0,9.89,10.11,9.91
T1,339.484,10.0,10.0,10.0,10.05,9.94,10.14
T4,346.813,2.0,2.0,2.0,2.02,2.01,2.0
T2,348.884,15.0,15.0,15.0,15.21,14.75,14.92
T2,353.598,15.0,15.0,15.0,14.79,15.13,15.22
T3,362.15,5.0,5.0,5.0,5.03,5.02,5.01
T2,366.077,15.0,15.0,15.0,14.84,14.78,14.77
T3,367.711,5.0,5.0,5.0,4.95,5.01,5.04
T2,369.995,15.0,15.0,15.0,15.05,14.84,15.07
T2,373.524,15.0,15.0,15.0,14.74,15.14,15.24
T4,373.652,2.0,2.0,2.0,1.99,2.01,2.0
T3,377.394,5.0,5.0,5.0,4.95,4.94,5.08
T4,379.007,2.0,2.0,2.0,1.99,1.98,2.01
T2,382.018,15.0,15.0,15.0,15.12,14.75,14.9
T4,382.07,2.0,2.0,2.0,1.99,2.02,2.02
T2,385.382,15.0,15.0,15.0,14.85,15.2,14.87
T2,385.517,15.0,15.0,15.0,14.86,15.17,15.22
T4,389.846,2.0,2.0,2.0,2.02,2.01,1.97
T2,395.218,15.0,15.0,15.0,15.17,14.91,15.01
T2,396.242,15.0,15.0,15.0,15.22,14.96,15.06
T4,405.638,2.0,2.0,2.0,1.98,1.99,1.99
