task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.732,15.0,15.0,15.0,14.79,15.08,14.92
T2,8.598,15.0,15.0,15.0,15.21,15.1,15.04
T3,9.327,5.0,5.0,5.0,5.03,4.99,5.05
T1,9.849,10.0,10.0,10.0,10.11,9.98,10.0
T4,11.947,2.0,2.0,2.0,1.98,2.02,1.99
T3,14.259,5.0,5.0,5.0,4.99,5.0,5.05
T1,21.52,10.0,10.0,10.0,9.83,10.0,10.05
T1,32.045,10.0,10.0,10.0,9.84,9.84,9.98
T3,39.049,5.0,5.0,5.0,4.99,4.96,5.01
T2,39.132,15.0,15.0,15.0,14.74,14.8,15.1
T3,39.49,5.0,5.0,5.0,5.03,5.0,4.99
T3,41.437,5.0,5.0,5.0,5.07,5.07,4.91
T4,42.223,2.0,2.0,2.0,2.03,1.98,2.02
T1,53.975,10.0,10.0,10.0,9.95,9.86,10.09
T2,54.124,15.0,15.0,15.0,15.26,15.17,14.83
T3,59.648,5.0,5.0,5.0,5.08,4.99,4.99
T1,71.138,10.0,10.0,10.0,10.03,9.99,10.12
T4,72.081,2.0,2.0,2.0,2.0,1.97,2.03
T4,72.209,2.0,2.0,2.0,2.01,1.99,1.99
T1,76.282,10.0,10.0,10.0,10.13,9.99,10.17
T2,96.547,15.0,15.0,15.0,14.83,15.13,14.87
T4,97.785,2.0,2.0,2.0,1.99,1.99,2.02
T3,107.382,5.0,5.0,5.0,4.95,4.97,5.0
T3,111.498,5.0,5.0,5.0,5.03,5.04,4.96
T2,116.776,15.0,15.0,15.0,14.78,15.05,15.03
T1,118.569,10.0,10.0,10.0,10.11,10.16,9.97
T3,124.819,5.0,5.0,5.0,5.04,4.93,4.97
T4,140.212,2.0,2.0,2.0,2.03,1.99,2.03
T1,150.447,10.0,10.0,10.0,9.86,9.99,10.09
T2,161.101,15.0,15.0,15.0,15.25,14.94,15.08
T4,161.572,2.0,2.0,2.0,1.98,1.98,2.03
T1,163.276,10.0,10.0,10.0,9.84,10.01,9.83
T4,171.435,2.0,2.0,2.0,2.0,1.98,1.99
T4,177.63,2.0,2.0,2.0,2.03,2.0,1.97
T4,179.149,2.0,2.0,2.0,1.99,1.99,2.03
T2,191.694,15.0,15.0,15.0,15.07,14.85,15.19
T1,201.583,10.0,10.0,10.0,10.13,9.86,10.01
T2,210.767,15.0,15.0,15.0,14.97,15.11,14.84
T3,217.301,5.0,5.0,5.0,4.94,4.92,4.94
T4,218.108,2.0,2.0,2.0,2.03,2.0,1.97
T1,219.073,10.0,10.0,10.0,9.89,9.85,10.17
T4,224.968,2.0,2.0,2.0,2.0,2.03,1.97
T3,225.277,5.0,5.0,5.0,5.02,4.95,5.07
T3,232.069,5.0,5.0,5.0,4.93,5.02,5.04
T1,233.15,10.0,10.0,10.0,9.92,9.83,10.14
T3,237.59,5.0,5.0,5.0,4.96,5.02,4.95
T3,239.339,5.0,5.0,5.0,4.92,5.04,5.0
T4,243.067,2.0,2.0,2.0,2.02,1.97,2.01
T3,246.407,5.0,5.0,5.0,5.0,4.97,4.97
T2,246.486,15.0,15.0,15.0,14.79,15.04,14.92
T2,248.23,15.0,15.0,15.0,14.76,15.08,14.92
T3,254.902,5.0,5.0,5.0,4.96,4.94,4.99
T3,262.261,5.0,5.0,5.0,5.01,5.08,4.99
T1,263.182,10.0,10.0,10.0,9.92,10.05,10.01
T1,264.402,10.0,10.0,10.0,10.14,9.94,10.14
T1,265.498,10.0,10.0,10.0,9.87,10.14,9.92
T1,276.933,10.0,10.0,10.0,10.15,10.1,10.17
T2,277.664,15.0,15.0,15.0,15.12,15.23,14.76
T1,285.181,10.0,10.0,10.0,10.09,10.05,9.89
T3,291.809,5.0,5.0,5.0,5.0,4.93,5.02
T1,292.209,10.0,10.0,10.0,10.06,10.12,9.93
T4,293.709,2.0,2.0,2.0,2.02,1.99,1.98
T3,294.454,5.0,5.0,5.0,5.06,4.98,4.98
T1,298.381,10.0,10.0,10.0,10.06,9.98,9.83
T1,303.569,10.0,10.0,10.0,9.89,9.93,10.1
T1,329.341,10.0,10.0,10.0,9.96,9.87,9.84
T3,334.726,5.0,5.0,5.0,4.97,5.06,5.05
T2,335.323,15.0,15.0,15.0,15.14,15.07,14.81
T1,343.626,10.0,10.0,10.0,9.95,10.11,10.03
T4,345.307,2.0,2.0,2.0,2.01,1.99,2.0
T3,350.096,5.0,5.0,5.0,4.92,5.03,4.93
T1,350.751,10.0,10.0,10.0,9.85,10.17,9.84
T2,352.094,15.0,15.0,15.0,15.12,14.79,15.12
T4,354.913,2.0,2.0,2.0,2.0,1.98,2.01
T2,356.579,15.0,15.0,15.0,15.18,15.18,14.88
T4,360.264,2.0,2.0,2.0,2.01,2.02,1.98
T1,362.465,10.0,10.0,10.0,10.0,9.96,10.17
T3,367.127,5.0,5.0,5.0,4.92,4.98,5.01
T2,368.217,15.0,15.0,15.0,15.23,14.8,14.78
T3,369.122,5.0,5.0,5.0,4.97,4.94,4.94
T2,371.151,15.0,15.0,15.0,15.05,15.26,15.19
T3,373.33,5.0,5.0,5.0,5.04,5.08,4.97
T1,374.042,10.0,10.0,10.0,9.97,10.12,10.02
T1,374.828,10.0,10.0,10.0,10.0,9.84,10.03
T1,377.559,10.0,10.0,10.0,10.12,9.98,10.16
T2,378.765,15.0,15.0,15.0,14.92,15.03,15.14
T3,379.491,5.0,5.0,5.0,4.93,5.01,4.93
T1,380.13,10.0,10.0,10.0,10.09,10.01,9.86
T1,385.969,10.0,10.0,10.0,10.09,9.83,9.94
T3,386.906,5.0,5.0,5.0,5.07,4.93,5.05
T4,400.518,2.0,2.0,2.0,2.01,1.97,1.99
T2,401.539,15.0,15.0,15.0,15.23,14.77,14.82
T2,410.589,15.0,15.0,15.0,14.82,14.92,15.22
T2,412.31,15.0,15.0,15.0,14.89,14.82,14.94
T2,429.441,15.0,15.0,15.0,14.92,14.81,14.96
T1,431.967,10.0,10.0,10.0,9.85,10.06,10.02
T1,434.849,10.0,10.0,10.0,10.0,9.85,10.06
T2,435.495,15.0,15.0,15.0,14.94,14.94,15.08
T4,440.124,2.0,2.0,2.0,2.01,2.01,2.03
T4,461.9,2.0,2.0,2.0,2.02,2.03,2.0
T2,465.215,15.0,15.0,15.0,14.95,15.25,14.8
T4,468.005,2.0,2.0,2.0,2.01,1.99,1.97
T3,468.946,5.0,5.0,5.0,5.03,5.01,5.03
T2,483.593,15.0,15.0,15.0,14.76,15.26,15.03
T1,487.976,10.0,10.0,10.0,10.16,10.06,9.99
T1,497.46,10.0,10.0,10.0,10.03,10.07,10.04
T3,505.641,5.0,5.0,5.0,5.06,4.97,4.97
T3,506.042,5.0,5.0,5.0,5.04,5.03,5.01
T3,511.041,5.0,5.0,5.0,4.92,4.97,5.0
T3,513.308,5.0,5.0,5.0,5.07,4.95,4.94
T3,519.194,5.0,5.0,5.0,4.95,4.96,4.98
T4,522.783,2.0,2.0,2.0,2.01,1.99,2.01
T3,524.357,5.0,5.0,5.0,4.95,5.07,4.94
T1,525.407,10.0,10.0,10.0,9.86,10.11,9.95
T2,525.757,15.0,15.0,15.0,15.06,15.16,14.97
T2,525.766,15.0,15.0,15.0,14.75,15.14,14.94
T3,532.057,5.0,5.0,5.0,4.99,4.94,5.05
T3,541.57,5.0,5.0,5.0,4.99,4.94,4.93
T1,561.116,10.0,10.0,10.0,10.14,10.04,9.92
T2,566.287,15.0,15.0,15.0,14.97,15.18,14.88
T1,567.386,10.0,10.0,10.0,9.98,9.96,10.07
T1,572.45,10.0,10.0,10.0,9.87,9.96,10.02
T2,577.787,15.0,15.0,15.0,15.02,15.14,14.98
T3,582.097,5.0,5.0,5.0,5.03,5.02,5.08
T3,585.399,5.0,5.0,5.0,5.04,4.97,5.08
